A;138;20020109 09:28;PDANN;
B;138;1399731;1;20020109 09:28;;12;50;ALBERT ST;BELMORE;2192;;;20010618;20011002;159000;;R;RESIDENCE;12;;;;8010332;
C;138;1399731;1;20020109 09:28;12//21198;
D;138;1399731;1;20020109 09:28;P;;;;;;
D;138;1399731;1;20020109 09:28;V;;;;;;
D;138;1399731;1;20020109 09:28;V;;;;;;
B;138;1400066;2;20020109 09:28;;24;55;ALICE ST;LAKEMBA;2195;;;20010811;20010924;130000;;3;HOME UNIT;24;;;;7997915;
C;138;1400066;2;20020109 09:28;24//2093;
D;138;1400066;2;20020109 09:28;P;;;;;;
D;138;1400066;2;20020109 09:28;V;;;;;;
B;138;1400128;3;20020109 09:28;;;43;ALICE ST;LAKEMBA;2195;;;20010829;20011010;270000;A;R;RESIDENCE;;NL;;;8050201;
C;138;1400128;3;20020109 09:28;3//308134;
D;138;1400128;3;20020109 09:28;P;;;;;;
D;138;1400128;3;20020109 09:28;P;;;;;;
D;138;1400128;3;20020109 09:28;V;;;;;;
D;138;1400128;3;20020109 09:28;V;;;;;;
B;138;1400476;4;20020109 09:28;;;5;ALLEN ST;CANTERBURY;2193;550.1;M;20010714;20010925;325000;A;R;RESIDENCE;;XG;;;8056199;
C;138;1400476;4;20020109 09:28;1//936223;
D;138;1400476;4;20020109 09:28;P;;;;;;
D;138;1400476;4;20020109 09:28;V;;;;;;
B;138;1401229;5;20020109 09:28;;3;42;ARTHUR ST;PUNCHBOWL;2196;;;20010911;20011023;148000;;3;HOME UNIT;3;;;;8056236;
C;138;1401229;5;20020109 09:28;3//5625;
D;138;1401229;5;20020109 09:28;P;;;;;;
D;138;1401229;5;20020109 09:28;P;;;;;;
D;138;1401229;5;20020109 09:28;V;;;;;;
D;138;1401229;5;20020109 09:28;V;;;;;;
B;138;1401418;6;20020109 09:28;;;43;AUGUSTA ST;PUNCHBOWL;2196;739.8;M;20010727;20010927;280000;A;R;RESIDENCE;;PQ;;;8019664;
C;138;1401418;6;20020109 09:28;58//8063;
D;138;1401418;6;20020109 09:28;P;;;;;;
D;138;1401418;6;20020109 09:28;V;;;;;;
D;138;1401418;6;20020109 09:28;V;;;;;;
B;138;1401779;7;20020109 09:28;;;92;BALTIMORE ST;BELFIELD;2191;575.4;M;20010818;20010924;427000;A;R;RESIDENCE;;XM;;;8000709;
C;138;1401779;7;20020109 09:28;48//15701;
D;138;1401779;7;20020109 09:28;P;;;;;;
D;138;1401779;7;20020109 09:28;P;;;;;;
D;138;1401779;7;20020109 09:28;V;;;;;;
D;138;1401779;7;20020109 09:28;V;;;;;;
B;138;1401811;8;20020109 09:28;;4;50;BALTIMORE ST;BELFIELD;2191;;;20010824;20011009;273000;;R;RESIDENCE;4;;;;8009477;
C;138;1401811;8;20020109 09:28;4//22035;
D;138;1401811;8;20020109 09:28;P;;;;;;
D;138;1401811;8;20020109 09:28;V;;;;;;
D;138;1401811;8;20020109 09:28;V;;;;;;
B;138;1401854;9;20020109 09:28;;4;28;BALTIMORE ST;BELFIELD;2191;;;20010813;20011003;255000;;R;RESIDENCE;4;;;;8000292;
C;138;1401854;9;20020109 09:28;4//5071;
D;138;1401854;9;20020109 09:28;P;;;;;;
D;138;1401854;9;20020109 09:28;P;;;;;;
D;138;1401854;9;20020109 09:28;V;;;;;;
B;138;1403108;10;20020109 09:28;;;65;BEDFORD ST;EARLWOOD;2206;;;20010821;20011004;460000;A;R;RESIDENCE;;XF;;;8031709;
C;138;1403108;10;20020109 09:28;A//357560;
D;138;1403108;10;20020109 09:28;P;;;;;;
D;138;1403108;10;20020109 09:28;P;;;;;;
