A;240;20020102 13:59;PTHIRLWELL;
B;240;2637085;1;20020102 13:59;KENSINGTON;;;CHELMSFORD AVE;GILGANDRA;2827;55.31;H;20010823;20010907;125000;R;3;;;FB;RF;;7954635;
C;240;2637085;1;20020102 13:59;2//805131;
D;240;2637085;1;20020102 13:59;P;;;;;;
D;240;2637085;1;20020102 13:59;P;;;;;;
D;240;2637085;1;20020102 13:59;V;;;;;;
D;240;2637085;1;20020102 13:59;V;;;;;;
B;240;2637148;2;20020102 13:59;;;15;BOBS ST;GILGANDRA;2827;1012;M;20010905;20010927;50000;Z;R;RESIDENCE;;AB;AC;;8018098;
C;240;2637148;2;20020102 13:59;14/5/6698;
D;240;2637148;2;20020102 13:59;P;;;;;;
D;240;2637148;2;20020102 13:59;V;;;;;;
B;240;2637484;3;20020102 13:59;;;35;IRIS ST;GILGANDRA;2827;1391;M;20010831;20010917;20000;Z;R;RESIDENCE;;AC;AC;;7955178;
C;240;2637484;3;20020102 13:59;11, 12//6191;
D;240;2637484;3;20020102 13:59;P;;;;;;
D;240;2637484;3;20020102 13:59;V;;;;;;
D;240;2637484;3;20020102 13:59;V;;;;;;
B;240;2637868;4;20020102 13:59;;;7;RAYMOND ST;GILGANDRA;2827;1265;M;20010628;20010801;117000;Z;R;RESIDENCE;;AC;AC;;7897287;
C;240;2637868;4;20020102 13:59;2//517108;
D;240;2637868;4;20020102 13:59;P;;;;;;
D;240;2637868;4;20020102 13:59;P;;;;;;
D;240;2637868;4;20020102 13:59;V;;;;;;
B;240;2637913;5;20020102 13:59;;;8;STOCKINGS CRES;GILGANDRA;2827;744.1;M;20011025;20011025;25000;Z;R;RESIDENCE;;AB;;;8160582;
C;240;2637913;5;20020102 13:59;7//261006;
D;240;2637913;5;20020102 13:59;P;;;;;;
D;240;2637913;5;20020102 13:59;V;;;;;;
D;240;2637913;5;20020102 13:59;V;;;;;;
B;240;2638292;6;20020102 13:59;;;2;WRIGLEY ST;GILGANDRA;2827;728;M;20011008;20011112;82500;Z;R;RESIDENCE;;BB;;;8170087;
C;240;2638292;6;20020102 13:59;1//102853 A//388730;
D;240;2638292;6;20020102 13:59;P;;;;;;
D;240;2638292;6;20020102 13:59;V;;;;;;
D;240;2638292;6;20020102 13:59;V;;;;;;
B;240;2638307;7;20020102 13:59;;;37;WRIGLEY ST;GILGANDRA;2827;954.8;M;20010815;20010924;29000;Z;R;RESIDENCE;;AC;AC;;8015721;
C;240;2638307;7;20020102 13:59;179//3700;
D;240;2638307;7;20020102 13:59;P;;;;;;
D;240;2638307;7;20020102 13:59;V;;;;;;
B;240;2638639;8;20020102 13:59;;;;NEWELL HWY;BALLADORAN;2831;270.1;H;20011022;20011103;15000;R;3;RURAL LAND;;EC;;;8204912;
C;240;2638639;8;20020102 13:59;32//752575;
D;240;2638639;8;20020102 13:59;P;;;;;;
D;240;2638639;8;20020102 13:59;P;;;;;;
D;240;2638639;8;20020102 13:59;V;;;;;;
D;240;2638639;8;20020102 13:59;V;;;;;;
B;240;2638778;9;20020102 13:59;NETHERBY;;301;BAROONA RD;BALLADORAN;2831;926.8;H;20010725;20010903;458000;R;3;FARM;;DC;RM;;7927318;
C;240;2638778;9;20020102 13:59;32, 38//752579;
D;240;2638778;9;20020102 13:59;P;;;;;;
D;240;2638778;9;20020102 13:59;V;;;;;;
D;240;2638778;9;20020102 13:59;V;;;;;;
B;240;2875846;10;20020102 13:59;;;515;OLD MILL RD;BALLADORAN;2831;259;H;20010921;20011026;92500;;V;VACANT LAND;;;;;8159344;
C;240;2875846;10;20020102 13:59;21//752579;
D;240;2875846;10;20020102 13:59;P;;;;;;
D;240;2875846;10;20020102 13:59;P;;;;;;
B;240;2879491;11;20020102 13:59;MERNDA;;158;BREELONG BALLADORAN RD;BREELONG;2827;738.3;H;20010625;20010814;415000;;V;VACANT LAND;;;RM;;7879961;
C;240;2879491;11;20020102 13:59;A//392683 47//661612 3, 4, 45, 46, 71, 84, 85, 86, 92//753372 10, 9/14;
C;240;2879491;11;20020102 13:59;/758159 440//1004390;
D;240;2879491;11;20020102 13:59;P;;;;;;
B;240;2880005;12;20020102 13:59;;;;;GILGANDRA;2827;6.172;H;20010924;20010924;20000;;3;;;;RV;;7987572;
C;240;2880005;12;20020102 13:59;77//753382;
D;240;2880005;12;20020102 13:59;P;;;;;;
B;240;2880012;13;20020102 13:59;;;;MAIALA ST;BALLADORAN;2831;2023;M;20010817;20010831;400;;V;VACANT LAND;;;AV;;7932056;
C;240;2880012;13;20020102 13:59;1/1/758045;
D;240;2880012;13;20020102 13:59;P;;;;;;
D;240;2880012;13;20020102 13:59;P;;;;;;
Z;62;13;14;33;
