A;059;20020102 12:18;PTHIRLWELL;
B;059;527744;1;20020102 12:18;;;;PH HOLBROOK;HOLBROOK;2644;3.237;H;20010712;20010817;45000;R;R;RESIDENCE;;HM;;;7901830;
C;059;527744;1;20020102 12:18;264//753340 Suburban Holding 1912/21 LEASE OVER PROPERTY;
D;059;527744;1;20020102 12:18;P;;;;;;
D;059;527744;1;20020102 12:18;P;;;;;;
D;059;527744;1;20020102 12:18;V;;;;;;
B;059;527819;2;20020102 12:18;;;;PH HOLBROOK DPS;HOLBROOK;2644;750;M;20011029;20011029;20000;R;3;HANGAR;;HM;;;8165407;
C;059;527819;2;20020102 12:18;9//804653;
D;059;527819;2;20020102 12:18;P;;;;;;
D;059;527819;2;20020102 12:18;V;;;;;;
D;059;527819;2;20020102 12:18;V;;;;;;
B;059;527902;3;20020102 12:18;;;;ALBURY ST;HOLBROOK;2644;1178;M;20011017;20011122;50000;A;R;RESIDENCE;;AA;AC;;8157165;
C;059;527902;3;20020102 12:18;131//861225;
D;059;527902;3;20020102 12:18;P;;;;;;
D;059;527902;3;20020102 12:18;V;;;;;;
D;059;527902;3;20020102 12:18;V;;;;;;
B;059;527965;4;20020102 12:18;;;;BARDWELL;HOLBROOK;2644;1012;M;20011106;20011203;10000;A;R;RESIDENCE;;AD;;;8189472;
C;059;527965;4;20020102 12:18;10/B/4512;
D;059;527965;4;20020102 12:18;P;;;;;;
D;059;527965;4;20020102 12:18;V;;;;;;
B;059;528117;5;20020102 12:18;;;;HUME;HOLBROOK;2644;1056;M;20011114;20011204;103000;A;R;RESIDENCE;;AC;;;8214200;
C;059;528117;5;20020102 12:18;1//517806 8/44/758522;
D;059;528117;5;20020102 12:18;P;;;;;;
D;059;528117;5;20020102 12:18;P;;;;;;
D;059;528117;5;20020102 12:18;V;;;;;;
D;059;528117;5;20020102 12:18;V;;;;;;
B;059;528324;6;20020102 12:18;;;21;SWIFT;HOLBROOK;2644;;;20010719;20010814;109000;A;R;RESIDENCE;;AC;;;7984497;
C;059;528324;6;20020102 12:18;16, 17//2326 A//420452;
D;059;528324;6;20020102 12:18;P;;;;;;
D;059;528324;6;20020102 12:18;P;;;;;;
D;059;528324;6;20020102 12:18;V;;;;;;
D;059;528324;6;20020102 12:18;V;;;;;;
B;059;528926;7;20020102 12:18;;;;VILL WOOMARGAMA;WOOMARGAMA;2644;8018;M;20011013;20011126;25000;R;3;OLD SCHOOL;;HK;;;8179687;
C;059;528926;7;20020102 12:18;2/7/759118;
D;059;528926;7;20020102 12:18;P;;;;;;
D;059;528926;7;20020102 12:18;P;;;;;;
D;059;528926;7;20020102 12:18;V;;;;;;
B;059;528927;8;20020102 12:18;;;;;WOOMARGAMA;2644;3410;M;20011013;20011126;25000;R;3;OLD SCHOOL;;HJ;;;8179687;
C;059;528927;8;20020102 12:18;311//820558;
D;059;528927;8;20020102 12:18;P;;;;;;
D;059;528927;8;20020102 12:18;P;;;;;;
D;059;528927;8;20020102 12:18;V;;;;;;
B;059;528966;9;20020102 12:18;;;;PH YARARA DP'S;HOLBROOK;2644;41.5;H;20010731;20010911;150000;R;R;RESIDENCE;;HF;;;7957419;
C;059;528966;9;20020102 12:18;2//801875;
D;059;528966;9;20020102 12:18;P;;;;;;
D;059;528966;9;20020102 12:18;V;;;;;;
D;059;528966;9;20020102 12:18;V;;;;;;
Z;48;9;9;28;
