A;RTSALEDATA;216;20250310 01:07;VALNET;
B;216;3019124;1;20250310 01:07;;11;100;LEURA MALL;LEURA;2780;120;M;20250125;20250303;580000;;R;RESIDENCE;6;;;0;AU862676;
C;216;3019124;1;20250310 01:07;6/SP70831;
D;216;3019124;1;20250310 01:07;P;;;;;;
D;216;3019124;1;20250310 01:07;V;;;;;;
B;216;2267227;2;20250310 01:07;;;84;BURNS RD;SPRINGWOOD;2777;766.3;M;20250211;20250303;868000;C4;R;RESIDENCE;;SPL;;0;AU863108;
C;216;2267227;2;20250310 01:07;7/24550;
D;216;2267227;2;20250310 01:07;P;;;;;;
D;216;2267227;2;20250310 01:07;V;;;;;;
B;216;2243401;3;20250310 01:07;;;15;BURTON RD;BLACKHEATH;2785;910.5;M;20250131;20250227;800000;C4;R;RESIDENCE;;BLH;;0;AU854039;
C;216;2243401;3;20250310 01:07;67, 68/2/1179;
D;216;2243401;3;20250310 01:07;P;;;;;;
D;216;2243401;3;20250310 01:07;P;;;;;;
D;216;2243401;3;20250310 01:07;V;;;;;;
D;216;2243401;3;20250310 01:07;V;;;;;;
B;216;2245981;4;20250310 01:07;;;14;WARAGIL ST;BLACKHEATH;2785;417.3;M;20250131;20250228;650000;R2;R;RESIDENCE;;BLC;;0;AU859450;
C;216;2245981;4;20250310 01:07;2/11870;
D;216;2245981;4;20250310 01:07;P;;;;;;
D;216;2245981;4;20250310 01:07;P;;;;;;
D;216;2245981;4;20250310 01:07;V;;;;;;
B;216;2259388;5;20250310 01:07;;;23;VALE ST;KATOOMBA;2780;436.3;M;20250118;20250303;590000;R2;R;RESIDENCE;;KAT;;0;AU863767;
C;216;2259388;5;20250310 01:07;A/367072;
D;216;2259388;5;20250310 01:07;P;;;;;;
D;216;2259388;5;20250310 01:07;V;;;;;;
B;216;2251557;6;20250310 01:07;;;5;CARMEL ST;GLENBROOK;2773;695.6;M;20241206;20250227;1460000;A;R;RESIDENCE;;BG;;0;AU854761;
C;216;2251557;6;20250310 01:07;42/14954;
D;216;2251557;6;20250310 01:07;P;;;;;;
D;216;2251557;6;20250310 01:07;P;;;;;;
D;216;2251557;6;20250310 01:07;V;;;;;;
D;216;2251557;6;20250310 01:07;V;;;;;;
B;216;2248961;7;20250310 01:07;;;36;YOOGALI TCE;BLAXLAND;2774;713.3;M;20250122;20250227;1280000;C4;R;RESIDENCE;;BXE;;0;AU856279;
C;216;2248961;7;20250310 01:07;7/6/249364;
D;216;2248961;7;20250310 01:07;P;;;;;;
D;216;2248961;7;20250310 01:07;P;;;;;;
D;216;2248961;7;20250310 01:07;V;;;;;;
D;216;2248961;7;20250310 01:07;V;;;;;;
B;216;2275026;8;20250310 01:07;;;43;BUNNAL AVE;WINMALEE;2777;784.1;M;20241218;20250228;1135000;R2;R;RESIDENCE;;WLD;;0;AU860099;
C;216;2275026;8;20250310 01:07;44/241593;
D;216;2275026;8;20250310 01:07;P;;;;;;
D;216;2275026;8;20250310 01:07;P;;;;;;
D;216;2275026;8;20250310 01:07;V;;;;;;
B;216;2249356;9;20250310 01:07;;;389;GREAT WESTERN HWY;BULLABURRA;2784;1695;M;20250120;20250303;561000;A;R;RESIDENCE;;LB;;0;AU863296;
C;216;2249356;9;20250310 01:07;1/321284;
D;216;2249356;9;20250310 01:07;P;;;;;;
D;216;2249356;9;20250310 01:07;V;;;;;;
D;216;2249356;9;20250310 01:07;V;;;;;;
B;216;2257614;10;20250310 01:07;;;18;FORSTER RD;KATOOMBA;2780;645;M;20241002;20250228;815000;A;R;RESIDENCE;;KS;;0;AU859959;
C;216;2257614;10;20250310 01:07;D/374250;
D;216;2257614;10;20250310 01:07;P;;;;;;
D;216;2257614;10;20250310 01:07;P;;;;;;
D;216;2257614;10;20250310 01:07;V;;;;;;
D;216;2257614;10;20250310 01:07;V;;;;;;
B;216;2268290;11;20250310 01:07;;;83;HAWKESBURY RD;SPRINGWOOD;2777;1043;M;20250121;20250227;855000;C4;R;RESIDENCE;;SWE;;0;AU856027;
C;216;2268290;11;20250310 01:07;3/396394;
D;216;2268290;11;20250310 01:07;P;;;;;;
D;216;2268290;11;20250310 01:07;P;;;;;;
D;216;2268290;11;20250310 01:07;V;;;;;;
B;216;2263275;12;20250310 01:07;;;31;NORTHCOTE RD;LEURA;2780;465.91;M;20250124;20250228;895000;A;R;RESIDENCE;;KL;;0;AU860217;
C;216;2263275;12;20250310 01:07;Y/376778;
D;216;2263275;12;20250310 01:07;P;;;;;;
D;216;2263275;12;20250310 01:07;V;;;;;;
D;216;2263275;12;20250310 01:07;V;;;;;;
B;216;2244650;13;20250310 01:07;;;147;HAT HILL RD;BLACKHEATH;2785;464.44;M;20241218;20250226;680000;A;R;RESIDENCE;;BA;;0;AU851903;
C;216;2244650;13;20250310 01:07;15/13917;
D;216;2244650;13;20250310 01:07;P;;;;;;
D;216;2244650;13;20250310 01:07;V;;;;;;
B;216;2252930;14;20250310 01:07;;;16;STONE BRIDGE DR;GLENBROOK;2773;1027;M;20250115;20250226;1925000;C4;R;RESIDENCE;;GBL;;0;AU852225;
C;216;2252930;14;20250310 01:07;50/749580;
D;216;2252930;14;20250310 01:07;P;;;;;;
D;216;2252930;14;20250310 01:07;P;;;;;;
D;216;2252930;14;20250310 01:07;V;;;;;;
D;216;2252930;14;20250310 01:07;V;;;;;;
B;216;2268843;15;20250310 01:07;;;368;MACQUARIE RD;SPRINGWOOD;2777;1252;M;20241216;20250228;850000;C4;R;RESIDENCE;;SPL;;0;AU860818;
C;216;2268843;15;20250310 01:07;1/16073;
D;216;2268843;15;20250310 01:07;P;;;;;;
D;216;2268843;15;20250310 01:07;P;;;;;;
D;216;2268843;15;20250310 01:07;V;;;;;;
B;216;2245022;16;20250310 01:07;;;49;FOREST PARK RD;BLACKHEATH;2785;1160;M;20250116;20250227;1150000;C4;R;RESIDENCE;;BLH;;0;AU854045;
C;216;2245022;16;20250310 01:07;23/1009065;
D;216;2245022;16;20250310 01:07;P;;;;;;
D;216;2245022;16;20250310 01:07;V;;;;;;
B;216;2258458;17;20250310 01:07;;;5;LOVEL ST;KATOOMBA;2780;588;M;20250116;20250303;740000;A;R;RESIDENCE;;KS;;0;AU865115;
C;216;2258458;17;20250310 01:07;3/6563;
D;216;2258458;17;20250310 01:07;P;;;;;;
D;216;2258458;17;20250310 01:07;P;;;;;;
D;216;2258458;17;20250310 01:07;V;;;;;;
B;216;2269224;18;20250310 01:07;;;3;PATERSON RD;SPRINGWOOD;2777;1353;M;20250119;20250303;865000;C4;R;RESIDENCE;;SWE;;0;AU863129;
C;216;2269224;18;20250310 01:07;2/12729;
D;216;2269224;18;20250310 01:07;P;;;;;;
D;216;2269224;18;20250310 01:07;P;;;;;;
D;216;2269224;18;20250310 01:07;V;;;;;;
