A;127;20020603 10:18;PTHIRLWELL;
B;127;1281081;1;20020603 10:18;;;5573;SOFALA RD;SOFALA;2795;63.49;H;20020305;20020423;130000;R;R;RESIDENCE;;HG;;;8599605;
C;127;1281081;1;20020603 10:18;4//1006945;
D;127;1281081;1;20020603 10:18;P;;;;;;
D;127;1281081;1;20020603 10:18;P;;;;;;
D;127;1281081;1;20020603 10:18;V;;;;;;
B;127;1281101;2;20020603 10:18;;;5639;SOFALA RD;SOFALA;2795;39.61;H;20020515;20020525;30000;R;3;FARM;;HG;;;8631566;
C;127;1281101;2;20020603 10:18;5//1006945;
D;127;1281101;2;20020603 10:18;P;;;;;;
D;127;1281101;2;20020603 10:18;P;;;;;;
D;127;1281101;2;20020603 10:18;P;;;;;;
D;127;1281101;2;20020603 10:18;P;;;;;;
D;127;1281101;2;20020603 10:18;P;;;;;;
D;127;1281101;2;20020603 10:18;P;;;;;;
D;127;1281101;2;20020603 10:18;P;;;;;;
D;127;1281101;2;20020603 10:18;P;;;;;;
D;127;1281101;2;20020603 10:18;V;;;;;;
D;127;1281101;2;20020603 10:18;V;;;;;;
D;127;1281101;2;20020603 10:18;V;;;;;;
D;127;1281101;2;20020603 10:18;V;;;;;;
D;127;1281101;2;20020603 10:18;V;;;;;;
D;127;1281101;2;20020603 10:18;V;;;;;;
D;127;1281101;2;20020603 10:18;V;;;;;;
B;127;1281416;3;20020603 10:18;;;51;CAMERONS RD;RUNNING STREAM;2850;40.47;H;20020108;20020129;90000;R;3;SHED;;HE;RTS;;8349081;
C;127;1281416;3;20020603 10:18;150//755778;
D;127;1281416;3;20020603 10:18;P;;;;;;
D;127;1281416;3;20020603 10:18;V;;;;;;
D;127;1281416;3;20020603 10:18;V;;;;;;
B;127;1281894;4;20020603 10:18;;;87;ANGUS AVE;KANDOS;2848;1011;M;20020327;20020506;60000;Z;R;RESIDENCE;;AE;;;8621175;
C;127;1281894;4;20020603 10:18;15/11/8161;
D;127;1281894;4;20020603 10:18;P;;;;;;
D;127;1281894;4;20020603 10:18;P;;;;;;
D;127;1281894;4;20020603 10:18;V;;;;;;
B;127;1281957;5;20020603 10:18;;;14;BENT ST;KANDOS;2848;1113;M;20020307;20020318;65000;Z;R;RESIDENCE;;AE;AC;;8445847;
C;127;1281957;5;20020603 10:18;19/12/12191;
D;127;1281957;5;20020603 10:18;P;;;;;;
D;127;1281957;5;20020603 10:18;P;;;;;;
D;127;1281957;5;20020603 10:18;V;;;;;;
D;127;1281957;5;20020603 10:18;V;;;;;;
B;127;1282137;6;20020603 10:18;;;45;DANGAR ST;KANDOS;2848;1012;M;20011221;20020204;51000;Z;R;RESIDENCE;;AE;AC;;8346173;
C;127;1282137;6;20020603 10:18;14/18/9044;
D;127;1282137;6;20020603 10:18;P;;;;;;
D;127;1282137;6;20020603 10:18;P;;;;;;
D;127;1282137;6;20020603 10:18;V;;;;;;
B;127;1282257;7;20020603 10:18;;;26;DUNN ST;KANDOS;2848;1012;M;20020122;20020301;66500;Z;R;RESIDENCE;;AE;AC;;8419131;
C;127;1282257;7;20020603 10:18;3//9838;
D;127;1282257;7;20020603 10:18;P;;;;;;
D;127;1282257;7;20020603 10:18;V;;;;;;
B;127;1282297;8;20020603 10:18;;;68;FLEMING ST;KANDOS;2848;1012;M;20011126;20011221;37000;Z;R;RESIDENCE;;AE;AC;;8357872;
C;127;1282297;8;20020603 10:18;7/19/9044;
D;127;1282297;8;20020603 10:18;P;;;;;;
D;127;1282297;8;20020603 10:18;P;;;;;;
D;127;1282297;8;20020603 10:18;V;;;;;;
