A;152;20020301 13:04;CDIXON;
B;152;1688445;1;20020301 13:04;;;;BREWERS RD;NANA GLEN;2450;8093;M;20011120;20011218;175000;R;R;RESIDENCE;;RE;RR;;8223317;
C;152;1688445;1;20020301 13:04;11//633604;
D;152;1688445;1;20020301 13:04;P;;;;;;
D;152;1688445;1;20020301 13:04;V;;;;;;
D;152;1688445;1;20020301 13:04;V;;;;;;
B;152;1688555;2;20020301 13:04;;;826;ORARA WAY;NANA GLEN;2450;9.93;H;20011123;20011214;235000;R;R;RESIDENCE;;RE;RR;;8256402;
C;152;1688555;2;20020301 13:04;11//619953;
D;152;1688555;2;20020301 13:04;P;;;;;;
D;152;1688555;2;20020301 13:04;V;;;;;;
B;152;1688754;3;20020301 13:04;;;21;AMANDA CL;MIDDLE BOAMBEE;2450;7501;M;20011116;20020118;290000;R;R;RESIDENCE;;RV;;;8308710;
C;152;1688754;3;20020301 13:04;4//714907;
D;152;1688754;3;20020301 13:04;P;;;;;;
D;152;1688754;3;20020301 13:04;P;;;;;;
D;152;1688754;3;20020301 13:04;V;;;;;;
B;152;1688793;4;20020301 13:04;;;5;ANDERSON ST;TOORMINA;2452;;;20010221;20010323;68000;A;R;RESIDENCE;;AR;AC;;8245461;
C;152;1688793;4;20020301 13:04;147//705508;
D;152;1688793;4;20020301 13:04;P;;;;;;
D;152;1688793;4;20020301 13:04;V;;;;;;
B;152;1688833;5;20020301 13:04;;;50;AMAROO CRES;TOORMINA;2452;904.4;M;20020114;20020215;167000;A;R;RESIDENCE;;AV;;;8382161;
C;152;1688833;5;20020301 13:04;20//243957;
D;152;1688833;5;20020301 13:04;P;;;;;;
D;152;1688833;5;20020301 13:04;P;;;;;;
D;152;1688833;5;20020301 13:04;V;;;;;;
D;152;1688833;5;20020301 13:04;V;;;;;;
B;152;1688836;6;20020301 13:04;;;44;AMAROO CRES;TOORMINA;2452;1076;M;20011224;20020116;126000;A;R;RESIDENCE;;AV;AC;;8381015;
C;152;1688836;6;20020301 13:04;17//243957;
