A;224;20020702 09:34;PDANN;
B;224;2527530;1;20020702 09:34;;;26;ADAMS CRES;ST MARYS;2760;626;M;20020509;20020613;200000;A;R;RESIDENCE;;AC;;;8693785;
C;224;2527530;1;20020702 09:34;37//36757;
D;224;2527530;1;20020702 09:34;P;;;;;;
D;224;2527530;1;20020702 09:34;V;;;;;;
D;224;2527530;1;20020702 09:34;V;;;;;;
B;224;2527590;2;20020702 09:34;;;97;ADELAIDE ST;OXLEY PARK;2760;1062;M;20020419;20020531;283000;A;R;RESIDENCE;;AF;;;8677501;
C;224;2527590;2;20020702 09:34;171//16330;
D;224;2527590;2;20020702 09:34;P;;;;;;
D;224;2527590;2;20020702 09:34;P;;;;;;
D;224;2527590;2;20020702 09:34;V;;;;;;
D;224;2527590;2;20020702 09:34;V;;;;;;
B;224;2527607;3;20020702 09:34;;;133;ADELAIDE ST;ST MARYS;2760;1429;M;20020424;20020618;360000;A;R;RESIDENCE;;AF;;;8712236;
C;224;2527607;3;20020702 09:34;74//12590;
D;224;2527607;3;20020702 09:34;P;;;;;;
D;224;2527607;3;20020702 09:34;V;;;;;;
B;224;2527958;4;20020702 09:34;;;53;ALDEBARAN ST;CRANEBROOK;2749;450;M;20020424;20020524;47807;A;R;RESIDENCE;;AV;;;8703735;
C;224;2527958;4;20020702 09:34;503//815614;
D;224;2527958;4;20020702 09:34;P;;;;;;
D;224;2527958;4;20020702 09:34;P;;;;;;
D;224;2527958;4;20020702 09:34;V;;;;;;
B;224;2528663;5;20020702 09:34;;;21;ANCHORAGE ST;ST CLAIR;2759;629;M;20020307;20020307;320000;A;R;RESIDENCE;;AA;;;8685700;
C;224;2528663;5;20020702 09:34;314//708572;
D;224;2528663;5;20020702 09:34;P;;;;;;
D;224;2528663;5;20020702 09:34;P;;;;;;
D;224;2528663;5;20020702 09:34;P;;;;;;
D;224;2528663;5;20020702 09:34;V;;;;;;
D;224;2528663;5;20020702 09:34;V;;;;;;
B;224;2528771;6;20020702 09:34;;;25;ANDROMEDA DR;CRANEBROOK;2749;482.7;M;20020429;20020611;245500;A;R;RESIDENCE;;AV;;;8692511;
C;224;2528771;6;20020702 09:34;135//827124;
D;224;2528771;6;20020702 09:34;P;;;;;;
D;224;2528771;6;20020702 09:34;V;;;;;;
D;224;2528771;6;20020702 09:34;V;;;;;;
B;224;2528858;7;20020702 09:34;;;8;ANGAS ST;WERRINGTON COUNTY;2747;739.7;M;20020506;20020506;280000;A;R;RESIDENCE;;GV;;;8669341;
C;224;2528858;7;20020702 09:34;548//246995;
D;224;2528858;7;20020702 09:34;P;;;;;;
D;224;2528858;7;20020702 09:34;P;;;;;;
D;224;2528858;7;20020702 09:34;V;;;;;;
D;224;2528858;7;20020702 09:34;V;;;;;;
B;224;2529594;8;20020702 09:34;;;1;ASTWOOD ST;ST MARYS;2760;808.3;M;19990723;19990903;146500;A;3;;;AC;;;6317248;
C;224;2529594;8;20020702 09:34;1, 2, CP//SP 64128;
B;224;2529667;9;20020702 09:34;;2;11;ATCHISON ST;ST MARYS;2760;;;20020304;20020415;212000;;R;RESIDENCE;2;;;;8689657;
C;224;2529667;9;20020702 09:34;2//SP 61799;
D;224;2529667;9;20020702 09:34;P;;;;;;
D;224;2529667;9;20020702 09:34;V;;;;;;
D;224;2529667;9;20020702 09:34;V;;;;;;
B;224;2530159;10;20020702 09:34;;;9;BALMORAL DR;CAMBRIDGE PARK;2747;556.4;M;20020402;20020517;230000;A;R;RESIDENCE;;GU;;;8689545;
C;224;2530159;10;20020702 09:34;19//28965;
D;224;2530159;10;20020702 09:34;P;;;;;;
D;224;2530159;10;20020702 09:34;P;;;;;;
D;224;2530159;10;20020702 09:34;V;;;;;;
D;224;2530159;10;20020702 09:34;V;;;;;;
B;224;2530169;11;20020702 09:34;;;;BALMORAL DR HOUSE NO: LT 34;CAMBRIDGE PARK;2747;556.4;M;20020430;20020612;269950;A;R;RESIDENCE;;GU;;;8694132;
C;224;2530169;11;20020702 09:34;34//28965;
D;224;2530169;11;20020702 09:34;P;;;;;;
D;224;2530169;11;20020702 09:34;P;;;;;;
D;224;2530169;11;20020702 09:34;V;;;;;;
D;224;2530169;11;20020702 09:34;V;;;;;;
B;224;2530541;12;20020702 09:34;;13;26;BARBER AVE;PENRITH;2750;;;20020131;20020313;232000;;R;RESIDENCE;13;;;;8691835;
C;224;2530541;12;20020702 09:34;13//64401;
D;224;2530541;12;20020702 09:34;P;;;;;;
D;224;2530541;12;20020702 09:34;P;;;;;;
D;224;2530541;12;20020702 09:34;V;;;;;;
B;224;2532499;13;20020702 09:34;;;28;BIJA DR;GLENMORE PARK;2745;502.5;M;20020417;20020529;315000;A;R;RESIDENCE;;KL;;;8689190;
C;224;2532499;13;20020702 09:34;508//843355;
D;224;2532499;13;20020702 09:34;P;;;;;;
D;224;2532499;13;20020702 09:34;P;;;;;;
D;224;2532499;13;20020702 09:34;V;;;;;;
D;224;2532499;13;20020702 09:34;V;;;;;;
B;224;2533639;14;20020702 09:34;;;15;DULHUNTY CT;CRANEBROOK;2749;450;M;20020415;20020527;235000;A;R;RESIDENCE;;AV;;;8680611;
C;224;2533639;14;20020702 09:34;3//808507;
D;224;2533639;14;20020702 09:34;P;;;;;;
D;224;2533639;14;20020702 09:34;P;;;;;;
D;224;2533639;14;20020702 09:34;V;;;;;;
D;224;2533639;14;20020702 09:34;V;;;;;;
B;224;2533723;15;20020702 09:34;;;10;BOWERBIRD CRES;ST CLAIR;2759;628.4;M;20020422;20020617;325000;A;R;RESIDENCE;;AA;;;8705076;
C;224;2533723;15;20020702 09:34;201//261699;
D;224;2533723;15;20020702 09:34;P;;;;;;
D;224;2533723;15;20020702 09:34;V;;;;;;
D;224;2533723;15;20020702 09:34;V;;;;;;
B;224;2534159;16;20020702 09:34;;6;20;BRINGELLY RD;KINGSWOOD;2747;;;20020426;20020607;95000;;R;RESIDENCE;6;;;;8686410;
C;224;2534159;16;20020702 09:34;6//33927;
D;224;2534159;16;20020702 09:34;P;;;;;;
D;224;2534159;16;20020702 09:34;V;;;;;;
B;224;2534400;17;20020702 09:34;;;78;BRISBANE ST;OXLEY PARK;2760;1094;M;20020605;20020614;225000;A;R;RESIDENCE;;AF;;;8703510;
C;224;2534400;17;20020702 09:34;66//16330;
D;224;2534400;17;20020702 09:34;P;;;;;;
D;224;2534400;17;20020702 09:34;V;;;;;;
B;224;2534529;18;20020702 09:34;;2;39;BRISBANE ST;OXLEY PARK;2760;;;20020501;20020607;158000;;R;RESIDENCE;2;;;;8713744;
C;224;2534529;18;20020702 09:34;2//30810;
D;224;2534529;18;20020702 09:34;P;;;;;;
D;224;2534529;18;20020702 09:34;V;;;;;;
B;224;2534583;19;20020702 09:34;;;9 A;BRITTEN CL;CRANEBROOK;2749;533.4;M;20020507;20020611;225000;A;R;RESIDENCE;;AV;;;8697572;
C;224;2534583;19;20020702 09:34;4//868315;
D;224;2534583;19;20020702 09:34;P;;;;;;
D;224;2534583;19;20020702 09:34;P;;;;;;
D;224;2534583;19;20020702 09:34;V;;;;;;
D;224;2534583;19;20020702 09:34;V;;;;;;
B;224;2534960;20;20020702 09:34;;;31;BRUMBY CRES;EMU HEIGHTS;2750;629;M;20020420;20020603;290000;A;R;RESIDENCE;;BC;;;8693686;
C;224;2534960;20;20020702 09:34;2057//709079;
D;224;2534960;20;20020702 09:34;P;;;;;;
D;224;2534960;20;20020702 09:34;V;;;;;;
D;224;2534960;20;20020702 09:34;V;;;;;;
B;224;2535010;21;20020702 09:34;;;30;BUCKLAND RD;ST CLAIR;2759;795.4;M;20020422;20020603;293000;A;R;RESIDENCE;;AA;;;8666718;
C;224;2535010;21;20020702 09:34;63//255903;
D;224;2535010;21;20020702 09:34;P;;;;;;
D;224;2535010;21;20020702 09:34;V;;;;;;
B;224;2535137;22;20020702 09:34;;;10;BUNA CL;GLENMORE PARK;2745;611.5;M;20020428;20020607;368000;A;R;RESIDENCE;;KL;;;8715070;
C;224;2535137;22;20020702 09:34;452//852957;
D;224;2535137;22;20020702 09:34;P;;;;;;
D;224;2535137;22;20020702 09:34;P;;;;;;
D;224;2535137;22;20020702 09:34;V;;;;;;
B;224;2535451;23;20020702 09:34;;;7;BURRAGA PL;GLENMORE PARK;2745;493.5;M;20020211;20020611;359000;A;R;RESIDENCE;;KK;;;8674521;
C;224;2535451;23;20020702 09:34;6//1008874;
D;224;2535451;23;20020702 09:34;P;;;;;;
D;224;2535451;23;20020702 09:34;V;;;;;;
D;224;2535451;23;20020702 09:34;V;;;;;;
B;224;2536137;24;20020702 09:34;;;23;CAM ST;CAMBRIDGE PARK;2747;923.2;M;20020213;20020328;269500;A;R;RESIDENCE;;GU;;;8682937;
C;224;2536137;24;20020702 09:34;83//12400;
D;224;2536137;24;20020702 09:34;P;;;;;;
D;224;2536137;24;20020702 09:34;P;;;;;;
D;224;2536137;24;20020702 09:34;V;;;;;;
D;224;2536137;24;20020702 09:34;V;;;;;;
B;224;2537205;25;20020702 09:34;;;239;CARPENTER ST;ST MARYS;2760;600.7;M;20020403;20020613;245000;A;R;RESIDENCE;;AC;;;8702274;
C;224;2537205;25;20020702 09:34;32//25595;
D;224;2537205;25;20020702 09:34;P;;;;;;
D;224;2537205;25;20020702 09:34;V;;;;;;
B;224;2537262;26;20020702 09:34;;;121;CARPENTER ST;ST MARYS;2760;695.6;M;20020516;20020605;226000;A;R;RESIDENCE;;AC;;;8684486;
C;224;2537262;26;20020702 09:34;31//25859;
D;224;2537262;26;20020702 09:34;P;;;;;;
D;224;2537262;26;20020702 09:34;V;;;;;;
B;224;2538020;27;20020702 09:34;;3;77;CASTLEREAGH ST;PENRITH;2750;;;20020508;20020531;232500;;R;RESIDENCE;3;;;;8685155;
C;224;2538020;27;20020702 09:34;3//SP 50512;
D;224;2538020;27;20020702 09:34;P;;;;;;
D;224;2538020;27;20020702 09:34;P;;;;;;
D;224;2538020;27;20020702 09:34;V;;;;;;
B;224;2538290;28;20020702 09:34;;;14;CENTAURI CCT;CRANEBROOK;2749;491;M;20020502;20020618;248000;A;R;RESIDENCE;;AV;;;8710068;
C;224;2538290;28;20020702 09:34;3306//827304;
D;224;2538290;28;20020702 09:34;P;;;;;;
D;224;2538290;28;20020702 09:34;P;;;;;;
D;224;2538290;28;20020702 09:34;V;;;;;;
B;224;2538302;29;20020702 09:34;;;21;CENTAURI CCT;CRANEBROOK;2749;494.3;M;20020416;20020614;253500;A;R;RESIDENCE;;AV;;;8700359;
C;224;2538302;29;20020702 09:34;3301//827304;
D;224;2538302;29;20020702 09:34;P;;;;;;
D;224;2538302;29;20020702 09:34;P;;;;;;
D;224;2538302;29;20020702 09:34;V;;;;;;
B;224;2538307;30;20020702 09:34;;;11;CENTAURI CCT;CRANEBROOK;2749;682.1;M;20020412;20020531;269000;A;R;RESIDENCE;;AV;;;8686456;
C;224;2538307;30;20020702 09:34;14//814829;
D;224;2538307;30;20020702 09:34;P;;;;;;
D;224;2538307;30;20020702 09:34;P;;;;;;
D;224;2538307;30;20020702 09:34;V;;;;;;
D;224;2538307;30;20020702 09:34;V;;;;;;
B;224;2538316;31;20020702 09:34;;;2;CENTENNIAL CT;MOUNT VERNON;2759;1;H;20020408;20020613;550000;R;V;VACANT LAND;;RM;;;8686739;
C;224;2538316;31;20020702 09:34;129//803478;
D;224;2538316;31;20020702 09:34;P;;;;;;
D;224;2538316;31;20020702 09:34;V;;;;;;
B;224;2538558;32;20020702 09:34;;;45;CHAMELEON DR;ERSKINE PARK;2759;450;M;20020429;20020612;371000;A;R;RESIDENCE;;AH;;;8686911;
C;224;2538558;32;20020702 09:34;327//881320;
D;224;2538558;32;20020702 09:34;P;;;;;;
D;224;2538558;32;20020702 09:34;V;;;;;;
D;224;2538558;32;20020702 09:34;V;;;;;;
B;224;2540097;33;20020702 09:34;;;38;COLLESS ST;PENRITH;2750;663.9;M;19980729;19980909;115000;A;3;;;GE;;;5274737;
C;224;2540097;33;20020702 09:34;1, 2, CP//SP 61815;
B;224;2540785;34;20020702 09:34;;;61;COONAWARRA DR;ERSKINE PARK;2759;626.7;M;20020426;20020607;260000;A;R;RESIDENCE;;AA;;;8682417;
C;224;2540785;34;20020702 09:34;43//706003;
D;224;2540785;34;20020702 09:34;P;;;;;;
D;224;2540785;34;20020702 09:34;P;;;;;;
D;224;2540785;34;20020702 09:34;V;;;;;;
B;224;2540796;35;20020702 09:34;;;38;COONAWARRA DR;ERSKINE PARK;2759;567.1;M;20020423;20020603;311000;A;R;RESIDENCE;;AA;;;8676371;
C;224;2540796;35;20020702 09:34;2038//261356;
D;224;2540796;35;20020702 09:34;P;;;;;;
D;224;2540796;35;20020702 09:34;P;;;;;;
D;224;2540796;35;20020702 09:34;V;;;;;;
D;224;2540796;35;20020702 09:34;V;;;;;;
B;224;2540873;36;20020702 09:34;;;2;COOT PL;ERSKINE PARK;2759;596.1;M;20020423;20020607;298000;A;R;RESIDENCE;;AH;;;8710387;
C;224;2540873;36;20020702 09:34;3078//713741;
D;224;2540873;36;20020702 09:34;P;;;;;;
D;224;2540873;36;20020702 09:34;V;;;;;;
D;224;2540873;36;20020702 09:34;V;;;;;;
B;224;2540998;37;20020702 09:34;;;98;COPELAND ST;PENRITH;2750;1589;M;19980213;19980729;200000;A;3;;;JL;;;5197985;
C;224;2540998;37;20020702 09:34;1, 2, 3, 4, 5, CP//SP 61803;
B;224;2541057;38;20020702 09:34;;;8;CORBIN AVE;PENRITH;2750;626.2;M;20020419;20020531;278000;A;R;RESIDENCE;;GG;;;8675326;
C;224;2541057;38;20020702 09:34;53//260642;
D;224;2541057;38;20020702 09:34;P;;;;;;
D;224;2541057;38;20020702 09:34;P;;;;;;
D;224;2541057;38;20020702 09:34;V;;;;;;
D;224;2541057;38;20020702 09:34;V;;;;;;
B;224;2541247;39;20020702 09:34;;;;CORELLI CRES HOUSE NO: LOT 122;WERRINGTON;2747;449.5;M;20020430;20020611;248000;A;R;RESIDENCE;;AM;;;8682433;
C;224;2541247;39;20020702 09:34;122//817299;
D;224;2541247;39;20020702 09:34;P;;;;;;
D;224;2541247;39;20020702 09:34;V;;;;;;
B;224;2541505;40;20020702 09:34;;;10;CORVUS CL;GLENMORE PARK;2745;427.7;M;20020322;20020523;270000;A;R;RESIDENCE;;KM;;;8669478;
C;224;2541505;40;20020702 09:34;1141//846617;
D;224;2541505;40;20020702 09:34;P;;;;;;
