A;237;20020603 10:56;PTHIRLWELL;
B;237;2628879;1;20020603 10:56;;;;NAMOI ST;BARADINE;2396;3.544;H;20020227;20020415;35000;R;R;RESIDENCE;;HH;;;8565091;
C;237;2628879;1;20020603 10:56;126//750246;
D;237;2628879;1;20020603 10:56;P;;;;;;
B;237;2629163;2;20020603 10:56;;;20;BAKERS LANE;BINNAWAY;2395;1012;M;20020109;20020212;35000;Z;R;RESIDENCE;;AX;AC;;8380965;
C;237;2629163;2;20020603 10:56;A//333178;
D;237;2629163;2;20020603 10:56;P;;;;;;
D;237;2629163;2;20020603 10:56;P;;;;;;
D;237;2629163;2;20020603 10:56;V;;;;;;
B;237;2629224;3;20020603 10:56;;;10;COONABARABRAN RD;BINNAWAY;2395;2505;M;20020321;20020430;30000;Z;R;RESIDENCE;;AX;;;8572914;
C;237;2629224;3;20020603 10:56;1//718899;
D;237;2629224;3;20020603 10:56;P;;;;;;
D;237;2629224;3;20020603 10:56;P;;;;;;
D;237;2629224;3;20020603 10:56;V;;;;;;
B;237;2629440;4;20020603 10:56;;;7;WILGA ST;BINNAWAY;2395;1631;M;20020417;20020426;60000;Z;R;RESIDENCE;;AX;;;8557935;
C;237;2629440;4;20020603 10:56;4/9/14554;
D;237;2629440;4;20020603 10:56;P;;;;;;
D;237;2629440;4;20020603 10:56;P;;;;;;
D;237;2629440;4;20020603 10:56;V;;;;;;
B;237;2629552;5;20020603 10:56;;;;;COONABARABRAN;2357;675.09;H;20020122;20020222;1393800;R;R;RESIDENCE;;CA;;;8540308;
C;237;2629552;5;20020603 10:56;331//755479;
D;237;2629552;5;20020603 10:56;P;;;;;;
D;237;2629552;5;20020603 10:56;P;;;;;;
D;237;2629552;5;20020603 10:56;V;;;;;;
B;237;2630114;6;20020603 10:56;;;;CASSILIS ST;COONABARABRAN;2357;991;M;20020506;20020510;135000;Z;3;GARAGE WORKSH;;BB;;;8621736;
C;237;2630114;6;20020603 10:56;120//865988;
D;237;2630114;6;20020603 10:56;P;;;;;;
D;237;2630114;6;20020603 10:56;V;;;;;;
B;237;2630294;7;20020603 10:56;;;12;CRANE ST;COONABARABRAN;2357;2999;M;20020328;20020516;100000;Z;3;INDUSTRIAL;;FB;;;8621706;
C;237;2630294;7;20020603 10:56;542//753378;
D;237;2630294;7;20020603 10:56;P;;;;;;
D;237;2630294;7;20020603 10:56;P;;;;;;
D;237;2630294;7;20020603 10:56;V;;;;;;
B;237;2630373;8;20020603 10:56;;;108;DALGARNO ST;COONABARABRAN;2357;900.4;M;20020410;20020517;42000;Z;R;RESIDENCE;;AB;;;8637540;
C;237;2630373;8;20020603 10:56;10//379219;
