A;207;20030416 10:12;PDANN;
B;207;1972666;1;20030416 10:12;;8;14;ALBI PL;COOGEE;2034;;;20030307;20030328;505000;;R;RESIDENCE;8;;;;9490907;
C;207;1972666;1;20030416 10:12;8//SP 57889;
D;207;1972666;1;20030416 10:12;P;;;;;;
D;207;1972666;1;20030416 10:12;P;;;;;;
D;207;1972666;1;20030416 10:12;V;;;;;;
D;207;1972666;1;20030416 10:12;V;;;;;;
B;207;1972709;2;20030416 10:12;;3;79;ALBION ST;RANDWICK;2031;;;20021004;20030114;450000;;R;RESIDENCE;3;;;;9502516;
C;207;1972709;2;20030416 10:12;3//SP 16756;
D;207;1972709;2;20030416 10:12;P;;;;;;
D;207;1972709;2;20030416 10:12;P;;;;;;
D;207;1972709;2;20030416 10:12;P;;;;;;
D;207;1972709;2;20030416 10:12;P;;;;;;
D;207;1972709;2;20030416 10:12;P;;;;;;
D;207;1972709;2;20030416 10:12;V;;;;;;
B;207;1972815;3;20030416 10:12;;;3;ALEXANDER ST;COOGEE;2034;360.38;M;20021206;20030214;1400000;A;R;RESIDENCE;;AG;;;9404620;
C;207;1972815;3;20030416 10:12;2//177453 1//311144;
D;207;1972815;3;20030416 10:12;P;;;;;;
D;207;1972815;3;20030416 10:12;V;;;;;;
D;207;1972815;3;20030416 10:12;V;;;;;;
B;207;1973074;4;20030416 10:12;;27;158;ALISON ST;RANDWICK;2031;;;20030314;20030402;449000;;R;RESIDENCE;27;;;;9506372;
C;207;1973074;4;20030416 10:12;27//SP 56421;
D;207;1973074;4;20030416 10:12;P;;;;;;
D;207;1973074;4;20030416 10:12;V;;;;;;
D;207;1973074;4;20030416 10:12;V;;;;;;
B;207;1974446;5;20030416 10:12;;;1218;ANZAC PDE;MALABAR;2036;335.1;M;20030228;20030228;500000;B;V;VACANT LAND;;BP;;;9509575;
C;207;1974446;5;20030416 10:12;1//410445;
D;207;1974446;5;20030416 10:12;P;;;;;;
D;207;1974446;5;20030416 10:12;V;;;;;;
