A;157;20030102 11:36;PDANN;
B;157;1725355;1;20030102 11:36;;;12;ANGUS AVE;WEST KEMPSEY;2440;;;20020924;20021122;124000;A;R;RESIDENCE;;AA;;;9196805;
C;157;1725355;1;20030102 11:36;2//349314;
D;157;1725355;1;20030102 11:36;P;;;;;;
D;157;1725355;1;20030102 11:36;V;;;;;;
B;157;1725432;2;20030102 11:36;;;77;BELGRAVE ST;KEMPSEY;2440;758.8;M;20021029;20021206;80000;B;R;RESIDENCE;;CB;;;9210456;
C;157;1725432;2;20030102 11:36;4//1047355;
D;157;1725432;2;20030102 11:36;P;;;;;;
D;157;1725432;2;20030102 11:36;V;;;;;;
B;157;1725695;3;20030102 11:36;;;46;BROUGHTON ST;WEST KEMPSEY;2440;961.1;M;20021024;20021205;139000;A;R;RESIDENCE;;AA;;;9206381;
C;157;1725695;3;20030102 11:36;A//375565;
D;157;1725695;3;20030102 11:36;P;;;;;;
D;157;1725695;3;20030102 11:36;P;;;;;;
D;157;1725695;3;20030102 11:36;V;;;;;;
D;157;1725695;3;20030102 11:36;V;;;;;;
B;157;1726533;4;20030102 11:36;;;11;GREENFIELDS AVE;KEMPSEY;2440;2081;M;20020716;20020716;37500;A;R;RESIDENCE;;AA;ACI;;9189869;
C;157;1726533;4;20030102 11:36;4, 5//20622;
D;157;1726533;4;20030102 11:36;P;;;;;;
D;157;1726533;4;20030102 11:36;V;;;;;;
D;157;1726533;4;20030102 11:36;V;;;;;;
B;157;1729347;5;20030102 11:36;;;2582;SOUTH WEST ROCKS RD;KINCHELA;2440;17.15;H;20021003;20021114;205000;R;3;FARM;;RT;;;9209377;
C;157;1729347;5;20030102 11:36;162//588499;
D;157;1729347;5;20030102 11:36;P;;;;;;
D;157;1729347;5;20030102 11:36;P;;;;;;
D;157;1729347;5;20030102 11:36;P;;;;;;
D;157;1729347;5;20030102 11:36;V;;;;;;
B;157;1730781;6;20030102 11:36;;;254;GREGORY ST;SOUTH WEST ROCKS;2431;555;M;20020930;20021108;210000;A;R;RESIDENCE;;ZR;;;9212508;
C;157;1730781;6;20030102 11:36;2//878638;
D;157;1730781;6;20030102 11:36;P;;;;;;
D;157;1730781;6;20030102 11:36;P;;;;;;
D;157;1730781;6;20030102 11:36;V;;;;;;
B;157;1731078;7;20030102 11:36;;3;5;LANDSBOROUGH ST;SOUTH WEST ROCKS;2431;;;20021021;20021127;158000;;R;RESIDENCE;3;;;;9211023;
C;157;1731078;7;20030102 11:36;3//SP 19675;
D;157;1731078;7;20030102 11:36;P;;;;;;
D;157;1731078;7;20030102 11:36;V;;;;;;
D;157;1731078;7;20030102 11:36;V;;;;;;
B;157;1731125;8;20030102 11:36;;;4;LES GILLIGAN PL;SOUTH WEST ROCKS;2431;627.6;M;20021019;20021129;286000;A;R;RESIDENCE;;AQ;;;9204784;
C;157;1731125;8;20030102 11:36;5//262664;
D;157;1731125;8;20030102 11:36;P;;;;;;
D;157;1731125;8;20030102 11:36;V;;;;;;
B;157;1731917;9;20030102 11:36;;;2;SIRIUS CL;SOUTH WEST ROCKS;2431;576.3;M;20021021;20021202;296000;A;R;RESIDENCE;;AP;;;9205783;
C;157;1731917;9;20030102 11:36;2//814779;
D;157;1731917;9;20030102 11:36;P;;;;;;
D;157;1731917;9;20030102 11:36;V;;;;;;
D;157;1731917;9;20030102 11:36;V;;;;;;
B;157;1733083;10;20030102 11:36;;;190;PLUMMERS LANE;CLYBUCCA;2440;24.75;H;20021018;20021129;300000;R;R;RESIDENCE;;RT;;;9201157;
C;157;1733083;10;20030102 11:36;3//378025;
D;157;1733083;10;20030102 11:36;P;;;;;;
D;157;1733083;10;20030102 11:36;P;;;;;;
D;157;1733083;10;20030102 11:36;V;;;;;;
D;157;1733083;10;20030102 11:36;V;;;;;;
B;157;1733369;11;20030102 11:36;;;1828;PACIFIC HWY;CLYBUCCA;2440;2.023;H;20021010;20021104;155000;R;R;RESIDENCE;;RS;;;9201283;
C;157;1733369;11;20030102 11:36;921//605679;
D;157;1733369;11;20030102 11:36;P;;;;;;
D;157;1733369;11;20030102 11:36;P;;;;;;
D;157;1733369;11;20030102 11:36;V;;;;;;
B;157;1734512;12;20030102 11:36;;;3;ASHTON ST;GLADSTONE;2440;1229;M;20021003;20021126;375000;Z;3;COMMERCIAL;;ZD;;;9199523;
C;157;1734512;12;20030102 11:36;421//575971;
D;157;1734512;12;20030102 11:36;P;;;;;;
D;157;1734512;12;20030102 11:36;P;;;;;;
D;157;1734512;12;20030102 11:36;V;;;;;;
D;157;1734512;12;20030102 11:36;V;;;;;;
B;157;1734702;13;20030102 11:36;;;34;BAY ST;HAT HEAD;2440;847.3;M;20021012;20021122;382000;Z;3;;;ZH;;;9205342;
C;157;1734702;13;20030102 11:36;12/1/758505;
D;157;1734702;13;20030102 11:36;P;;;;;;
D;157;1734702;13;20030102 11:36;V;;;;;;
D;157;1734702;13;20030102 11:36;V;;;;;;
B;157;1734763;14;20030102 11:36;;;;GAP RD;HAT HEAD;2440;1.004;H;20021025;20021209;185000;R;V;VACANT LAND;;SB;;;9211652;
C;157;1734763;14;20030102 11:36;66//874223;
D;157;1734763;14;20030102 11:36;P;;;;;;
D;157;1734763;14;20030102 11:36;P;;;;;;
D;157;1734763;14;20030102 11:36;V;;;;;;
D;157;1734763;14;20030102 11:36;V;;;;;;
B;157;1736925;15;20030102 11:36;;;;BALLENGARA RD;DONDINGALONG;2440;10;H;20021002;20021113;53000;R;V;VACANT LAND;;RN;;;9211430;
C;157;1736925;15;20030102 11:36;71//748810;
D;157;1736925;15;20030102 11:36;P;;;;;;
D;157;1736925;15;20030102 11:36;P;;;;;;
D;157;1736925;15;20030102 11:36;V;;;;;;
B;157;1737794;16;20030102 11:36;;;;LUKES LANE;BARRAGANYATTI;2441;267.2;H;20020930;20021128;120000;R;V;VACANT LAND;;RU;RV;;9185261;
C;157;1737794;16;20030102 11:36;100//752438 641//857652;
D;157;1737794;16;20030102 11:36;P;;;;;;
D;157;1737794;16;20030102 11:36;P;;;;;;
D;157;1737794;16;20030102 11:36;V;;;;;;
B;157;1738052;17;20030102 11:36;;;12;OCEAN AVE;STUARTS POINT;2441;1043;M;20021031;20021206;100000;Z;R;RESIDENCE;;AZ;AC;;9198888;
C;157;1738052;17;20030102 11:36;731//826780;
D;157;1738052;17;20030102 11:36;P;;;;;;
D;157;1738052;17;20030102 11:36;P;;;;;;
D;157;1738052;17;20030102 11:36;V;;;;;;
B;157;1738275;18;20030102 11:36;;;;ALVERTON ST;GREENHILLS;2440;1858;M;20021003;20021128;45000;R;R;RESIDENCE;;AU;;;9208568;
C;157;1738275;18;20030102 11:36;1//588197;
D;157;1738275;18;20030102 11:36;P;;;;;;
D;157;1738275;18;20030102 11:36;V;;;;;;
D;157;1738275;18;20030102 11:36;V;;;;;;
B;157;1738441;19;20030102 11:36;;;8;AIRPORT RD;ALDAVILLA;2440;1.801;H;20021024;20021128;280000;R;R;RESIDENCE;;AU;RR;;9191864;
C;157;1738441;19;20030102 11:36;22//247170;
D;157;1738441;19;20030102 11:36;P;;;;;;
D;157;1738441;19;20030102 11:36;P;;;;;;
D;157;1738441;19;20030102 11:36;V;;;;;;
D;157;1738441;19;20030102 11:36;V;;;;;;
B;157;1738677;20;20030102 11:36;;;46;ALVERTON ST;GREENHILLS;2440;550.1;M;20021018;20021129;133500;A;R;RESIDENCE;;AT;;;9209916;
C;157;1738677;20;20030102 11:36;7/4/2124;
D;157;1738677;20;20030102 11:36;P;;;;;;
D;157;1738677;20;20030102 11:36;V;;;;;;
B;157;1738815;21;20030102 11:36;;;18;HAVEN CRES;YARRAVEL;2440;4084;M;20021018;20021129;147000;R;R;RESIDENCE;;AU;;;9206690;
C;157;1738815;21;20030102 11:36;18//249451;
D;157;1738815;21;20030102 11:36;P;;;;;;
D;157;1738815;21;20030102 11:36;P;;;;;;
D;157;1738815;21;20030102 11:36;V;;;;;;
B;157;1739005;22;20030102 11:36;;;213;SHERWOOD RD;YARRAVEL;2440;1.017;H;20021011;20021122;45000;R;V;VACANT LAND;;AU;RV;;9185446;
C;157;1739005;22;20030102 11:36;5//787352;
D;157;1739005;22;20030102 11:36;P;;;;;;
D;157;1739005;22;20030102 11:36;V;;;;;;
D;157;1739005;22;20030102 11:36;V;;;;;;
B;157;2925018;23;20030102 11:36;;;;MILTON DUFTY PL;KEMPSEY;2440;5314;M;20021023;20021204;50000;A;V;VACANT LAND;;AB;;;9205655;
C;157;2925018;23;20030102 11:36;13//1043314;
D;157;2925018;23;20030102 11:36;P;;;;;;
D;157;2925018;23;20030102 11:36;P;;;;;;
D;157;2925018;23;20030102 11:36;V;;;;;;
D;157;2925018;23;20030102 11:36;V;;;;;;
D;157;2925018;23;20030102 11:36;V;;;;;;
D;157;2925018;23;20030102 11:36;V;;;;;;
D;157;2925018;23;20030102 11:36;V;;;;;;
B;157;2958312;24;20030102 11:36;;;56;RED HILL LANE;POLA CREEK;2440;41.15;H;20020410;20020719;200000;;R;RESIDENCE;;;RG;;8869007;
C;157;2958312;24;20030102 11:36;5//258903;
D;157;2958312;24;20030102 11:36;P;;;;;;
D;157;2958312;24;20030102 11:36;P;;;;;;
D;157;2958312;24;20030102 11:36;V;;;;;;
D;157;2958312;24;20030102 11:36;V;;;;;;
Z;129;24;24;79;
