A;249;20030501 13:04;PBARBER;
B;249;2664126;8;20030501 13:04;;9;36;GIPPSLAND ST;JINDABYNE;2627;;;20030326;20030416;115000;;R;RESIDENCE;9;;;;9545047;
C;249;2664126;8;20030501 13:04;9//SP 16478;
D;249;2664126;8;20030501 13:04;P;;;;;;
D;249;2664126;8;20030501 13:04;P;;;;;;
D;249;2664126;8;20030501 13:04;V;;;;;;
D;249;2664126;8;20030501 13:04;V;;;;;;
B;249;2664325;9;20030501 13:04;;2;254;KIRWAN CL;JINDABYNE;2627;;;20030409;20030409;150000;;R;RESIDENCE;2;;;;9552625;
C;249;2664325;9;20030501 13:04;2//SP 44543;
D;249;2664325;9;20030501 13:04;P;;;;;;
D;249;2664325;9;20030501 13:04;P;;;;;;
D;249;2664325;9;20030501 13:04;V;;;;;;
B;249;2664723;10;20030501 13:04;;8;;KURRAJONG ST;JINDABYNE;2627;;;20030314;20030411;126000;;R;RESIDENCE;8;;;;9528312;
C;249;2664723;10;20030501 13:04;8//SP 17382;
D;249;2664723;10;20030501 13:04;P;;;;;;
D;249;2664723;10;20030501 13:04;V;;;;;;
D;249;2664723;10;20030501 13:04;V;;;;;;
B;249;2665197;11;20030501 13:04;;3;14;TOWNSEND ST;JINDABYNE;2627;;;20020317;20020416;86750;;R;RESIDENCE;3;;;;9541006;
C;249;2665197;11;20030501 13:04;3//SP 30858;
D;249;2665197;11;20030501 13:04;P;;;;;;
D;249;2665197;11;20030501 13:04;P;;;;;;
D;249;2665197;11;20030501 13:04;V;;;;;;
B;249;2666028;12;20030501 13:04;;;;GIRVIN PL;JINDABYNE;2627;579.9;M;20030225;20030408;86000;A;V;VACANT LAND;;AT;;;9524593;
C;249;2666028;12;20030501 13:04;23//843781;
D;249;2666028;12;20030501 13:04;P;;;;;;
D;249;2666028;12;20030501 13:04;V;;;;;;
D;249;2666028;12;20030501 13:04;V;;;;;;
B;249;2666460;13;20030501 13:04;;4;4;GUNGARLIN ST;BERRIDALE;2628;;;20030321;20030415;45000;;R;RESIDENCE;4;;;;9542444;
C;249;2666460;13;20030501 13:04;4//SP 19780;
D;249;2666460;13;20030501 13:04;P;;;;;;
D;249;2666460;13;20030501 13:04;P;;;;;;
D;249;2666460;13;20030501 13:04;V;;;;;;
B;249;2666460;14;20030501 13:04;;16;4;GUNGARLIN ST;BERRIDALE;2628;;;20030321;20030415;47000;;R;RESIDENCE;16;;;;9542499;
C;249;2666460;14;20030501 13:04;16//SP 19780;
D;249;2666460;14;20030501 13:04;P;;;;;;
D;249;2666460;14;20030501 13:04;P;;;;;;
D;249;2666460;14;20030501 13:04;V;;;;;;
B;249;2666526;15;20030501 13:04;;;98;JINDABYNE RD;BERRIDALE;2628;765.1;M;20020814;20020925;68250;A;R;RESIDENCE;;AB;;;9523848;
C;249;2666526;15;20030501 13:04;2//25016;
D;249;2666526;15;20030501 13:04;P;;;;;;
D;249;2666526;15;20030501 13:04;V;;;;;;
B;249;2666610;16;20030501 13:04;;2;7;KIPARRA DR;BERRIDALE;2628;;;20030127;20030411;111000;;R;RESIDENCE;2;;;;9544267;
C;249;2666610;16;20030501 13:04;2//SP 51868;
D;249;2666610;16;20030501 13:04;P;;;;;;
D;249;2666610;16;20030501 13:04;P;;;;;;
D;249;2666610;16;20030501 13:04;P;;;;;;
D;249;2666610;16;20030501 13:04;P;;;;;;
D;249;2666610;16;20030501 13:04;P;;;;;;
D;249;2666610;16;20030501 13:04;P;;;;;;
D;249;2666610;16;20030501 13:04;V;;;;;;
D;249;2666610;16;20030501 13:04;V;;;;;;
B;249;2666827;17;20030501 13:04;;;9;PRYCE ST;BERRIDALE;2628;790.4;M;20030220;20030404;56000;A;R;RESIDENCE;;AB;;;9551543;
C;249;2666827;17;20030501 13:04;5//27872;
D;249;2666827;17;20030501 13:04;P;;;;;;
D;249;2666827;17;20030501 13:04;V;;;;;;
B;249;2667077;18;20030501 13:04;;;;CLANCY ST;ADAMINABY;2630;752.5;M;20030314;20030414;108000;A;R;RESIDENCE;;AC;;;9545029;
C;249;2667077;18;20030501 13:04;5//239673;
D;249;2667077;18;20030501 13:04;P;;;;;;
D;249;2667077;18;20030501 13:04;P;;;;;;
D;249;2667077;18;20030501 13:04;V;;;;;;
B;249;2667604;19;20030501 13:04;;;28;ILLAWONG BAY;ADAMINABY;2630;664;M;20030305;20030402;150000;A;R;RESIDENCE;;AC;;;9512769;
C;249;2667604;19;20030501 13:04;42//213212;
D;249;2667604;19;20030501 13:04;P;;;;;;
D;249;2667604;19;20030501 13:04;P;;;;;;
D;249;2667604;19;20030501 13:04;V;;;;;;
B;249;2667625;20;20030501 13:04;;;;ILLAWONG HEADLANDS SUBD;ADAMINABY;2630;816;M;20030312;20030416;249000;A;3;HOUSE;;AC;;;9545345;
C;249;2667625;20;20030501 13:04;18//218921;
D;249;2667625;20;20030501 13:04;P;;;;;;
D;249;2667625;20;20030501 13:04;V;;;;;;
B;249;2965654;21;20030501 13:04;;;;GEEHI CCT;JINDABYNE;2627;4183;M;20020926;20030318;80000;R;V;VACANT LAND;;RJ;;;9529545;
C;249;2965654;21;20030501 13:04;18//1048680;
D;249;2965654;21;20030501 13:04;P;;;;;;
D;249;2965654;21;20030501 13:04;P;;;;;;
D;249;2965654;21;20030501 13:04;V;;;;;;
B;249;2965660;22;20030501 13:04;;;;GEEHI CCT;JINDABYNE;2627;7070;M;20030307;20030411;85000;R;V;VACANT LAND;;RJ;;;9535341;
C;249;2965660;22;20030501 13:04;23//1048680;
D;249;2965660;22;20030501 13:04;P;;;;;;
D;249;2965660;22;20030501 13:04;V;;;;;;
B;249;2965668;23;20030501 13:04;;;;GEEHI CCT;JINDABYNE;2627;4096;M;20030213;20030328;74000;R;3;;;RJ;;;9527202;
C;249;2965668;23;20030501 13:04;30//1048680;
D;249;2965668;23;20030501 13:04;P;;;;;;
D;249;2965668;23;20030501 13:04;P;;;;;;
D;249;2965668;23;20030501 13:04;V;;;;;;
Z;119;23;24;70;
