A;RTSALEDATA;608;20250224 01:09;VALNET;
B;608;1210953;1;20250224 01:09;;;3;WENTWORTH DR;KELSO;2795;1009.3;M;20241212;20250217;611000;R1;R;RESIDENCE;;AAK;;0;AU830086;
C;608;1210953;1;20250224 01:09;8/828873;
D;608;1210953;1;20250224 01:09;P;;;;;;
D;608;1210953;1;20250224 01:09;P;;;;;;
D;608;1210953;1;20250224 01:09;V;;;;;;
D;608;1210953;1;20250224 01:09;V;;;;;;
B;608;1201310;2;20250224 01:09;;;4;BASSETT DR;WEST BATHURST;2795;742;M;20241212;20250220;520000;R1;R;RESIDENCE;;AAA;;0;AU838573;
C;608;1201310;2;20250224 01:09;62/249485;
D;608;1201310;2;20250224 01:09;P;;;;;;
D;608;1201310;2;20250224 01:09;P;;;;;;
D;608;1201310;2;20250224 01:09;V;;;;;;
B;608;1209438;3;20250224 01:09;;15;29 A;VIEW ST;KELSO;2795;;;20250121;20250217;280000;;R;RESIDENCE;15;;;0;AU830260;
C;608;1209438;3;20250224 01:09;15/SP41303;
D;608;1209438;3;20250224 01:09;P;;;;;;
D;608;1209438;3;20250224 01:09;V;;;;;;
B;608;1206955;4;20250224 01:09;;;5;MIRIYAN DR;KELSO;2795;708.2;M;20250129;20250219;549000;R1;R;RESIDENCE;;AAK;;0;AU835480;
C;608;1206955;4;20250224 01:09;25/239426;
D;608;1206955;4;20250224 01:09;P;;;;;;
D;608;1206955;4;20250224 01:09;V;;;;;;
B;608;1207161;5;20250224 01:09;;;30;MOONEY VALLEY PL;WEST BATHURST;2795;728.5;M;20241111;20250214;575000;R1;R;RESIDENCE;;AAE;;0;AU825600;
C;608;1207161;5;20250224 01:09;50/249928;
D;608;1207161;5;20250224 01:09;P;;;;;;
D;608;1207161;5;20250224 01:09;V;;;;;;
D;608;1207161;5;20250224 01:09;V;;;;;;
B;608;4151907;6;20250224 01:09;;;27;STEWART ST;EVANS PLAINS;2795;3199;M;20250129;20250219;540000;RU1;R;RESIDENCE;;CCA;;0;AU835091;
C;608;4151907;6;20250224 01:09;1/1236256;
D;608;4151907;6;20250224 01:09;P;;;;;;
D;608;4151907;6;20250224 01:09;P;;;;;;
D;608;4151907;6;20250224 01:09;V;;;;;;
D;608;4151907;6;20250224 01:09;V;;;;;;
B;608;1286028;7;20250224 01:09;;;20;DENISON ST;SOFALA;2795;784.1;M;20241207;20250217;358000;RU5;3;SHOP;;ZZS;;0;AU831194;
C;608;1286028;7;20250224 01:09;40/758908;
D;608;1286028;7;20250224 01:09;P;;;;;;
D;608;1286028;7;20250224 01:09;V;;;;;;
D;608;1286028;7;20250224 01:09;V;;;;;;
B;608;3520281;8;20250224 01:09;;;17;MCGIRR ST;LLANARTH;2795;911;M;20250108;20250219;800000;R1;R;RESIDENCE;;AAW;;0;AU836292;
C;608;3520281;8;20250224 01:09;402/1150519;
D;608;3520281;8;20250224 01:09;P;;;;;;
D;608;3520281;8;20250224 01:09;P;;;;;;
D;608;3520281;8;20250224 01:09;P;;;;;;
D;608;3520281;8;20250224 01:09;V;;;;;;
D;608;3520281;8;20250224 01:09;V;;;;;;
B;608;4549088;9;20250224 01:09;;;43;RICHARDSON ST;WINDRADYNE;2795;893.1;M;20250113;20250217;323000;R1;V;VACANT LAND;;AAW;;0;AU829720;
C;608;4549088;9;20250224 01:09;100/1304135;
D;608;4549088;9;20250224 01:09;P;;;;;;
D;608;4549088;9;20250224 01:09;V;;;;;;
B;608;4549178;10;20250224 01:09;;;47;KEIGHTLEY AVE;WINDRADYNE;2795;606.6;M;20250123;20250220;305000;R1;R;RESIDENCE;;AAW;;0;AU839618;
C;608;4549178;10;20250224 01:09;190/1304135;
D;608;4549178;10;20250224 01:09;P;;;;;;
D;608;4549178;10;20250224 01:09;P;;;;;;
D;608;4549178;10;20250224 01:09;V;;;;;;
B;608;3682019;11;20250224 01:09;NODNALLAC;;2439;MITCHELL HWY;VITTORIA;2799;58.954;H;20241220;20250218;1425000;RU1;3;FARM;;CCA;;0;AU832761;
C;608;3682019;11;20250224 01:09;8, 9, 161/750414 3/1179952;
D;608;3682019;11;20250224 01:09;P;;;;;;
D;608;3682019;11;20250224 01:09;P;;;;;;
D;608;3682019;11;20250224 01:09;V;;;;;;
D;608;3682019;11;20250224 01:09;V;;;;;;
D;608;3682019;11;20250224 01:09;V;;;;;;
B;608;3239556;12;20250224 01:09;;;179;DURHAM ST;BATHURST;2795;534.2;M;20250205;20250219;522000;R1;R;RESIDENCE;;AAC;;0;AU837022;
C;608;3239556;12;20250224 01:09;11/1094389;
D;608;3239556;12;20250224 01:09;P;;;;;;
D;608;3239556;12;20250224 01:09;P;;;;;;
D;608;3239556;12;20250224 01:09;V;;;;;;
D;608;3239556;12;20250224 01:09;V;;;;;;
B;608;4433464;13;20250224 01:09;;;40;BRENNAN DR;KELSO;2795;841.2;M;20250123;20250214;1075000;R1;R;RESIDENCE;;AAK;;0;AU825769;
C;608;4433464;13;20250224 01:09;409/1285473;
D;608;4433464;13;20250224 01:09;P;;;;;;
D;608;4433464;13;20250224 01:09;P;;;;;;
D;608;4433464;13;20250224 01:09;V;;;;;;
Z;71;13;13;43;
