A;024;20020603 09:47;PTHIRLWELL;
B;024;417794;1;20020603 09:47;;;544;OLD GUNDAGAI RD;COOTAMUNDRA;2590;427.6;H;20010911;20020204;1372800;R;3;FARM;;MA;RM;;8347934;
C;024;417794;1;20020603 09:47;1//101686 1//101687 1//101688 37, 95//753600 140, 141, 143, 144, 145, ;
C;024;417794;1;20020603 09:47;146, 269, 276, 68, 69, 70, 71, 80//753603 Enclosure Permit 26175 LEASE;
C;024;417794;1;20020603 09:47; OVER PROPERTY;
D;024;417794;1;20020603 09:47;P;;;;;;
D;024;417794;1;20020603 09:47;V;;;;;;
B;024;417908;2;20020603 09:47;;;200;BACK BRAWLIN RD;COOTAMUNDRA;2590;8.094;H;19980901;19980918;44000;R;3;;;HB;;;5293410;
C;024;417908;2;20020603 09:47;406//753601;
D;024;417908;2;20020603 09:47;P;;;;;;
D;024;417908;2;20020603 09:47;P;;;;;;
D;024;417908;2;20020603 09:47;V;;;;;;
B;024;417974;3;20020603 09:47;;;209;BACK BRAWLIN RD;COOTAMUNDRA;2590;7.147;H;20020404;20020514;170000;R;3;FARMLAND;;HC;;;8631436;
C;024;417974;3;20020603 09:47;2//792201;
D;024;417974;3;20020603 09:47;P;;;;;;
D;024;417974;3;20020603 09:47;P;;;;;;
D;024;417974;3;20020603 09:47;V;;;;;;
D;024;417974;3;20020603 09:47;V;;;;;;
B;024;418061;4;20020603 09:47;;;5;NETHERLEIGH LANE;COOTAMUNDRA;2590;2.023;H;20020411;20020513;170000;R;R;RESIDENCE;;HA;;;8611785;
C;024;418061;4;20020603 09:47;1//808642;
D;024;418061;4;20020603 09:47;P;;;;;;
D;024;418061;4;20020603 09:47;P;;;;;;
D;024;418061;4;20020603 09:47;V;;;;;;
D;024;418061;4;20020603 09:47;V;;;;;;
B;024;418063;5;20020603 09:47;;;34;RATHMELLS LANE;COOTAMUNDRA;2590;3.421;H;20020409;20020509;65000;R;V;VACANT LAND;;HA;;;8611853;
C;024;418063;5;20020603 09:47;1//809227;
D;024;418063;5;20020603 09:47;P;;;;;;
D;024;418063;5;20020603 09:47;P;;;;;;
D;024;418063;5;20020603 09:47;V;;;;;;
D;024;418063;5;20020603 09:47;V;;;;;;
B;024;418345;6;20020603 09:47;;;;BRADMAN ST LOT 25;COOTAMUNDRA;2590;5000;M;20020308;20020327;31500;Z;V;VACANT LAND;;AF;;;8581884;
C;024;418345;6;20020603 09:47;12//1010977;
D;024;418345;6;20020603 09:47;P;;;;;;
D;024;418345;6;20020603 09:47;P;;;;;;
D;024;418345;6;20020603 09:47;V;;;;;;
B;024;418368;7;20020603 09:47;;;1;BYRNE ST;COOTAMUNDRA;2590;980.1;M;20020405;20020429;63000;Z;R;RESIDENCE;;AA;;;8568070;
C;024;418368;7;20020603 09:47;24//237566;
D;024;418368;7;20020603 09:47;P;;;;;;
D;024;418368;7;20020603 09:47;V;;;;;;
B;024;418464;8;20020603 09:47;;;2;CHAMEN ST;COOTAMUNDRA;2590;766.1;M;20020507;20020517;5000;Z;V;VACANT LAND;;AE;;;8632743;
C;024;418464;8;20020603 09:47;1//837445;
D;024;418464;8;20020603 09:47;P;;;;;;
D;024;418464;8;20020603 09:47;P;;;;;;
D;024;418464;8;20020603 09:47;V;;;;;;
D;024;418464;8;20020603 09:47;V;;;;;;
B;024;418580;9;20020603 09:47;;;9;COORA AVE;COOTAMUNDRA;2590;976.9;M;20020403;20020512;165000;Z;R;RESIDENCE;;AD;;;8612943;
C;024;418580;9;20020603 09:47;7//259786;
D;024;418580;9;20020603 09:47;P;;;;;;
D;024;418580;9;20020603 09:47;P;;;;;;
D;024;418580;9;20020603 09:47;V;;;;;;
D;024;418580;9;20020603 09:47;V;;;;;;
B;024;418826;10;20020603 09:47;;;3;ELIZABETH ST;COOTAMUNDRA;2590;834.7;M;20020501;20020520;89000;Z;R;RESIDENCE;;AB;;;8627505;
C;024;418826;10;20020603 09:47;51//226915;
D;024;418826;10;20020603 09:47;P;;;;;;
D;024;418826;10;20020603 09:47;P;;;;;;
D;024;418826;10;20020603 09:47;V;;;;;;
B;024;418981;11;20020603 09:47;;;35;HAY ST;COOTAMUNDRA;2590;616.6;M;20011211;20020115;27000;Z;R;RESIDENCE;;AE;AC;;8326193;
C;024;418981;11;20020603 09:47;1//939231;
D;024;418981;11;20020603 09:47;P;;;;;;
D;024;418981;11;20020603 09:47;V;;;;;;
D;024;418981;11;20020603 09:47;V;;;;;;
B;024;419136;12;20020603 09:47;;;37;HOVELL ST;COOTAMUNDRA;2590;812.1;M;20010226;20010410;52500;Z;R;RESIDENCE;;AB;AC;;7566045;
C;024;419136;12;20020603 09:47;A//336364;
D;024;419136;12;20020603 09:47;P;;;;;;
D;024;419136;12;20020603 09:47;P;;;;;;
D;024;419136;12;20020603 09:47;V;;;;;;
D;024;419136;12;20020603 09:47;V;;;;;;
