A;162;20020102 13:37;PTHIRLWELL;
B;162;1771230;1;20020102 13:37;;;2360;THE BUCKETTS WAY;BELBORA;2422;7.19;H;20011025;20011107;180000;R;R;RESIDENCE;;RL;RR;;8169816;
C;162;1771230;1;20020102 13:37;3//819583;
D;162;1771230;1;20020102 13:37;P;;;;;;
D;162;1771230;1;20020102 13:37;V;;;;;;
D;162;1771230;1;20020102 13:37;V;;;;;;
B;162;1771295;2;20020102 13:37;;2;;ANNIVERSARY DR;DIAMOND BEACH;2430;;;20011011;20011101;139000;;R;RESIDENCE;2;;;;8185301;
C;162;1771295;2;20020102 13:37;2//SP 54889;
D;162;1771295;2;20020102 13:37;P;;;;;;
D;162;1771295;2;20020102 13:37;P;;;;;;
D;162;1771295;2;20020102 13:37;V;;;;;;
B;162;1771418;3;20020102 13:37;;;;COOINDA ST;HALLIDAYS POINT;2430;804.6;M;20010802;20010903;375000;A;R;RESIDENCE;;TQ;;;8192754;
C;162;1771418;3;20020102 13:37;6//788091;
D;162;1771418;3;20020102 13:37;P;;;;;;
D;162;1771418;3;20020102 13:37;V;;;;;;
B;162;1771458;4;20020102 13:37;;;;COROMONT DR;RED HEAD;2430;602.8;M;20011101;20011129;260000;A;R;RESIDENCE;;TB;AC;;8164404;
C;162;1771458;4;20020102 13:37;67//262683;
D;162;1771458;4;20020102 13:37;P;;;;;;
D;162;1771458;4;20020102 13:37;V;;;;;;
B;162;1771613;5;20020102 13:37;;1;9;ESCAPADE AVE;DIAMOND BEACH;2430;;;20011101;20011206;128500;;R;RESIDENCE;1;;;;8185375;
C;162;1771613;5;20020102 13:37;1//42143;
D;162;1771613;5;20020102 13:37;P;;;;;;
D;162;1771613;5;20020102 13:37;V;;;;;;
B;162;1771853;6;20020102 13:37;;26;30;HILLTOP PKWY;HALLIDAYS POINT;2430;;;20010620;20010801;350000;;R;RESIDENCE;26;;;;8201904;
C;162;1771853;6;20020102 13:37;26//SP 64236;
D;162;1771853;6;20020102 13:37;P;;;;;;
D;162;1771853;6;20020102 13:37;P;;;;;;
D;162;1771853;6;20020102 13:37;P;;;;;;
D;162;1771853;6;20020102 13:37;V;;;;;;
D;162;1771853;6;20020102 13:37;V;;;;;;
B;162;1771917;7;20020102 13:37;;;;HOPE ST;RED HEAD;2430;580;M;20010906;20011116;210000;A;R;RESIDENCE;;TB;AC;;8160741;
C;162;1771917;7;20020102 13:37;87//262677;
D;162;1771917;7;20020102 13:37;P;;;;;;
D;162;1771917;7;20020102 13:37;V;;;;;;
B;162;1771978;8;20020102 13:37;'THE ESPLANADE';21;24;JAMES FOSTER DR;HALLIDAYS POINT;2430;;;20011016;20011128;175000;;R;RESIDENCE;21;;;;8184318;
C;162;1771978;8;20020102 13:37;21//SP 62943;
D;162;1771978;8;20020102 13:37;P;;;;;;
D;162;1771978;8;20020102 13:37;P;;;;;;
D;162;1771978;8;20020102 13:37;V;;;;;;
D;162;1771978;8;20020102 13:37;V;;;;;;
B;162;1772148;9;20020102 13:37;;;4;OCEAN ST;HALLIDAYS POINT;2430;874.8;M;20010831;20011026;360000;A;R;RESIDENCE;;TQ;AC;;8082391;
C;162;1772148;9;20020102 13:37;12//590061;
D;162;1772148;9;20020102 13:37;P;;;;;;
D;162;1772148;9;20020102 13:37;V;;;;;;
B;162;1772320;10;20020102 13:37;;;;REDHEAD RD;RED HEAD;2430;638.6;M;20010828;20011130;75000;A;V;VACANT LAND;;TP;AV;;8173477;
C;162;1772320;10;20020102 13:37;6//219978;
D;162;1772320;10;20020102 13:37;P;;;;;;
D;162;1772320;10;20020102 13:37;P;;;;;;
D;162;1772320;10;20020102 13:37;V;;;;;;
B;162;1772700;11;20020102 13:37;;;79;THE EAGLES NEST;HALLIDAYS POINT;2430;795;M;20010927;20011108;207500;A;V;VACANT LAND;;ER;AV;;8166825;
C;162;1772700;11;20020102 13:37;79//1011522;
D;162;1772700;11;20020102 13:37;P;;;;;;
D;162;1772700;11;20020102 13:37;P;;;;;;
D;162;1772700;11;20020102 13:37;V;;;;;;
D;162;1772700;11;20020102 13:37;V;;;;;;
B;162;1773040;12;20020102 13:37;;;;IRWINS RD;OLD BAR;2430;16.56;H;20011011;20011108;105000;R;V;VACANT LAND;;EE;RV;;8159811;
C;162;1773040;12;20020102 13:37;7//245834;
D;162;1773040;12;20020102 13:37;P;;;;;;
D;162;1773040;12;20020102 13:37;V;;;;;;
B;162;1773280;13;20020102 13:37;;;;PAMPOOLAH RD;TAREE;2430;30.99;H;20011026;20011123;395000;R;3;FARM;;RR;RR;;8161955;
C;162;1773280;13;20020102 13:37;12//830021;
D;162;1773280;13;20020102 13:37;P;;;;;;
D;162;1773280;13;20020102 13:37;P;;;;;;
D;162;1773280;13;20020102 13:37;V;;;;;;
D;162;1773280;13;20020102 13:37;V;;;;;;
B;162;1773303;14;20020102 13:37;;;4;PEPPERMINT PL;BOHNOCK;2430;1.077;H;20011102;20011130;95000;R;V;VACANT LAND;;ED;;;8178400;
C;162;1773303;14;20020102 13:37;46//1015448;
D;162;1773303;14;20020102 13:37;P;;;;;;
D;162;1773303;14;20020102 13:37;P;;;;;;
D;162;1773303;14;20020102 13:37;V;;;;;;
D;162;1773303;14;20020102 13:37;V;;;;;;
B;162;1773596;15;20020102 13:37;;;;CARRABEEN DR;OLD BAR;2430;662.1;M;20011126;20011221;60000;A;V;VACANT LAND;;SN;;;8210933;
C;162;1773596;15;20020102 13:37;15//794137;
D;162;1773596;15;20020102 13:37;P;;;;;;
D;162;1773596;15;20020102 13:37;P;;;;;;
D;162;1773596;15;20020102 13:37;V;;;;;;
B;162;1773831;16;20020102 13:37;;;11;CROSS ST;OLD BAR;2430;700.3;M;20011102;20011130;180000;A;R;RESIDENCE;;SE;;;8188559;
C;162;1773831;16;20020102 13:37;8//258759;
D;162;1773831;16;20020102 13:37;P;;;;;;
D;162;1773831;16;20020102 13:37;P;;;;;;
D;162;1773831;16;20020102 13:37;V;;;;;;
D;162;1773831;16;20020102 13:37;V;;;;;;
B;162;1773882;17;20020102 13:37;;;10;DRURY CL;OLD BAR;2430;670;M;20011023;20011127;170000;A;R;RESIDENCE;;SL;;;8175485;
C;162;1773882;17;20020102 13:37;15//708305;
D;162;1773882;17;20020102 13:37;P;;;;;;
D;162;1773882;17;20020102 13:37;P;;;;;;
D;162;1773882;17;20020102 13:37;V;;;;;;
D;162;1773882;17;20020102 13:37;V;;;;;;
B;162;1773942;18;20020102 13:37;;;29;GANNET CRES;OLD BAR;2430;634.7;M;20011114;20011130;165000;A;R;RESIDENCE;;SN;AC;;8168090;
C;162;1773942;18;20020102 13:37;19//708259;
D;162;1773942;18;20020102 13:37;P;;;;;;
D;162;1773942;18;20020102 13:37;P;;;;;;
D;162;1773942;18;20020102 13:37;V;;;;;;
D;162;1773942;18;20020102 13:37;V;;;;;;
B;162;1774371;19;20020102 13:37;;2;35;OLD BAR RD;OLD BAR;2430;;;20011029;20011128;110000;;R;RESIDENCE;2;;XA;;8159822;
C;162;1774371;19;20020102 13:37;2//SP 45684;
D;162;1774371;19;20020102 13:37;P;;;;;;
D;162;1774371;19;20020102 13:37;P;;;;;;
D;162;1774371;19;20020102 13:37;V;;;;;;
B;162;1774570;20;20020102 13:37;;;;PRYOR CRES;OLD BAR;2430;1071;M;20010904;20010928;60000;A;V;VACANT LAND;;SE;;;8187749;
C;162;1774570;20;20020102 13:37;126//733444;
D;162;1774570;20;20020102 13:37;P;;;;;;
D;162;1774570;20;20020102 13:37;P;;;;;;
D;162;1774570;20;20020102 13:37;V;;;;;;
B;162;1774914;21;20020102 13:37;;;92;WATERMAN ST;OLD BAR;2430;886.1;M;20011025;20011206;153000;A;R;RESIDENCE;;SN;;;8206958;
C;162;1774914;21;20020102 13:37;50//794137;
D;162;1774914;21;20020102 13:37;P;;;;;;
D;162;1774914;21;20020102 13:37;V;;;;;;
B;162;1775297;22;20020102 13:37;;;27;SURFSOUND AVE;WALLABI POINT;2430;770;M;20011123;20011205;78000;Z;V;VACANT LAND;;BV;;;8179713;
