A;071;20020201 11:43;CDIXON;
B;071;552428;1;20020201 11:43;;;;PH CRAVEN DP'S;TUMBARUMBA;2653;145.2;H;20010711;20010910;220000;R;3;ORCHARD;;RA;RH;;8218500;
C;071;552428;1;20020201 11:43;11//706633;
D;071;552428;1;20020201 11:43;P;;;;;;
D;071;552428;1;20020201 11:43;V;;;;;;
B;071;552960;2;20020201 11:43;;;6;SHEATHER ST;KHANCOBAN;2642;822;M;20010926;20011026;68500;A;R;RESIDENCE;;AK;AC;;8086921;
C;071;552960;2;20020201 11:43;53//226654;
D;071;552960;2;20020201 11:43;P;;;;;;
D;071;552960;2;20020201 11:43;V;;;;;;
B;071;553547;3;20020201 11:43;;;;PH TUMBARUMBA DP'S;TUMBARUMBA;2653;9945;M;20011219;20011219;109000;R;R;RESIDENCE;;HE;;;8278344;
C;071;553547;3;20020201 11:43;1//732315;
D;071;553547;3;20020201 11:43;P;;;;;;
D;071;553547;3;20020201 11:43;V;;;;;;
D;071;553547;3;20020201 11:43;V;;;;;;
B;071;553634;4;20020201 11:43;;;;ALBURY ST;TUMBARUMBA;2653;7588;M;20011120;20011221;145000;A;R;RESIDENCE;;AB;;;8266903;
C;071;553634;4;20020201 11:43;688//755892;
D;071;553634;4;20020201 11:43;P;;;;;;
D;071;553634;4;20020201 11:43;P;;;;;;
D;071;553634;4;20020201 11:43;V;;;;;;
B;071;553700;5;20020201 11:43;;;125;ALBURY ST;TUMBARUMBA;2653;1088;M;20011114;20011212;5000;I;V;VACANT LAND;;DA;;;8268230;
C;071;553700;5;20020201 11:43;586//755892;
D;071;553700;5;20020201 11:43;P;;;;;;
D;071;553700;5;20020201 11:43;V;;;;;;
B;071;553805;6;20020201 11:43;;;28;FLEET ST;TUMBARUMBA;2653;1012;M;20011005;20011130;150000;A;R;RESIDENCE;;AA;AC;;8222083;
C;071;553805;6;20020201 11:43;B//396016;
D;071;553805;6;20020201 11:43;P;;;;;;
D;071;553805;6;20020201 11:43;V;;;;;;
D;071;553805;6;20020201 11:43;V;;;;;;
B;071;553835;7;20020201 11:43;;;;GILBERT ST;TUMBARUMBA;2653;4047;M;20011123;20011224;70000;A;R;RESIDENCE;;AA;;;8313312;
C;071;553835;7;20020201 11:43;271//755892;
D;071;553835;7;20020201 11:43;P;;;;;;
D;071;553835;7;20020201 11:43;P;;;;;;
D;071;553835;7;20020201 11:43;V;;;;;;
B;071;553932;8;20020201 11:43;;;;KING ST;TUMBARUMBA;2653;1012;M;20011206;20020108;74500;A;R;RESIDENCE;;AA;;;8279816;
C;071;553932;8;20020201 11:43;4//21865;
D;071;553932;8;20020201 11:43;P;;;;;;
D;071;553932;8;20020201 11:43;P;;;;;;
D;071;553932;8;20020201 11:43;V;;;;;;
B;071;554156;9;20020201 11:43;;;17;REGENT ST;TUMBARUMBA;2653;1024;M;20011213;20020110;82500;A;R;RESIDENCE;;AA;;;8289695;
C;071;554156;9;20020201 11:43;1//368115;
D;071;554156;9;20020201 11:43;P;;;;;;
D;071;554156;9;20020201 11:43;P;;;;;;
D;071;554156;9;20020201 11:43;V;;;;;;
D;071;554156;9;20020201 11:43;V;;;;;;
B;071;2773908;10;20020201 11:43;;;;PH TOOMA DP'S;TOOMA;2642;19;H;19991124;20000912;76000;R;3;FARM;;HQ;;;8152420;
C;071;2773908;10;20020201 11:43;PT 4//1011808;
D;071;2773908;10;20020201 11:43;P;;;;;;
D;071;2773908;10;20020201 11:43;V;;;;;;
Z;49;10;10;27;
