A;137;20020603 10:19;PTHIRLWELL;
B;137;1388452;1;20020603 10:19;;;22;ANN ST;ENFIELD;2136;;;20020219;20020410;470000;A;R;RESIDENCE;;ES;;;8596627;
C;137;1388452;1;20020603 10:19;37//15328;
D;137;1388452;1;20020603 10:19;P;;;;;;
D;137;1388452;1;20020603 10:19;V;;;;;;
B;137;1388665;2;20020603 10:19;;;36;AUSTIN AVE;CROYDON;2132;;;20020325;20020506;655000;A;R;RESIDENCE;;EG;;;8571394;
C;137;1388665;2;20020603 10:19;18//11258;
D;137;1388665;2;20020603 10:19;P;;;;;;
D;137;1388665;2;20020603 10:19;V;;;;;;
D;137;1388665;2;20020603 10:19;V;;;;;;
B;137;1388822;3;20020603 10:19;;;17;BAKER ST;ENFIELD;2136;232;M;20020302;20020415;375000;A;R;RESIDENCE;;ES;;;8553263;
C;137;1388822;3;20020603 10:19;1//805338;
D;137;1388822;3;20020603 10:19;P;;;;;;
D;137;1388822;3;20020603 10:19;V;;;;;;
D;137;1388822;3;20020603 10:19;V;;;;;;
B;137;1389044;4;20020603 10:19;;12;4;BELMORE ST;BURWOOD;2134;;;20020406;20020520;280000;;R;RESIDENCE;12;;;;8637073;
C;137;1389044;4;20020603 10:19;12//289;
D;137;1389044;4;20020603 10:19;P;;;;;;
D;137;1389044;4;20020603 10:19;V;;;;;;
D;137;1389044;4;20020603 10:19;V;;;;;;
B;137;1389164;5;20020603 10:19;;9;20;BELMORE ST;BURWOOD;2134;;;20020330;20020513;360000;;R;RESIDENCE;9;;;;8619520;
C;137;1389164;5;20020603 10:19;9//SP 62024;
D;137;1389164;5;20020603 10:19;P;;;;;;
D;137;1389164;5;20020603 10:19;P;;;;;;
D;137;1389164;5;20020603 10:19;V;;;;;;
D;137;1389164;5;20020603 10:19;V;;;;;;
B;137;1389258;6;20020603 10:19;;53;28 A;BELMORE ST;BURWOOD;2134;;;20020302;20020412;350500;;R;RESIDENCE;53;;;;8585506;
C;137;1389258;6;20020603 10:19;53//62559;
D;137;1389258;6;20020603 10:19;P;;;;;;
D;137;1389258;6;20020603 10:19;P;;;;;;
D;137;1389258;6;20020603 10:19;V;;;;;;
D;137;1389258;6;20020603 10:19;V;;;;;;
B;137;1389494;7;20020603 10:19;;;14;BLENHEIM ST;CROYDON PARK;2133;;;20010802;20010918;310000;A;R;RESIDENCE;;ES;;;8597006;
C;137;1389494;7;20020603 10:19;Y//407605;
D;137;1389494;7;20020603 10:19;P;;;;;;
D;137;1389494;7;20020603 10:19;P;;;;;;
D;137;1389494;7;20020603 10:19;P;;;;;;
D;137;1389494;7;20020603 10:19;P;;;;;;
D;137;1389494;7;20020603 10:19;V;;;;;;
D;137;1389494;7;20020603 10:19;V;;;;;;
B;137;1389577;8;20020603 10:19;;;26;BOLD ST;BURWOOD;2134;;;20010907;20011026;905000;A;R;RESIDENCE;;EU;;;8062629;
C;137;1389577;8;20020603 10:19;C//323484;
D;137;1389577;8;20020603 10:19;P;;;;;;
D;137;1389577;8;20020603 10:19;P;;;;;;
D;137;1389577;8;20020603 10:19;V;;;;;;
B;137;1389871;9;20020603 10:19;;;10;BROOKLYN ST;BURWOOD;2134;;;20010813;20011011;745000;A;R;RESIDENCE;;EF;;;8071599;
C;137;1389871;9;20020603 10:19;3//11193;
D;137;1389871;9;20020603 10:19;P;;;;;;
D;137;1389871;9;20020603 10:19;P;;;;;;
D;137;1389871;9;20020603 10:19;V;;;;;;
B;137;1390090;10;20020603 10:19;;;224;BURWOOD RD;BURWOOD;2134;;;20010903;20020215;840000;B;3;;;CB;;;8546480;
C;137;1390090;10;20020603 10:19;5//187888;
D;137;1390090;10;20020603 10:19;P;;;;;;
D;137;1390090;10;20020603 10:19;P;;;;;;
D;137;1390090;10;20020603 10:19;V;;;;;;
B;137;1390133;11;20020603 10:19;;1;286;BURWOOD RD;BURWOOD;2134;;;20020302;20020412;447000;;R;RESIDENCE;1;;;;8560477;
C;137;1390133;11;20020603 10:19;1//SP 53231;
