A;037;20030619 08:57;PDANN;
B;037;451738;1;20030619 08:57;;;43;LUCAN ST;HARDEN;2587;474.2;M;20030212;20030307;80000;Z;R;RESIDENCE;;AA;AC;0;9463804;
C;037;451738;1;20030619 08:57;B//318324;
D;037;451738;1;20030619 08:57;P;;;;;;
D;037;451738;1;20030619 08:57;V;;;;;;
B;037;451877;2;20030619 08:57;;;150;NEILL ST;HARDEN;2587;1012;M;20021220;20030228;32500;Z;R;RESIDENCE;;AA;AC;0;9455391;
C;037;451877;2;20030619 08:57;1//121899;
D;037;451877;2;20030619 08:57;P;;;;;;
D;037;451877;2;20030619 08:57;P;;;;;;
D;037;451877;2;20030619 08:57;V;;;;;;
B;037;452688;3;20030619 08:57;;;;HIGH ST;GALONG;2585;1100;M;20030122;20030219;40000;Z;R;RESIDENCE;;ZC;AC;0;9466869;
C;037;452688;3;20030619 08:57;23//5295;
D;037;452688;3;20030619 08:57;P;;;;;;
D;037;452688;3;20030619 08:57;V;;;;;;
D;037;452688;3;20030619 08:57;V;;;;;;
B;037;452718;4;20030619 08:57;;;;RAILWAY ST;GALONG;2585;1170;M;20030130;20030313;44000;Z;R;RESIDENCE;;ZC;AC;0;9467596;
C;037;452718;4;20030619 08:57;5/7/8235;
D;037;452718;4;20030619 08:57;P;;;;;;
D;037;452718;4;20030619 08:57;V;;;;;;
D;037;452718;4;20030619 08:57;V;;;;;;
B;037;452774;5;20030619 08:57;BOONGARRY;;;HARDEN-JUGIONG RD;JUGIONG;2726;231.24;H;20030224;20030310;571000;R;3;RURAL;;MF;RG;0;9455821;
C;037;452774;5;20030619 08:57;1, 2//126760 274, 275//753621 . Enclosure Permit 319229;
D;037;452774;5;20030619 08:57;P;;;;;;
D;037;452774;5;20030619 08:57;V;;;;;;
B;037;452944;6;20030619 08:57;ANMORE;;;BARWANG RD;HARDEN;2587;8.094;H;20030120;20030220;95000;R;3;FARM/RURAL;;RD;RR;0;9427985;
C;037;452944;6;20030619 08:57;28//753624 Enclosure Permit 312260;
D;037;452944;6;20030619 08:57;P;;;;;;
D;037;452944;6;20030619 08:57;V;;;;;;
Z;29;6;6;15;
