A;243;20020102 12:59;PTHIRLWELL;
B;243;2645178;1;20020102 12:59;;;195;LACHLAN ST;HAY;2711;2016;M;20010731;20011015;300000;Z;3;HOTEL;;BA;;;8065774;
C;243;2645178;1;20020102 12:59;3//625354;
D;243;2645178;1;20020102 12:59;P;;;;;;
D;243;2645178;1;20020102 12:59;V;;;;;;
B;243;2645919;2;20020102 12:59;;;372;STURT PL;HAY;2711;500.6;M;20011030;20011115;20000;Z;R;RESIDENCE;;AA;AC;;8143450;
C;243;2645919;2;20020102 12:59;1//111828;
D;243;2645919;2;20020102 12:59;P;;;;;;
D;243;2645919;2;20020102 12:59;V;;;;;;
D;243;2645919;2;20020102 12:59;V;;;;;;
B;243;2646270;3;20020102 12:59;;;;PH HAY IRRIGATION LEASES;HAY;2711;6.247;H;20011026;20011026;60000;R;R;RESIDENCE;;RA;;;8206733;
C;243;2646270;3;20020102 12:59;28//31449;
D;243;2646270;3;20020102 12:59;P;;;;;;
D;243;2646270;3;20020102 12:59;V;;;;;;
D;243;2646270;3;20020102 12:59;V;;;;;;
B;243;2880454;4;20020102 12:59;;;;MCGOWAN ST;HAY;2711;2484.8;M;19991027;20010110;17000;;V;VACANT LAND;;;AV;;7399449;
C;243;2880454;4;20020102 12:59;A//310694 1//329296;
D;243;2880454;4;20020102 12:59;P;;;;;;
D;243;2880454;4;20020102 12:59;P;;;;;;
Z;20;4;4;10;
