A;018;20030620 11:09;PDANN;
B;018;390441;1;20030620 11:09;;;182;AUCKLAND ST;BEGA;2550;389.3;M;20030205;20030314;76666;A;R;RESIDENCE;;QB;AC;67;9638631;
C;018;390441;1;20030620 11:09;3//329413;
D;018;390441;1;20030620 11:09;P;;;;;;
D;018;390441;1;20030620 11:09;V;;;;;;
D;018;390441;1;20030620 11:09;V;;;;;;
D;018;390441;1;20030620 11:09;V;;;;;;
D;018;390441;1;20030620 11:09;V;;;;;;
B;018;390526;2;20030620 11:09;;;7;BEGA ST;BEGA;2550;569.1;M;20030325;20030506;146500;A;R;RESIDENCE;;QB;AC;0;9626426;
C;018;390526;2;20030620 11:09;6//37768;
D;018;390526;2;20030620 11:09;P;;;;;;
D;018;390526;2;20030620 11:09;P;;;;;;
D;018;390526;2;20030620 11:09;V;;;;;;
B;018;390531;3;20030620 11:09;;;4;BEGA ST;BEGA;2550;493.2;M;20000713;20000728;71250;A;R;RESIDENCE;;QB;;0;9645248;
C;018;390531;3;20030620 11:09;2//527395;
D;018;390531;3;20030620 11:09;P;;;;;;
D;018;390531;3;20030620 11:09;P;;;;;;
D;018;390531;3;20030620 11:09;V;;;;;;
B;018;391582;4;20030620 11:09;;;257;NEWTOWN RD;BEGA;2550;1365;M;20030319;20030424;208000;A;R;RESIDENCE;;QC;AC;0;9622652;
C;018;391582;4;20030620 11:09;1//999351;
D;018;391582;4;20030620 11:09;P;;;;;;
D;018;391582;4;20030620 11:09;P;;;;;;
D;018;391582;4;20030620 11:09;V;;;;;;
B;018;391828;5;20030620 11:09;;;60;RAVENSWOOD ST;BEGA;2550;689.2;M;20030331;20030428;221000;A;R;RESIDENCE;;QB;AC;0;9633974;
C;018;391828;5;20030620 11:09;2//20943;
D;018;391828;5;20030620 11:09;P;;;;;;
D;018;391828;5;20030620 11:09;P;;;;;;
D;018;391828;5;20030620 11:09;V;;;;;;
B;018;392163;6;20030620 11:09;;;56;VALLEY ST;BEGA;2550;696.8;M;20030411;20030516;125000;A;R;RESIDENCE;;QA;AC;0;9637767;
C;018;392163;6;20030620 11:09;5//745299;
D;018;392163;6;20030620 11:09;P;;;;;;
D;018;392163;6;20030620 11:09;V;;;;;;
B;018;392487;7;20030620 11:09;;14;120;LAMONT ST;BERMAGUI;2546;;;20030318;20030509;65000;;R;RESIDENCE;14;;XA;0;9619409;
C;018;392487;7;20030620 11:09;14//SP 44211;
D;018;392487;7;20030620 11:09;P;;;;;;
D;018;392487;7;20030620 11:09;P;;;;;;
D;018;392487;7;20030620 11:09;P;;;;;;
D;018;392487;7;20030620 11:09;P;;;;;;
D;018;392487;7;20030620 11:09;V;;;;;;
B;018;392539;8;20030620 11:09;;1;6;CARNAGO ST;BERMAGUI;2546;;;20030313;20030411;275000;;3;UNIT;1;;XA;0;9648167;
C;018;392539;8;20030620 11:09;1//SP 57686;
D;018;392539;8;20030620 11:09;P;;;;;;
D;018;392539;8;20030620 11:09;P;;;;;;
D;018;392539;8;20030620 11:09;V;;;;;;
D;018;392539;8;20030620 11:09;V;;;;;;
B;018;393110;9;20030620 11:09;;;51;OCEAN VIEW DR;BERMAGUI;2546;810.5;M;20030414;20030520;74000;A;V;VACANT LAND;;GF;AV;0;9637342;
C;018;393110;9;20030620 11:09;47//834169;
D;018;393110;9;20030620 11:09;P;;;;;;
D;018;393110;9;20030620 11:09;V;;;;;;
B;018;393681;10;20030620 11:09;;;19;BANK ST;COBARGO;2550;1214;M;20030320;20030415;179000;A;R;RESIDENCE;;PC;AC;0;9608686;
C;018;393681;10;20030620 11:09;6/3/485;
D;018;393681;10;20030620 11:09;P;;;;;;
D;018;393681;10;20030620 11:09;P;;;;;;
D;018;393681;10;20030620 11:09;V;;;;;;
B;018;393743;11;20030620 11:09;;;14;COBARGO ST;COBARGO;2550;1125;M;20030306;20030417;200000;A;R;RESIDENCE;;PC;AC;0;9639502;
C;018;393743;11;20030620 11:09;112//612413;
D;018;393743;11;20030620 11:09;P;;;;;;
D;018;393743;11;20030620 11:09;P;;;;;;
D;018;393743;11;20030620 11:09;V;;;;;;
D;018;393743;11;20030620 11:09;V;;;;;;
B;018;393953;12;20030620 11:09;;;6;BANKS ST;EDEN;2551;644.9;M;20030404;20030516;175000;A;R;RESIDENCE;;NA;AC;0;9623268;
C;018;393953;12;20030620 11:09;50//247132;
D;018;393953;12;20030620 11:09;P;;;;;;
D;018;393953;12;20030620 11:09;V;;;;;;
D;018;393953;12;20030620 11:09;V;;;;;;
B;018;394216;13;20030620 11:09;;;54;CALLE CALLE ST;EDEN;2551;841;M;20030414;20030512;208000;A;R;RESIDENCE;;NB;AC;0;9619114;
C;018;394216;13;20030620 11:09;A//36721;
D;018;394216;13;20030620 11:09;P;;;;;;
D;018;394216;13;20030620 11:09;V;;;;;;
B;018;394534;14;20030620 11:09;;;13;FLINDERS ST;EDEN;2551;1720;M;20020730;20030130;240000;A;R;RESIDENCE;;NB;;0;9640909;
C;018;394534;14;20030620 11:09;3//368852;
D;018;394534;14;20030620 11:09;P;;;;;;
D;018;394534;14;20030620 11:09;P;;;;;;
D;018;394534;14;20030620 11:09;V;;;;;;
B;018;394565;15;20030620 11:09;;;26;GOVERNMENT RD;EDEN;2551;4091;M;20021022;20030515;170000;A;R;RESIDENCE;;NF;;0;9629848;
C;018;394565;15;20030620 11:09;1//46938 1//557254;
D;018;394565;15;20030620 11:09;P;;;;;;
D;018;394565;15;20030620 11:09;P;;;;;;
D;018;394565;15;20030620 11:09;V;;;;;;
B;018;394636;16;20030620 11:09;;;65;IDA RODD DR;EDEN;2551;750.1;M;20030328;20030519;50000;A;3;;;NA;AV;0;9637744;
C;018;394636;16;20030620 11:09;71//809238;
D;018;394636;16;20030620 11:09;P;;;;;;
D;018;394636;16;20030620 11:09;P;;;;;;
D;018;394636;16;20030620 11:09;V;;;;;;
B;018;394679;17;20030620 11:09;;;169;IMLAY ST;EDEN;2551;1916;M;20020909;20030516;230000;A;3;COMMERCIAL;;NE;;0;9642450;
C;018;394679;17;20030620 11:09;6//225627;
D;018;394679;17;20030620 11:09;P;;;;;;
D;018;394679;17;20030620 11:09;V;;;;;;
B;018;394711;18;20030620 11:09;;;241;IMLAY ST;EDEN;2551;913.7;M;20030228;20030429;500000;A;3;SHED/CARPORT;;NC;BV;0;9639980;
C;018;394711;18;20030620 11:09;311//884237;
D;018;394711;18;20030620 11:09;P;;;;;;
D;018;394711;18;20030620 11:09;V;;;;;;
B;018;394814;19;20030620 11:09;;;28;IRENE CRES;EDEN;2551;572.2;M;20030129;20030314;125000;A;R;RESIDENCE;;NA;AC;0;9606927;
C;018;394814;19;20030620 11:09;60//245951;
D;018;394814;19;20030620 11:09;P;;;;;;
D;018;394814;19;20030620 11:09;P;;;;;;
D;018;394814;19;20030620 11:09;V;;;;;;
B;018;394879;20;20030620 11:09;;;24;LAKESIDE DR;EDEN;2551;557.1;M;20030204;20030319;135000;A;R;RESIDENCE;;NA;AC;0;9617714;
C;018;394879;20;20030620 11:09;31//245950;
D;018;394879;20;20030620 11:09;P;;;;;;
D;018;394879;20;20030620 11:09;P;;;;;;
D;018;394879;20;20030620 11:09;V;;;;;;
B;018;394883;21;20030620 11:09;;;16;LAKESIDE DR;EDEN;2551;572.2;M;20030403;20030515;125000;A;R;RESIDENCE;;NA;AC;0;9649723;
C;018;394883;21;20030620 11:09;35//245950;
D;018;394883;21;20030620 11:09;P;;;;;;
D;018;394883;21;20030620 11:09;P;;;;;;
D;018;394883;21;20030620 11:09;V;;;;;;
B;018;394891;22;20030620 11:09;;;7;LOGAN CT;EDEN;2551;609;M;20030407;20030509;195000;A;R;RESIDENCE;;NA;AC;0;9605970;
C;018;394891;22;20030620 11:09;123//839588;
D;018;394891;22;20030620 11:09;P;;;;;;
D;018;394891;22;20030620 11:09;V;;;;;;
D;018;394891;22;20030620 11:09;V;;;;;;
B;018;394917;23;20030620 11:09;;;29;MALING ST;EDEN;2551;944.7;M;20030408;20030508;220000;A;R;RESIDENCE;;NA;AC;0;9633130;
C;018;394917;23;20030620 11:09;29//596057;
D;018;394917;23;20030620 11:09;P;;;;;;
D;018;394917;23;20030620 11:09;V;;;;;;
D;018;394917;23;20030620 11:09;V;;;;;;
B;018;394968;24;20030620 11:09;;;18;STANLEY ST;EDEN;2551;3351;M;20021125;20030516;200000;A;V;VACANT LAND;;NC;AC;0;9640655;
C;018;394968;24;20030620 11:09;5//531891;
D;018;394968;24;20030620 11:09;P;;;;;;
D;018;394968;24;20030620 11:09;V;;;;;;
B;018;395072;25;20030620 11:09;;1;89;PRINCES HWY;EDEN;2551;;;20030212;20030307;94500;;R;RESIDENCE;1;;XA;0;9642570;
C;018;395072;25;20030620 11:09;1//SP 20606;
D;018;395072;25;20030620 11:09;P;;;;;;
D;018;395072;25;20030620 11:09;P;;;;;;
D;018;395072;25;20030620 11:09;V;;;;;;
B;018;395172;26;20030620 11:09;;;10;STOREY AVE;EDEN;2551;787.6;M;20021218;20030117;170000;A;R;RESIDENCE;;NA;AC;0;9646593;
C;018;395172;26;20030620 11:09;15//581688;
D;018;395172;26;20030620 11:09;P;;;;;;
D;018;395172;26;20030620 11:09;P;;;;;;
D;018;395172;26;20030620 11:09;V;;;;;;
B;018;395351;27;20030620 11:09;;1;27;BEACH ST;MERIMBULA;2548;;;20030407;20030509;242500;;R;RESIDENCE;1;;XA;0;9607841;
C;018;395351;27;20030620 11:09;1//SP 21027;
D;018;395351;27;20030620 11:09;P;;;;;;
D;018;395351;27;20030620 11:09;P;;;;;;
D;018;395351;27;20030620 11:09;V;;;;;;
D;018;395351;27;20030620 11:09;V;;;;;;
B;018;395428;28;20030620 11:09;;;22;BELLBIRD CRES;MERIMBULA;2548;796.7;M;20030523;20030523;200000;A;R;RESIDENCE;;KC;AC;0;9634121;
C;018;395428;28;20030620 11:09;19//243817;
D;018;395428;28;20030620 11:09;P;;;;;;
