A;031;20030619 08:57;PDANN;
B;031;439629;1;20030619 08:57;;;22;SAXBY ST;GUNNING;2581;1004;M;20030129;20030312;26000;Z;V;VACANT LAND;;AA;AV;0;9455697;
C;031;439629;1;20030619 08:57;51//811447;
D;031;439629;1;20030619 08:57;P;;;;;;
D;031;439629;1;20030619 08:57;P;;;;;;
D;031;439629;1;20030619 08:57;V;;;;;;
B;031;439946;2;20030619 08:57;ROSALIE;;;COLLECTOR RD;GUNNING;2581;193.7;H;20030121;20030207;490000;R;3;FARM/RURAL;;GD;RG;0;9434249;
C;031;439946;2;20030619 08:57;1//125749 1//125786 A, B//407000 71, 129, 142, 163, 164//754127 1//930;
C;031;439946;2;20030619 08:57;288 . Enclosure Permit 149017;
D;031;439946;2;20030619 08:57;P;;;;;;
D;031;439946;2;20030619 08:57;P;;;;;;
D;031;439946;2;20030619 08:57;V;;;;;;
D;031;439946;2;20030619 08:57;V;;;;;;
B;031;440218;3;20030619 08:57;;;;BLAKNEY CREEK RD;YASS;2582;31.26;H;20030129;20030313;63000;R;R;RESIDENCE;;RA;RR;0;9466707;
C;031;440218;3;20030619 08:57;95, 128//754139;
D;031;440218;3;20030619 08:57;P;;;;;;
D;031;440218;3;20030619 08:57;P;;;;;;
D;031;440218;3;20030619 08:57;V;;;;;;
D;031;440218;3;20030619 08:57;V;;;;;;
B;031;440309;4;20030619 08:57;;;;GROVE RD;LAKE GEORGE;2581;80;H;20030114;20030224;245000;R;V;VACANT LAND;;RE;RV;0;9434175;
C;031;440309;4;20030619 08:57;4//1016181 . Enclosure Permit 49625;
D;031;440309;4;20030619 08:57;P;;;;;;
D;031;440309;4;20030619 08:57;V;;;;;;
D;031;440309;4;20030619 08:57;V;;;;;;
B;031;2976018;5;20030619 08:57;;;;LIND ST;GUNDAROO;2620;2023;M;20021125;20030115;80000;Z;V;VACANT LAND;;ZA;AV;0;9366202;
C;031;2976018;5;20030619 08:57;16/11/758488;
D;031;2976018;5;20030619 08:57;P;;;;;;
D;031;2976018;5;20030619 08:57;P;;;;;;
D;031;2976018;5;20030619 08:57;V;;;;;;
B;031;2976532;6;20030619 08:57;;;;DAIRY CREEK RD;GUNDAROO;2620;40.87;H;20021209;20030108;225000;R;3;FARM;;RE;RR;0;9358320;
C;031;2976532;6;20030619 08:57;97//754883;
D;031;2976532;6;20030619 08:57;P;;;;;;
D;031;2976532;6;20030619 08:57;P;;;;;;
D;031;2976532;6;20030619 08:57;V;;;;;;
D;031;2976532;6;20030619 08:57;V;;;;;;
B;031;2976533;7;20030619 08:57;;;;DAIRY CREEK RD;GUNDAROO;2620;37.74;H;20021217;20030115;232500;R;3;FARM;;RE;RR;0;9335447;
C;031;2976533;7;20030619 08:57;98//754883;
D;031;2976533;7;20030619 08:57;P;;;;;;
D;031;2976533;7;20030619 08:57;V;;;;;;
D;031;2976533;7;20030619 08:57;V;;;;;;
Z;41;7;8;24;
