A;210;20020102 13:34;PTHIRLWELL;
B;210;2078348;1;20020102 13:34;;;66;ADELAIDE ST;WOOLLAHRA;2025;88.5;M;20011020;20011130;600000;A;R;RESIDENCE;;RH;;;8187876;
C;210;2078348;1;20020102 13:34;20//107865;
D;210;2078348;1;20020102 13:34;P;;;;;;
D;210;2078348;1;20020102 13:34;P;;;;;;
D;210;2078348;1;20020102 13:34;V;;;;;;
B;210;2078585;2;20020102 13:34;;3;10;ASTON GDN;BELLEVUE HILL;2023;;;20010913;20011031;348000;;R;RESIDENCE;3;;;;8177608;
C;210;2078585;2;20020102 13:34;3//3135;
D;210;2078585;2;20020102 13:34;P;;;;;;
D;210;2078585;2;20020102 13:34;V;;;;;;
B;210;2078722;3;20020102 13:34;;2;27;BALFOUR RD;ROSE BAY;2029;;;20011029;20011211;370000;;R;RESIDENCE;2;;;;8203627;
C;210;2078722;3;20020102 13:34;2//11466;
D;210;2078722;3;20020102 13:34;P;;;;;;
D;210;2078722;3;20020102 13:34;P;;;;;;
D;210;2078722;3;20020102 13:34;V;;;;;;
B;210;2079108;4;20020102 13:34;;3;52;BAY ST;DOUBLE BAY;2028;;;20010829;20011010;300000;;R;RESIDENCE;3;;;;8175775;
C;210;2079108;4;20020102 13:34;3//11141;
D;210;2079108;4;20020102 13:34;P;;;;;;
D;210;2079108;4;20020102 13:34;P;;;;;;
D;210;2079108;4;20020102 13:34;V;;;;;;
B;210;2079138;5;20020102 13:34;;;3;BEACH AVE;VAUCLUSE;2030;486.9;M;20010911;20011120;1570000;A;R;RESIDENCE;;RB;;;8179784;
C;210;2079138;5;20020102 13:34;2//667525;
D;210;2079138;5;20020102 13:34;P;;;;;;
D;210;2079138;5;20020102 13:34;V;;;;;;
D;210;2079138;5;20020102 13:34;V;;;;;;
B;210;2079923;6;20020102 13:34;;19;1;BENELONG CRES;BELLEVUE HILL;2023;;;20011127;20011127;30000;;R;RESIDENCE;19;;;;8175084;
C;210;2079923;6;20020102 13:34;19//19268;
D;210;2079923;6;20020102 13:34;P;;;;;;
D;210;2079923;6;20020102 13:34;V;;;;;;
B;210;2080023;7;20020102 13:34;;2;30;BENELONG CRES;BELLEVUE HILL;2023;;;20011023;20011204;482000;;R;RESIDENCE;2;;;;8176771;
C;210;2080023;7;20020102 13:34;2//4350;
D;210;2080023;7;20020102 13:34;P;;;;;;
D;210;2080023;7;20020102 13:34;P;;;;;;
D;210;2080023;7;20020102 13:34;V;;;;;;
B;210;2080288;8;20020102 13:34;;2;6;BILLONG AVE;VAUCLUSE;2030;;;20010929;20011130;343000;;R;RESIDENCE;2;;;;8184012;
C;210;2080288;8;20020102 13:34;2//20558;
D;210;2080288;8;20020102 13:34;P;;;;;;
D;210;2080288;8;20020102 13:34;V;;;;;;
B;210;2080288;9;20020102 13:34;;6;6;BILLONG AVE;VAUCLUSE;2030;;;20010920;20011122;394000;;R;RESIDENCE;6;;;;8146714;
C;210;2080288;9;20020102 13:34;6//20558;
D;210;2080288;9;20020102 13:34;P;;;;;;
D;210;2080288;9;20020102 13:34;V;;;;;;
D;210;2080288;9;20020102 13:34;V;;;;;;
B;210;2080412;10;20020102 13:34;;4;39;BIRRIGA RD;BELLEVUE HILL;2023;;;20011008;20011210;333000;;R;RESIDENCE;4;;;;8205853;
C;210;2080412;10;20020102 13:34;4//10850;
D;210;2080412;10;20020102 13:34;P;;;;;;
D;210;2080412;10;20020102 13:34;V;;;;;;
D;210;2080412;10;20020102 13:34;V;;;;;;
B;210;2080460;11;20020102 13:34;;9;65;BIRRIGA RD;BELLEVUE HILL;2023;;;20011006;20011114;340000;;R;RESIDENCE;9;;;;8159672;
C;210;2080460;11;20020102 13:34;9//11435;
D;210;2080460;11;20020102 13:34;P;;;;;;
D;210;2080460;11;20020102 13:34;V;;;;;;
B;210;2080522;12;20020102 13:34;;2;87 A;BIRRIGA RD;BELLEVUE HILL;2023;;;20011017;20011128;350500;;R;RESIDENCE;2;;;;8161364;
C;210;2080522;12;20020102 13:34;2//57459;
D;210;2080522;12;20020102 13:34;P;;;;;;
D;210;2080522;12;20020102 13:34;P;;;;;;
D;210;2080522;12;20020102 13:34;V;;;;;;
B;210;2080873;13;20020102 13:34;;13;2;BIRRIGA RD;BELLEVUE HILL;2023;;;20011029;20011210;442000;;R;RESIDENCE;13;;;;8214668;
C;210;2080873;13;20020102 13:34;13//2963;
D;210;2080873;13;20020102 13:34;P;;;;;;
D;210;2080873;13;20020102 13:34;P;;;;;;
D;210;2080873;13;20020102 13:34;V;;;;;;
B;210;2080890;14;20020102 13:34;;2;2 B;BIRRIGA RD;BELLEVUE HILL;2023;;;20011109;20011214;370000;;R;RESIDENCE;2;;;;8211551;
C;210;2080890;14;20020102 13:34;2//SP 52329;
D;210;2080890;14;20020102 13:34;P;;;;;;
