A;235;20030619 09:37;PDANN;
B;235;2623723;1;20030619 09:37;PRESSO'S CAFE, SERVICE STATION;;;COLUMBUS ST;IVANHOE;2878;550.1;M;20021211;20021216;145000;Z;V;VACANT LAND;;VA;BS;0;9254695;
C;235;2623723;1;20030619 09:37;1//445206;
D;235;2623723;1;20030619 09:37;P;;;;;;
D;235;2623723;1;20030619 09:37;V;;;;;;
B;235;2623724;2;20030619 09:37;;;;COLUMBUS ST;IVANHOE;2878;556.4;M;20021211;20021216;145000;Z;V;VACANT LAND;;VA;BS;0;9254695;
C;235;2623724;2;20030619 09:37;1//412805;
D;235;2623724;2;20030619 09:37;P;;;;;;
D;235;2623724;2;20030619 09:37;V;;;;;;
B;235;2623953;3;20030619 09:37;;;;FARNELL ST;MENINDEE;2879;2023;M;20020618;20030131;25000;Z;R;RESIDENCE;;MA;AC;0;9413026;
C;235;2623953;3;20030619 09:37;12/21/758669 Western Land Lease 9371;
D;235;2623953;3;20030619 09:37;P;;;;;;
D;235;2623953;3;20030619 09:37;P;;;;;;
D;235;2623953;3;20030619 09:37;V;;;;;;
B;235;2623957;4;20030619 09:37;;;5;HENLEY ST;MENINDEE;2879;1012;M;20020620;20020731;13000;Z;R;RESIDENCE;;MA;AC;0;9206296;
C;235;2623957;4;20030619 09:37;7/35/758669 Western Land Lease 13463;
D;235;2623957;4;20030619 09:37;P;;;;;;
D;235;2623957;4;20030619 09:37;V;;;;;;
B;235;2624219;5;20030619 09:37;;;12;LAKEVIEW AVE;MENINDEE;2879;663.9;M;20030212;20030228;43000;Z;R;RESIDENCE;;SL;AC;0;9455598;
C;235;2624219;5;20030619 09:37;1/6/250383;
D;235;2624219;5;20030619 09:37;P;;;;;;
D;235;2624219;5;20030619 09:37;P;;;;;;
D;235;2624219;5;20030619 09:37;V;;;;;;
B;235;2624238;6;20030619 09:37;;;40;LAKEVIEW AVE;MENINDEE;2879;663.9;M;20021107;20021211;30000;Z;R;RESIDENCE;;SL;AC;0;9289961;
C;235;2624238;6;20030619 09:37;2/8/250192 Western Land Lease 11856;
D;235;2624238;6;20030619 09:37;P;;;;;;
D;235;2624238;6;20030619 09:37;V;;;;;;
B;235;2624456;7;20030619 09:37;;;90;PARADISE WAY;MENINDEE;2879;1.235;H;20021202;20030120;10000;Z;3;GRAZING;;MH;;0;9412957;
C;235;2624456;7;20030619 09:37;90//720993 Western Land Lease 13897;
D;235;2624456;7;20030619 09:37;P;;;;;;
D;235;2624456;7;20030619 09:37;V;;;;;;
B;235;2625369;8;20030619 09:37;;;;'CULTOWA STATION';VIA COBAR;2835;37997;H;20021122;20021220;1325000;Z;3;FARMLAND;;DE;RG;0;9320808;
C;235;2625369;8;20030619 09:37;5194//725304 3505//765797 Western Land Lease 13796 Western Land Lease ;
C;235;2625369;8;20030619 09:37;5989;
D;235;2625369;8;20030619 09:37;P;;;;;;
D;235;2625369;8;20030619 09:37;V;;;;;;
Z;37;8;9;18;
