A;241;20030501 13:04;PBARBER;
D;241;2640027;11;20030501 13:04;P;;;;;;
D;241;2640027;11;20030501 13:04;V;;;;;;
B;241;2640216;12;20030501 13:04;;;;LOWE ST;GLOUCESTER;2422;3508;M;20021224;20030213;21000;I;V;VACANT LAND;;FA;;;9518191;
C;241;2640216;12;20030501 13:04;49//262098;
D;241;2640216;12;20030501 13:04;P;;;;;;
D;241;2640216;12;20030501 13:04;V;;;;;;
B;241;2640357;13;20030501 13:04;;;57;PHILIP ST;GLOUCESTER;2422;1011;M;20021214;20030206;110500;A;R;RESIDENCE;;AC;AC;;9453758;
C;241;2640357;13;20030501 13:04;11/15/116276;
D;241;2640357;13;20030501 13:04;P;;;;;;
D;241;2640357;13;20030501 13:04;P;;;;;;
D;241;2640357;13;20030501 13:04;V;;;;;;
D;241;2640357;13;20030501 13:04;V;;;;;;
D;241;2640357;13;20030501 13:04;V;;;;;;
B;241;2640387;14;20030501 13:04;;;9;PINE CL;GLOUCESTER;2422;724.5;M;20030317;20030404;22000;A;V;VACANT LAND;;AC;;;9515000;
C;241;2640387;14;20030501 13:04;158//248399;
D;241;2640387;14;20030501 13:04;P;;;;;;
D;241;2640387;14;20030501 13:04;V;;;;;;
B;241;2640413;15;20030501 13:04;;;50;QUEEN ST;GLOUCESTER;2422;967.5;M;20021220;20030124;130000;A;R;RESIDENCE;;AC;AC;;4377546;
C;241;2640413;15;20030501 13:04;11/8/192505;
D;241;2640413;15;20030501 13:04;P;;;;;;
D;241;2640413;15;20030501 13:04;V;;;;;;
B;241;2640670;16;20030501 13:04;;;32;GLOUCESTER TOPS RD;FORBESDALE;2422;85.24;H;20030221;20030403;2000000;R;V;VACANT LAND;;RT;;;9521184;
C;241;2640670;16;20030501 13:04;100, 101//883793;
D;241;2640670;16;20030501 13:04;P;;;;;;
D;241;2640670;16;20030501 13:04;P;;;;;;
D;241;2640670;16;20030501 13:04;V;;;;;;
B;241;2641071;17;20030501 13:04;;;889;CURRICABARK RD;ROOKHURST;2422;608.6;H;20030203;20030401;585000;R;3;FARMLAND;;RD;;;9534396;
C;241;2641071;17;20030501 13:04;79, 142//753158;
D;241;2641071;17;20030501 13:04;P;;;;;;
D;241;2641071;17;20030501 13:04;V;;;;;;
B;241;2641281;18;20030501 13:04;;;56;ARGYLE ST;BARRINGTON;2422;1012;M;20030219;20030401;145000;A;R;RESIDENCE;;AM;;;9518124;
C;241;2641281;18;20030501 13:04;1//798039;
D;241;2641281;18;20030501 13:04;P;;;;;;
D;241;2641281;18;20030501 13:04;P;;;;;;
D;241;2641281;18;20030501 13:04;V;;;;;;
D;241;2641281;18;20030501 13:04;V;;;;;;
B;241;2641351;19;20030501 13:04;;;47;JACKS RD;GLOUCESTER;2422;1826;M;20021212;20030410;16000;P;3;SHED & LAND;;EB;;;9540101;
C;241;2641351;19;20030501 13:04;1//731545;
D;241;2641351;19;20030501 13:04;P;;;;;;
D;241;2641351;19;20030501 13:04;V;;;;;;
B;241;2641636;20;20030501 13:04;;;77;PHILLIPS RD;WAUKIVORY;2422;41.83;H;20030211;20030211;125000;R;R;RESIDENCE;;RJ;RRI;;9398389;
C;241;2641636;20;20030501 13:04;3//604191;
D;241;2641636;20;20030501 13:04;P;;;;;;
D;241;2641636;20;20030501 13:04;V;;;;;;
D;241;2641636;20;20030501 13:04;V;;;;;;
B;241;2863678;21;20030501 13:04;;;;BAKERS CREEK RD;BAKERS CREEK;2422;14.88;H;20020826;20020916;98000;R;R;RESIDENCE;;RM;;;9528329;
C;241;2863678;21;20030501 13:04;2//802119;
D;241;2863678;21;20030501 13:04;P;;;;;;
D;241;2863678;21;20030501 13:04;V;;;;;;
B;241;2982493;22;20030501 13:04;;;;CEMETERY RD;GLOUCESTER;2422;2401;M;20030217;20030307;44000;;3;INDUSTRIAL LA;;;IV;;9449971;
C;241;2982493;22;20030501 13:04;2, 3//839955;
D;241;2982493;22;20030501 13:04;P;;;;;;
D;241;2982493;22;20030501 13:04;P;;;;;;
D;241;2982493;22;20030501 13:04;V;;;;;;
B;241;2983216;23;20030501 13:04;;;12;THUNDERBOLTS WAY;BARRINGTON;2422;8.5;H;20021113;20030214;347000;;R;RESIDENCE;;;RR;;9456453;
C;241;2983216;23;20030501 13:04;121//1047653;
D;241;2983216;23;20030501 13:04;P;;;;;;
D;241;2983216;23;20030501 13:04;P;;;;;;
D;241;2983216;23;20030501 13:04;V;;;;;;
D;241;2983216;23;20030501 13:04;V;;;;;;
B;241;2983217;24;20030501 13:04;;;488;THUNDERBOLTS WAY;BARRINGTON;2422;107.14;H;20021101;20030224;550000;;V;VACANT LAND;;;RG;;9458537;
C;241;2983217;24;20030501 13:04;122//1047653;
D;241;2983217;24;20030501 13:04;P;;;;;;
D;241;2983217;24;20030501 13:04;P;;;;;;
D;241;2983217;24;20030501 13:04;V;;;;;;
D;241;2983217;24;20030501 13:04;V;;;;;;
B;241;2983931;25;20030501 13:04;;;;THUNDERBOLTS WAY;GLOUCESTER;2422;215.76;H;20021120;20021120;350000;;V;VACANT LAND;;;RGI;;9216613;
C;241;2983931;25;20030501 13:04;65, 88//753721;
D;241;2983931;25;20030501 13:04;P;;;;;;
D;241;2983931;25;20030501 13:04;V;;;;;;
B;241;2983950;26;20030501 13:04;;;;BELBORA CREEK RD;BELBORA CREEK;2422;265.7;H;20021212;20030123;2369380;;3;FARM;;;RGO;;4376517;
C;241;2983950;26;20030501 13:04;366//1049719;
D;241;2983950;26;20030501 13:04;P;;;;;;
D;241;2983950;26;20030501 13:04;V;;;;;;
Z;126;26;26;72;
