A;103;20031002 11:07;PDANN;
B;103;1126256;1;20031002 11:07;;;13;ACACIA AVE;GWYNNEVILLE;2500;923.2;M;20030605;20030626;400000;A;3;;;VQ;;0;9982178;
C;103;1126256;1;20031002 11:07;56//7318;
D;103;1126256;1;20031002 11:07;P;;;;;;
D;103;1126256;1;20031002 11:07;V;;;;;;
B;103;1126369;2;20031002 11:07;;;6;ADINA AVE;WEST WOLLONGONG;2500;670.3;M;20030725;20030905;405000;A;3;;;HA;;0;AA3133;
C;103;1126369;2;20031002 11:07;89//31112;
D;103;1126369;2;20031002 11:07;P;;;;;;
D;103;1126369;2;20031002 11:07;V;;;;;;
D;103;1126369;2;20031002 11:07;V;;;;;;
B;103;1127026;3;20031002 11:07;;;16;ALLAMBIE AVE;DAPTO;2530;;;20030718;20030905;259500;A;R;RESIDENCE;;BW;;0;9991615;
C;103;1127026;3;20031002 11:07;71//242663;
D;103;1127026;3;20031002 11:07;P;;;;;;
D;103;1127026;3;20031002 11:07;P;;;;;;
D;103;1127026;3;20031002 11:07;V;;;;;;
D;103;1127026;3;20031002 11:07;V;;;;;;
B;103;1127242;4;20031002 11:07;;;2;ALVAN PDE;MOUNT PLEASANT;2519;537.5;M;20030620;20030912;415000;A;R;RESIDENCE;;GN;;0;9983469;
C;103;1127242;4;20031002 11:07;20//216865;
D;103;1127242;4;20031002 11:07;P;;;;;;
D;103;1127242;4;20031002 11:07;P;;;;;;
D;103;1127242;4;20031002 11:07;V;;;;;;
B;103;1127616;5;20031002 11:07;;;22;ANNIE ST;CORRIMAL;2518;695.6;M;20030703;20030902;400000;A;R;RESIDENCE;;AC;;0;9982013;
C;103;1127616;5;20031002 11:07;16//38104;
D;103;1127616;5;20031002 11:07;P;;;;;;
D;103;1127616;5;20031002 11:07;P;;;;;;
D;103;1127616;5;20031002 11:07;V;;;;;;
D;103;1127616;5;20031002 11:07;V;;;;;;
B;103;1128275;6;20031002 11:07;;4;19;ATCHISON ST;WOLLONGONG;2500;;;20030801;20030911;275000;;3;HOME UNIT;4;;;0;9974891;
C;103;1128275;6;20031002 11:07;4//SP 62805;
D;103;1128275;6;20031002 11:07;P;;;;;;
D;103;1128275;6;20031002 11:07;P;;;;;;
D;103;1128275;6;20031002 11:07;V;;;;;;
B;103;1129660;7;20031002 11:07;;;12;BANGAROO AVE;KANAHOOKA;2530;;;19701116;20030530;10920;A;R;RESIDENCE;;BW;;0;9976062;
C;103;1129660;7;20031002 11:07;107//242665;
D;103;1129660;7;20031002 11:07;P;;;;;;
D;103;1129660;7;20031002 11:07;P;;;;;;
D;103;1129660;7;20031002 11:07;V;;;;;;
B;103;1130370;8;20031002 11:07;;1;3;BEATSON ST;WOLLONGONG;2500;;;20030725;20030829;151000;;R;RESIDENCE;1;;;0;9988739;
C;103;1130370;8;20031002 11:07;1//SP 17349;
D;103;1130370;8;20031002 11:07;P;;;;;;
D;103;1130370;8;20031002 11:07;V;;;;;;
B;103;1130531;9;20031002 11:07;;;103;BEATUS ST;UNANDERRA;2526;644.5;M;20030530;20030808;277750;A;R;RESIDENCE;;QN;;0;9976527;
C;103;1130531;9;20031002 11:07;36//252850;
D;103;1130531;9;20031002 11:07;P;;;;;;
D;103;1130531;9;20031002 11:07;P;;;;;;
D;103;1130531;9;20031002 11:07;V;;;;;;
D;103;1130531;9;20031002 11:07;V;;;;;;
B;103;1131043;10;20031002 11:07;;;4;BENJAMIN RD;MOUNT KEMBLA;2526;695.6;M;20030529;20030912;450000;P;V;VACANT LAND;;XL;;0;9976016;
C;103;1131043;10;20031002 11:07;2//158694;
D;103;1131043;10;20031002 11:07;P;;;;;;
D;103;1131043;10;20031002 11:07;P;;;;;;
D;103;1131043;10;20031002 11:07;P;;;;;;
D;103;1131043;10;20031002 11:07;P;;;;;;
D;103;1131043;10;20031002 11:07;V;;;;;;
B;103;1131409;11;20031002 11:07;;;6;BETHLEHEM ST;CRINGILA;2502;550.1;M;19961127;19970205;90000;A;R;RESIDENCE;;WJ;;0;AA72;
C;103;1131409;11;20031002 11:07;127//16051;
D;103;1131409;11;20031002 11:07;P;;;;;;
D;103;1131409;11;20031002 11:07;P;;;;;;
D;103;1131409;11;20031002 11:07;P;;;;;;
D;103;1131409;11;20031002 11:07;V;;;;;;
B;103;1131464;12;20031002 11:07;;;72;BEVERLEY AVE;UNANDERRA;2526;562.8;M;20030709;20030820;280000;A;R;RESIDENCE;;QN;;0;9988733;
C;103;1131464;12;20031002 11:07;356//201761;
D;103;1131464;12;20031002 11:07;P;;;;;;
D;103;1131464;12;20031002 11:07;P;;;;;;
D;103;1131464;12;20031002 11:07;V;;;;;;
D;103;1131464;12;20031002 11:07;V;;;;;;
B;103;1132065;13;20031002 11:07;;;3;BLAND ST;PORT KEMBLA;2505;;;20030718;20030829;308500;A;R;RESIDENCE;;CV;;0;9991472;
C;103;1132065;13;20031002 11:07;20/2/8703;
D;103;1132065;13;20031002 11:07;P;;;;;;
D;103;1132065;13;20031002 11:07;V;;;;;;
D;103;1132065;13;20031002 11:07;V;;;;;;
B;103;1132169;14;20031002 11:07;;4;27;BLIGH ST;WOLLONGONG;2500;;;20030722;20030829;305000;;R;RESIDENCE;4;;;0;9978440;
C;103;1132169;14;20031002 11:07;4//SP 30728;
D;103;1132169;14;20031002 11:07;P;;;;;;
D;103;1132169;14;20031002 11:07;P;;;;;;
D;103;1132169;14;20031002 11:07;V;;;;;;
B;103;1132816;15;20031002 11:07;;1;1;BORONIA AVE;WINDANG;2528;;;20030817;20030819;4750;;R;RESIDENCE;2;;;0;9995571;
C;103;1132816;15;20031002 11:07;2//SP 18814;
D;103;1132816;15;20031002 11:07;P;;;;;;
D;103;1132816;15;20031002 11:07;V;;;;;;
D;103;1132816;15;20031002 11:07;V;;;;;;
B;103;1132816;16;20031002 11:07;;1;1;BORONIA AVE;WINDANG;2528;;;20030817;20030819;4750;;R;RESIDENCE;3;;;0;9995571;
C;103;1132816;16;20031002 11:07;3//SP 18814;
D;103;1132816;16;20031002 11:07;P;;;;;;
D;103;1132816;16;20031002 11:07;V;;;;;;
D;103;1132816;16;20031002 11:07;V;;;;;;
B;103;1132816;17;20031002 11:07;;1;1;BORONIA AVE;WINDANG;2528;;;20030817;20030819;4750;;R;RESIDENCE;4;;;0;9995571;
C;103;1132816;17;20031002 11:07;4//SP 18814;
D;103;1132816;17;20031002 11:07;P;;;;;;
D;103;1132816;17;20031002 11:07;V;;;;;;
D;103;1132816;17;20031002 11:07;V;;;;;;
B;103;1132816;18;20031002 11:07;;1;1;BORONIA AVE;WINDANG;2528;;;20030817;20030819;4750;;R;RESIDENCE;5;;;0;9995571;
C;103;1132816;18;20031002 11:07;5//SP 18814;
D;103;1132816;18;20031002 11:07;P;;;;;;
D;103;1132816;18;20031002 11:07;V;;;;;;
D;103;1132816;18;20031002 11:07;V;;;;;;
B;103;1132816;19;20031002 11:07;;1;1;BORONIA AVE;WINDANG;2528;;;20030817;20030819;4750;;R;RESIDENCE;1;;;0;9995571;
C;103;1132816;19;20031002 11:07;1//SP 18814;
D;103;1132816;19;20031002 11:07;P;;;;;;
D;103;1132816;19;20031002 11:07;V;;;;;;
D;103;1132816;19;20031002 11:07;V;;;;;;
B;103;1133148;20;20031002 11:07;;;6;BRADLEY AVE;MOUNT KEMBLA;2526;885.2;M;20030531;20030822;351000;P;R;RESIDENCE;;XL;;0;9982883;
C;103;1133148;20;20031002 11:07;2//520533;
D;103;1133148;20;20031002 11:07;P;;;;;;
D;103;1133148;20;20031002 11:07;P;;;;;;
D;103;1133148;20;20031002 11:07;V;;;;;;
B;103;1133856;21;20031002 11:07;;;11;BROADRIDGE ST;WOMBARRA;2515;904.2;M;20030621;20030909;444000;A;R;RESIDENCE;;EG;;0;9996576;
C;103;1133856;21;20031002 11:07;9//21513;
D;103;1133856;21;20031002 11:07;P;;;;;;
D;103;1133856;21;20031002 11:07;P;;;;;;
D;103;1133856;21;20031002 11:07;V;;;;;;
B;103;1134677;22;20031002 11:07;;;10;BULGO RD;HELENSBURGH;2508;464.5;M;20030630;20030901;420000;A;R;RESIDENCE;;DA;;0;9977465;
C;103;1134677;22;20031002 11:07;121//775883;
D;103;1134677;22;20031002 11:07;P;;;;;;
D;103;1134677;22;20031002 11:07;P;;;;;;
D;103;1134677;22;20031002 11:07;V;;;;;;
B;103;1134752;23;20031002 11:07;;;1;BUNDELLA PL;KOONAWARRA;2530;708.2;M;20030317;20030505;217000;A;R;RESIDENCE;;BW;;0;9970832;
C;103;1134752;23;20031002 11:07;48//238327;
D;103;1134752;23;20031002 11:07;P;;;;;;
D;103;1134752;23;20031002 11:07;P;;;;;;
D;103;1134752;23;20031002 11:07;V;;;;;;
D;103;1134752;23;20031002 11:07;V;;;;;;
B;103;1134793;24;20031002 11:07;;5;7;BURELLI ST;WOLLONGONG;2500;;;20020612;20020802;220000;;R;RESIDENCE;5;;;0;9979523;
C;103;1134793;24;20031002 11:07;5//SP 15774;
D;103;1134793;24;20031002 11:07;P;;;;;;
D;103;1134793;24;20031002 11:07;P;;;;;;
D;103;1134793;24;20031002 11:07;V;;;;;;
B;103;1135842;25;20031002 11:07;;1;61;CALDWELL AVE;TARRAWANNA;2518;;;20030729;20030909;345000;;R;RESIDENCE;1;;;0;9968091;
C;103;1135842;25;20031002 11:07;1//SP 51099;
D;103;1135842;25;20031002 11:07;P;;;;;;
D;103;1135842;25;20031002 11:07;V;;;;;;
B;103;1136101;26;20031002 11:07;;;4;CAMDEN WALK;HORSLEY;2530;500.6;M;20030729;20030909;365000;A;R;RESIDENCE;;XA;;0;9976405;
C;103;1136101;26;20031002 11:07;6020//1006031;
D;103;1136101;26;20031002 11:07;P;;;;;;
D;103;1136101;26;20031002 11:07;P;;;;;;
D;103;1136101;26;20031002 11:07;V;;;;;;
D;103;1136101;26;20031002 11:07;V;;;;;;
B;103;1137622;27;20031002 11:07;;;50;CATER ST;COLEDALE;2515;3.142;H;20030604;20030902;900000;P;R;RESIDENCE;;PG;;0;9989878;
C;103;1137622;27;20031002 11:07;1//780052;
D;103;1137622;27;20031002 11:07;P;;;;;;
D;103;1137622;27;20031002 11:07;P;;;;;;
D;103;1137622;27;20031002 11:07;V;;;;;;
B;103;1137650;28;20031002 11:07;;13;6;CATHERINE ST;GWYNNEVILLE;2500;;;20030729;20030910;220000;;R;RESIDENCE;13;;;0;9988893;
C;103;1137650;28;20031002 11:07;13//SP 13903;
D;103;1137650;28;20031002 11:07;P;;;;;;
D;103;1137650;28;20031002 11:07;P;;;;;;
D;103;1137650;28;20031002 11:07;P;;;;;;
D;103;1137650;28;20031002 11:07;V;;;;;;
B;103;1138085;29;20031002 11:07;;;34;CHALMERS ST;BALGOWNIE;2519;619.7;M;20030409;20030606;297500;A;R;RESIDENCE;;AA;;0;9971407;
C;103;1138085;29;20031002 11:07;38//29499;
D;103;1138085;29;20031002 11:07;P;;;;;;
D;103;1138085;29;20031002 11:07;P;;;;;;
D;103;1138085;29;20031002 11:07;P;;;;;;
D;103;1138085;29;20031002 11:07;P;;;;;;
D;103;1138085;29;20031002 11:07;V;;;;;;
B;103;1138233;30;20031002 11:07;;;16;CHARLOTTE HARRISON DR;WOONONA;2517;671.7;M;20030625;20030806;420000;A;R;RESIDENCE;;FZ;;0;9997161;
C;103;1138233;30;20031002 11:07;506//831486;
D;103;1138233;30;20031002 11:07;P;;;;;;
D;103;1138233;30;20031002 11:07;P;;;;;;
D;103;1138233;30;20031002 11:07;V;;;;;;
B;103;1138725;31;20031002 11:07;;5;55;CHURCH ST;WOLLONGONG;2500;;;20030728;20030905;400000;;R;RESIDENCE;5;;;0;9968305;
C;103;1138725;31;20031002 11:07;5//SP 57647;
D;103;1138725;31;20031002 11:07;P;;;;;;
D;103;1138725;31;20031002 11:07;V;;;;;;
B;103;1140068;32;20031002 11:07;;7;75;COLLINS ST;CORRIMAL;2518;;;20030729;20030909;245000;;R;RESIDENCE;7;;;0;9989611;
C;103;1140068;32;20031002 11:07;7//SP 52899;
D;103;1140068;32;20031002 11:07;P;;;;;;
D;103;1140068;32;20031002 11:07;V;;;;;;
B;103;1140205;33;20031002 11:07;;;44;COMPTON ST;DAPTO;2530;561.5;M;20030801;20030912;287000;A;R;RESIDENCE;;BS;;0;9975995;
C;103;1140205;33;20031002 11:07;97//251391;
D;103;1140205;33;20031002 11:07;P;;;;;;
D;103;1140205;33;20031002 11:07;V;;;;;;
B;103;1140315;34;20031002 11:07;;;177;COMPTON ST;DAPTO;2530;1080;M;20030620;20030620;14500;A;R;RESIDENCE;;BS;;0;9964083;
C;103;1140315;34;20031002 11:07;724//825373;
D;103;1140315;34;20031002 11:07;P;;;;;;
D;103;1140315;34;20031002 11:07;P;;;;;;
D;103;1140315;34;20031002 11:07;V;;;;;;
D;103;1140315;34;20031002 11:07;V;;;;;;
D;103;1140315;34;20031002 11:07;V;;;;;;
B;103;1140896;35;20031002 11:07;;;21;CORMACK AVE;DAPTO;2530;727;M;20030227;20030401;130000;A;R;RESIDENCE;;BS;;0;9990664;
C;103;1140896;35;20031002 11:07;411//792412;
D;103;1140896;35;20031002 11:07;P;;;;;;
D;103;1140896;35;20031002 11:07;P;;;;;;
D;103;1140896;35;20031002 11:07;V;;;;;;
D;103;1140896;35;20031002 11:07;V;;;;;;
D;103;1140896;35;20031002 11:07;V;;;;;;
