A;120;20020603 10:18;PTHIRLWELL;
B;120;1253527;1;20020603 10:18;;;3;AUGUSTA CRES;MUDGEE;2850;672.2;M;20020204;20020320;127000;A;R;RESIDENCE;;AC;;;8578855;
C;120;1253527;1;20020603 10:18;20//248938;
D;120;1253527;1;20020603 10:18;P;;;;;;
D;120;1253527;1;20020603 10:18;V;;;;;;
B;120;1253535;2;20020603 10:18;;;10;AVISFORD CT;MUDGEE;2850;4463;M;20011109;20011221;742000;A;V;VACANT LAND;;AA;RV;;8428732;
C;120;1253535;2;20020603 10:18;9//1007792;
D;120;1253535;2;20020603 10:18;P;;;;;;
D;120;1253535;2;20020603 10:18;P;;;;;;
D;120;1253535;2;20020603 10:18;V;;;;;;
B;120;1253579;3;20020603 10:18;;;;BAWDEN ST;MUDGEE;2850;848.6;M;20020301;20020415;145000;A;R;RESIDENCE;;AC;;;8553164;
C;120;1253579;3;20020603 10:18;1//244319;
D;120;1253579;3;20020603 10:18;P;;;;;;
D;120;1253579;3;20020603 10:18;P;;;;;;
D;120;1253579;3;20020603 10:18;V;;;;;;
D;120;1253579;3;20020603 10:18;V;;;;;;
B;120;1253678;4;20020603 10:18;;;31;BURRUNDULLA AVE;MUDGEE;2850;695.6;M;20020118;20020311;123500;A;R;RESIDENCE;;AC;AC;;8461896;
C;120;1253678;4;20020603 10:18;3//39115;
D;120;1253678;4;20020603 10:18;P;;;;;;
D;120;1253678;4;20020603 10:18;V;;;;;;
D;120;1253678;4;20020603 10:18;V;;;;;;
B;120;1253840;5;20020603 10:18;;;113;CHURCH ST;MUDGEE;2850;573.3;M;20020320;20020501;171000;A;R;RESIDENCE;;AD;;;8573221;
C;120;1253840;5;20020603 10:18;1//738820;
D;120;1253840;5;20020603 10:18;P;;;;;;
D;120;1253840;5;20020603 10:18;P;;;;;;
D;120;1253840;5;20020603 10:18;V;;;;;;
B;120;1253947;6;20020603 10:18;;;194;CHURCH ST;MUDGEE;2850;784.1;M;20020201;20020319;132000;A;R;RESIDENCE;;AC;AC;;8457177;
C;120;1253947;6;20020603 10:18;2//546772;
D;120;1253947;6;20020603 10:18;P;;;;;;
D;120;1253947;6;20020603 10:18;P;;;;;;
D;120;1253947;6;20020603 10:18;V;;;;;;
B;120;1253956;7;20020603 10:18;;;176;CHURCH ST;MUDGEE;2850;999.3;M;20020325;20020419;175000;A;R;RESIDENCE;;AC;;;8581716;
C;120;1253956;7;20020603 10:18;2//321272;
D;120;1253956;7;20020603 10:18;P;;;;;;
D;120;1253956;7;20020603 10:18;P;;;;;;
D;120;1253956;7;20020603 10:18;V;;;;;;
B;120;1254022;8;20020603 10:18;;;34;CHURCH ST;MUDGEE;2850;281.1;M;20011122;20011221;1150000;B;V;VACANT LAND;;BA;BS;;8365140;
C;120;1254022;8;20020603 10:18;PT B//396161;
D;120;1254022;8;20020603 10:18;P;;;;;;
D;120;1254022;8;20020603 10:18;V;;;;;;
D;120;1254022;8;20020603 10:18;V;;;;;;
B;120;1254209;9;20020603 10:18;;;75;COX ST;MUDGEE;2850;537.5;M;20020114;20020222;125000;A;R;RESIDENCE;;AE;AC;;8394394;
C;120;1254209;9;20020603 10:18;3//535723;
D;120;1254209;9;20020603 10:18;P;;;;;;
D;120;1254209;9;20020603 10:18;V;;;;;;
B;120;1254213;10;20020603 10:18;;;82;COX ST;MUDGEE;2850;1513;M;20020314;20020424;162000;A;R;RESIDENCE;;AD;;;8605335;
C;120;1254213;10;20020603 10:18;1//778927;
D;120;1254213;10;20020603 10:18;P;;;;;;
D;120;1254213;10;20020603 10:18;V;;;;;;
D;120;1254213;10;20020603 10:18;V;;;;;;
B;120;1254547;11;20020603 10:18;;;18;DOURO ST;MUDGEE;2850;999.1;M;20020304;20020426;300000;A;R;RESIDENCE;;AD;;;8555899;
C;120;1254547;11;20020603 10:18;1//521204;
D;120;1254547;11;20020603 10:18;P;;;;;;
D;120;1254547;11;20020603 10:18;P;;;;;;
D;120;1254547;11;20020603 10:18;V;;;;;;
B;120;1254714;12;20020603 10:18;;;86;GLADSTONE ST;MUDGEE;2850;1066;M;20020322;20020418;160000;A;R;RESIDENCE;;AD;;;8545231;
C;120;1254714;12;20020603 10:18;9//775967;
D;120;1254714;12;20020603 10:18;P;;;;;;
D;120;1254714;12;20020603 10:18;V;;;;;;
B;120;1254771;13;20020603 10:18;;;;GLADSTONE;MUDGEE;2850;600;M;20020312;20020520;136000;A;R;RESIDENCE;;AF;;;8628651;
C;120;1254771;13;20020603 10:18;3//836631;
D;120;1254771;13;20020603 10:18;P;;;;;;
D;120;1254771;13;20020603 10:18;P;;;;;;
D;120;1254771;13;20020603 10:18;V;;;;;;
