A;057;20020603 09:53;PTHIRLWELL;
B;057;521206;1;20020603 09:53;;;353;ALBERT ST;DENILIQUIN;2710;765.1;M;20020502;20020510;42000;A;R;RESIDENCE;;ND;;;8602516;
C;057;521206;1;20020603 09:53;2//548523;
D;057;521206;1;20020603 09:53;P;;;;;;
D;057;521206;1;20020603 09:53;V;;;;;;
B;057;521268;2;20020603 09:53;;;278;ALBERT ST;DENILIQUIN;2710;1011;M;20020206;20020318;122500;A;R;RESIDENCE;;RN;;;8592076;
C;057;521268;2;20020603 09:53;4/53/758782;
D;057;521268;2;20020603 09:53;P;;;;;;
D;057;521268;2;20020603 09:53;V;;;;;;
B;057;521323;3;20020603 09:53;;;432;HAY RD;DENILIQUIN;2710;2060;M;20020327;20020510;124000;A;R;RESIDENCE;;RN;;;8635749;
C;057;521323;3;20020603 09:53;4//112870 1//119194;
D;057;521323;3;20020603 09:53;P;;;;;;
D;057;521323;3;20020603 09:53;V;;;;;;
D;057;521323;3;20020603 09:53;V;;;;;;
B;057;521493;4;20020603 09:53;;;204;BURCHFIELD AVE;DENILIQUIN;2710;809.3;M;20020221;20020424;185000;A;R;RESIDENCE;;AB;;;8559401;
C;057;521493;4;20020603 09:53;27//606229;
D;057;521493;4;20020603 09:53;P;;;;;;
D;057;521493;4;20020603 09:53;P;;;;;;
D;057;521493;4;20020603 09:53;V;;;;;;
D;057;521493;4;20020603 09:53;V;;;;;;
B;057;521594;5;20020603 09:53;;;;BUTLER ST;DENILIQUIN;2710;744.3;M;20020508;20020521;178000;A;R;RESIDENCE;;AB;;;8637430;
C;057;521594;5;20020603 09:53;71//855497;
D;057;521594;5;20020603 09:53;P;;;;;;
D;057;521594;5;20020603 09:53;V;;;;;;
D;057;521594;5;20020603 09:53;V;;;;;;
B;057;521757;6;20020603 09:53;;;;COOINDA LANE;DENILIQUIN;2710;2.463;H;20020410;20020507;255000;R;R;RESIDENCE;;HC;;;8596182;
C;057;521757;6;20020603 09:53;11//258108;
D;057;521757;6;20020603 09:53;P;;;;;;
D;057;521757;6;20020603 09:53;P;;;;;;
D;057;521757;6;20020603 09:53;V;;;;;;
B;057;521849;7;20020603 09:53;;;233;CRESSY ST;DENILIQUIN;2710;1014;M;20011026;20011214;400000;A;3;BANK;;BP;BS;;8214689;
C;057;521849;7;20020603 09:53;1//215772;
D;057;521849;7;20020603 09:53;P;;;;;;
D;057;521849;7;20020603 09:53;V;;;;;;
B;057;521930;8;20020603 09:53;;;460;CRESSY ST;DENILIQUIN;2710;1012;M;20020129;20020220;56000;A;R;RESIDENCE;;AA;;;8551191;
C;057;521930;8;20020603 09:53;9/26/758913;
D;057;521930;8;20020603 09:53;P;;;;;;
D;057;521930;8;20020603 09:53;V;;;;;;
B;057;521946;9;20020603 09:53;;;97;CRISPE ST;DENILIQUIN;2710;910.5;M;20020409;20020502;90000;A;R;RESIDENCE;;AB;;;8581873;
C;057;521946;9;20020603 09:53;5/77/979186;
D;057;521946;9;20020603 09:53;P;;;;;;
D;057;521946;9;20020603 09:53;V;;;;;;
B;057;521983;10;20020603 09:53;;;132;CRISPE ST;DENILIQUIN;2710;811.3;M;20020326;20020507;14000;A;V;VACANT LAND;;AB;;;8587424;
C;057;521983;10;20020603 09:53;25//252070;
D;057;521983;10;20020603 09:53;P;;;;;;
D;057;521983;10;20020603 09:53;V;;;;;;
B;057;522003;11;20020603 09:53;;;90;CRISPE ST;DENILIQUIN;2710;727.2;M;20020227;20020328;115000;A;R;RESIDENCE;;AB;;;8574843;
C;057;522003;11;20020603 09:53;2//545618;
D;057;522003;11;20020603 09:53;P;;;;;;
D;057;522003;11;20020603 09:53;P;;;;;;
D;057;522003;11;20020603 09:53;V;;;;;;
B;057;522042;12;20020603 09:53;;;;DAHWILLY LANE;DENILIQUIN;2710;20;H;20011127;20020116;202000;R;R;RESIDENCE;;RF;;;8598694;
C;057;522042;12;20020603 09:53;10//259642;
D;057;522042;12;20020603 09:53;P;;;;;;
D;057;522042;12;20020603 09:53;P;;;;;;
D;057;522042;12;20020603 09:53;V;;;;;;
D;057;522042;12;20020603 09:53;V;;;;;;
B;057;522226;13;20020603 09:53;;;33;EDWARDES ST;DENILIQUIN;2710;;;20011214;20020121;132000;A;3;THEATRE/SHOP;;BS;BL;;4337549;
C;057;522226;13;20020603 09:53;PT 1, PT 2/12/758349;
D;057;522226;13;20020603 09:53;P;;;;;;
D;057;522226;13;20020603 09:53;V;;;;;;
B;057;522246;14;20020603 09:53;;;117;EDWARDES ST;DENILIQUIN;2710;613.4;M;20020221;20020424;115000;A;R;RESIDENCE;;AB;;;8558794;
C;057;522246;14;20020603 09:53;B//359183;
D;057;522246;14;20020603 09:53;P;;;;;;
D;057;522246;14;20020603 09:53;V;;;;;;
B;057;522308;15;20020603 09:53;;;14;EVANS ST;DENILIQUIN;2710;;;20020314;20020412;118000;R;R;RESIDENCE;;RR;;;8620343;
