A;240;20030619 09:38;PDANN;
B;240;2636863;1;20030619 09:38;;;3786;CASTLEREAGH HWY;ARMATREE;2831;48.43;H;20030124;20030228;42000;R;3;FARM;;FA;RV;0;9425784;
C;240;2636863;1;20030619 09:38;7001//93280 1//218115 1//653079 74, 75//752549 Licence 353822 Licence ;
C;240;2636863;1;20030619 09:38;353822;
D;240;2636863;1;20030619 09:38;P;;;;;;
D;240;2636863;1;20030619 09:38;P;;;;;;
D;240;2636863;1;20030619 09:38;V;;;;;;
B;240;2637096;2;20030619 09:38;;;29;BARDEN ST;GILGANDRA;2827;752.3;M;20030204;20030318;120000;Z;R;RESIDENCE;;AB;AC;0;9469454;
C;240;2637096;2;20030619 09:38;3//261006;
D;240;2637096;2;20030619 09:38;P;;;;;;
D;240;2637096;2;20030619 09:38;V;;;;;;
D;240;2637096;2;20030619 09:38;V;;;;;;
B;240;2638147;3;20030619 09:38;;;11;WARREN RD;GILGANDRA;2827;1250;M;20030219;20030312;12000;Z;3;OFFICE BLDG;;BB;BO;0;9452084;
C;240;2638147;3;20030619 09:38;3//866465;
D;240;2638147;3;20030619 09:38;P;;;;;;
D;240;2638147;3;20030619 09:38;V;;;;;;
B;240;2638827;4;20030619 09:38;;;LOT3;DP 752583;COLLIE;2827;1078.5;H;20010801;20030115;277170;R;3;FARM;;CC;RMI;40;9309791;
C;240;2638827;4;20030619 09:38;3, 13, 18, 40, 41, 42//752583;
D;240;2638827;4;20030619 09:38;P;;;;;;
D;240;2638827;4;20030619 09:38;P;;;;;;
D;240;2638827;4;20030619 09:38;P;;;;;;
D;240;2638827;4;20030619 09:38;V;;;;;;
D;240;2638827;4;20030619 09:38;V;;;;;;
D;240;2638827;4;20030619 09:38;V;;;;;;
D;240;2638827;4;20030619 09:38;V;;;;;;
D;240;2638827;4;20030619 09:38;V;;;;;;
D;240;2638827;4;20030619 09:38;V;;;;;;
D;240;2638827;4;20030619 09:38;V;;;;;;
B;240;2639032;5;20030619 09:38;;;;'UAMBLE';TOORAWEENAH;2831;1034.7;H;20021125;20030120;360000;R;3;FARM;;MG;RM;0;9314111;
C;240;2639032;5;20030619 09:38;96, 97//48483 58//753400 . Licence 350885 Licence 350885;
D;240;2639032;5;20030619 09:38;P;;;;;;
D;240;2639032;5;20030619 09:38;V;;;;;;
D;240;2639032;5;20030619 09:38;V;;;;;;
D;240;2639032;5;20030619 09:38;V;;;;;;
B;240;2977457;6;20030619 09:38;;;LOT2;NEWELL HWAY;GILGANDRA;2827;1.078;H;20021127;20021219;1000;;V;VACANT LAND;;;PR;0;9267373;
C;240;2977457;6;20030619 09:38;2//1047475;
D;240;2977457;6;20030619 09:38;P;;;;;;
D;240;2977457;6;20030619 09:38;P;;;;;;
D;240;2977457;6;20030619 09:38;V;;;;;;
D;240;2977457;6;20030619 09:38;V;;;;;;
B;240;2977462;7;20030619 09:38;;;;NEWELLL HIGHWAY;UARGON CREEK;2827;302.2;M;20021028;20030123;500;;V;VACANT LAND;;;PR;0;9322318;
C;240;2977462;7;20030619 09:38;6//1044049;
D;240;2977462;7;20030619 09:38;P;;;;;;
D;240;2977462;7;20030619 09:38;P;;;;;;
D;240;2977462;7;20030619 09:38;V;;;;;;
B;240;2977466;8;20030619 09:38;;;LOT7;DP 1044049 NEWELL HWAY;UARGON CREEK;2827;78.7;M;20021119;20030117;550;;R;RESIDENCE;;;PR;0;9322305;
C;240;2977466;8;20030619 09:38;7//1044049;
D;240;2977466;8;20030619 09:38;P;;;;;;
D;240;2977466;8;20030619 09:38;P;;;;;;
D;240;2977466;8;20030619 09:38;V;;;;;;
D;240;2977466;8;20030619 09:38;V;;;;;;
D;240;2977466;8;20030619 09:38;V;;;;;;
Z;53;8;9;34;
