A;187;20020916 14:13;PDANN;
B;187;1848896;1;20020916 14:13;;;2;BARBER ST;GUNNEDAH;2380;1012;M;20020625;20020806;43000;B;R;RESIDENCE;;BG;;;8903684;
C;187;1848896;1;20020916 14:13;A//323258;
D;187;1848896;1;20020916 14:13;P;;;;;;
D;187;1848896;1;20020916 14:13;P;;;;;;
D;187;1848896;1;20020916 14:13;V;;;;;;
B;187;1849690;2;20020916 14:13;;;5;CUSHAN AVE;GUNNEDAH;2380;1048;M;20020702;20020826;190000;A;R;RESIDENCE;;AD;;;8928626;
C;187;1849690;2;20020916 14:13;239//255086;
D;187;1849690;2;20020916 14:13;P;;;;;;
D;187;1849690;2;20020916 14:13;P;;;;;;
D;187;1849690;2;20020916 14:13;V;;;;;;
B;187;1850003;3;20020916 14:13;;;10;FARRER RD;GUNNEDAH;2380;5971;M;20020715;20020816;185000;I;3;INDUST BLDG;;WF;;;8913618;
C;187;1850003;3;20020916 14:13;2//618238;
D;187;1850003;3;20020916 14:13;P;;;;;;
D;187;1850003;3;20020916 14:13;P;;;;;;
D;187;1850003;3;20020916 14:13;V;;;;;;
B;187;1850759;4;20020916 14:13;;;28;KING ST;GUNNEDAH;2380;663.9;M;20020628;20020726;48000;A;R;RESIDENCE;;AA;;;8924708;
C;187;1850759;4;20020916 14:13;132//236719;
D;187;1850759;4;20020916 14:13;P;;;;;;
D;187;1850759;4;20020916 14:13;P;;;;;;
D;187;1850759;4;20020916 14:13;V;;;;;;
B;187;1851042;5;20020916 14:13;;;158;LITTLE BLOOMFIELD ST;GUNNEDAH;2380;391.4;M;20020810;20020906;6000;A;R;RESIDENCE;;AK;;;8943043;
C;187;1851042;5;20020916 14:13;;
D;187;1851042;5;20020916 14:13;P;;;;;;
D;187;1851042;5;20020916 14:13;P;;;;;;
D;187;1851042;5;20020916 14:13;V;;;;;;
B;187;1851097;6;20020916 14:13;;;17;LITTLE CONADILLY ST;GUNNEDAH;2380;1170;M;20020708;20020819;27500;B;3;COMMERCIAL;;BH;;;8909898;
C;187;1851097;6;20020916 14:13;32//548511;
D;187;1851097;6;20020916 14:13;P;;;;;;
D;187;1851097;6;20020916 14:13;V;;;;;;
B;187;1851492;7;20020916 14:13;;;12;PIKE ST;GUNNEDAH;2380;746.1;M;20010501;20020806;80000;A;R;RESIDENCE;;AB;;;8917494;
C;187;1851492;7;20020916 14:13;118//239492;
D;187;1851492;7;20020916 14:13;P;;;;;;
D;187;1851492;7;20020916 14:13;P;;;;;;
D;187;1851492;7;20020916 14:13;V;;;;;;
B;187;1852124;8;20020916 14:13;;;31;WALTER RODD ST;GUNNEDAH;2380;809.4;M;20020628;20020726;42000;A;R;RESIDENCE;;AG;;;8924707;
C;187;1852124;8;20020916 14:13;20//202804;
D;187;1852124;8;20020916 14:13;P;;;;;;
D;187;1852124;8;20020916 14:13;P;;;;;;
D;187;1852124;8;20020916 14:13;V;;;;;;
B;187;1852181;9;20020916 14:13;;;164;WANDOBAH RD;GUNNEDAH;2380;916.7;M;20020717;20020812;107000;A;R;RESIDENCE;;AQ;;;8916250;
C;187;1852181;9;20020916 14:13;6//807919;
D;187;1852181;9;20020916 14:13;P;;;;;;
