A;149;20010822 12:17;CDIXON;
B;149;1658889;1;20010822 12:17;;;2086;WATERFALL WY 1;THORA;2454;34.663;H;20010403;20010515;405000;R;3;PECAN NUT FAR ;;RP;;;7616540;
C;149;1658889;1;20010822 12:17;1//395999 4//611424;
D;149;1658889;1;20010822 12:17;P;;;;;;
D;149;1658889;1;20010822 12:17;V;;;;;;
D;149;1658889;1;20010822 12:17;V;;;;;;
B;149;1658975;2;20010822 12:17;;;2260;KALANG RD;KALANG;2454;97.06;H;20010220;20010430;175000;R;R;;;RQ;;;7593598;
C;149;1658975;2;20010822 12:17;92//592326 58//755535;
D;149;1658975;2;20010822 12:17;P;;;;;;
D;149;1658975;2;20010822 12:17;P;;;;;;
D;149;1658975;2;20010822 12:17;V;;;;;;
B;149;1659056;3;20010822 12:17;;;32;SHEPHARDS RD;DORRIGO;2453;3.355;H;20010302;20010406;110000;R;R;;;RA;;;7576561;
C;149;1659056;3;20010822 12:17;1//627765;
D;149;1659056;3;20010822 12:17;P;;;;;;
D;149;1659056;3;20010822 12:17;P;;;;;;
D;149;1659056;3;20010822 12:17;V;;;;;;
D;149;1659056;3;20010822 12:17;V;;;;;;
B;149;1659131;4;20010822 12:17;;;513;WHISKEY CREEK RD;DORRIGO;2453;72.44;H;20001012;20010424;350000;R;R;;;RC;;;7579116;
C;149;1659131;4;20010822 12:17;137//752813;
D;149;1659131;4;20010822 12:17;P;;;;;;
D;149;1659131;4;20010822 12:17;P;;;;;;
D;149;1659131;4;20010822 12:17;V;;;;;;
D;149;1659131;4;20010822 12:17;V;;;;;;
B;149;1659522;5;20010822 12:17;;;28;KURRAJONG ST;DORRIGO;2453;1935;M;20010430;20010523;104500;Z;R;;;ZA;;;7652754;
C;149;1659522;5;20010822 12:17;4//11514;
D;149;1659522;5;20010822 12:17;P;;;;;;
D;149;1659522;5;20010822 12:17;V;;;;;;
B;149;1660571;6;20010822 12:17;;;28;THE GROVE;NEWRY ISLAND;2455;1.39;H;20001215;20010125;306000;R;R;;;RN;;;7507418;
C;149;1660571;6;20010822 12:17;7//261614;
D;149;1660571;6;20010822 12:17;P;;;;;;
D;149;1660571;6;20010822 12:17;P;;;;;;
D;149;1660571;6;20010822 12:17;V;;;;;;
D;149;1660571;6;20010822 12:17;V;;;;;;
B;149;1660766;7;20010822 12:17;;;34;BURRAWONG PDE;URUNGA;2455;1040;M;20010406;20010501;170000;A;R;;;AG;;;7576653;
C;149;1660766;7;20010822 12:17;104//803983;
D;149;1660766;7;20010822 12:17;P;;;;;;
D;149;1660766;7;20010822 12:17;P;;;;;;
D;149;1660766;7;20010822 12:17;V;;;;;;
D;149;1660766;7;20010822 12:17;V;;;;;;
B;149;1660980;8;20010822 12:17;;;76;HILLSIDE DR;URUNGA;2455;516.7;M;19910718;19910718;0;A;3;NULL;;AF;;;7630706;
C;149;1660980;8;20010822 12:17;92//563535;
D;149;1660980;8;20010822 12:17;P;;;;;;
D;149;1660980;8;20010822 12:17;P;;;;;;
D;149;1660980;8;20010822 12:17;V;;;;;;
D;149;1660980;8;20010822 12:17;V;;;;;;
B;149;1661692;9;20010822 12:17;;;22;ROSEDALE DR;URUNGA;2455;1037;M;20010509;20010509;0;A;R;;;AG;;;7613997;
C;149;1661692;9;20010822 12:17;24//263229;
D;149;1661692;9;20010822 12:17;P;;;;;;
D;149;1661692;9;20010822 12:17;V;;;;;;
D;149;1661692;9;20010822 12:17;V;;;;;;
B;149;1661694;10;20010822 12:17;;;26;ROSEDALE DR;URUNGA;2455;1195;M;20010412;20010430;179000;A;3;NULL;;AG;;;7576839;
C;149;1661694;10;20010822 12:17;26//263229;
D;149;1661694;10;20010822 12:17;P;;;;;;
D;149;1661694;10;20010822 12:17;P;;;;;;
D;149;1661694;10;20010822 12:17;V;;;;;;
D;149;1661694;10;20010822 12:17;V;;;;;;
B;149;1661809;11;20010822 12:17;;;38;SOUTH ST E;URUNGA;2455;;;20010309;20010511;145000;A;R;;;AD;;;7617796;
C;149;1661809;11;20010822 12:17;3//335566;
D;149;1661809;11;20010822 12:17;P;;;;;;
D;149;1661809;11;20010822 12:17;P;;;;;;
B;149;1662464;12;20010822 12:17;;;8;CASUARINA AVE;NORTH BELLINGEN;2454;1773;M;20010129;20010129;0;A;3;NULL;;AC;;;7572841;
C;149;1662464;12;20010822 12:17;23//252939;
D;149;1662464;12;20010822 12:17;P;;;;;;
D;149;1662464;12;20010822 12:17;V;;;;;;
D;149;1662464;12;20010822 12:17;V;;;;;;
B;149;1662636;13;20010822 12:17;;;52;LYON ST;NORTH BELLINGEN;2454;618.9;M;20010420;20010522;100000;A;R;;;AC;;;7648078;
C;149;1662636;13;20010822 12:17;45//252940;
D;149;1662636;13;20010822 12:17;P;;;;;;
D;149;1662636;13;20010822 12:17;V;;;;;;
D;149;1662636;13;20010822 12:17;V;;;;;;
B;149;1662843;14;20010822 12:17;;;27;WHEATLEY ST;NORTH BELLINGEN;2454;617.1;M;20010502;20010518;141100;A;R;;;AC;;;7636420;
C;149;1662843;14;20010822 12:17;5//261442;
D;149;1662843;14;20010822 12:17;P;;;;;;
D;149;1662843;14;20010822 12:17;V;;;;;;
B;149;1662959;15;20010822 12:17;;;65;FOREST DR;REPTON;2454;6347;M;20001021;20001021;0;R;R;;;RE;;;7569870;
C;149;1662959;15;20010822 12:17;45//262793;
D;149;1662959;15;20010822 12:17;P;;;;;;
D;149;1662959;15;20010822 12:17;V;;;;;;
B;149;1662971;16;20010822 12:17;;;2;CABBAGE TREE CL;REPTON;2454;6482;M;20010403;20010501;220000;R;R;;;RE;;;7616007;
C;149;1662971;16;20010822 12:17;43//262793;
D;149;1662971;16;20010822 12:17;P;;;;;;
D;149;1662971;16;20010822 12:17;P;;;;;;
D;149;1662971;16;20010822 12:17;V;;;;;;
D;149;1662971;16;20010822 12:17;V;;;;;;
B;149;1663032;17;20010822 12:17;;;236;MYLESTOM DR;REPTON;2454;971.1;M;20010324;20010420;86000;Z;R;;;ZE;;;7579773;
C;149;1663032;17;20010822 12:17;1//618604;
D;149;1663032;17;20010822 12:17;P;;;;;;
D;149;1663032;17;20010822 12:17;V;;;;;;
B;149;1663047;18;20010822 12:17;;;;PINE CREEK CL;REPTON;2454;8029;M;20010409;20010501;169000;R;R;;;RE;;;7620385;
C;149;1663047;18;20010822 12:17;29//262793;
D;149;1663047;18;20010822 12:17;P;;;;;;
D;149;1663047;18;20010822 12:17;P;;;;;;
D;149;1663047;18;20010822 12:17;V;;;;;;
D;149;1663047;18;20010822 12:17;V;;;;;;
B;149;1663514;19;20010822 12:17;;;;MAHERS RD;BELLINGEN;2454;2.216;H;20010321;20010418;87000;R;V;;;RN;;;7641218;
C;149;1663514;19;20010822 12:17;21//793178;
D;149;1663514;19;20010822 12:17;P;;;;;;
D;149;1663514;19;20010822 12:17;V;;;;;;
B;149;1663638;20;20010822 12:17;;;7;BRINER ST;BELLINGEN;2454;505.9;M;20010412;20010507;150000;A;R;;;AA;;;7623245;
C;149;1663638;20;20010822 12:17;1//331080 B//382827;
D;149;1663638;20;20010822 12:17;P;;;;;;
D;149;1663638;20;20010822 12:17;V;;;;;;
D;149;1663638;20;20010822 12:17;V;;;;;;
B;149;1663868;21;20010822 12:17;;;14;ENDEAVOUR DR;BELLINGEN;2454;4242;M;20010411;20010504;337500;A;R;;;AB;;;7594669;
C;149;1663868;21;20010822 12:17;79//785443;
D;149;1663868;21;20010822 12:17;P;;;;;;
D;149;1663868;21;20010822 12:17;P;;;;;;
D;149;1663868;21;20010822 12:17;V;;;;;;
D;149;1663868;21;20010822 12:17;V;;;;;;
B;149;1663921;22;20010822 12:17;;;22;FUNDA CL;BELLINGEN;2454;981.1;M;20010417;20010515;256000;A;R;;;AB;;;7651473;
C;149;1663921;22;20010822 12:17;45//714379;
D;149;1663921;22;20010822 12:17;P;;;;;;
D;149;1663921;22;20010822 12:17;P;;;;;;
D;149;1663921;22;20010822 12:17;V;;;;;;
B;149;1663999;23;20010822 12:17;;;25;HYDE ST;BELLINGEN;2454;531.1;M;20010301;20010430;200000;B;R;;;BB;;;7596523;
C;149;1663999;23;20010822 12:17;1/1/11100;
D;149;1663999;23;20010822 12:17;P;;;;;;
D;149;1663999;23;20010822 12:17;P;;;;;;
D;149;1663999;23;20010822 12:17;V;;;;;;
D;149;1663999;23;20010822 12:17;V;;;;;;
B;149;1664103;24;20010822 12:17;;;6;OAK ST;BELLINGEN;2454;;;20010415;20010515;70000;A;R;;;AA;;;7626772;
C;149;1664103;24;20010822 12:17;B//359911;
D;149;1664103;24;20010822 12:17;P;;;;;;
D;149;1664103;24;20010822 12:17;V;;;;;;
D;149;1664103;24;20010822 12:17;V;;;;;;
B;149;1664143;25;20010822 12:17;;;20;PRINCE ST;BELLINGEN;2454;639.5;M;20001208;20010420;142500;A;R;;;AA;;;7582388;
C;149;1664143;25;20010822 12:17;6//252693;
D;149;1664143;25;20010822 12:17;P;;;;;;
D;149;1664143;25;20010822 12:17;P;;;;;;
D;149;1664143;25;20010822 12:17;V;;;;;;
D;149;1664143;25;20010822 12:17;V;;;;;;
B;149;1664176;26;20010822 12:17;;;16;RAYMOND CL;BELLINGEN;2454;706.3;M;20010420;20010515;208000;A;R;;;AB;;;7622423;
C;149;1664176;26;20010822 12:17;103//792911;
D;149;1664176;26;20010822 12:17;P;;;;;;
D;149;1664176;26;20010822 12:17;V;;;;;;
B;149;1664318;27;20010822 12:17;;;6;WATSON ST;BELLINGEN;2454;;;20010423;20010515;105000;A;R;;;AA;;;7642059;
C;149;1664318;27;20010822 12:17;10/A/5438;
D;149;1664318;27;20010822 12:17;P;;;;;;
D;149;1664318;27;20010822 12:17;V;;;;;;
B;149;1664388;28;20010822 12:17;;;2;WOODBURY LANE;BELLINGEN;2454;733;M;20010323;20010502;161000;A;R;;;AA;;;7607004;
C;149;1664388;28;20010822 12:17;2//832664;
D;149;1664388;28;20010822 12:17;P;;;;;;
D;149;1664388;28;20010822 12:17;V;;;;;;
D;149;1664388;28;20010822 12:17;V;;;;;;
B;149;1664589;29;20010822 12:17;;;25;MOUNT ST;FERNMOUNT;2454;6324;M;20010410;20010523;65000;Z;V;;;ZF;;;7646818;
C;149;1664589;29;20010822 12:17;518//755557;
D;149;1664589;29;20010822 12:17;P;;;;;;
D;149;1664589;29;20010822 12:17;V;;;;;;
B;149;2781044;30;20010822 12:17;;;;WOODWARD ST;REPTON;2454;2708;M;20010523;20010523;5000;R;V;;;RE;;;7655268;
C;149;2781044;30;20010822 12:17;5//1015810;
D;149;2781044;30;20010822 12:17;P;;;;;;
D;149;2781044;30;20010822 12:17;V;;;;;;
Z;153;30;30;91;
