A;218;20110801 02:30;VALNET;
B;218;2315536;19;20110801 02:30;;;5;GASPARD PL;AMBARVALE;2560;602.3;M;20110526;20110707;255000;A;R;RESIDENCE;;ER;;0;AG365704;
C;218;2315536;19;20110801 02:30;1323/703823;
D;218;2315536;19;20110801 02:30;P;;;;;;
D;218;2315536;19;20110801 02:30;V;;;;;;
D;218;2315536;19;20110801 02:30;V;;;;;;
B;218;2299038;20;20110801 02:30;;5;11;BARWON PL;CAMPBELLTOWN;2560;;;20110607;20110719;270000;;R;RESIDENCE;5;;;0;AG385827;
C;218;2299038;20;20110801 02:30;5/SP37729;
D;218;2299038;20;20110801 02:30;P;;;;;;
D;218;2299038;20;20110801 02:30;V;;;;;;
B;218;2331281;21;20110801 02:30;;5;31;MYEE RD;MACQUARIE FIELDS;2564;;;20110606;20110718;310000;;R;RESIDENCE;5;;;0;AG381693;
C;218;2331281;21;20110801 02:30;5/SP62224;
D;218;2331281;21;20110801 02:30;P;;;;;;
D;218;2331281;21;20110801 02:30;V;;;;;;
D;218;2331281;21;20110801 02:30;V;;;;;;
B;218;2323215;22;20110801 02:30;;9;5;TEAL PL;INGLEBURN;2565;;;20110407;20110519;250000;;R;RESIDENCE;9;;;0;AG380827;
C;218;2323215;22;20110801 02:30;9/SP13094;
D;218;2323215;22;20110801 02:30;P;;;;;;
D;218;2323215;22;20110801 02:30;P;;;;;;
D;218;2323215;22;20110801 02:30;V;;;;;;
B;218;2331295;23;20110801 02:30;;;4;MYLES PL;MINTO;2566;559.3;M;20110607;20110712;350000;A;R;RESIDENCE;;EM;;0;AG373298;
C;218;2331295;23;20110801 02:30;25/252983;
D;218;2331295;23;20110801 02:30;P;;;;;;
D;218;2331295;23;20110801 02:30;P;;;;;;
D;218;2331295;23;20110801 02:30;V;;;;;;
D;218;2331295;23;20110801 02:30;V;;;;;;
B;218;2336901;24;20110801 02:30;;9;6;REDDALL ST;CAMPBELLTOWN;2560;;;20110521;20110718;145000;;R;RESIDENCE;9;;;0;AG381342;
C;218;2336901;24;20110801 02:30;9/SP14166;
D;218;2336901;24;20110801 02:30;P;;;;;;
D;218;2336901;24;20110801 02:30;V;;;;;;
D;218;2336901;24;20110801 02:30;V;;;;;;
B;218;2323441;25;20110801 02:30;;6;28;KINGS RD;INGLEBURN;2565;;;20110526;20110707;231000;;3;HOME UNIT;6;;;0;AG380417;
C;218;2323441;25;20110801 02:30;6/SP33701;
D;218;2323441;25;20110801 02:30;P;;;;;;
D;218;2323441;25;20110801 02:30;V;;;;;;
D;218;2323441;25;20110801 02:30;V;;;;;;
B;218;2326106;26;20110801 02:30;;;14;LIVERPOOL ST;INGLEBURN;2565;562.8;M;20110621;20110719;290000;I;R;RESIDENCE;;FA;;0;AG388367;
C;218;2326106;26;20110801 02:30;35/29064;
D;218;2326106;26;20110801 02:30;P;;;;;;
D;218;2326106;26;20110801 02:30;P;;;;;;
D;218;2326106;26;20110801 02:30;V;;;;;;
D;218;2326106;26;20110801 02:30;V;;;;;;
B;218;2321031;27;20110801 02:30;;;146;INGLEBURN RD;INGLEBURN;2565;442.6;M;20110513;20110708;255000;A;R;RESIDENCE;;EE;;0;AG368544;
C;218;2321031;27;20110801 02:30;21, 22/H/1703;
D;218;2321031;27;20110801 02:30;P;;;;;;
D;218;2321031;27;20110801 02:30;P;;;;;;
D;218;2321031;27;20110801 02:30;P;;;;;;
D;218;2321031;27;20110801 02:30;V;;;;;;
B;218;2326387;28;20110801 02:30;;;8;LODESTONE PL;EAGLE VALE;2558;450.1;M;20110604;20110718;286000;A;R;RESIDENCE;;EH;;0;AG383577;
C;218;2326387;28;20110801 02:30;549/804404;
D;218;2326387;28;20110801 02:30;P;;;;;;
D;218;2326387;28;20110801 02:30;P;;;;;;
D;218;2326387;28;20110801 02:30;V;;;;;;
B;218;2323843;29;20110801 02:30;;4;28;SPINEBILL PL;INGLEBURN;2565;;;20110615;20110718;205000;;R;RESIDENCE;4;;;0;AG387218;
C;218;2323843;29;20110801 02:30;4/SP16532;
D;218;2323843;29;20110801 02:30;P;;;;;;
D;218;2323843;29;20110801 02:30;P;;;;;;
D;218;2323843;29;20110801 02:30;V;;;;;;
B;218;2318679;30;20110801 02:30;;45;212;HARROW RD;GLENFIELD;2167;;;20110614;20110720;237500;;R;RESIDENCE;45;;;0;AG390925;
C;218;2318679;30;20110801 02:30;45/SP22252;
D;218;2318679;30;20110801 02:30;P;;;;;;
D;218;2318679;30;20110801 02:30;P;;;;;;
D;218;2318679;30;20110801 02:30;V;;;;;;
D;218;2318679;30;20110801 02:30;V;;;;;;
B;218;2324364;31;20110801 02:30;;;10;LANCASTER ST;INGLEBURN;2565;3798;M;20101202;20110128;2160000;I;3;FACTORY;;FC;;0;AG388448;
C;218;2324364;31;20110801 02:30;28/262432;
D;218;2324364;31;20110801 02:30;P;;;;;;
D;218;2324364;31;20110801 02:30;P;;;;;;
D;218;2324364;31;20110801 02:30;V;;;;;;
B;218;2335226;32;20110801 02:30;;;56;PINAROO CRES;BRADBURY;2560;651.3;M;20110627;20110715;409950;A;R;RESIDENCE;;AD;;0;AG383757;
C;218;2335226;32;20110801 02:30;1667/242972;
D;218;2335226;32;20110801 02:30;P;;;;;;
D;218;2335226;32;20110801 02:30;V;;;;;;
D;218;2335226;32;20110801 02:30;V;;;;;;
B;218;2324506;33;20110801 02:30;;;79;LANCIA DR;INGLEBURN;2565;561.2;M;20110622;20110718;140000;A;R;RESIDENCE;;EE;;0;AG384324;
C;218;2324506;33;20110801 02:30;13/261717;
D;218;2324506;33;20110801 02:30;P;;;;;;
D;218;2324506;33;20110801 02:30;P;;;;;;
D;218;2324506;33;20110801 02:30;V;;;;;;
B;218;2319402;34;20110801 02:30;;;93;HELICIA RD;MACQUARIE FIELDS;2564;679.2;M;20110530;20110712;315500;A;R;RESIDENCE;;ED;;0;AG390758;
C;218;2319402;34;20110801 02:30;332/263578;
D;218;2319402;34;20110801 02:30;P;;;;;;
D;218;2319402;34;20110801 02:30;P;;;;;;
D;218;2319402;34;20110801 02:30;V;;;;;;
B;218;2324887;35;20110801 02:30;;;47;LAWN AVE;BRADBURY;2560;607;M;20110516;20110714;280000;A;R;RESIDENCE;;AD;;0;AG380008;
C;218;2324887;35;20110801 02:30;24/224381;
D;218;2324887;35;20110801 02:30;P;;;;;;
D;218;2324887;35;20110801 02:30;P;;;;;;
D;218;2324887;35;20110801 02:30;V;;;;;;
B;218;2330290;36;20110801 02:30;;;28;MISTLETOE AVE;MACQUARIE FIELDS;2564;572.3;M;20110604;20110714;346000;A;R;RESIDENCE;;ED;;0;AG378028;
C;218;2330290;36;20110801 02:30;128/261125;
D;218;2330290;36;20110801 02:30;P;;;;;;
D;218;2330290;36;20110801 02:30;V;;;;;;
D;218;2330290;36;20110801 02:30;V;;;;;;
B;218;2319962;37;20110801 02:30;;29;5;HODDLE AVE;BRADBURY;2560;;;20110527;20110714;181000;;R;RESIDENCE;16;;;0;AG379918;
C;218;2319962;37;20110801 02:30;16/SP7525;
D;218;2319962;37;20110801 02:30;P;;;;;;
D;218;2319962;37;20110801 02:30;V;;;;;;
B;218;2325349;38;20110801 02:30;;;7;LEWIN CRES;BRADBURY;2560;790.4;M;20110603;20110719;375000;A;R;RESIDENCE;;AD;;0;AG386055;
C;218;2325349;38;20110801 02:30;637/31302;
D;218;2325349;38;20110801 02:30;P;;;;;;
D;218;2325349;38;20110801 02:30;P;;;;;;
D;218;2325349;38;20110801 02:30;V;;;;;;
B;218;2328019;39;20110801 02:30;;;21;MACQUARIE LINKS DR;MACQUARIE LINKS;2565;857.9;M;20110421;20110714;588000;Z;R;RESIDENCE;;ZJ;;0;AG375356;
C;218;2328019;39;20110801 02:30;11/285479;
D;218;2328019;39;20110801 02:30;P;;;;;;
D;218;2328019;39;20110801 02:30;P;;;;;;
D;218;2328019;39;20110801 02:30;V;;;;;;
D;218;2328019;39;20110801 02:30;V;;;;;;
B;218;2342028;40;20110801 02:30;;;3;TAGULA PL;GLENFIELD;2167;589.6;M;20110522;20110718;412000;A;R;RESIDENCE;;EB;;0;AG380046;
C;218;2342028;40;20110801 02:30;718/259046;
D;218;2342028;40;20110801 02:30;P;;;;;;
D;218;2342028;40;20110801 02:30;P;;;;;;
D;218;2342028;40;20110801 02:30;V;;;;;;
B;218;2344697;41;20110801 02:30;;;9 A;WALER PL;BLAIRMOUNT;2559;;;20110602;20110714;272000;;R;RESIDENCE;2;;;0;AG385950;
C;218;2344697;41;20110801 02:30;2/SP43946;
D;218;2344697;41;20110801 02:30;P;;;;;;
D;218;2344697;41;20110801 02:30;V;;;;;;
B;218;2339990;42;20110801 02:30;;;20;SILICA CRES;EAGLE VALE;2558;638.5;M;20110601;20110713;325000;A;R;RESIDENCE;;EH;;0;AG372465;
C;218;2339990;42;20110801 02:30;8098/262640;
D;218;2339990;42;20110801 02:30;P;;;;;;
D;218;2339990;42;20110801 02:30;V;;;;;;
B;218;2342835;43;20110801 02:30;;;12;THESEUS CCT;ROSEMEADOW;2560;500.7;M;20110603;20110629;395000;A;R;RESIDENCE;;ER;;0;AG380209;
C;218;2342835;43;20110801 02:30;269/846593;
D;218;2342835;43;20110801 02:30;P;;;;;;
D;218;2342835;43;20110801 02:30;V;;;;;;
D;218;2342835;43;20110801 02:30;V;;;;;;
B;218;2345678;44;20110801 02:30;;;7;WERRIBEE PARK PL;GLEN ALPINE;2560;901.1;M;20110524;20110705;590000;A;R;RESIDENCE;;AQ;;0;AG382685;
C;218;2345678;44;20110801 02:30;1244/826265;
D;218;2345678;44;20110801 02:30;P;;;;;;
D;218;2345678;44;20110801 02:30;P;;;;;;
D;218;2345678;44;20110801 02:30;V;;;;;;
B;218;2343610;45;20110801 02:30;;1;53;TRAFALGAR ST;GLENFIELD;2167;;;20110604;20110718;252500;;R;RESIDENCE;1;;;0;AG385431;
C;218;2343610;45;20110801 02:30;1/SP44496;
D;218;2343610;45;20110801 02:30;P;;;;;;
D;218;2343610;45;20110801 02:30;V;;;;;;
B;218;2346749;46;20110801 02:30;;;3;WOODLAND RD;ST HELENS PARK;2560;615.7;M;20110513;20110711;310000;A;R;RESIDENCE;;AG;;0;AG384483;
C;218;2346749;46;20110801 02:30;1/261172;
D;218;2346749;46;20110801 02:30;P;;;;;;
D;218;2346749;46;20110801 02:30;V;;;;;;
D;218;2346749;46;20110801 02:30;V;;;;;;
B;218;2786402;47;20110801 02:30;;;2;ST ANNE PL;BLAIR ATHOL;2560;565.1;M;20110622;20110712;422500;A;R;RESIDENCE;;AR;;0;AG374289;
C;218;2786402;47;20110801 02:30;743/1017751;
D;218;2786402;47;20110801 02:30;P;;;;;;
D;218;2786402;47;20110801 02:30;P;;;;;;
D;218;2786402;47;20110801 02:30;V;;;;;;
D;218;2786402;47;20110801 02:30;V;;;;;;
B;218;3314611;48;20110801 02:30;;;42;GILCHRIST DR;CAMPBELLTOWN;2560;303.5;M;20110405;20110630;420000;V;R;RESIDENCE;;VR;;0;AG386464;
C;218;3314611;48;20110801 02:30;247/1109876;
D;218;3314611;48;20110801 02:30;P;;;;;;
D;218;3314611;48;20110801 02:30;V;;;;;;
B;218;3315126;49;20110801 02:30;;;15;PARC GUELL DR;CAMPBELLTOWN;2560;492.2;M;20110513;20110629;200000;V;V;VACANT LAND;;VR;;0;AG377036;
C;218;3315126;49;20110801 02:30;402/1107378;
D;218;3315126;49;20110801 02:30;P;;;;;;
D;218;3315126;49;20110801 02:30;P;;;;;;
D;218;3315126;49;20110801 02:30;V;;;;;;
Z;246;49;49;146;
