A;061;20020402 13:21;CDIXON;
B;061;533110;1;20020402 13:21;;;;GEORGE ST;OLD JUNEE;2652;1012;M;20020121;20020218;10000;Z;V;VACANT LAND;;ZJ;;;8404927;
C;061;533110;1;20020402 13:21;11/5/1792;
D;061;533110;1;20020402 13:21;P;;;;;;
D;061;533110;1;20020402 13:21;P;;;;;;
D;061;533110;1;20020402 13:21;V;;;;;;
B;061;533111;2;20020402 13:21;;;;GEORGE ST;OLD JUNEE;2652;1012;M;20020121;20020218;10000;Z;V;VACANT LAND;;ZJ;;;8404927;
C;061;533111;2;20020402 13:21;12/5/1792;
D;061;533111;2;20020402 13:21;P;;;;;;
D;061;533111;2;20020402 13:21;P;;;;;;
D;061;533111;2;20020402 13:21;V;;;;;;
B;061;533319;3;20020402 13:21;;;3060;OLYMPIC WAY;OLD JUNEE;2652;5.404;H;20020207;20020307;148000;R;3;FARM;;RJ;;;8428180;
C;061;533319;3;20020402 13:21;1//872578;
D;061;533319;3;20020402 13:21;P;;;;;;
D;061;533319;3;20020402 13:21;V;;;;;;
D;061;533319;3;20020402 13:21;V;;;;;;
B;061;533761;4;20020402 13:21;;;;CASTLE ST;JUNEE;2663;;;20020212;20020313;28000;Z;R;RESIDENCE;;ZE;;;8455214;
C;061;533761;4;20020402 13:21;8, 9/9/2445;
D;061;533761;4;20020402 13:21;P;;;;;;
D;061;533761;4;20020402 13:21;P;;;;;;
D;061;533761;4;20020402 13:21;V;;;;;;
B;061;533783;5;20020402 13:21;;;;CEDRIC ST;JUNEE;2663;4.047;H;20011220;20011220;65000;R;3;HOBBY FARM;;RJ;;;8420646;
C;061;533783;5;20020402 13:21;4/8/10922;
D;061;533783;5;20020402 13:21;P;;;;;;
D;061;533783;5;20020402 13:21;P;;;;;;
D;061;533783;5;20020402 13:21;V;;;;;;
B;061;533883;6;20020402 13:21;;;16;CROSS ST;JUNEE;2663;;;20020107;20020108;34000;Z;R;RESIDENCE;;ZC;AC;;8390968;
C;061;533883;6;20020402 13:21;14/4/10921;
D;061;533883;6;20020402 13:21;P;;;;;;
D;061;533883;6;20020402 13:21;V;;;;;;
D;061;533883;6;20020402 13:21;V;;;;;;
B;061;534377;7;20020402 13:21;;;;JAMES ST;JUNEE;2663;638.4;M;20020205;20020301;60000;Z;R;RESIDENCE;;ZD;;;8429704;
C;061;534377;7;20020402 13:21;8//248893;
D;061;534377;7;20020402 13:21;P;;;;;;
D;061;534377;7;20020402 13:21;P;;;;;;
D;061;534377;7;20020402 13:21;V;;;;;;
B;061;534665;8;20020402 13:21;;;;MARQUIS ST;JUNEE;2663;;;20020116;20020215;38000;Z;3;;;ZE;;;8417713;
C;061;534665;8;20020402 13:21;1, 2, 3/13/1611;
D;061;534665;8;20020402 13:21;P;;;;;;
D;061;534665;8;20020402 13:21;P;;;;;;
D;061;534665;8;20020402 13:21;V;;;;;;
Z;42;8;8;24;
