A;241;20020201 12:19;CDIXON;
B;241;2639289;1;20020201 12:19;;;9;BANKSIA CL;GLOUCESTER;2422;773.7;M;20011109;20011214;92000;A;R;RESIDENCE;;AB;AC;;8261057;
C;241;2639289;1;20020201 12:19;273//262143;
D;241;2639289;1;20020201 12:19;P;;;;;;
D;241;2639289;1;20020201 12:19;V;;;;;;
B;241;2639381;2;20020201 12:19;;;8;BOWMAN ST;GLOUCESTER;2422;948.4;M;20011115;20011207;67000;A;R;RESIDENCE;;AC;RRI;;4332072;
C;241;2639381;2;20020201 12:19;B/P/116281;
D;241;2639381;2;20020201 12:19;P;;;;;;
D;241;2639381;2;20020201 12:19;V;;;;;;
B;241;2639630;3;20020201 12:19;;;;CLARKE CL;GLOUCESTER;2422;1639;M;20011211;20011211;20000;A;V;VACANT LAND;;AB;AV;;8289186;
C;241;2639630;3;20020201 12:19;43//876221;
D;241;2639630;3;20020201 12:19;P;;;;;;
D;241;2639630;3;20020201 12:19;V;;;;;;
B;241;2639939;4;20020201 12:19;;;50;GREGSON ST;GLOUCESTER;2422;992.7;M;20011217;20020114;85000;A;R;RESIDENCE;;AC;AC;;8294222;
C;241;2639939;4;20020201 12:19;32/13/192505;
D;241;2639939;4;20020201 12:19;P;;;;;;
D;241;2639939;4;20020201 12:19;P;;;;;;
D;241;2639939;4;20020201 12:19;V;;;;;;
D;241;2639939;4;20020201 12:19;V;;;;;;
B;241;2640020;5;20020201 12:19;;;;HIGGINS CL;GLOUCESTER;2422;1048;M;20011024;20011205;23000;A;V;VACANT LAND;;AF;AV;;8223410;
C;241;2640020;5;20020201 12:19;100//861914;
D;241;2640020;5;20020201 12:19;P;;;;;;
D;241;2640020;5;20020201 12:19;P;;;;;;
B;241;2640128;6;20020201 12:19;;;73;KING ST;GLOUCESTER;2422;;;20011102;20011214;85000;A;R;RESIDENCE;;AC;AC;;8262899;
C;241;2640128;6;20020201 12:19;5/11/192505;
D;241;2640128;6;20020201 12:19;P;;;;;;
D;241;2640128;6;20020201 12:19;V;;;;;;
D;241;2640128;6;20020201 12:19;V;;;;;;
