A;214;20030619 09:33;PDANN;
B;214;2152782;1;20030619 09:33;;;26;ADELLA AVE;BLACKTOWN;2148;556.4;M;20030130;20030313;282500;A;R;RESIDENCE;;DN;;0;9480025;
C;214;2152782;1;20030619 09:33;26//29250;
D;214;2152782;1;20030619 09:33;P;;;;;;
D;214;2152782;1;20030619 09:33;V;;;;;;
D;214;2152782;1;20030619 09:33;V;;;;;;
B;214;2152830;2;20030619 09:33;;;38;ADELPHI CRES;DOONSIDE;2767;721.5;M;20030131;20030314;250000;A;R;RESIDENCE;;DV;;0;9484676;
C;214;2152830;2;20030619 09:33;168//249254;
D;214;2152830;2;20030619 09:33;P;;;;;;
D;214;2152830;2;20030619 09:33;P;;;;;;
D;214;2152830;2;20030619 09:33;V;;;;;;
B;214;2153532;3;20030619 09:33;;;8;ALEX AVE;SCHOFIELDS;2762;551.2;M;20030118;20030303;426500;A;R;RESIDENCE;;DS;;0;9458359;
C;214;2153532;3;20030619 09:33;64//803988;
D;214;2153532;3;20030619 09:33;P;;;;;;
D;214;2153532;3;20030619 09:33;P;;;;;;
D;214;2153532;3;20030619 09:33;V;;;;;;
D;214;2153532;3;20030619 09:33;V;;;;;;
B;214;2153578;4;20030619 09:33;;;5;ALEXANDER PDE;BLACKTOWN;2148;663.8;M;20030130;20030319;311000;A;R;RESIDENCE;;DN;;0;9472392;
C;214;2153578;4;20030619 09:33;121//869788;
D;214;2153578;4;20030619 09:33;P;;;;;;
D;214;2153578;4;20030619 09:33;V;;;;;;
D;214;2153578;4;20030619 09:33;V;;;;;;
B;214;2153616;5;20030619 09:33;;;9;ALFORD ST;QUAKERS HILL;2763;557.4;M;20021126;20030205;305000;A;R;RESIDENCE;;DT;;0;9453035;
C;214;2153616;5;20030619 09:33;2//255280;
D;214;2153616;5;20030619 09:33;P;;;;;;
D;214;2153616;5;20030619 09:33;V;;;;;;
D;214;2153616;5;20030619 09:33;V;;;;;;
B;214;2153712;6;20030619 09:33;;;57;ALIBERTI DR;BLACKTOWN;2148;515.6;M;20030127;20030310;365000;A;R;RESIDENCE;;DN;;0;9459581;
C;214;2153712;6;20030619 09:33;22//869787;
D;214;2153712;6;20030619 09:33;P;;;;;;
D;214;2153712;6;20030619 09:33;P;;;;;;
D;214;2153712;6;20030619 09:33;V;;;;;;
D;214;2153712;6;20030619 09:33;V;;;;;;
B;214;2154142;7;20030619 09:33;;;25;ALEPPO ST;QUAKERS HILL;2763;636.9;M;20030107;20030318;472000;A;R;RESIDENCE;;DS;;0;9465780;
C;214;2154142;7;20030619 09:33;344//788325;
D;214;2154142;7;20030619 09:33;P;;;;;;
D;214;2154142;7;20030619 09:33;P;;;;;;
D;214;2154142;7;20030619 09:33;V;;;;;;
D;214;2154142;7;20030619 09:33;V;;;;;;
B;214;2154597;8;20030619 09:33;;;14;AMOS PL;MARAYONG;2148;;;20030305;20030318;230000;A;R;RESIDENCE;;DT;;0;9485671;
C;214;2154597;8;20030619 09:33;11//214005;
D;214;2154597;8;20030619 09:33;P;;;;;;
D;214;2154597;8;20030619 09:33;P;;;;;;
D;214;2154597;8;20030619 09:33;V;;;;;;
D;214;2154597;8;20030619 09:33;V;;;;;;
B;214;2154620;9;20030619 09:33;;4;14;AMRON PL;ACACIA GARDENS;2763;330.8;M;20030201;20030320;280000;A;R;RESIDENCE;;DS;;0;9479884;
C;214;2154620;9;20030619 09:33;4//285219;
D;214;2154620;9;20030619 09:33;P;;;;;;
D;214;2154620;9;20030619 09:33;V;;;;;;
D;214;2154620;9;20030619 09:33;V;;;;;;
B;214;2154774;10;20030619 09:33;;;9;ANDERSON AVE;BLACKETT;2770;657.6;M;20021127;20030120;220000;A;R;RESIDENCE;;EB;;0;9460347;
C;214;2154774;10;20030619 09:33;79//242200;
D;214;2154774;10;20030619 09:33;P;;;;;;
D;214;2154774;10;20030619 09:33;P;;;;;;
D;214;2154774;10;20030619 09:33;V;;;;;;
B;214;2155089;11;20030619 09:33;;;16;ANNE ST;BLACKTOWN;2148;556.4;M;20030117;20030219;282000;A;R;RESIDENCE;;DN;;0;9464218;
C;214;2155089;11;20030619 09:33;60//28392;
D;214;2155089;11;20030619 09:33;P;;;;;;
D;214;2155089;11;20030619 09:33;V;;;;;;
B;214;2155257;12;20030619 09:33;;;21;ANVIL RD;SEVEN HILLS;2147;1117;M;20020301;20030324;1200000;I;3;COMMERCIAL;;FW;;0;9479123;
C;214;2155257;12;20030619 09:33;10//245831;
D;214;2155257;12;20030619 09:33;P;;;;;;
D;214;2155257;12;20030619 09:33;P;;;;;;
D;214;2155257;12;20030619 09:33;V;;;;;;
B;214;2155373;13;20030619 09:33;;;30;APPLETREE GR;OAKHURST;2761;485.2;M;20021125;20030228;360000;A;R;RESIDENCE;;DX;;0;9471094;
C;214;2155373;13;20030619 09:33;28//1008640;
D;214;2155373;13;20030619 09:33;P;;;;;;
D;214;2155373;13;20030619 09:33;P;;;;;;
D;214;2155373;13;20030619 09:33;V;;;;;;
D;214;2155373;13;20030619 09:33;V;;;;;;
B;214;2155688;14;20030619 09:33;;;113;ARMITAGE DR;GLENDENNING;2761;369.6;M;20021223;20030310;275555;A;R;RESIDENCE;;DX;;0;9486716;
C;214;2155688;14;20030619 09:33;41//845046;
D;214;2155688;14;20030619 09:33;P;;;;;;
D;214;2155688;14;20030619 09:33;P;;;;;;
D;214;2155688;14;20030619 09:33;V;;;;;;
B;214;2155949;15;20030619 09:33;;;26;ARTHUR AVE;BLACKTOWN;2148;651.3;M;20030203;20030310;320000;A;R;RESIDENCE;;DN;;0;9454913;
C;214;2155949;15;20030619 09:33;18//39362;
D;214;2155949;15;20030619 09:33;P;;;;;;
D;214;2155949;15;20030619 09:33;V;;;;;;
B;214;2156218;16;20030619 09:33;;;14;ASHTON PL;DOONSIDE;2767;636.6;M;20030128;20030312;385000;A;R;RESIDENCE;;DN;;0;9461967;
C;214;2156218;16;20030619 09:33;1196//771718;
D;214;2156218;16;20030619 09:33;P;;;;;;
D;214;2156218;16;20030619 09:33;P;;;;;;
D;214;2156218;16;20030619 09:33;P;;;;;;
D;214;2156218;16;20030619 09:33;V;;;;;;
D;214;2156218;16;20030619 09:33;V;;;;;;
B;214;2156982;17;20030619 09:33;;;12;BACH AVE;EMERTON;2770;651.3;M;20030129;20030303;200000;A;R;RESIDENCE;;EB;;0;9458368;
C;214;2156982;17;20030619 09:33;243//239413;
D;214;2156982;17;20030619 09:33;P;;;;;;
D;214;2156982;17;20030619 09:33;V;;;;;;
B;214;2157496;18;20030619 09:33;;;81;BANCROFT ST;OAKHURST;2761;450.4;M;20021212;20030107;285500;A;R;RESIDENCE;;DX;;0;9487068;
C;214;2157496;18;20030619 09:33;616//817322;
D;214;2157496;18;20030619 09:33;P;;;;;;
D;214;2157496;18;20030619 09:33;P;;;;;;
D;214;2157496;18;20030619 09:33;P;;;;;;
D;214;2157496;18;20030619 09:33;V;;;;;;
D;214;2157496;18;20030619 09:33;V;;;;;;
B;214;2157507;19;20030619 09:33;;;59;BANCROFT ST;OAKHURST;2761;518.4;M;20030128;20030317;56000;A;R;RESIDENCE;;DX;;0;9463220;
C;214;2157507;19;20030619 09:33;39//805954;
D;214;2157507;19;20030619 09:33;P;;;;;;
D;214;2157507;19;20030619 09:33;P;;;;;;
D;214;2157507;19;20030619 09:33;V;;;;;;
D;214;2157507;19;20030619 09:33;V;;;;;;
D;214;2157507;19;20030619 09:33;V;;;;;;
D;214;2157507;19;20030619 09:33;V;;;;;;
D;214;2157507;19;20030619 09:33;V;;;;;;
B;214;2159347;20;20030619 09:33;;;2;BERG ST;BLACKTOWN;2148;581.7;M;20030206;20030320;305000;A;R;RESIDENCE;;DN;;0;9486099;
C;214;2159347;20;20030619 09:33;37//31275;
D;214;2159347;20;20030619 09:33;P;;;;;;
D;214;2159347;20;20030619 09:33;V;;;;;;
B;214;2159671;21;20030619 09:33;;;10;BETH WAY;GLENWOOD;2768;487.4;M;20030210;20030224;439950;A;R;RESIDENCE;;AA;;0;9464438;
C;214;2159671;21;20030619 09:33;3169//883736;
D;214;2159671;21;20030619 09:33;P;;;;;;
D;214;2159671;21;20030619 09:33;P;;;;;;
D;214;2159671;21;20030619 09:33;P;;;;;;
D;214;2159671;21;20030619 09:33;P;;;;;;
D;214;2159671;21;20030619 09:33;V;;;;;;
B;214;2160231;22;20030619 09:33;;;21;MITUMBA RD;SEVEN HILLS;2147;569.1;M;20020924;20030313;322000;A;R;RESIDENCE;;DA;;0;9459512;
C;214;2160231;22;20030619 09:33;1//239648;
D;214;2160231;22;20030619 09:33;P;;;;;;
