A;124;20020102 13:11;PTHIRLWELL;
B;124;1265966;1;20020102 13:11;;;31;AMANA CCT;ORANGE;2800;670.4;M;20011106;20011206;165000;A;R;RESIDENCE;;AS;;;8200587;
C;124;1265966;1;20020102 13:11;341//884174;
D;124;1265966;1;20020102 13:11;P;;;;;;
D;124;1265966;1;20020102 13:11;V;;;;;;
D;124;1265966;1;20020102 13:11;V;;;;;;
B;124;1266166;2;20020102 13:11;;;;ANSON RD;ORANGE;2800;2.53;H;20010913;20011018;60000;A;V;VACANT LAND;;ER;RR;;8089630;
C;124;1266166;2;20020102 13:11;15//867905;
D;124;1266166;2;20020102 13:11;P;;;;;;
D;124;1266166;2;20020102 13:11;P;;;;;;
D;124;1266166;2;20020102 13:11;V;;;;;;
B;124;1266407;3;20020102 13:11;;;350;ANSON ST;ORANGE;2800;619.7;M;20011017;20011112;180000;A;R;RESIDENCE;;AF;;;8160728;
C;124;1266407;3;20020102 13:11;2//21737;
D;124;1266407;3;20020102 13:11;P;;;;;;
D;124;1266407;3;20020102 13:11;P;;;;;;
D;124;1266407;3;20020102 13:11;V;;;;;;
B;124;1266757;4;20020102 13:11;;;56;AUTUMN ST;ORANGE;2800;1349;M;20011108;20011128;125000;A;R;RESIDENCE;;AP;;;8196100;
C;124;1266757;4;20020102 13:11;1//111652;
D;124;1266757;4;20020102 13:11;P;;;;;;
D;124;1266757;4;20020102 13:11;P;;;;;;
D;124;1266757;4;20020102 13:11;V;;;;;;
B;124;1266772;5;20020102 13:11;;11;36;AUTUMN ST;ORANGE;2800;;;20011112;20011212;108000;;R;RESIDENCE;11;;;;8208733;
C;124;1266772;5;20020102 13:11;11//SP 40831;
D;124;1266772;5;20020102 13:11;P;;;;;;
D;124;1266772;5;20020102 13:11;V;;;;;;
B;124;1267027;6;20020102 13:11;;;99;BATHURST RD;ORANGE;2800;3469;M;20010427;20010904;385000;A;R;RESIDENCE;;AP;AC;;8028936;
C;124;1267027;6;20020102 13:11;40//810916;
D;124;1267027;6;20020102 13:11;P;;;;;;
D;124;1267027;6;20020102 13:11;V;;;;;;
D;124;1267027;6;20020102 13:11;V;;;;;;
B;124;1267224;7;20020102 13:11;;;5;BILL MARSHALL DR;ORANGE;2800;1133;M;20011012;20011201;210000;A;R;RESIDENCE;;AR;;;8195240;
C;124;1267224;7;20020102 13:11;96//791356;
D;124;1267224;7;20020102 13:11;P;;;;;;
D;124;1267224;7;20020102 13:11;P;;;;;;
B;124;1267283;8;20020102 13:11;;;16;BIRCHGROVE DR;ORANGE;2800;819.3;M;20011012;20011123;81000;A;V;VACANT LAND;;AR;;;8163108;
C;124;1267283;8;20020102 13:11;14//1009040;
D;124;1267283;8;20020102 13:11;P;;;;;;
D;124;1267283;8;20020102 13:11;P;;;;;;
D;124;1267283;8;20020102 13:11;V;;;;;;
D;124;1267283;8;20020102 13:11;V;;;;;;
B;124;1267655;9;20020102 13:11;;;40;BRUNSWICK ST;ORANGE;2800;967.5;M;20011011;20011122;113000;A;R;RESIDENCE;;AQ;;;8159045;
C;124;1267655;9;20020102 13:11;4//35478;
D;124;1267655;9;20020102 13:11;P;;;;;;
D;124;1267655;9;20020102 13:11;P;;;;;;
D;124;1267655;9;20020102 13:11;V;;;;;;
B;124;1267660;10;20020102 13:11;;;28;BRUNSWICK ST;ORANGE;2800;1119;M;20011031;20011128;110000;A;R;RESIDENCE;;AQ;;;8189507;
C;124;1267660;10;20020102 13:11;116A//25621;
D;124;1267660;10;20020102 13:11;P;;;;;;
D;124;1267660;10;20020102 13:11;P;;;;;;
D;124;1267660;10;20020102 13:11;V;;;;;;
D;124;1267660;10;20020102 13:11;V;;;;;;
B;124;1268113;11;20020102 13:11;;;;CALLAWA ST HOUSE NO: 3;ORANGE;2800;729.2;M;20011019;20011116;84000;A;R;RESIDENCE;;AQ;;;8176077;
C;124;1268113;11;20020102 13:11;170//260088;
D;124;1268113;11;20020102 13:11;P;;;;;;
D;124;1268113;11;20020102 13:11;P;;;;;;
D;124;1268113;11;20020102 13:11;V;;;;;;
D;124;1268113;11;20020102 13:11;V;;;;;;
B;124;1268305;12;20020102 13:11;;;22;CASEY ST;ORANGE;2800;632.3;M;20011026;20011126;125500;A;R;RESIDENCE;;AD;;;8187812;
C;124;1268305;12;20020102 13:11;2//362465;
D;124;1268305;12;20020102 13:11;P;;;;;;
D;124;1268305;12;20020102 13:11;V;;;;;;
D;124;1268305;12;20020102 13:11;V;;;;;;
D;124;1268305;12;20020102 13:11;V;;;;;;
B;124;1268472;13;20020102 13:11;;;55;CECIL RD;ORANGE;2800;733.5;M;20010627;20010802;125000;A;R;RESIDENCE;;AE;AC;;7911008;
C;124;1268472;13;20020102 13:11;1//31613;
D;124;1268472;13;20020102 13:11;P;;;;;;
D;124;1268472;13;20020102 13:11;V;;;;;;
B;124;1268953;14;20020102 13:11;;;11;COOINDA AVE;ORANGE;2800;904.2;M;20010823;20011004;186000;A;R;RESIDENCE;;AA;;;8166544;
C;124;1268953;14;20020102 13:11;278//242162;
D;124;1268953;14;20020102 13:11;P;;;;;;
D;124;1268953;14;20020102 13:11;P;;;;;;
D;124;1268953;14;20020102 13:11;V;;;;;;
D;124;1268953;14;20020102 13:11;V;;;;;;
B;124;1269043;15;20020102 13:11;;;112;CORONATION DR;ORANGE;2800;891.6;M;20010727;20010727;12000;A;R;RESIDENCE;;AA;ACI;15;8072381;
C;124;1269043;15;20020102 13:11;7//31570;
D;124;1269043;15;20020102 13:11;P;;;;;;
D;124;1269043;15;20020102 13:11;P;;;;;;
