A;164;20020603 10:39;PTHIRLWELL;
B;164;1792477;1;20020603 10:39;;;;WILSON RD HOUSE NO: LOT 2;BOWRAVILLE;2449;2.33;H;20020403;20020508;160000;R;R;RESIDENCE;;SM;RR;;8588038;
C;164;1792477;1;20020603 10:39;2//806213;
D;164;1792477;1;20020603 10:39;P;;;;;;
D;164;1792477;1;20020603 10:39;P;;;;;;
D;164;1792477;1;20020603 10:39;V;;;;;;
B;164;1792562;2;20020603 10:39;;;;PH BOWRA;BOWRAVILLE;2449;2.528;H;20020315;20020404;135000;R;3;;;SA;RR;;8586496;
C;164;1792562;2;20020603 10:39;711//630344;
D;164;1792562;2;20020603 10:39;P;;;;;;
D;164;1792562;2;20020603 10:39;P;;;;;;
D;164;1792562;2;20020603 10:39;V;;;;;;
B;164;1792628;3;20020603 10:39;;;355;RHONES CREEK RD;MACKSVILLE;2447;38.96;H;20020325;20020506;190000;R;R;RESIDENCE;;SQ;RR;;8584041;
C;164;1792628;3;20020603 10:39;1211//708607;
D;164;1792628;3;20020603 10:39;P;;;;;;
D;164;1792628;3;20020603 10:39;V;;;;;;
B;164;1792868;4;20020603 10:39;;;24;COHALAN;BOWRAVILLE;2449;1037;M;20020226;20020517;102000;Z;R;RESIDENCE;;AG;AC;;8622832;
C;164;1792868;4;20020603 10:39;8//262813;
D;164;1792868;4;20020603 10:39;P;;;;;;
D;164;1792868;4;20020603 10:39;P;;;;;;
D;164;1792868;4;20020603 10:39;V;;;;;;
D;164;1792868;4;20020603 10:39;V;;;;;;
B;164;1792965;5;20020603 10:39;;;;GEORGE ST;BOWRAVILLE;2449;;;20020416;20020426;106000;Z;R;RESIDENCE;;AG;AC;;8590300;
C;164;1792965;5;20020603 10:39;2//24176;
D;164;1792965;5;20020603 10:39;P;;;;;;
D;164;1792965;5;20020603 10:39;V;;;;;;
D;164;1792965;5;20020603 10:39;V;;;;;;
B;164;1793017;6;20020603 10:39;;;;HIGH ST;BOWRAVILLE;2449;1012;M;20020315;20020412;78000;Z;R;RESIDENCE;;AG;AC;;8602047;
C;164;1793017;6;20020603 10:39;43//9637;
D;164;1793017;6;20020603 10:39;P;;;;;;
D;164;1793017;6;20020603 10:39;V;;;;;;
B;164;1793057;7;20020603 10:39;;;;HIGH ST;BOWRAVILLE;2449;442.6;M;20020327;20020508;54000;Z;R;RESIDENCE;;CE;AC;;8586152;
C;164;1793057;7;20020603 10:39;1//575454;
D;164;1793057;7;20020603 10:39;P;;;;;;
D;164;1793057;7;20020603 10:39;V;;;;;;
B;164;1793121;8;20020603 10:39;;;;YOUNG ST;BOWRAVILLE;2449;10.29;H;20020319;20020430;65000;R;V;VACANT LAND;;SW;RV;;8567916;
C;164;1793121;8;20020603 10:39;26//3622 2//232938 4/3/758150 1/4/758150 1/5/758150;
D;164;1793121;8;20020603 10:39;P;;;;;;
D;164;1793121;8;20020603 10:39;V;;;;;;
B;164;1793721;9;20020603 10:39;;;;BOUNDARY ST;MACKSVILLE;2447;923.2;M;20020116;20020129;120000;A;R;RESIDENCE;;AE;AC;;8544276;
C;164;1793721;9;20020603 10:39;12, 13/E/8319;
D;164;1793721;9;20020603 10:39;P;;;;;;
D;164;1793721;9;20020603 10:39;P;;;;;;
D;164;1793721;9;20020603 10:39;V;;;;;;
B;164;1793808;10;20020603 10:39;JEEMBY HOUSE;7;12;DURKIN ST;MACKSVILLE;2447;;;20020312;20020326;46500;;3;UNIT;7;;;;8620311;
C;164;1793808;10;20020603 10:39;7//6066;
D;164;1793808;10;20020603 10:39;P;;;;;;
D;164;1793808;10;20020603 10:39;P;;;;;;
D;164;1793808;10;20020603 10:39;V;;;;;;
B;164;1793825;11;20020603 10:39;;;8;DURKIN ST;MACKSVILLE;2447;461.6;M;20020314;20020419;58000;A;R;RESIDENCE;;AE;AC;;8563550;
C;164;1793825;11;20020603 10:39;3/D/8319;
D;164;1793825;11;20020603 10:39;P;;;;;;
D;164;1793825;11;20020603 10:39;P;;;;;;
D;164;1793825;11;20020603 10:39;V;;;;;;
D;164;1793825;11;20020603 10:39;V;;;;;;
B;164;1793837;12;20020603 10:39;;;23;EAST ST;MACKSVILLE;2447;676.6;M;20020207;20020326;84000;A;R;RESIDENCE;;AD;AC;;8611708;
C;164;1793837;12;20020603 10:39;11//129176;
D;164;1793837;12;20020603 10:39;P;;;;;;
D;164;1793837;12;20020603 10:39;V;;;;;;
D;164;1793837;12;20020603 10:39;V;;;;;;
B;164;1793971;13;20020603 10:39;;;;HODGE ST;MACKSVILLE;2447;609.8;M;20020408;20020515;57500;A;R;RESIDENCE;;AE;AC;;8616737;
C;164;1793971;13;20020603 10:39;5//749939;
D;164;1793971;13;20020603 10:39;P;;;;;;
D;164;1793971;13;20020603 10:39;V;;;;;;
B;164;1794140;14;20020603 10:39;;;8;MATILDA ST;MACKSVILLE;2447;417.3;M;20020314;20020415;85000;A;R;RESIDENCE;;AE;AC;;8543119;
C;164;1794140;14;20020603 10:39;18/4/6750;
D;164;1794140;14;20020603 10:39;P;;;;;;
D;164;1794140;14;20020603 10:39;V;;;;;;
B;164;1794430;15;20020603 10:39;;;;WALL ST;MACKSVILLE;2447;588.1;M;20020403;20020501;30000;A;R;RESIDENCE;;AD;AC;;8602082;
C;164;1794430;15;20020603 10:39;33//240254;
D;164;1794430;15;20020603 10:39;P;;;;;;
D;164;1794430;15;20020603 10:39;V;;;;;;
B;164;1794582;16;20020603 10:39;;;;WALLACE ST;MACKSVILLE;2447;671;M;20020314;20020419;53500;A;R;RESIDENCE;;AE;AC;;8563574;
C;164;1794582;16;20020603 10:39;2//854489;
D;164;1794582;16;20020603 10:39;P;;;;;;
D;164;1794582;16;20020603 10:39;P;;;;;;
D;164;1794582;16;20020603 10:39;V;;;;;;
D;164;1794582;16;20020603 10:39;V;;;;;;
B;164;1794586;17;20020603 10:39;;;;WALLACE ST;MACKSVILLE;2447;803;M;20020326;20020517;104000;A;R;RESIDENCE;;AE;;;8635913;
C;164;1794586;17;20020603 10:39;5//248902;
D;164;1794586;17;20020603 10:39;P;;;;;;
D;164;1794586;17;20020603 10:39;P;;;;;;
D;164;1794586;17;20020603 10:39;V;;;;;;
B;164;1794653;18;20020603 10:39;;;;WEST ST;MACKSVILLE;2447;;;20020306;20020410;131000;A;R;RESIDENCE;;AE;AC;;8565438;
C;164;1794653;18;20020603 10:39;1//508433;
D;164;1794653;18;20020603 10:39;P;;;;;;
D;164;1794653;18;20020603 10:39;V;;;;;;
D;164;1794653;18;20020603 10:39;V;;;;;;
B;164;1794684;19;20020603 10:39;;;5;WILLIS ST;MACKSVILLE;2447;578.7;M;20020322;20020513;110000;A;R;RESIDENCE;;AE;AC;;8605270;
C;164;1794684;19;20020603 10:39;1//245906;
D;164;1794684;19;20020603 10:39;P;;;;;;
D;164;1794684;19;20020603 10:39;P;;;;;;
D;164;1794684;19;20020603 10:39;V;;;;;;
B;164;1794743;20;20020603 10:39;;;;YARRAWONGA ST;MACKSVILLE;2447;1462;M;20020314;20020423;20000;I;V;VACANT LAND;;FB;IV;;8554104;
C;164;1794743;20;20020603 10:39;66//790038;
D;164;1794743;20;20020603 10:39;P;;;;;;
D;164;1794743;20;20020603 10:39;P;;;;;;
D;164;1794743;20;20020603 10:39;V;;;;;;
D;164;1794743;20;20020603 10:39;V;;;;;;
B;164;1795139;21;20020603 10:39;;;;PH MISSABOTTI;BOWRAVILLE;2449;14.75;H;20020403;20020426;185000;R;R;RESIDENCE;;SW;RR;;8576757;
C;164;1795139;21;20020603 10:39;4//856639;
D;164;1795139;21;20020603 10:39;P;;;;;;
D;164;1795139;21;20020603 10:39;P;;;;;;
D;164;1795139;21;20020603 10:39;V;;;;;;
B;164;1795341;22;20020603 10:39;;;;PH NAMBUCCA;MACKSVILLE;2447;16.64;H;20020405;20020422;175000;R;R;RESIDENCE;;SN;RR;;8626804;
C;164;1795341;22;20020603 10:39;1//819597;
D;164;1795341;22;20020603 10:39;P;;;;;;
D;164;1795341;22;20020603 10:39;P;;;;;;
D;164;1795341;22;20020603 10:39;V;;;;;;
B;164;1795376;23;20020603 10:39;;;;HOPEWOOD CRES;NEWEE CREEK;2447;1.949;H;20020228;20020502;56000;R;V;VACANT LAND;;RP;RV;;8584867;
C;164;1795376;23;20020603 10:39;17//872403;
D;164;1795376;23;20020603 10:39;P;;;;;;
D;164;1795376;23;20020603 10:39;P;;;;;;
D;164;1795376;23;20020603 10:39;V;;;;;;
B;164;1795640;24;20020603 10:39;;;10;EGAN ST;MACKSVILLE;2447;727.2;M;20020131;20020503;88000;A;R;RESIDENCE;;AD;AC;;8613483;
C;164;1795640;24;20020603 10:39;5/B/6924;
D;164;1795640;24;20020603 10:39;P;;;;;;
D;164;1795640;24;20020603 10:39;P;;;;;;
D;164;1795640;24;20020603 10:39;V;;;;;;
B;164;1795652;25;20020603 10:39;;;;GEORGE CL;MACKSVILLE;2447;827.7;M;20020311;20020429;117500;A;R;RESIDENCE;;AF;AC;;8611311;
C;164;1795652;25;20020603 10:39;79//261645;
D;164;1795652;25;20020603 10:39;P;;;;;;
D;164;1795652;25;20020603 10:39;V;;;;;;
D;164;1795652;25;20020603 10:39;V;;;;;;
B;164;1795719;26;20020603 10:39;;;10;EGAN LANE;MACKSVILLE;2447;853.6;M;20020409;20020424;130000;A;R;RESIDENCE;;AD;AC;;8545379;
C;164;1795719;26;20020603 10:39;1//31587;
D;164;1795719;26;20020603 10:39;P;;;;;;
D;164;1795719;26;20020603 10:39;P;;;;;;
D;164;1795719;26;20020603 10:39;V;;;;;;
B;164;1795741;27;20020603 10:39;;;1;OXLEY ST;MACKSVILLE;2447;486.9;M;20020328;20020503;92000;A;R;RESIDENCE;;AD;AC;;8630297;
C;164;1795741;27;20020603 10:39;1//213220;
D;164;1795741;27;20020603 10:39;P;;;;;;
D;164;1795741;27;20020603 10:39;P;;;;;;
D;164;1795741;27;20020603 10:39;V;;;;;;
B;164;1795776;28;20020603 10:39;;;6;ALEXANDRA DR;NAMBUCCA HEADS;2448;1.224;H;20020325;20020422;240000;R;R;RESIDENCE;;RP;RR;;8576776;
C;164;1795776;28;20020603 10:39;3//262673;
D;164;1795776;28;20020603 10:39;P;;;;;;
D;164;1795776;28;20020603 10:39;P;;;;;;
D;164;1795776;28;20020603 10:39;V;;;;;;
D;164;1795776;28;20020603 10:39;V;;;;;;
B;164;1795920;29;20020603 10:39;;;;BANKSIA CRES;NAMBUCCA HEADS;2448;603.5;M;20020319;20020509;120000;A;R;RESIDENCE;;AA;AC;;8613460;
C;164;1795920;29;20020603 10:39;90//263680;
D;164;1795920;29;20020603 10:39;P;;;;;;
D;164;1795920;29;20020603 10:39;P;;;;;;
D;164;1795920;29;20020603 10:39;V;;;;;;
B;164;1795979;30;20020603 10:39;;;67;BANYANDAH RD;HYLAND PARK;2448;461.6;M;20020228;20020328;165000;A;R;RESIDENCE;;AN;AC;;8546274;
C;164;1795979;30;20020603 10:39;1//19579;
D;164;1795979;30;20020603 10:39;P;;;;;;
D;164;1795979;30;20020603 10:39;P;;;;;;
D;164;1795979;30;20020603 10:39;V;;;;;;
B;164;1796103;31;20020603 10:39;;;;BELLWOOD DR;NAMBUCCA HEADS;2448;505.9;M;20020225;20020416;122500;A;R;RESIDENCE;;AB;AC;;8586184;
C;164;1796103;31;20020603 10:39;1//25572;
D;164;1796103;31;20020603 10:39;P;;;;;;
D;164;1796103;31;20020603 10:39;V;;;;;;
D;164;1796103;31;20020603 10:39;V;;;;;;
B;164;1796234;32;20020603 10:39;;;;BLUE GUM ST;NAMBUCCA HEADS;2448;595.9;M;20020314;20020419;168000;A;R;RESIDENCE;;AA;AC;;8552570;
C;164;1796234;32;20020603 10:39;62//262079;
D;164;1796234;32;20020603 10:39;P;;;;;;
D;164;1796234;32;20020603 10:39;P;;;;;;
D;164;1796234;32;20020603 10:39;V;;;;;;
B;164;1796253;33;20020603 10:39;;;;BOWRA ST;NAMBUCCA HEADS;2448;508.9;M;20020319;20020430;521000;B;3;BANK;;CD;BO;;8614280;
C;164;1796253;33;20020603 10:39;11//802777;
D;164;1796253;33;20020603 10:39;P;;;;;;
D;164;1796253;33;20020603 10:39;V;;;;;;
B;164;1796493;34;20020603 10:39;;;;EGGLETON ST;HYLAND PARK;2448;600;M;20020326;20020507;187000;A;R;RESIDENCE;;AN;AC;;8591948;
C;164;1796493;34;20020603 10:39;2//793624;
D;164;1796493;34;20020603 10:39;P;;;;;;
D;164;1796493;34;20020603 10:39;P;;;;;;
D;164;1796493;34;20020603 10:39;V;;;;;;
D;164;1796493;34;20020603 10:39;V;;;;;;
B;164;1796525;35;20020603 10:39;;;1;EXCELSIOR ST;NAMBUCCA HEADS;2448;674.5;M;20020227;20020410;133000;A;R;RESIDENCE;;AC;AC;;8556185;
C;164;1796525;35;20020603 10:39;30//820616;
D;164;1796525;35;20020603 10:39;P;;;;;;
D;164;1796525;35;20020603 10:39;P;;;;;;
D;164;1796525;35;20020603 10:39;P;;;;;;
D;164;1796525;35;20020603 10:39;P;;;;;;
D;164;1796525;35;20020603 10:39;V;;;;;;
B;164;1796574;36;20020603 10:39;;;;FLORENCE WILMONT DR;NAMBUCCA HEADS;2448;5002;M;20020411;20020516;220000;R;R;RESIDENCE;;RH;RR;;8617061;
C;164;1796574;36;20020603 10:39;20//816018;
D;164;1796574;36;20020603 10:39;P;;;;;;
D;164;1796574;36;20020603 10:39;P;;;;;;
D;164;1796574;36;20020603 10:39;V;;;;;;
D;164;1796574;36;20020603 10:39;V;;;;;;
B;164;1796579;37;20020603 10:39;;;;FLORENCE WILMONT DR;NAMBUCCA HEADS;2448;5010;M;20020402;20020510;52200;R;V;VACANT LAND;;RH;RV;;8606741;
C;164;1796579;37;20020603 10:39;2//857720;
D;164;1796579;37;20020603 10:39;P;;;;;;
D;164;1796579;37;20020603 10:39;P;;;;;;
D;164;1796579;37;20020603 10:39;V;;;;;;
B;164;1796627;38;20020603 10:39;;;;GLEN SHEATHER DR;NAMBUCCA HEADS;2448;321.2;M;20020327;20020513;140000;A;R;RESIDENCE;;AA;AC;;8627637;
C;164;1796627;38;20020603 10:39;332//870659;
D;164;1796627;38;20020603 10:39;P;;;;;;
D;164;1796627;38;20020603 10:39;P;;;;;;
D;164;1796627;38;20020603 10:39;V;;;;;;
B;164;1796637;39;20020603 10:39;;;;GLEN SHEATHER DR;NAMBUCCA HEADS;2448;839.2;M;20020410;20020508;185000;A;R;RESIDENCE;;AA;AC;;8602955;
C;164;1796637;39;20020603 10:39;47//843259;
D;164;1796637;39;20020603 10:39;P;;;;;;
D;164;1796637;39;20020603 10:39;P;;;;;;
D;164;1796637;39;20020603 10:39;V;;;;;;
D;164;1796637;39;20020603 10:39;V;;;;;;
B;164;1796661;40;20020603 10:39;;;;GREVILLEA CL;NAMBUCCA HEADS;2448;1064;M;20020423;20020513;25000;A;V;VACANT LAND;;AA;AV;;8593046;
C;164;1796661;40;20020603 10:39;116//710507;
D;164;1796661;40;20020603 10:39;P;;;;;;
D;164;1796661;40;20020603 10:39;P;;;;;;
D;164;1796661;40;20020603 10:39;V;;;;;;
B;164;1796935;41;20020603 10:39;;2;1;LISTON ST;NAMBUCCA HEADS;2448;;;20020327;20020517;240000;;R;RESIDENCE;2;;;;8627501;
C;164;1796935;41;20020603 10:39;2//30529;
D;164;1796935;41;20020603 10:39;P;;;;;;
D;164;1796935;41;20020603 10:39;V;;;;;;
D;164;1796935;41;20020603 10:39;V;;;;;;
B;164;1796985;42;20020603 10:39;;;;LOFTUS ST;NAMBUCCA HEADS;2448;;;20020305;20020405;130000;A;R;RESIDENCE;;AB;AC;;8543478;
C;164;1796985;42;20020603 10:39;1//211659;
D;164;1796985;42;20020603 10:39;P;;;;;;
D;164;1796985;42;20020603 10:39;V;;;;;;
B;164;1797087;43;20020603 10:39;;1;1;MANN ST;NAMBUCCA HEADS;2448;;;20020411;20020516;70000;;R;RESIDENCE;1;;;;8622273;
C;164;1797087;43;20020603 10:39;1//18706;
D;164;1797087;43;20020603 10:39;P;;;;;;
D;164;1797087;43;20020603 10:39;V;;;;;;
B;164;1797119;44;20020603 10:39;;;;MANN ST;NAMBUCCA HEADS;2448;1013;M;20020319;20020426;97500;A;R;RESIDENCE;;AA;AC;;8575912;
C;164;1797119;44;20020603 10:39;1//841471;
D;164;1797119;44;20020603 10:39;P;;;;;;
D;164;1797119;44;20020603 10:39;V;;;;;;
B;164;1797127;45;20020603 10:39;;;67;MANN ST;NAMBUCCA HEADS;2448;872.6;M;20020328;20020410;100000;A;R;RESIDENCE;;AA;AC;;8622319;
C;164;1797127;45;20020603 10:39;4//215161;
D;164;1797127;45;20020603 10:39;P;;;;;;
D;164;1797127;45;20020603 10:39;V;;;;;;
D;164;1797127;45;20020603 10:39;V;;;;;;
B;164;1797129;46;20020603 10:39;;;;MANN ST;NAMBUCCA HEADS;2448;866.3;M;20020328;20020419;152500;A;R;RESIDENCE;;AA;AC;;8591750;
C;164;1797129;46;20020603 10:39;6//24560;
D;164;1797129;46;20020603 10:39;P;;;;;;
D;164;1797129;46;20020603 10:39;P;;;;;;
D;164;1797129;46;20020603 10:39;V;;;;;;
D;164;1797129;46;20020603 10:39;V;;;;;;
B;164;1797137;47;20020603 10:39;;3;;MARSHALL WAY;NAMBUCCA HEADS;2448;;;20020417;20020514;93000;;3;HOME UNIT;3;;;;8632951;
C;164;1797137;47;20020603 10:39;3//SP 62692;
D;164;1797137;47;20020603 10:39;P;;;;;;
B;164;1797146;48;20020603 10:39;;;14;MARSHALL WAY;NAMBUCCA HEADS;2448;621.5;M;20020327;20020424;124000;A;R;RESIDENCE;;AA;AC;;8577870;
C;164;1797146;48;20020603 10:39;22//809301;
D;164;1797146;48;20020603 10:39;P;;;;;;
D;164;1797146;48;20020603 10:39;P;;;;;;
D;164;1797146;48;20020603 10:39;V;;;;;;
D;164;1797146;48;20020603 10:39;V;;;;;;
B;164;1797193;49;20020603 10:39;;;;MARSHALL WAY;NAMBUCCA HEADS;2448;1199;M;20020322;20020424;176000;A;R;RESIDENCE;;AA;AC;;8565333;
C;164;1797193;49;20020603 10:39;67//832082;
D;164;1797193;49;20020603 10:39;P;;;;;;
D;164;1797193;49;20020603 10:39;V;;;;;;
B;164;1797206;50;20020603 10:39;;1;29;MARSHALL WAY;NAMBUCCA HEADS;2448;;;20020321;20020426;98000;;3;UNIT;1;;;;8602077;
C;164;1797206;50;20020603 10:39;1//39639;
D;164;1797206;50;20020603 10:39;P;;;;;;
D;164;1797206;50;20020603 10:39;P;;;;;;
D;164;1797206;50;20020603 10:39;V;;;;;;
B;164;1797206;51;20020603 10:39;;2;29;MARSHALL WAY;NAMBUCCA HEADS;2448;;;20020325;20020426;93000;;3;UNIT;2;;;;8602067;
C;164;1797206;51;20020603 10:39;2//39639;
D;164;1797206;51;20020603 10:39;P;;;;;;
D;164;1797206;51;20020603 10:39;V;;;;;;
D;164;1797206;51;20020603 10:39;V;;;;;;
B;164;1797331;52;20020603 10:39;;;;MUMBLER ST;NAMBUCCA HEADS;2448;600;M;20020304;20020417;175000;A;R;RESIDENCE;;AA;AC;;8602052;
C;164;1797331;52;20020603 10:39;17/2/758085;
D;164;1797331;52;20020603 10:39;P;;;;;;
D;164;1797331;52;20020603 10:39;P;;;;;;
D;164;1797331;52;20020603 10:39;V;;;;;;
D;164;1797331;52;20020603 10:39;V;;;;;;
B;164;1797336;53;20020603 10:39;;;;MUMBLER ST;NAMBUCCA HEADS;2448;607;M;20020304;20020422;180000;A;R;RESIDENCE;;AA;AC;;8562801;
C;164;1797336;53;20020603 10:39;22/2/758085;
D;164;1797336;53;20020603 10:39;P;;;;;;
D;164;1797336;53;20020603 10:39;P;;;;;;
D;164;1797336;53;20020603 10:39;V;;;;;;
D;164;1797336;53;20020603 10:39;V;;;;;;
B;164;1797444;54;20020603 10:39;;;;NELSON ST;NAMBUCCA HEADS;2448;361.8;M;20020405;20020510;155000;A;R;RESIDENCE;;AB;;;8639295;
C;164;1797444;54;20020603 10:39;81//857443;
D;164;1797444;54;20020603 10:39;P;;;;;;
D;164;1797444;54;20020603 10:39;V;;;;;;
B;164;1797501;55;20020603 10:39;;5;112;NEWRY ST;NAMBUCCA HEADS;2448;;;20020311;20020314;90000;;R;RESIDENCE;5;;;;8611953;
C;164;1797501;55;20020603 10:39;5//22161;
D;164;1797501;55;20020603 10:39;P;;;;;;
D;164;1797501;55;20020603 10:39;P;;;;;;
D;164;1797501;55;20020603 10:39;V;;;;;;
B;164;1797516;56;20020603 10:39;;;1;NEWRY ST;NAMBUCCA HEADS;2448;1189;M;20020322;20020419;349000;A;R;RESIDENCE;;MA;AC;;8596106;
C;164;1797516;56;20020603 10:39;1//211761;
D;164;1797516;56;20020603 10:39;P;;;;;;
D;164;1797516;56;20020603 10:39;V;;;;;;
B;164;1797603;57;20020603 10:39;;;35;WOODBELL ST;NAMBUCCA HEADS;2448;1227;M;20020118;20020301;189000;A;R;RESIDENCE;;AC;AC;;8553371;
