A;RTSALEDATA;261;20250120 01:09;VALNET;
B;261;834527;1;20250120 01:09;;;10;MCARTHUR ST;GUILDFORD;2161;531.1;M;20241012;20250113;1071000;R2;R;RESIDENCE;;BCA;;0;AU741578;
C;261;834527;1;20250120 01:09;12/3/990;
D;261;834527;1;20250120 01:09;P;;;;;;
D;261;834527;1;20250120 01:09;V;;;;;;
B;261;2437140;2;20250120 01:09;;;22;CHELMSFORD RD;SOUTH WENTWORTHVILLE;2145;1261.35;M;20241218;20250113;850000;R3;R;RESIDENCE;;AAU;;0;AU740239;
C;261;2437140;2;20250120 01:09;17/2/9267;
D;261;2437140;2;20250120 01:09;P;;;;;;
D;261;2437140;2;20250120 01:09;V;;;;;;
D;261;2437140;2;20250120 01:09;V;;;;;;
D;261;2437140;2;20250120 01:09;V;;;;;;
D;261;2437140;2;20250120 01:09;V;;;;;;
B;261;2439898;3;20250120 01:09;;;6;DENVER PL;TOONGABBIE;2146;556.4;M;20241026;20250115;1456000;R2;R;RESIDENCE;;AAI;;0;AU748251;
C;261;2439898;3;20250120 01:09;37/230484;
D;261;2439898;3;20250120 01:09;P;;;;;;
D;261;2439898;3;20250120 01:09;P;;;;;;
D;261;2439898;3;20250120 01:09;V;;;;;;
D;261;2439898;3;20250120 01:09;V;;;;;;
B;261;2434631;4;20250120 01:09;;;66;BOLARO AVE;GREYSTANES;2145;556.4;M;20241116;20250114;1350000;R2;R;RESIDENCE;;AAS;;0;AU745341;
C;261;2434631;4;20250120 01:09;41/233739;
D;261;2434631;4;20250120 01:09;P;;;;;;
D;261;2434631;4;20250120 01:09;P;;;;;;
D;261;2434631;4;20250120 01:09;V;;;;;;
B;261;2434865;5;20250120 01:09;;;63;BORONIA ST;SOUTH WENTWORTHVILLE;2145;743.25;M;20241122;20250110;1425000;R2;R;RESIDENCE;;AAD;;0;AU736866;
C;261;2434865;5;20250120 01:09;75/13233;
D;261;2434865;5;20250120 01:09;P;;;;;;
D;261;2434865;5;20250120 01:09;V;;;;;;
B;261;2434867;6;20250120 01:09;;;67;BORONIA ST;SOUTH WENTWORTHVILLE;2145;743.25;M;20241107;20250115;1430000;R2;R;RESIDENCE;;AAD;;0;AU747546;
C;261;2434867;6;20250120 01:09;73/13233;
D;261;2434867;6;20250120 01:09;P;;;;;;
D;261;2434867;6;20250120 01:09;P;;;;;;
D;261;2434867;6;20250120 01:09;V;;;;;;
D;261;2434867;6;20250120 01:09;V;;;;;;
D;261;2434867;6;20250120 01:09;V;;;;;;
D;261;2434867;6;20250120 01:09;V;;;;;;
B;261;2456267;7;20250120 01:09;;;20;QUEEN ST;GUILDFORD WEST;2161;480.6;M;20240916;20250115;1250000;R3;R;RESIDENCE;;AAT;;0;AU750444;
C;261;2456267;7;20250120 01:09;113, 114/11/1968;
D;261;2456267;7;20250120 01:09;P;;;;;;
D;261;2456267;7;20250120 01:09;V;;;;;;
D;261;2456267;7;20250120 01:09;V;;;;;;
B;261;2451505;8;20250120 01:09;;;779;MERRYLANDS RD;GREYSTANES;2145;611.3;M;20241125;20250115;1505000;R2;R;RESIDENCE;;AAS;;0;AU748073;
C;261;2451505;8;20250120 01:09;100/748218;
D;261;2451505;8;20250120 01:09;P;;;;;;
D;261;2451505;8;20250120 01:09;P;;;;;;
D;261;2451505;8;20250120 01:09;P;;;;;;
D;261;2451505;8;20250120 01:09;V;;;;;;
B;261;2461891;9;20250120 01:09;;;35;WARMAN ST;PENDLE HILL;2145;600.7;M;20241130;20250113;1255000;R2;R;RESIDENCE;;AAI;;0;AU743004;
C;261;2461891;9;20250120 01:09;41/28980;
D;261;2461891;9;20250120 01:09;P;;;;;;
D;261;2461891;9;20250120 01:09;P;;;;;;
D;261;2461891;9;20250120 01:09;V;;;;;;
D;261;2461891;9;20250120 01:09;V;;;;;;
B;261;2446662;10;20250120 01:09;;;29;IRRIGATION RD;SOUTH WENTWORTHVILLE;2145;607;M;20241127;20250113;1525000;R2;R;RESIDENCE;;AAD;;0;AU741288;
C;261;2446662;10;20250120 01:09;1/27246;
D;261;2446662;10;20250120 01:09;P;;;;;;
D;261;2446662;10;20250120 01:09;V;;;;;;
D;261;2446662;10;20250120 01:09;V;;;;;;
B;261;2455029;11;20250120 01:09;;4;18;PATON ST;MERRYLANDS WEST;2160;;;20241202;20250113;315000;;R;RESIDENCE;4;;;0;AU741901;
C;261;2455029;11;20250120 01:09;4/SP12020;
D;261;2455029;11;20250120 01:09;P;;;;;;
D;261;2455029;11;20250120 01:09;V;;;;;;
D;261;2455029;11;20250120 01:09;V;;;;;;
D;261;2455029;11;20250120 01:09;V;;;;;;
D;261;2455029;11;20250120 01:09;V;;;;;;
B;261;2452822;12;20250120 01:09;;;52;MURRAY ST;MERRYLANDS;2160;638.6;M;20241123;20250113;1690000;R2;R;RESIDENCE;;AAE;;0;AU741708;
C;261;2452822;12;20250120 01:09;147/7742;
D;261;2452822;12;20250120 01:09;P;;;;;;
D;261;2452822;12;20250120 01:09;P;;;;;;
D;261;2452822;12;20250120 01:09;V;;;;;;
B;261;2455521;13;20250120 01:09;;;2 A;PERRY ST;WENTWORTHVILLE;2145;845.7;M;20241223;20250114;1400000;R2;R;RESIDENCE;;AAH;;0;AU743895;
C;261;2455521;13;20250120 01:09;11/601001;
D;261;2455521;13;20250120 01:09;P;;;;;;
D;261;2455521;13;20250120 01:09;V;;;;;;
