A;RTSALEDATA;118;20250707 01:08;VALNET;
B;118;1253185;1;20250707 01:08;;;19;NAYLOR ST;CARCOAR;2791;1113;M;20250612;20250630;240000;RU5;R;RESIDENCE;;ZVC;;;AV195996;
C;118;1253185;1;20250707 01:08;1/1049812;
D;118;1253185;1;20250707 01:08;P;;;;;;
D;118;1253185;1;20250707 01:08;V;;;;;;
B;118;1253315;2;20250707 01:08;;;835;MOORILDA RD;MOORILDA;2795;26.41;H;20250522;20250703;1170000;RU1;R;RESIDENCE;;RHE;;;AV210152;
C;118;1253315;2;20250707 01:08;2/44091 1/713410;
D;118;1253315;2;20250707 01:08;P;;;;;;
D;118;1253315;2;20250707 01:08;P;;;;;;
D;118;1253315;2;20250707 01:08;V;;;;;;
D;118;1253315;2;20250707 01:08;V;;;;;;
B;118;1251606;3;20250707 01:08;;;12;TORRENS ST;BLAYNEY;2799;891.6;M;20250606;20250703;620000;R1;R;RESIDENCE;;BAK;;;AV209972;
C;118;1251606;3;20250707 01:08;17/240960;
D;118;1251606;3;20250707 01:08;P;;;;;;
D;118;1251606;3;20250707 01:08;P;;;;;;
D;118;1251606;3;20250707 01:08;V;;;;;;
D;118;1251606;3;20250707 01:08;V;;;;;;
B;118;1252751;4;20250707 01:08;;;21;OLIVE ST;MANDURAMA;2792;1012;M;20250602;20250627;295000;RU5;R;RESIDENCE;;ZVM;;;AV190073;
C;118;1252751;4;20250707 01:08;3/710952;
D;118;1252751;4;20250707 01:08;P;;;;;;
D;118;1252751;4;20250707 01:08;V;;;;;;
B;118;2979869;5;20250707 01:08;;;11;OLIVER ST;BLAYNEY;2799;901.7;M;20250515;20250701;685000;R1;R;RESIDENCE;;BAQ;;;AV203100;
C;118;2979869;5;20250707 01:08;25/1050133;
D;118;2979869;5;20250707 01:08;P;;;;;;
D;118;2979869;5;20250707 01:08;P;;;;;;
D;118;2979869;5;20250707 01:08;V;;;;;;
D;118;2979869;5;20250707 01:08;V;;;;;;
B;118;3039675;6;20250707 01:08;;;4;VIDLER PL;BLAYNEY;2799;929.7;M;20250627;20250701;600000;R1;R;RESIDENCE;;BAK;;;AV204174;
C;118;3039675;6;20250707 01:08;16/1061031;
D;118;3039675;6;20250707 01:08;P;;;;;;
D;118;3039675;6;20250707 01:08;P;;;;;;
D;118;3039675;6;20250707 01:08;V;;;;;;
D;118;3039675;6;20250707 01:08;V;;;;;;
B;118;3175723;7;20250707 01:08;;;180;MARSHALLS LANE;BLAYNEY;2799;3240;M;20250604;20250630;40000;E4;V;VACANT LAND;;EBI;;;AV195802;
C;118;3175723;7;20250707 01:08;2/1082286;
D;118;3175723;7;20250707 01:08;P;;;;;;
D;118;3175723;7;20250707 01:08;V;;;;;;
B;118;2825776;8;20250707 01:08;;;15;CHARLES ST;BLAYNEY;2799;751.5;M;20250602;20250701;660000;R1;R;RESIDENCE;;BAR;;;AV202438;
C;118;2825776;8;20250707 01:08;1/1028129;
D;118;2825776;8;20250707 01:08;P;;;;;;
D;118;2825776;8;20250707 01:08;P;;;;;;
D;118;2825776;8;20250707 01:08;V;;;;;;
D;118;2825776;8;20250707 01:08;V;;;;;;
Z;44;8;8;26;
