A;RTSALEDATA;267;20250324 01:08;VALNET;
B;267;1957987;1;20250324 01:08;;43;43;MALLETT ST;CAMPERDOWN;2050;;;20250209;20250317;630000;;R;RESIDENCE;43;;;0;AU897531;
C;267;1957987;1;20250324 01:08;43/SP63188;
D;267;1957987;1;20250324 01:08;P;;;;;;
D;267;1957987;1;20250324 01:08;V;;;;;;
B;267;2915307;2;20250324 01:08;;;48;THE BOULEVARDE;LILYFIELD;2040;278.2;M;20241129;20250314;2900000;R1;R;RESIDENCE;;EAN;;0;AU892395;
C;267;2915307;2;20250324 01:08;81/1042422;
D;267;2915307;2;20250324 01:08;P;;;;;;
D;267;2915307;2;20250324 01:08;P;;;;;;
D;267;2915307;2;20250324 01:08;V;;;;;;
B;267;4178833;3;20250324 01:08;;909;2;MALTHOUSE WAY;LEWISHAM;2049;148;M;20250204;20250318;1700000;;R;RESIDENCE;97;;;0;AU900716;
C;267;4178833;3;20250324 01:08;97/SP98376;
D;267;4178833;3;20250324 01:08;P;;;;;;
D;267;4178833;3;20250324 01:08;V;;;;;;
B;267;4241778;4;20250324 01:08;;;27;CAMPBELL ST;ST PETERS;2044;144.3;M;20250131;20250314;1365000;R1;R;RESIDENCE;;GRS;;0;AU891939;
C;267;4241778;4;20250324 01:08;54/1249502;
D;267;4241778;4;20250324 01:08;P;;;;;;
D;267;4241778;4;20250324 01:08;P;;;;;;
D;267;4241778;4;20250324 01:08;V;;;;;;
B;267;4218812;5;20250324 01:08;;709;180;LIVINGSTONE RD;MARRICKVILLE;2204;61;M;20250225;20250314;780000;;R;RESIDENCE;224;;;0;AU893743;
C;267;4218812;5;20250324 01:08;224/SP99426;
D;267;4218812;5;20250324 01:08;P;;;;;;
D;267;4218812;5;20250324 01:08;P;;;;;;
D;267;4218812;5;20250324 01:08;V;;;;;;
D;267;4218812;5;20250324 01:08;V;;;;;;
B;267;1306693;6;20250324 01:08;;2;19;TINTERN RD;ASHFIELD;2131;;;20250205;20250319;1028000;;R;RESIDENCE;2;;;0;AU904097;
C;267;1306693;6;20250324 01:08;2/SP8192;
D;267;1306693;6;20250324 01:08;P;;;;;;
D;267;1306693;6;20250324 01:08;V;;;;;;
B;267;1307664;7;20250324 01:08;;3;8;WEBBS AVE;ASHFIELD;2131;;;20250208;20250317;785000;;R;RESIDENCE;3;;;0;AU898513;
C;267;1307664;7;20250324 01:08;3/SP1786;
D;267;1307664;7;20250324 01:08;P;;;;;;
D;267;1307664;7;20250324 01:08;V;;;;;;
B;267;1302773;8;20250324 01:08;;;24;NOWRANIE ST;SUMMER HILL;2130;202.3;M;20241114;20250314;2500000;R2;R;RESIDENCE;;EPQ;;0;AU892586;
C;267;1302773;8;20250324 01:08;56/1624;
D;267;1302773;8;20250324 01:08;P;;;;;;
D;267;1302773;8;20250324 01:08;P;;;;;;
D;267;1302773;8;20250324 01:08;V;;;;;;
D;267;1302773;8;20250324 01:08;V;;;;;;
B;267;1300462;9;20250324 01:08;;11;63;KENSINGTON RD;SUMMER HILL;2130;;;20250214;20250314;1100000;;R;RESIDENCE;11;;;0;AU891530;
C;267;1300462;9;20250324 01:08;11/SP8023;
D;267;1300462;9;20250324 01:08;P;;;;;;
D;267;1300462;9;20250324 01:08;P;;;;;;
D;267;1300462;9;20250324 01:08;V;;;;;;
B;267;4016749;10;20250324 01:08;;;12;GEORGE ST;SYDENHAM;2044;109.2;M;20250131;20250314;1225000;R2;R;RESIDENCE;;ESS;;0;AU892751;
C;267;4016749;10;20250324 01:08;25/1224984;
D;267;4016749;10;20250324 01:08;P;;;;;;
D;267;4016749;10;20250324 01:08;V;;;;;;
D;267;4016749;10;20250324 01:08;V;;;;;;
