A;143;20030501 12:45;PBARBER;
D;143;1555758;24;20030501 12:45;V;;;;;;
B;143;2920592;25;20030501 12:45;;179;12;STATION ST;HOMEBUSH;2140;;;20020531;20030207;360000;;R;RESIDENCE;179;;;;9530058;
C;143;2920592;25;20030501 12:45;179//SP 69526;
D;143;2920592;25;20030501 12:45;P;;;;;;
D;143;2920592;25;20030501 12:45;P;;;;;;
D;143;2920592;25;20030501 12:45;V;;;;;;
B;143;2920592;26;20030501 12:45;;182;12;STATION ST;HOMEBUSH;2140;;;20030225;20030403;308000;;R;RESIDENCE;182;;;;9538450;
C;143;2920592;26;20030501 12:45;182//SP 69526;
D;143;2920592;26;20030501 12:45;P;;;;;;
D;143;2920592;26;20030501 12:45;P;;;;;;
D;143;2920592;26;20030501 12:45;V;;;;;;
B;143;2920592;27;20030501 12:45;;214;12;STATION ST;HOMEBUSH;2140;;;20030226;20030409;7000;;3;STORAGE;214;;;;9539253;
C;143;2920592;27;20030501 12:45;214//SP 69526;
D;143;2920592;27;20030501 12:45;P;;;;;;
D;143;2920592;27;20030501 12:45;V;;;;;;
B;143;;28;20030501 12:45;;;UNIT24/56-;MARLBOROUGH RD;HOMEBUSH WEST;2140;;;20021210;20030320;390000;;R;RESIDENCE;24;;;;9520000;
C;143;;28;20030501 12:45;24//SP 69937;
D;143;;28;20030501 12:45;P;;;;;;
D;143;;28;20030501 12:45;P;;;;;;
D;143;;28;20030501 12:45;V;;;;;;
B;143;;29;20030501 12:45;;;91/56-60;MARLBOROUGH RD;HOMEBUSH WEST;2140;;;20010621;20020320;298500;;R;RESIDENCE;9;;;;9527455;
C;143;;29;20030501 12:45;9//SP 69937;
D;143;;29;20030501 12:45;P;;;;;;
D;143;;29;20030501 12:45;P;;;;;;
B;143;2978803;30;20030501 12:45;;;1;THE CRESCENT;STRATHFIELD;2135;;;20021009;20030416;545000;;R;RESIDENCE;10;;;;9546768;
C;143;2978803;30;20030501 12:45;10//SP 69865;
D;143;2978803;30;20030501 12:45;P;;;;;;
D;143;2978803;30;20030501 12:45;P;;;;;;
D;143;2978803;30;20030501 12:45;V;;;;;;
B;143;2978803;31;20030501 12:45;;;1;THE CRESCENT;STRATHFIELD;2135;;;20030221;20030416;458000;;R;RESIDENCE;15;;;;9551900;
C;143;2978803;31;20030501 12:45;15//SP 69865;
D;143;2978803;31;20030501 12:45;P;;;;;;
D;143;2978803;31;20030501 12:45;P;;;;;;
D;143;2978803;31;20030501 12:45;V;;;;;;
B;143;2978803;32;20030501 12:45;;;1;THE CRESCENT;STRATHFIELD;2135;;;20020624;20030417;460000;;R;RESIDENCE;16;;;;9547846;
C;143;2978803;32;20030501 12:45;16//SP 69865;
D;143;2978803;32;20030501 12:45;P;;;;;;
D;143;2978803;32;20030501 12:45;V;;;;;;
B;143;2978803;33;20030501 12:45;;;1;THE CRESCENT;STRATHFIELD;2135;;;20020821;20030416;340000;;R;RESIDENCE;47;;;;9546679;
C;143;2978803;33;20030501 12:45;47//SP 69865;
D;143;2978803;33;20030501 12:45;P;;;;;;
D;143;2978803;33;20030501 12:45;V;;;;;;
B;143;2978803;34;20030501 12:45;;;1;THE CRESCENT;STRATHFIELD;2135;;;20020527;20030416;350000;;R;RESIDENCE;56;;;;9546640;
C;143;2978803;34;20030501 12:45;56//SP 69865;
D;143;2978803;34;20030501 12:45;P;;;;;;
D;143;2978803;34;20030501 12:45;V;;;;;;
B;143;2978803;35;20030501 12:45;;;1;THE CRESCENT;STRATHFIELD;2135;;;20021009;20030416;645000;;R;RESIDENCE;58;;;;9546947;
C;143;2978803;35;20030501 12:45;58//SP 69865;
D;143;2978803;35;20030501 12:45;P;;;;;;
D;143;2978803;35;20030501 12:45;P;;;;;;
D;143;2978803;35;20030501 12:45;V;;;;;;
Z;171;35;35;99;
