A;220;20110801 02:31;VALNET;
D;220;2429944;14;20110801 02:31;P;;;;;;
D;220;2429944;14;20110801 02:31;V;;;;;;
B;220;2428388;15;20110801 02:31;;;3;WALLACE PL;MOUNT PRITCHARD;2170;651.2;M;20110408;20110617;445000;A;R;RESIDENCE;;MP;;0;AG312732;
C;220;2428388;15;20110801 02:31;626/31310;
D;220;2428388;15;20110801 02:31;P;;;;;;
D;220;2428388;15;20110801 02:31;P;;;;;;
D;220;2428388;15;20110801 02:31;V;;;;;;
B;220;2428588;16;20110801 02:31;;;224;WARE ST;FAIRFIELD HEIGHTS;2165;766.42;M;20110622;20110720;730000;A;R;RESIDENCE;;JK;;0;AG384071;
C;220;2428588;16;20110801 02:31;28/8/2711;
D;220;2428588;16;20110801 02:31;P;;;;;;
D;220;2428588;16;20110801 02:31;V;;;;;;
D;220;2428588;16;20110801 02:31;V;;;;;;
B;220;2992963;17;20110801 02:31;;;127;LISBON ST;FAIRFIELD EAST;2165;2782;M;20110511;20110630;2400000;I;R;RESIDENCE;;FC;;0;AG376998;
C;220;2992963;17;20110801 02:31;288/1039;
D;220;2992963;17;20110801 02:31;P;;;;;;
D;220;2992963;17;20110801 02:31;V;;;;;;
B;220;3564051;18;20110801 02:31;;;36 A;PERCY ST;FAIRFIELD HEIGHTS;2165;255.2;M;20110604;20110711;427500;A;R;RESIDENCE;;JK;;0;AG364692;
C;220;3564051;18;20110801 02:31;1/1161628;
D;220;3564051;18;20110801 02:31;P;;;;;;
D;220;3564051;18;20110801 02:31;P;;;;;;
D;220;3564051;18;20110801 02:31;V;;;;;;
B;220;3586057;19;20110801 02:31;;;;CANLEY VALE RD CNR;WETHERILL PARK;2164;6490;M;20101103;20110708;1600000;I;V;VACANT LAND;;FL;;0;AG370574;
C;220;3586057;19;20110801 02:31;923/1165854;
D;220;3586057;19;20110801 02:31;P;;;;;;
D;220;3586057;19;20110801 02:31;V;;;;;;
D;220;3586057;19;20110801 02:31;V;;;;;;
B;220;3590945;20;20110801 02:31;;;35;REEVES CRES;BONNYRIGG;2177;209.2;M;20100709;20110708;413000;A;R;RESIDENCE;;JA;;0;AG368688;
C;220;3590945;20;20110801 02:31;209/1155153;
D;220;3590945;20;20110801 02:31;P;;;;;;
D;220;3590945;20;20110801 02:31;P;;;;;;
D;220;3590945;20;20110801 02:31;V;;;;;;
B;220;3590952;21;20110801 02:31;;;49;REEVES CRES;BONNYRIGG;2177;299;M;20100816;20110630;516586;A;R;RESIDENCE;;JA;;0;AG349160;
C;220;3590952;21;20110801 02:31;216/1155153;
D;220;3590952;21;20110801 02:31;P;;;;;;
D;220;3590952;21;20110801 02:31;P;;;;;;
D;220;3590952;21;20110801 02:31;P;;;;;;
D;220;3590952;21;20110801 02:31;V;;;;;;
B;220;3586802;22;20110801 02:31;;2;21;CRONIN PL;BONNYRIGG;2177;;;20110601;20110718;367000;;R;RESIDENCE;1;;;0;AG383310;
C;220;3586802;22;20110801 02:31;1/SP84144;
D;220;3586802;22;20110801 02:31;P;;;;;;
D;220;3586802;22;20110801 02:31;P;;;;;;
D;220;3586802;22;20110801 02:31;V;;;;;;
B;220;3586802;23;20110801 02:31;;3;21;CRONIN PL;BONNYRIGG;2177;;;20100601;20110719;375000;;3;HOME UNIT;2;;;0;AG384008;
C;220;3586802;23;20110801 02:31;2/SP84144;
D;220;3586802;23;20110801 02:31;P;;;;;;
D;220;3586802;23;20110801 02:31;P;;;;;;
D;220;3586802;23;20110801 02:31;V;;;;;;
B;220;3586802;24;20110801 02:31;;;15;REEVES CRES;BONNYRIGG;2177;;;20100601;20110715;354000;;R;RESIDENCE;3;;;0;AG377912;
C;220;3586802;24;20110801 02:31;3/SP84144;
D;220;3586802;24;20110801 02:31;P;;;;;;
D;220;3586802;24;20110801 02:31;V;;;;;;
B;220;3591152;25;20110801 02:31;;;32;BUNKER PDE;BONNYRIGG;2177;263.2;M;20100921;20110629;427000;A;R;RESIDENCE;;JA;;0;AG373038;
C;220;3591152;25;20110801 02:31;314/1155155;
D;220;3591152;25;20110801 02:31;P;;;;;;
D;220;3591152;25;20110801 02:31;V;;;;;;
D;220;3591152;25;20110801 02:31;V;;;;;;
B;220;3150940;26;20110801 02:31;;;202;KOALA WAY;HORSLEY PARK;2175;1.008;H;20080527;20110719;800000;R;V;VACANT LAND;;RA;;0;AG387801;
C;220;3150940;26;20110801 02:31;381/1078196;
D;220;3150940;26;20110801 02:31;P;;;;;;
D;220;3150940;26;20110801 02:31;V;;;;;;
D;220;3150940;26;20110801 02:31;V;;;;;;
B;220;3135006;27;20110801 02:31;;12;82;HARRIS ST;FAIRFIELD;2165;;;20110531;20110713;225000;;R;RESIDENCE;12;;;0;AG376343;
C;220;3135006;27;20110801 02:31;12/SP73771;
D;220;3135006;27;20110801 02:31;P;;;;;;
D;220;3135006;27;20110801 02:31;V;;;;;;
B;220;2379010;28;20110801 02:31;;;54;BROWN RD;BONNYRIGG;2177;552;M;20110611;20110720;435000;A;R;RESIDENCE;;JF;;0;AG387421;
C;220;2379010;28;20110801 02:31;212/261517;
D;220;2379010;28;20110801 02:31;P;;;;;;
D;220;2379010;28;20110801 02:31;P;;;;;;
D;220;2379010;28;20110801 02:31;V;;;;;;
B;220;2379614;29;20110801 02:31;;;55;BURANDA CRES;ST JOHNS PARK;2176;623.6;M;20110601;20110714;499000;A;R;RESIDENCE;;GL;;0;AG380414;
C;220;2379614;29;20110801 02:31;23/260396;
D;220;2379614;29;20110801 02:31;P;;;;;;
D;220;2379614;29;20110801 02:31;P;;;;;;
D;220;2379614;29;20110801 02:31;V;;;;;;
B;220;2377707;30;20110801 02:31;;;10;BOWLER AVE;FAIRFIELD;2165;474.2;M;20110601;20110713;385000;A;R;RESIDENCE;;JK;;0;AG375054;
C;220;2377707;30;20110801 02:31;4/237081;
D;220;2377707;30;20110801 02:31;P;;;;;;
D;220;2377707;30;20110801 02:31;P;;;;;;
D;220;2377707;30;20110801 02:31;V;;;;;;
D;220;2377707;30;20110801 02:31;V;;;;;;
B;220;2376076;31;20110801 02:31;;;19;BENJAMIN RD;MOUNT PRITCHARD;2170;594.4;M;20110602;20110714;290000;A;R;RESIDENCE;;MP;;0;AG387095;
C;220;2376076;31;20110801 02:31;138/32046;
D;220;2376076;31;20110801 02:31;P;;;;;;
D;220;2376076;31;20110801 02:31;V;;;;;;
D;220;2376076;31;20110801 02:31;V;;;;;;
D;220;2376076;31;20110801 02:31;V;;;;;;
B;220;2411131;32;20110801 02:31;;6;2;MYALL ST;CABRAMATTA;2166;;;20110531;20110718;275000;;R;RESIDENCE;6;;;0;AG384203;
C;220;2411131;32;20110801 02:31;6/SP7104;
D;220;2411131;32;20110801 02:31;P;;;;;;
D;220;2411131;32;20110801 02:31;P;;;;;;
D;220;2411131;32;20110801 02:31;V;;;;;;
B;220;2411211;33;20110801 02:31;;8;32;MYDDLETON AVE;FAIRFIELD;2165;;;20100906;20101027;355000;;R;RESIDENCE;8;;;0;AF877544;
C;220;2411211;33;20110801 02:31;8/SP45791;
D;220;2411211;33;20110801 02:31;P;;;;;;
D;220;2411211;33;20110801 02:31;P;;;;;;
D;220;2411211;33;20110801 02:31;V;;;;;;
D;220;2411211;33;20110801 02:31;V;;;;;;
B;220;2384451;34;20110801 02:31;;;13 A;COOLIBAR ST;CANLEY HEIGHTS;2166;224.99;M;20110517;20110708;298000;A;R;RESIDENCE;;GD;;0;AG389722;
C;220;2384451;34;20110801 02:31;16/B/1127;
D;220;2384451;34;20110801 02:31;P;;;;;;
D;220;2384451;34;20110801 02:31;P;;;;;;
D;220;2384451;34;20110801 02:31;V;;;;;;
B;220;2387246;35;20110801 02:31;;;12;DERBY ST;CANLEY HEIGHTS;2166;739.8;M;20110623;20110721;650000;A;R;RESIDENCE;;GW;;0;AG392445;
C;220;2387246;35;20110801 02:31;125/7225;
D;220;2387246;35;20110801 02:31;P;;;;;;
D;220;2387246;35;20110801 02:31;P;;;;;;
D;220;2387246;35;20110801 02:31;V;;;;;;
B;220;2411515;36;20110801 02:31;;;43;NEERINI AVE;SMITHFIELD;2164;720.8;M;20110215;20110705;420000;A;R;RESIDENCE;;JK;;0;AG382121;
C;220;2411515;36;20110801 02:31;34/36377;
D;220;2411515;36;20110801 02:31;P;;;;;;
D;220;2411515;36;20110801 02:31;V;;;;;;
B;220;2395584;37;20110801 02:31;;9;66;HARRIS ST;FAIRFIELD;2165;;;20110526;20110719;250000;;R;RESIDENCE;9;;;0;AG383366;
C;220;2395584;37;20110801 02:31;9/SP13905;
D;220;2395584;37;20110801 02:31;P;;;;;;
D;220;2395584;37;20110801 02:31;V;;;;;;
D;220;2395584;37;20110801 02:31;V;;;;;;
B;220;2403578;38;20110801 02:31;;;37;LANSDOWNE RD;CANLEY VALE;2166;1012.7;M;20110525;20110718;470000;A;R;RESIDENCE;;KA;;0;AG387350;
C;220;2403578;38;20110801 02:31;1/504732;
D;220;2403578;38;20110801 02:31;P;;;;;;
D;220;2403578;38;20110801 02:31;V;;;;;;
B;220;2403640;39;20110801 02:31;;53;132;LANSDOWNE RD;CANLEY VALE;2166;;;20110521;20110713;206000;;R;RESIDENCE;53;;;0;AG374379;
C;220;2403640;39;20110801 02:31;53/SP9886;
D;220;2403640;39;20110801 02:31;P;;;;;;
D;220;2403640;39;20110801 02:31;V;;;;;;
D;220;2403640;39;20110801 02:31;V;;;;;;
D;220;2403640;39;20110801 02:31;V;;;;;;
B;220;2403640;40;20110801 02:31;;53;132;LANSDOWNE RD;CANLEY VALE;2166;;;20110521;20110713;206000;;R;RESIDENCE;93;;;0;AG374379;
C;220;2403640;40;20110801 02:31;93/SP9886;
D;220;2403640;40;20110801 02:31;P;;;;;;
D;220;2403640;40;20110801 02:31;V;;;;;;
D;220;2403640;40;20110801 02:31;V;;;;;;
B;220;2387690;41;20110801 02:31;;;15;DIXON ST;ABBOTSBURY;2176;821.7;M;20110602;20110714;595000;A;R;RESIDENCE;;HA;;0;AG381328;
C;220;2387690;41;20110801 02:31;559/739815;
D;220;2387690;41;20110801 02:31;P;;;;;;
D;220;2387690;41;20110801 02:31;P;;;;;;
D;220;2387690;41;20110801 02:31;V;;;;;;
D;220;2387690;41;20110801 02:31;V;;;;;;
B;220;2414625;42;20110801 02:31;;7;12;PEVENSEY ST;CANLEY VALE;2166;;;20110530;20110712;265000;;R;RESIDENCE;7;;;0;AG376751;
C;220;2414625;42;20110801 02:31;7/SP9049;
D;220;2414625;42;20110801 02:31;P;;;;;;
D;220;2414625;42;20110801 02:31;V;;;;;;
B;220;2423587;43;20110801 02:31;;;158;SWEETHAVEN RD;BOSSLEY PARK;2176;555.6;M;20110504;20110629;530000;A;R;RESIDENCE;;HA;;0;AG386543;
C;220;2423587;43;20110801 02:31;152/716313;
D;220;2423587;43;20110801 02:31;P;;;;;;
D;220;2423587;43;20110801 02:31;V;;;;;;
D;220;2423587;43;20110801 02:31;V;;;;;;
B;220;2385073;44;20110801 02:31;;34;1;COWPASTURE PL;WETHERILL PARK;2164;;;20110614;20110712;318000;;3;COMMERCIAL;34;;;0;AG385278;
C;220;2385073;44;20110801 02:31;34/SP40152;
D;220;2385073;44;20110801 02:31;P;;;;;;
D;220;2385073;44;20110801 02:31;V;;;;;;
D;220;2385073;44;20110801 02:31;V;;;;;;
B;220;2401416;45;20110801 02:31;;;51;KARABAR ST;FAIRFIELD HEIGHTS;2165;512.2;M;20110528;20110708;425000;A;R;RESIDENCE;;JK;;0;AG379939;
C;220;2401416;45;20110801 02:31;33, 34/32/573;
D;220;2401416;45;20110801 02:31;P;;;;;;
D;220;2401416;45;20110801 02:31;P;;;;;;
D;220;2401416;45;20110801 02:31;P;;;;;;
D;220;2401416;45;20110801 02:31;P;;;;;;
D;220;2401416;45;20110801 02:31;V;;;;;;
D;220;2401416;45;20110801 02:31;V;;;;;;
B;220;2407159;46;20110801 02:31;;;11 A;MAREE AVE;CABRAMATTA WEST;2166;512.2;M;20110514;20110701;480000;A;R;RESIDENCE;;GD;;0;AG380113;
C;220;2407159;46;20110801 02:31;16/221590;
D;220;2407159;46;20110801 02:31;P;;;;;;
D;220;2407159;46;20110801 02:31;V;;;;;;
B;220;2382928;47;20110801 02:31;;;4;CHEYENNE RD;GREENFIELD PARK;2176;560.8;M;20110601;20110713;415000;A;R;RESIDENCE;;GL;;0;AG376869;
C;220;2382928;47;20110801 02:31;108/711227;
D;220;2382928;47;20110801 02:31;P;;;;;;
D;220;2382928;47;20110801 02:31;P;;;;;;
D;220;2382928;47;20110801 02:31;V;;;;;;
D;220;2382928;47;20110801 02:31;V;;;;;;
B;220;2383048;48;20110801 02:31;;;135;CHIFLEY ST;SMITHFIELD;2164;556.4;M;20110608;20110720;380000;A;R;RESIDENCE;;JK;;0;AG391866;
C;220;2383048;48;20110801 02:31;1/216285;
D;220;2383048;48;20110801 02:31;P;;;;;;
D;220;2383048;48;20110801 02:31;V;;;;;;
D;220;2383048;48;20110801 02:31;V;;;;;;
B;220;2401908;49;20110801 02:31;;;3;KENNY PL;FAIRFIELD WEST;2165;599.7;M;20110604;20110718;516500;A;R;RESIDENCE;;GL;;0;AG387412;
C;220;2401908;49;20110801 02:31;7/261069;
D;220;2401908;49;20110801 02:31;P;;;;;;
D;220;2401908;49;20110801 02:31;V;;;;;;
D;220;2401908;49;20110801 02:31;V;;;;;;
B;220;2401970;50;20110801 02:31;;3;27;KENYON ST;FAIRFIELD;2165;;;20110527;20110708;270000;;R;RESIDENCE;3;;;0;AG383961;
C;220;2401970;50;20110801 02:31;3/SP62451;
D;220;2401970;50;20110801 02:31;P;;;;;;
D;220;2401970;50;20110801 02:31;P;;;;;;
D;220;2401970;50;20110801 02:31;V;;;;;;
B;220;2420747;51;20110801 02:31;;2;80;SEVILLE ST;FAIRFIELD EAST;2165;;;20110621;20110712;240000;;3;INDUSTRIAL;2;;;0;AG371497;
C;220;2420747;51;20110801 02:31;2/SP18014;
D;220;2420747;51;20110801 02:31;P;;;;;;
D;220;2420747;51;20110801 02:31;V;;;;;;
D;220;2420747;51;20110801 02:31;V;;;;;;
D;220;2420747;51;20110801 02:31;V;;;;;;
D;220;2420747;51;20110801 02:31;V;;;;;;
D;220;2420747;51;20110801 02:31;V;;;;;;
D;220;2420747;51;20110801 02:31;V;;;;;;
B;220;2424066;52;20110801 02:31;;;77;TASMAN PDE;FAIRFIELD WEST;2165;607;M;20110601;20110713;402000;A;R;RESIDENCE;;JK;;0;AG377220;
C;220;2424066;52;20110801 02:31;162/226909;
D;220;2424066;52;20110801 02:31;P;;;;;;
D;220;2424066;52;20110801 02:31;P;;;;;;
D;220;2424066;52;20110801 02:31;V;;;;;;
D;220;2424066;52;20110801 02:31;V;;;;;;
B;220;2388685;53;20110801 02:31;;;7;EDENSOR RD;CABRAMATTA WEST;2166;853.6;M;20110505;20110706;900000;A;R;RESIDENCE;;GD;;0;AG377818;
C;220;2388685;53;20110801 02:31;1/214596;
D;220;2388685;53;20110801 02:31;P;;;;;;
D;220;2388685;53;20110801 02:31;P;;;;;;
D;220;2388685;53;20110801 02:31;V;;;;;;
D;220;2388685;53;20110801 02:31;V;;;;;;
Z;275;53;53;167;
