A;RTSALEDATA;302;20250224 01:09;VALNET;
B;302;4047804;1;20250224 01:09;;;37;SUNNYVIEW DR;SHANNON VALE;2370;1.477;H;20250109;20250220;835000;RU1;R;RESIDENCE;;REG;;0;AU837664;
C;302;4047804;1;20250224 01:09;10/1128654;
D;302;4047804;1;20250224 01:09;P;;;;;;
D;302;4047804;1;20250224 01:09;P;;;;;;
D;302;4047804;1;20250224 01:09;V;;;;;;
D;302;4047804;1;20250224 01:09;V;;;;;;
B;302;1848397;2;20250224 01:09;;;156;WENTWORTH ST;GLEN INNES;2370;538.8;M;20250203;20250213;320000;E1;R;RESIDENCE;;EGF;;0;AU824192;
C;302;1848397;2;20250224 01:09;1/1152043;
D;302;1848397;2;20250224 01:09;P;;;;;;
D;302;1848397;2;20250224 01:09;V;;;;;;
B;302;3353064;3;20250224 01:09;MT CLEAR;;;YAHNA RD;DUNDEE;2370;305.23;H;20250129;20250219;2100000;RU1;3;FARM;;RER;;0;AU836763;
C;302;3353064;3;20250224 01:09;19/751510 57, 79, 83, 84, 85, 154, 155/753309;
D;302;3353064;3;20250224 01:09;P;;;;;;
D;302;3353064;3;20250224 01:09;P;;;;;;
D;302;3353064;3;20250224 01:09;V;;;;;;
D;302;3353064;3;20250224 01:09;V;;;;;;
B;302;4419680;4;20250224 01:09;;;22;MARSHALL WAY;EMMAVILLE;2371;7525;M;20250130;20250214;96000;RU5;V;VACANT LAND;;AZE;;0;AU826777;
C;302;4419680;4;20250224 01:09;22/1125743;
D;302;4419680;4;20250224 01:09;P;;;;;;
D;302;4419680;4;20250224 01:09;P;;;;;;
D;302;4419680;4;20250224 01:09;V;;;;;;
Z;23;4;4;13;
