A;151;20020816 14:32;PDANN;
B;151;1679106;1;20020816 14:32;;;3655;BRUXNER HWY;CASINO;2470;4046;M;20020605;20020717;141000;R;R;RESIDENCE;;RE;RR;;8808297;
C;151;1679106;1;20020816 14:32;1//577626;
D;151;1679106;1;20020816 14:32;P;;;;;;
D;151;1679106;1;20020816 14:32;P;;;;;;
D;151;1679106;1;20020816 14:32;V;;;;;;
B;151;1679142;2;20020816 14:32;;;;BUNDOCKS RD;CASINO;2470;2;H;20020701;20020729;46000;R;V;VACANT LAND;;RE;;;8848307;
C;151;1679142;2;20020816 14:32;3//830049;
D;151;1679142;2;20020816 14:32;P;;;;;;
D;151;1679142;2;20020816 14:32;V;;;;;;
D;151;1679142;2;20020816 14:32;V;;;;;;
B;151;1679233;3;20020816 14:32;;;53;CANTERBURY ST;CASINO;2470;557.48;M;20020522;20020621;80000;A;R;RESIDENCE;;AB;AC;;8804883;
C;151;1679233;3;20020816 14:32;A//377730;
D;151;1679233;3;20020816 14:32;P;;;;;;
D;151;1679233;3;20020816 14:32;V;;;;;;
B;151;1679328;4;20020816 14:32;;;60;CANTERBURY ST;CASINO;2470;;;20020328;20020522;122000;A;R;RESIDENCE;;AB;AC;;8821503;
C;151;1679328;4;20020816 14:32;13, 14/52/758236;
D;151;1679328;4;20020816 14:32;P;;;;;;
D;151;1679328;4;20020816 14:32;P;;;;;;
D;151;1679328;4;20020816 14:32;V;;;;;;
D;151;1679328;4;20020816 14:32;V;;;;;;
B;151;1679460;5;20020816 14:32;;;122;CENTRE ST;CASINO;2470;1138.2;M;20010823;20011221;72500;A;3;OFFICE;;AC;BO;;8818322;
C;151;1679460;5;20020816 14:32;2, 3//337280;
D;151;1679460;5;20020816 14:32;P;;;;;;
D;151;1679460;5;20020816 14:32;V;;;;;;
D;151;1679460;5;20020816 14:32;V;;;;;;
B;151;1679518;6;20020816 14:32;;;127;CENTRE ST;CASINO;2470;;;20020606;20020628;154000;A;R;RESIDENCE;;AC;AC;;8809315;
C;151;1679518;6;20020816 14:32;A//166895;
D;151;1679518;6;20020816 14:32;P;;;;;;
D;151;1679518;6;20020816 14:32;P;;;;;;
D;151;1679518;6;20020816 14:32;V;;;;;;
