A;RTSALEDATA;216;20250505 01:19;VALNET;
B;216;3075778;1;20250505 01:19;;;9;ARTHUR ST;WOODFORD;2778;1223;M;20250319;20250430;470000;C4;R;RESIDENCE;;WFE;;0;AV18087;
C;216;3075778;1;20250505 01:19;72/1066511;
D;216;3075778;1;20250505 01:19;P;;;;;;
D;216;3075778;1;20250505 01:19;P;;;;;;
D;216;3075778;1;20250505 01:19;V;;;;;;
B;216;4116177;2;20250505 01:19;;1;31;PARK ST;LAWSON;2783;1207;M;20250416;20250430;1100000;E3;3;COMMERCIAL;;PSL;;0;AV17403;
C;216;4116177;2;20250505 01:19;1/1227350;
D;216;4116177;2;20250505 01:19;P;;;;;;
D;216;4116177;2;20250505 01:19;V;;;;;;
B;216;4609411;3;20250505 01:19;;;;GREENS RD;WARRIMOO;2774;9975;M;20240425;20250324;32839;;V;VACANT LAND;;;;0;AU925752;
C;216;4609411;3;20250505 01:19;1/1314216;
D;216;4609411;3;20250505 01:19;P;;;;;;
D;216;4609411;3;20250505 01:19;P;;;;;;
D;216;4609411;3;20250505 01:19;V;;;;;;
B;216;4609578;4;20250505 01:19;;;73;SHIRLOW AVE;FAULCONBRIDGE;2776;1480;M;20241014;20250414;515000;;R;RESIDENCE;;;;0;AU976193;
C;216;4609578;4;20250505 01:19;7/16845;
D;216;4609578;4;20250505 01:19;P;;;;;;
D;216;4609578;4;20250505 01:19;P;;;;;;
D;216;4609578;4;20250505 01:19;V;;;;;;
D;216;4609578;4;20250505 01:19;V;;;;;;
B;216;2261756;5;20250505 01:19;;;23;CLARENCE ST;LEURA;2780;743.25;M;20250314;20250428;870000;C4;R;RESIDENCE;;LSE;;0;AV11098;
C;216;2261756;5;20250505 01:19;1/8715;
D;216;2261756;5;20250505 01:19;P;;;;;;
D;216;2261756;5;20250505 01:19;V;;;;;;
B;216;2261851;6;20250505 01:19;;;49;CRAIGEND ST;LEURA;2780;689.2;M;20250218;20250501;1190000;A;R;RESIDENCE;;KL;;0;AV21987;
C;216;2261851;6;20250505 01:19;2/420535;
D;216;2261851;6;20250505 01:19;P;;;;;;
D;216;2261851;6;20250505 01:19;V;;;;;;
D;216;2261851;6;20250505 01:19;V;;;;;;
B;216;2261971;7;20250505 01:19;;;13;EASTER ST;LEURA;2780;1511;M;20250314;20250428;1250000;C4;R;RESIDENCE;;LSE;;0;AV10634;
C;216;2261971;7;20250505 01:19;D/368860;
D;216;2261971;7;20250505 01:19;P;;;;;;
D;216;2261971;7;20250505 01:19;P;;;;;;
D;216;2261971;7;20250505 01:19;V;;;;;;
D;216;2261971;7;20250505 01:19;V;;;;;;
B;216;2246048;8;20250505 01:19;;;66;WENTWORTH ST;BLACKHEATH;2785;916.9;M;20250407;20250430;840000;R2;R;RESIDENCE;;BLC;;0;AV18673;
C;216;2246048;8;20250505 01:19;2/401459;
D;216;2246048;8;20250505 01:19;P;;;;;;
D;216;2246048;8;20250505 01:19;P;;;;;;
D;216;2246048;8;20250505 01:19;V;;;;;;
B;216;2264678;9;20250505 01:19;;;21;FARRER RD;MOUNT WILSON;2786;9.712;H;20250320;20250501;1550000;RU2;R;RESIDENCE;;UMR;;0;AV23365;
C;216;2264678;9;20250505 01:19;3/217027;
D;216;2264678;9;20250505 01:19;P;;;;;;
D;216;2264678;9;20250505 01:19;P;;;;;;
D;216;2264678;9;20250505 01:19;V;;;;;;
B;216;2270097;10;20250505 01:19;;;2;COOLABAH RD;VALLEY HEIGHTS;2777;1233;M;20250314;20250428;1030000;C4;R;RESIDENCE;;VHL;;0;AV10465;
C;216;2270097;10;20250505 01:19;13/27083;
D;216;2270097;10;20250505 01:19;P;;;;;;
D;216;2270097;10;20250505 01:19;V;;;;;;
D;216;2270097;10;20250505 01:19;V;;;;;;
B;216;2270372;11;20250505 01:19;;;3;RUSSELL AVE;VALLEY HEIGHTS;2777;1227;M;20250227;20250429;1285000;C4;R;RESIDENCE;;VHL;;0;AV13562;
C;216;2270372;11;20250505 01:19;48/8887;
D;216;2270372;11;20250505 01:19;P;;;;;;
D;216;2270372;11;20250505 01:19;P;;;;;;
D;216;2270372;11;20250505 01:19;V;;;;;;
B;216;2257174;12;20250505 01:19;;;51;CLISSOLD ST;KATOOMBA;2780;696.77;M;20250221;20250429;1310000;R2;R;RESIDENCE;;KAT;;0;AV15121;
C;216;2257174;12;20250505 01:19;13/3765;
D;216;2257174;12;20250505 01:19;P;;;;;;
D;216;2257174;12;20250505 01:19;P;;;;;;
D;216;2257174;12;20250505 01:19;V;;;;;;
D;216;2257174;12;20250505 01:19;V;;;;;;
B;216;2249412;13;20250505 01:19;;;53;HAY ST;BULLABURRA;2784;1383;M;20250312;20250429;855000;C4;R;RESIDENCE;;BUL;;0;AV16271;
C;216;2249412;13;20250505 01:19;348/17015;
D;216;2249412;13;20250505 01:19;P;;;;;;
D;216;2249412;13;20250505 01:19;P;;;;;;
D;216;2249412;13;20250505 01:19;V;;;;;;
B;216;2274516;14;20250505 01:19;;;67;WENTWORTH ST;WENTWORTH FALLS;2782;1503;M;20250217;20250430;1150000;C4;R;RESIDENCE;;WEN;;0;AV20417;
C;216;2274516;14;20250505 01:19;1/582261;
D;216;2274516;14;20250505 01:19;P;;;;;;
D;216;2274516;14;20250505 01:19;P;;;;;;
D;216;2274516;14;20250505 01:19;V;;;;;;
B;216;2257634;15;20250505 01:19;;;11;GARDEN ST;KATOOMBA;2780;765.1;M;20250303;20250428;860000;C4;R;RESIDENCE;;KAP;;0;AV11802;
C;216;2257634;15;20250505 01:19;18/O1/2059;
D;216;2257634;15;20250505 01:19;P;;;;;;
D;216;2257634;15;20250505 01:19;P;;;;;;
D;216;2257634;15;20250505 01:19;V;;;;;;
B;216;2268259;16;20250505 01:19;;;35;HAWKESBURY RD;SPRINGWOOD;2777;1486;M;20250214;20250428;790000;C4;R;RESIDENCE;;SWE;;0;AV12501;
C;216;2268259;16;20250505 01:19;2/13680;
D;216;2268259;16;20250505 01:19;P;;;;;;
D;216;2268259;16;20250505 01:19;V;;;;;;
D;216;2268259;16;20250505 01:19;V;;;;;;
B;216;2255096;17;20250505 01:19;;;106;TERRACE FALLS RD;HAZELBROOK;2779;15.04;H;20250331;20250428;445000;C3;V;VACANT LAND;;YCD;;0;AV8968;
C;216;2255096;17;20250505 01:19;9/661345;
D;216;2255096;17;20250505 01:19;P;;;;;;
D;216;2255096;17;20250505 01:19;P;;;;;;
D;216;2255096;17;20250505 01:19;V;;;;;;
D;216;2255096;17;20250505 01:19;V;;;;;;
B;216;2260985;18;20250505 01:19;;;1;KANGAROO ST;LAWSON;2783;701.9;M;20250416;20250501;280000;C4;R;RESIDENCE;;LAB;;0;AV22579;
C;216;2260985;18;20250505 01:19;6/28336;
D;216;2260985;18;20250505 01:19;P;;;;;;
D;216;2260985;18;20250505 01:19;P;;;;;;
D;216;2260985;18;20250505 01:19;V;;;;;;
B;216;2274231;19;20250505 01:19;;;63;TABLELAND RD;WENTWORTH FALLS;2782;701.9;M;20250407;20250428;800000;C4;R;RESIDENCE;;WEN;;0;AV10678;
C;216;2274231;19;20250505 01:19;32/25047;
D;216;2274231;19;20250505 01:19;P;;;;;;
D;216;2274231;19;20250505 01:19;P;;;;;;
D;216;2274231;19;20250505 01:19;V;;;;;;
D;216;2274231;19;20250505 01:19;V;;;;;;
B;216;2250417;20;20250505 01:19;;;22;HIGH VIEW AVE;FAULCONBRIDGE;2776;695.6;M;20250324;20250428;960000;C4;R;RESIDENCE;;FBE;;0;AV11198;
C;216;2250417;20;20250505 01:19;19/222334;
D;216;2250417;20;20250505 01:19;P;;;;;;
D;216;2250417;20;20250505 01:19;P;;;;;;
D;216;2250417;20;20250505 01:19;V;;;;;;
B;216;2266396;21;20250505 01:19;;;32;MOUNT YORK RD;MOUNT VICTORIA;2786;1359;M;20250319;20250430;700000;C4;R;RESIDENCE;;VIC;;0;AV19513;
C;216;2266396;21;20250505 01:19;A/405757;
D;216;2266396;21;20250505 01:19;P;;;;;;
D;216;2266396;21;20250505 01:19;V;;;;;;
B;216;2269110;22;20250505 01:19;;;2;NAGLE AVE;SPRINGWOOD;2777;1056;M;20250321;20250428;1250000;C4;R;RESIDENCE;;SWE;;0;AV12327;
C;216;2269110;22;20250505 01:19;75/31559;
D;216;2269110;22;20250505 01:19;P;;;;;;
D;216;2269110;22;20250505 01:19;P;;;;;;
D;216;2269110;22;20250505 01:19;V;;;;;;
D;216;2269110;22;20250505 01:19;V;;;;;;
B;216;2247798;23;20250505 01:19;;;3;MITCHELLS PASS;BLAXLAND;2774;607;M;20250317;20250428;1200000;R2;R;RESIDENCE;;BAX;;0;AV12051;
C;216;2247798;23;20250505 01:19;2/27413;
D;216;2247798;23;20250505 01:19;P;;;;;;
D;216;2247798;23;20250505 01:19;P;;;;;;
D;216;2247798;23;20250505 01:19;V;;;;;;
B;216;2277896;24;20250505 01:19;;;19;WIDEVIEW AVE;WOODFORD;2778;743.25;M;20250326;20250428;800000;C4;R;RESIDENCE;;WFE;;0;AV11463;
C;216;2277896;24;20250505 01:19;32/8899;
D;216;2277896;24;20250505 01:19;P;;;;;;
D;216;2277896;24;20250505 01:19;P;;;;;;
D;216;2277896;24;20250505 01:19;V;;;;;;
B;216;2278189;25;20250505 01:19;;;31;YELLOW ROCK RD;YELLOW ROCK;2777;790.4;M;20250414;20250430;912000;C4;R;RESIDENCE;;WEL;;0;AV17795;
C;216;2278189;25;20250505 01:19;27/30561;
D;216;2278189;25;20250505 01:19;P;;;;;;
D;216;2278189;25;20250505 01:19;P;;;;;;
D;216;2278189;25;20250505 01:19;V;;;;;;
D;216;2278189;25;20250505 01:19;V;;;;;;
B;216;2276841;26;20250505 01:19;;;12;SUNSET BVD;WINMALEE;2777;727.2;M;20250211;20250428;1090000;R2;R;RESIDENCE;;WLD;;0;AV9361;
C;216;2276841;26;20250505 01:19;16/235321;
D;216;2276841;26;20250505 01:19;P;;;;;;
D;216;2276841;26;20250505 01:19;V;;;;;;
D;216;2276841;26;20250505 01:19;V;;;;;;
B;216;3326709;27;20250505 01:19;;;5;BERMUKA AVE;WENTWORTH FALLS;2782;1066.7;M;20250403;20250428;930000;C4;R;RESIDENCE;;WEN;;0;AV10637;
C;216;3326709;27;20250505 01:19;7, 8, 9/1051521;
D;216;3326709;27;20250505 01:19;P;;;;;;
D;216;3326709;27;20250505 01:19;P;;;;;;
D;216;3326709;27;20250505 01:19;V;;;;;;
Z;141;27;27;85;
