A;RTSALEDATA;250;20250616 10:41;VALNET;
B;250;2997816;1;20250616 10:41;CRATHIE;;77;TARBAN LOOP RD;WOODSIDE;2372;156.4;H;20250410;20250602;1500000;RU1;3;FARM;;RSJ;;0;AV112850;
C;250;2997816;1;20250616 10:41;47, 48/5672 Enclosure Permit 663145;
D;250;2997816;1;20250616 10:41;P;;;;;;
D;250;2997816;1;20250616 10:41;V;;;;;;
B;250;4195595;2;20250616 10:41;;;277;MOUNT LINDESAY RD;TENTERFIELD;2372;5.118;H;20250505;20250606;995000;RU1;R;RESIDENCE;;RJE;;0;AV127805;
C;250;4195595;2;20250616 10:41;1051/1240803;
D;250;4195595;2;20250616 10:41;P;;;;;;
D;250;4195595;2;20250616 10:41;P;;;;;;
D;250;4195595;2;20250616 10:41;V;;;;;;
D;250;4195595;2;20250616 10:41;V;;;;;;
B;250;4557590;3;20250616 10:41;;;872;BEAURY CREEK RD;URBENVILLE;2475;972.118;H;20250417;20250523;3300000;RU1;3;FARM;;RNR;;0;AV87423;
C;250;4557590;3;20250616 10:41;26/6215 1, 3/113257 1/367100 1/569431 PT 20, 44/751041 42, 52, 55, 56,;
C;250;4557590;3;20250616 10:41; 61, 62, 63, 78/751057 4/807775 PT 2000/1203554 Forest Permit 100083;
D;250;4557590;3;20250616 10:41;P;;;;;;
D;250;4557590;3;20250616 10:41;P;;;;;;
D;250;4557590;3;20250616 10:41;V;;;;;;
D;250;4557590;3;20250616 10:41;V;;;;;;
B;250;4618344;4;20250616 10:41;;;;KILDARE RD;TENTERFIELD;2372;3.834;H;20250501;20250530;28400;;3;FARM;;;;0;AV108687;
C;250;4618344;4;20250616 10:41;3, 4/1311691;
D;250;4618344;4;20250616 10:41;P;;;;;;
D;250;4618344;4;20250616 10:41;V;;;;;;
B;250;2669421;5;20250616 10:41;;;112;PETRE ST;TENTERFIELD;2372;809.4;M;20250512;20250610;385000;RU5;R;RESIDENCE;;ATR;;0;AV131211;
C;250;2669421;5;20250616 10:41;1/513784;
D;250;2669421;5;20250616 10:41;P;;;;;;
D;250;2669421;5;20250616 10:41;P;;;;;;
D;250;2669421;5;20250616 10:41;V;;;;;;
B;250;3798628;6;20250616 10:41;AVONDALE;;158;VINEGAR HILL RD;LEGUME;2476;400.91;H;20250422;20250603;2250000;RU1;3;FARM;;RNR;;0;AV116754;
C;250;3798628;6;20250616 10:41;1, 2/1199020 Enclosure Permit 663770;
D;250;3798628;6;20250616 10:41;P;;;;;;
D;250;3798628;6;20250616 10:41;V;;;;;;
D;250;3798628;6;20250616 10:41;V;;;;;;
B;250;3941684;7;20250616 10:41;;;332 B;MOUNT LINDESAY RD;TENTERFIELD;2372;3.385;H;19660502;20250606;760000;RU1;R;RESIDENCE;;RGE;;0;AV128544;
C;250;3941684;7;20250616 10:41;3, 4/26/34165 1/1080071;
D;250;3941684;7;20250616 10:41;P;;;;;;
D;250;3941684;7;20250616 10:41;P;;;;;;
D;250;3941684;7;20250616 10:41;V;;;;;;
Z;38;7;8;21;
