A;123;20011109 13:08;CDIXON;
B;123;1262763;1;20011109 13:08;;;2072;ABERCROMBIE RD;BLACK SPRINGS;2787;147.3;H;19900924;20010312;490000;R;3;RURAL PROPERT;;CE;;;7966363;
C;123;1262763;1;20011109 13:08;10//805240;
D;123;1262763;1;20011109 13:08;P;;;;;;
D;123;1262763;1;20011109 13:08;P;;;;;;
D;123;1262763;1;20011109 13:08;V;;;;;;
B;123;1262773;2;20011109 13:08;;;;"FAIR HILLS";WISEMANS CREEK;2795;14.46;H;20010501;20010528;198000;R;3;INCLUDES OTHER LANDS;;NB;RV;;7657465;
C;123;1262773;2;20011109 13:08;2//875667;
D;123;1262773;2;20011109 13:08;P;;;;;;
D;123;1262773;2;20011109 13:08;P;;;;;;
B;123;1262940;3;20011109 13:08;;;1734;O'CONNELL RD;OBERON;2787;101.26;H;20010529;20010716;360000;R;3;FARM;;NE;RG;;7780397;
C;123;1262940;3;20011109 13:08;115, 63, 64//757043 1, 2//877762;
D;123;1262940;3;20011109 13:08;P;;;;;;
D;123;1262940;3;20011109 13:08;P;;;;;;
D;123;1262940;3;20011109 13:08;V;;;;;;
D;123;1262940;3;20011109 13:08;V;;;;;;
B;123;1263608;4;20011109 13:08;;;452;O'CONNELL PLAINS RD;THE LAGOON;2795;94.93;H;20010426;20010530;420000;R;R;RESIDENCE;;NE;RR;;7658325;
C;123;1263608;4;20011109 13:08;86//757061 1//845951;
D;123;1263608;4;20011109 13:08;P;;;;;;
D;123;1263608;4;20011109 13:08;P;;;;;;
D;123;1263608;4;20011109 13:08;V;;;;;;
B;123;1263753;5;20011109 13:08;;;119;HARVEYS RD;OBERON;2787;12.14;H;20010510;20010621;300000;R;R;RESIDENCE;;CB;RR;;7716413;
C;123;1263753;5;20011109 13:08;113//757067;
D;123;1263753;5;20011109 13:08;P;;;;;;
D;123;1263753;5;20011109 13:08;V;;;;;;
