A;RTSALEDATA;276;20250623 01:11;VALNET;
B;276;4153526;1;20250623 01:12;;1114;6;GALLOWAY ST;MASCOT;2020;;;20250521;20250618;705000;;R;RESIDENCE;314;;;;AV160586;
C;276;4153526;1;20250623 01:12;314/SP97290;
D;276;4153526;1;20250623 01:12;P;;;;;;
D;276;4153526;1;20250623 01:12;V;;;;;;
B;276;4138045;2;20250623 01:12;;5;696;BOTANY RD;MASCOT;2020;174;M;20250508;20250619;925000;;R;RESIDENCE;5;;;;AV162643;
C;276;4138045;2;20250623 01:12;5/SP91906;
D;276;4138045;2;20250623 01:12;P;;;;;;
D;276;4138045;2;20250623 01:12;V;;;;;;
B;276;4138045;3;20250623 01:12;;12;696;BOTANY RD;MASCOT;2020;152;M;20250430;20250612;925000;;R;RESIDENCE;12;;;;AV143663;
C;276;4138045;3;20250623 01:12;12/SP91906;
D;276;4138045;3;20250623 01:12;P;;;;;;
D;276;4138045;3;20250623 01:12;P;;;;;;
D;276;4138045;3;20250623 01:12;V;;;;;;
B;276;3075515;4;20250623 01:12;;6;52;BAY ST;ROCKDALE;2216;;;20250428;20250618;765000;;R;RESIDENCE;6;;;;AV158360;
C;276;3075515;4;20250623 01:12;6/SP71877;
D;276;3075515;4;20250623 01:12;P;;;;;;
D;276;3075515;4;20250623 01:12;V;;;;;;
B;276;3142801;5;20250623 01:12;;16;21;BRYANT ST;ROCKDALE;2216;;;20250416;20250611;632000;;R;RESIDENCE;16;;;;AV138687;
C;276;3142801;5;20250623 01:12;16/SP73839;
D;276;3142801;5;20250623 01:12;P;;;;;;
D;276;3142801;5;20250623 01:12;V;;;;;;
B;276;3104993;6;20250623 01:12;ARENA;86;555;PRINCES HWY;ROCKDALE;2216;;;20250619;20250619;540000;;R;RESIDENCE;119;;;;AV163358;
C;276;3104993;6;20250623 01:12;119/SP73033;
D;276;3104993;6;20250623 01:12;P;;;;;;
D;276;3104993;6;20250623 01:12;P;;;;;;
D;276;3104993;6;20250623 01:12;V;;;;;;
B;276;4090557;7;20250623 01:12;;308;9;KYLE ST;ARNCLIFFE;2205;114;M;20250508;20250619;782500;;R;RESIDENCE;114;;;;AV162980;
C;276;4090557;7;20250623 01:12;114/SP92645;
D;276;4090557;7;20250623 01:12;P;;;;;;
D;276;4090557;7;20250623 01:12;P;;;;;;
D;276;4090557;7;20250623 01:12;V;;;;;;
D;276;4090557;7;20250623 01:12;V;;;;;;
B;276;4093766;8;20250623 01:12;;2306;50;PEMBERTON ST;BOTANY;2019;;;20250325;20250617;980000;;R;RESIDENCE;43;;;;AV154868;
C;276;4093766;8;20250623 01:12;43/SP95489;
D;276;4093766;8;20250623 01:12;P;;;;;;
D;276;4093766;8;20250623 01:12;V;;;;;;
D;276;4093766;8;20250623 01:12;V;;;;;;
B;276;4102805;9;20250623 01:12;BUILDING B;517;15;OSCAR PL;EASTGARDENS;2036;;;20250506;20250618;890000;;R;RESIDENCE;39;;;;AV160120;
C;276;4102805;9;20250623 01:12;39/SP97153;
D;276;4102805;9;20250623 01:12;P;;;;;;
D;276;4102805;9;20250623 01:12;V;;;;;;
B;276;4061427;10;20250623 01:12;;;24;TOWERS ST;ARNCLIFFE;2205;706.8;M;20250321;20250613;2600000;R2;R;RESIDENCE;;XKK;;;AV145151;
C;276;4061427;10;20250623 01:12;7/1229535;
D;276;4061427;10;20250623 01:12;P;;;;;;
D;276;4061427;10;20250623 01:12;P;;;;;;
D;276;4061427;10;20250623 01:12;V;;;;;;
D;276;4061427;10;20250623 01:12;V;;;;;;
D;276;4061427;10;20250623 01:12;V;;;;;;
B;276;4076909;11;20250623 01:12;;3404;55;WILSON ST;BOTANY;2019;;;20250426;20250616;1470000;;R;RESIDENCE;144;;;;AV148908;
C;276;4076909;11;20250623 01:12;144/SP95488;
