A;RTSALEDATA;608;20250414 01:23;VALNET;
B;608;1207566;1;20250414 01:23;;;64;OPPERMAN WAY;WINDRADYNE;2795;821.3;M;20250306;20250404;720000;R1;R;RESIDENCE;;AAW;;0;AU953433;
C;608;1207566;1;20250414 01:23;29/812656;
D;608;1207566;1;20250414 01:23;P;;;;;;
D;608;1207566;1;20250414 01:23;V;;;;;;
B;608;1210758;2;20250414 01:23;;;6;VIOLET ST;SOUTH BATHURST;2795;1346;M;20250214;20250404;564000;R2;R;RESIDENCE;;ALD;;0;AU951728;
C;608;1210758;2;20250414 01:23;245/978692;
D;608;1210758;2;20250414 01:23;P;;;;;;
D;608;1210758;2;20250414 01:23;V;;;;;;
B;608;1202930;3;20250414 01:23;;;7;DARCY PL;WINDRADYNE;2795;821.5;M;20250317;20250404;620000;R1;R;RESIDENCE;;AAW;;0;AU951669;
C;608;1202930;3;20250414 01:23;3/790240;
D;608;1202930;3;20250414 01:23;P;;;;;;
D;608;1202930;3;20250414 01:23;V;;;;;;
B;608;1208208;4;20250414 01:23;;;215;PIPER ST;BATHURST;2795;297.2;M;20250228;20250404;550000;R1;R;RESIDENCE;;AAC;;0;AU952416;
C;608;1208208;4;20250414 01:23;1/2079;
D;608;1208208;4;20250414 01:23;P;;;;;;
D;608;1208208;4;20250414 01:23;P;;;;;;
D;608;1208208;4;20250414 01:23;V;;;;;;
B;608;1205691;5;20250414 01:23;;;170;KEPPEL ST;BATHURST;2795;336.4;M;20250226;20250409;715000;R1;R;RESIDENCE;;AAC;;0;AU963917;
C;608;1205691;5;20250414 01:23;C/154290;
D;608;1205691;5;20250414 01:23;P;;;;;;
D;608;1205691;5;20250414 01:23;P;;;;;;
D;608;1205691;5;20250414 01:23;V;;;;;;
D;608;1205691;5;20250414 01:23;V;;;;;;
B;608;1211578;6;20250414 01:23;;;13;COTTONWOOD DR;EGLINTON;2795;913.1;M;20250303;20250407;945000;R1;R;RESIDENCE;;AAT;;0;AU956228;
C;608;1211578;6;20250414 01:23;26/802668;
D;608;1211578;6;20250414 01:23;P;;;;;;
D;608;1211578;6;20250414 01:23;P;;;;;;
D;608;1211578;6;20250414 01:23;V;;;;;;
B;608;1201022;7;20250414 01:23;;;23;SIMMONS PL;KELSO;2795;;;20250228;20250404;345000;;R;RESIDENCE;42;;;0;AU952098;
C;608;1201022;7;20250414 01:23;42/SP36581;
D;608;1201022;7;20250414 01:23;P;;;;;;
D;608;1201022;7;20250414 01:23;V;;;;;;
