A;231;20020102 12:59;PTHIRLWELL;
B;231;2606272;1;20020102 12:59;;;2095;MR231;UNGARIE;2669;292.9;H;20010925;20011022;181000;R;3;FARM;;RM;RM;;8055121;
C;231;2606272;1;20020102 12:59;55, 73//753070 Road Permit 1944/12 Enclosure Permit 60241 LEASE OVER P;
C;231;2606272;1;20020102 12:59;ROPERTY LEASE OVER PROPERTY;
D;231;2606272;1;20020102 12:59;P;;;;;;
D;231;2606272;1;20020102 12:59;V;;;;;;
B;231;2607164;2;20020102 12:59;;;;DE BOOS ST;BARMEDMAN;2668;2017;M;20010907;20011013;40000;Z;R;RESIDENCE;;VB;AC;;8034317;
C;231;2607164;2;20020102 12:59;1, 2//225896;
D;231;2607164;2;20020102 12:59;P;;;;;;
D;231;2607164;2;20020102 12:59;V;;;;;;
B;231;2607372;3;20020102 12:59;;;2137;BARMEDMAN ALLEENA RD;ALLEENA;2671;367.3;H;20011029;20011130;195000;R;R;RESIDENCE;;RM;;;8202211;
C;231;2607372;3;20020102 12:59;39, 46//750608;
D;231;2607372;3;20020102 12:59;P;;;;;;
D;231;2607372;3;20020102 12:59;P;;;;;;
D;231;2607372;3;20020102 12:59;V;;;;;;
B;231;2607451;4;20020102 12:59;;;583;NEWELL HWY;WYALONG;2671;166.5;H;19990316;20010930;60000;R;3;FARM;;WS;RM;;8018135;
C;231;2607451;4;20020102 12:59;10, 11//113243 2, 252, 59, 60, 61, 62, 63, 64, 65, 66//750615;
D;231;2607451;4;20020102 12:59;P;;;;;;
D;231;2607451;4;20020102 12:59;P;;;;;;
D;231;2607451;4;20020102 12:59;P;;;;;;
B;231;2607619;5;20020102 12:59;;;;PH MUNDUBURRA MISC;WEETHALLE;2669;1062;M;20011010;20011102;55000;Z;R;RESIDENCE;;VW;AC;;8161990;
C;231;2607619;5;20020102 12:59;6/4/759066;
D;231;2607619;5;20020102 12:59;P;;;;;;
D;231;2607619;5;20020102 12:59;P;;;;;;
D;231;2607619;5;20020102 12:59;V;;;;;;
B;231;2608531;6;20020102 12:59;;;;BLYTH ST;WYALONG;2671;2024;M;19980710;20011030;7900;R;V;VACANT LAND;;WR;;;8191404;
C;231;2608531;6;20020102 12:59;11, 12/38/759123;
D;231;2608531;6;20020102 12:59;P;;;;;;
D;231;2608531;6;20020102 12:59;P;;;;;;
D;231;2608531;6;20020102 12:59;V;;;;;;
B;231;2608640;7;20020102 12:59;;;;GILBERT ST;WYALONG;2671;1012;M;20011205;20011205;1800;Z;V;VACANT LAND;;AB;;;8191735;
C;231;2608640;7;20020102 12:59;20/35/759123;
D;231;2608640;7;20020102 12:59;P;;;;;;
D;231;2608640;7;20020102 12:59;P;;;;;;
D;231;2608640;7;20020102 12:59;V;;;;;;
B;231;2609197;8;20020102 12:59;;;30;GRENFELL ST;WEST WYALONG;2671;1088;M;20011010;20011121;102000;Z;R;RESIDENCE;;AA;AC;;8159635;
C;231;2609197;8;20020102 12:59;319//753135;
D;231;2609197;8;20020102 12:59;P;;;;;;
D;231;2609197;8;20020102 12:59;P;;;;;;
D;231;2609197;8;20020102 12:59;V;;;;;;
B;231;2609569;9;20020102 12:59;;;;NEELD ST;WEST WYALONG;2671;853.9;M;20011115;20011130;6000;Z;V;VACANT LAND;;AA;;;8176804;
C;231;2609569;9;20020102 12:59;;
D;231;2609569;9;20020102 12:59;P;;;;;;
D;231;2609569;9;20020102 12:59;V;;;;;;
D;231;2609569;9;20020102 12:59;V;;;;;;
B;231;2609904;10;20020102 12:59;;;;RUSSELL ST;WEST WYALONG;2671;6.271;H;20011012;20011105;175000;Z;R;RESIDENCE;;AA;RR;;8174773;
C;231;2609904;10;20020102 12:59;7//707341;
D;231;2609904;10;20020102 12:59;P;;;;;;
D;231;2609904;10;20020102 12:59;P;;;;;;
D;231;2609904;10;20020102 12:59;V;;;;;;
B;231;2609905;11;20020102 12:59;;;;RUSSELL ST;WEST WYALONG;2671;1202;M;20011012;20011105;45000;Z;R;RESIDENCE;;AA;AC;;8174772;
C;231;2609905;11;20020102 12:59;6//707341;
D;231;2609905;11;20020102 12:59;P;;;;;;
D;231;2609905;11;20020102 12:59;P;;;;;;
D;231;2609905;11;20020102 12:59;V;;;;;;
Z;56;11;12;31;
