A;142;20011109 13:17;CDIXON;
B;142;1508798;1;20011109 13:17;;2;5;ABOUKIR ST;ROCKDALE;2216;;;20010720;20010831;295000;;R;RESIDENCE;2;;;;7908617;
C;142;1508798;1;20011109 13:17;2//SP 60190;
D;142;1508798;1;20011109 13:17;P;;;;;;
D;142;1508798;1;20011109 13:17;V;;;;;;
D;142;1508798;1;20011109 13:17;V;;;;;;
B;142;1509172;2;20011109 13:17;;7;24;ALBYN ST;BEXLEY;2207;;;20010711;20010824;170000;;R;RESIDENCE;7;;;;7903416;
C;142;1509172;2;20011109 13:17;7//SP 639;
D;142;1509172;2;20011109 13:17;P;;;;;;
D;142;1509172;2;20011109 13:17;V;;;;;;
B;142;1509837;3;20011109 13:17;;10;73;ALFRED ST;ROCKDALE;2216;;;20010705;20010816;277000;;3;HOME UNIT;10;;;;7905802;
C;142;1509837;3;20011109 13:17;10//SP 1592;
D;142;1509837;3;20011109 13:17;P;;;;;;
D;142;1509837;3;20011109 13:17;P;;;;;;
D;142;1509837;3;20011109 13:17;V;;;;;;
B;142;1509837;4;20011109 13:17;;21;73;ALFRED ST;ROCKDALE;2216;;;20010705;20010816;277000;;3;HOME UNIT;21;;;;7905802;
C;142;1509837;4;20011109 13:17;21//SP 1592;
D;142;1509837;4;20011109 13:17;P;;;;;;
D;142;1509837;4;20011109 13:17;P;;;;;;
D;142;1509837;4;20011109 13:17;V;;;;;;
B;142;1510639;5;20011109 13:17;;;27;ARLINGTON ST;ROCKDALE;2216;;;20010809;20010920;441000;A;R;RESIDENCE;;XQ;;;7966560;
C;142;1510639;5;20011109 13:17;80//3043;
D;142;1510639;5;20011109 13:17;P;;;;;;
D;142;1510639;5;20011109 13:17;V;;;;;;
D;142;1510639;5;20011109 13:17;V;;;;;;
B;142;1510729;6;20011109 13:17;;104;2;ASHTON ST;ROCKDALE;2216;;;20010723;20010907;315000;;R;RESIDENCE;104;;;;7969026;
C;142;1510729;6;20011109 13:17;104//SP 52030;
D;142;1510729;6;20011109 13:17;P;;;;;;
D;142;1510729;6;20011109 13:17;P;;;;;;
D;142;1510729;6;20011109 13:17;V;;;;;;
B;142;1510841;7;20011109 13:17;;26;8;ASHTON ST;ROCKDALE;2216;;;20010727;20010907;299000;;R;RESIDENCE;26;;;;7942716;
C;142;1510841;7;20011109 13:17;26//SP 51923;
D;142;1510841;7;20011109 13:17;P;;;;;;
D;142;1510841;7;20011109 13:17;V;;;;;;
B;142;1510972;8;20011109 13:17;;;2;ASTRON CRES;BEXLEY;2207;484.5;M;20010727;20010912;388000;A;R;RESIDENCE;;MA;;;7959237;
C;142;1510972;8;20011109 13:17;971//862104;
D;142;1510972;8;20011109 13:17;P;;;;;;
D;142;1510972;8;20011109 13:17;P;;;;;;
D;142;1510972;8;20011109 13:17;V;;;;;;
D;142;1510972;8;20011109 13:17;V;;;;;;
B;142;1511042;9;20011109 13:17;;;1;ATKINSON ST;ARNCLIFFE;2205;;;20010714;20010905;431000;A;R;RESIDENCE;;XQ;;;7958500;
C;142;1511042;9;20011109 13:17;1//965076;
D;142;1511042;9;20011109 13:17;P;;;;;;
D;142;1511042;9;20011109 13:17;V;;;;;;
B;142;1511216;10;20011109 13:17;;7;45;BANKS ST;MONTEREY;2217;;;20010804;20010915;168000;;R;RESIDENCE;7;;;;7955207;
C;142;1511216;10;20011109 13:17;7//1461;
D;142;1511216;10;20011109 13:17;P;;;;;;
D;142;1511216;10;20011109 13:17;P;;;;;;
D;142;1511216;10;20011109 13:17;V;;;;;;
B;142;1512087;11;20011109 13:17;;;21;BATH ST;MONTEREY;2217;;;20010516;20010726;625000;A;R;RESIDENCE;;XD;;;7899243;
C;142;1512087;11;20011109 13:17;20//7673;
D;142;1512087;11;20011109 13:17;P;;;;;;
D;142;1512087;11;20011109 13:17;P;;;;;;
D;142;1512087;11;20011109 13:17;V;;;;;;
B;142;1512521;12;20011109 13:17;;14;354;BAY ST;BRIGHTON-LE-SANDS;2216;;;20010808;20010809;365000;;R;RESIDENCE;14;;;;7903425;
C;142;1512521;12;20011109 13:17;14//SP 51893;
D;142;1512521;12;20011109 13:17;P;;;;;;
D;142;1512521;12;20011109 13:17;V;;;;;;
D;142;1512521;12;20011109 13:17;V;;;;;;
B;142;1512521;13;20011109 13:17;;16;354;BAY ST;BRIGHTON-LE-SANDS;2216;;;20010711;20010903;425000;;R;RESIDENCE;16;;;;7953860;
C;142;1512521;13;20011109 13:17;16//SP 51893;
D;142;1512521;13;20011109 13:17;P;;;;;;
D;142;1512521;13;20011109 13:17;P;;;;;;
D;142;1512521;13;20011109 13:17;V;;;;;;
B;142;1512521;14;20011109 13:17;;28;354;BAY ST;BRIGHTON-LE-SANDS;2216;;;20010608;20010720;385000;;R;RESIDENCE;28;;;;7913922;
C;142;1512521;14;20011109 13:17;28//SP 52907;
D;142;1512521;14;20011109 13:17;P;;;;;;
D;142;1512521;14;20011109 13:17;V;;;;;;
D;142;1512521;14;20011109 13:17;V;;;;;;
B;142;1512551;15;20011109 13:17;;23;334;BAY ST;BRIGHTON-LE-SANDS;2216;;;20010720;20010831;399000;;R;RESIDENCE;23;;;;7910524;
C;142;1512551;15;20011109 13:17;23//SP 58980;
D;142;1512551;15;20011109 13:17;P;;;;;;
D;142;1512551;15;20011109 13:17;P;;;;;;
D;142;1512551;15;20011109 13:17;V;;;;;;
D;142;1512551;15;20011109 13:17;V;;;;;;
B;142;1512594;16;20011109 13:17;;5;314;BAY ST;KOGARAH;2217;;;20010709;20010824;240000;;R;RESIDENCE;5;;;;7915672;
C;142;1512594;16;20011109 13:17;5//20743;
D;142;1512594;16;20011109 13:17;P;;;;;;
D;142;1512594;16;20011109 13:17;P;;;;;;
D;142;1512594;16;20011109 13:17;V;;;;;;
D;142;1512594;16;20011109 13:17;V;;;;;;
B;142;1512594;17;20011109 13:17;;31;314;BAY ST;KOGARAH;2217;;;20010811;20010921;290000;;R;RESIDENCE;31;;;;7969454;
C;142;1512594;17;20011109 13:17;31//20743;
D;142;1512594;17;20011109 13:17;P;;;;;;
D;142;1512594;17;20011109 13:17;P;;;;;;
D;142;1512594;17;20011109 13:17;V;;;;;;
B;142;1513451;18;20011109 13:17;;;29;BELLEVUE ST;ARNCLIFFE;2205;;;20010725;20010905;375000;A;R;RESIDENCE;;XG;;;7934321;
C;142;1513451;18;20011109 13:17;16/H/2271;
D;142;1513451;18;20011109 13:17;P;;;;;;
D;142;1513451;18;20011109 13:17;P;;;;;;
D;142;1513451;18;20011109 13:17;V;;;;;;
D;142;1513451;18;20011109 13:17;V;;;;;;
B;142;1513461;19;20011109 13:17;;;9;BELLEVUE ST;ARNCLIFFE;2205;;;20010712;20010829;400000;A;R;RESIDENCE;;XG;;;7952433;
C;142;1513461;19;20011109 13:17;17/G/2271;
D;142;1513461;19;20011109 13:17;P;;;;;;
D;142;1513461;19;20011109 13:17;P;;;;;;
D;142;1513461;19;20011109 13:17;V;;;;;;
D;142;1513461;19;20011109 13:17;V;;;;;;
B;142;1513473;20;20011109 13:17;;;5;BELMONT AVE;SANS SOUCI;2219;;;20010705;20010903;760000;A;R;RESIDENCE;;XB;;;7935973;
C;142;1513473;20;20011109 13:17;18//14798;
D;142;1513473;20;20011109 13:17;P;;;;;;
D;142;1513473;20;20011109 13:17;V;;;;;;
D;142;1513473;20;20011109 13:17;V;;;;;;
B;142;1513487;21;20011109 13:17;;19;18;BELMORE ST;ARNCLIFFE;2205;;;20010623;20010827;2220000;;R;RESIDENCE;19;;;;7900011;
C;142;1513487;21;20011109 13:17;19//5893;
D;142;1513487;21;20011109 13:17;P;;;;;;
D;142;1513487;21;20011109 13:17;V;;;;;;
D;142;1513487;21;20011109 13:17;V;;;;;;
B;142;1513660;22;20011109 13:17;;;7;BERMILL ST;ROCKDALE;2216;474.2;M;20010823;20010823;400000;I;V;VACANT LAND;;FD;;;7915048;
C;142;1513660;22;20011109 13:17;A//382975;
D;142;1513660;22;20011109 13:17;P;;;;;;
D;142;1513660;22;20011109 13:17;V;;;;;;
D;142;1513660;22;20011109 13:17;V;;;;;;
D;142;1513660;22;20011109 13:17;V;;;;;;
D;142;1513660;22;20011109 13:17;V;;;;;;
D;142;1513660;22;20011109 13:17;V;;;;;;
B;142;1513713;23;20011109 13:17;;;28;BESTIC ST;ROCKDALE;2216;442.6;M;20010813;20010924;385000;A;R;RESIDENCE;;XG;;;7973872;
C;142;1513713;23;20011109 13:17;31//6679;
D;142;1513713;23;20011109 13:17;P;;;;;;
D;142;1513713;23;20011109 13:17;P;;;;;;
D;142;1513713;23;20011109 13:17;P;;;;;;
D;142;1513713;23;20011109 13:17;V;;;;;;
D;142;1513713;23;20011109 13:17;V;;;;;;
B;142;1513792;24;20011109 13:17;;12;153;BESTIC ST;ROCKDALE;2216;;;20010710;20010822;228000;;R;RESIDENCE;12;;;;7969471;
C;142;1513792;24;20011109 13:17;12//4080;
D;142;1513792;24;20011109 13:17;P;;;;;;
D;142;1513792;24;20011109 13:17;P;;;;;;
D;142;1513792;24;20011109 13:17;V;;;;;;
D;142;1513792;24;20011109 13:17;V;;;;;;
B;142;1514298;25;20011109 13:17;;;41;BRANTWOOD ST;SANS SOUCI;2219;;;20010726;20010807;7000;A;R;RESIDENCE;;XA;;;7906116;
C;142;1514298;25;20011109 13:17;17//348513;
D;142;1514298;25;20011109 13:17;P;;;;;;
