A;150;20020102 12:38;PTHIRLWELL;
B;150;1664713;1;20020102 12:38;;;123;ALCORN ST;SUFFOLK PARK;2481;992.7;M;20011023;20011210;755000;P;R;RESIDENCE;;XJ;;;8199756;
C;150;1664713;1;20020102 12:38;2/4/11632;
D;150;1664713;1;20020102 12:38;P;;;;;;
D;150;1664713;1;20020102 12:38;V;;;;;;
D;150;1664713;1;20020102 12:38;V;;;;;;
B;150;1664753;2;20020102 12:38;;;35;ALCORN ST;SUFFOLK PARK;2481;607;M;20011109;20011211;695000;P;R;RESIDENCE;;XJ;;;8199212;
C;150;1664753;2;20020102 12:38;18, 19//31280;
D;150;1664753;2;20020102 12:38;P;;;;;;
D;150;1664753;2;20020102 12:38;P;;;;;;
D;150;1664753;2;20020102 12:38;V;;;;;;
B;150;1664789;3;20020102 12:38;;2;22;ALCORN ST;SUFFOLK PARK;2481;;;20011101;20011203;395000;;R;RESIDENCE;2;;;;8206616;
C;150;1664789;3;20020102 12:38;2//SP 56632;
D;150;1664789;3;20020102 12:38;P;;;;;;
D;150;1664789;3;20020102 12:38;V;;;;;;
B;150;1664850;4;20020102 12:38;;;140;ALCORN ST;SUFFOLK PARK;2481;698.1;M;20010901;20011005;490000;A;R;RESIDENCE;;HG;AC;;8162131;
C;150;1664850;4;20020102 12:38;14/5/11632;
D;150;1664850;4;20020102 12:38;P;;;;;;
D;150;1664850;4;20020102 12:38;P;;;;;;
D;150;1664850;4;20020102 12:38;V;;;;;;
B;150;1665189;5;20020102 12:38;;;6;AVOCADO CRES;EWINGSDALE;2481;1.01;H;20010914;20011116;685000;R;R;RESIDENCE;;RA;RR;;8155226;
C;150;1665189;5;20020102 12:38;123//831110;
D;150;1665189;5;20020102 12:38;P;;;;;;
D;150;1665189;5;20020102 12:38;V;;;;;;
B;150;1666026;6;20020102 12:38;;;26;BEACHSIDE DR;SUFFOLK PARK;2481;842;M;20010928;20011031;150000;A;R;RESIDENCE;;HG;;;8212323;
C;150;1666026;6;20020102 12:38;23//264063;
D;150;1666026;6;20020102 12:38;P;;;;;;
D;150;1666026;6;20020102 12:38;P;;;;;;
D;150;1666026;6;20020102 12:38;V;;;;;;
D;150;1666026;6;20020102 12:38;V;;;;;;
B;150;1666112;7;20020102 12:38;;;;BEECH DR;SUFFOLK PARK;2481;827.7;M;20011010;20011205;300000;A;R;RESIDENCE;;HF;;;8211614;
C;150;1666112;7;20020102 12:38;225//869846;
D;150;1666112;7;20020102 12:38;P;;;;;;
D;150;1666112;7;20020102 12:38;P;;;;;;
