A;056;20020603 09:53;PTHIRLWELL;
B;056;519020;1;20020603 09:53;;;;PH HENTY;HENTY;2658;128.26;H;20020226;20020311;255000;R;3;FARM;;HJ;;;8607134;
C;056;519020;1;20020603 09:53;3, 4, 5//253932;
D;056;519020;1;20020603 09:53;P;;;;;;
D;056;519020;1;20020603 09:53;P;;;;;;
D;056;519020;1;20020603 09:53;V;;;;;;
B;056;519132;2;20020603 09:53;;;8;COMER ST;HENTY;2658;1353;M;20020410;20020520;30000;Z;R;RESIDENCE;;AN;;;8613694;
C;056;519132;2;20020603 09:53;A//940503;
D;056;519132;2;20020603 09:53;P;;;;;;
D;056;519132;2;20020603 09:53;V;;;;;;
B;056;519197;3;20020603 09:53;;;6;FIRST AVE;HENTY;2658;980.1;M;20020410;20020505;47000;Z;R;RESIDENCE;;AH;;;8613695;
C;056;519197;3;20020603 09:53;60//12560;
D;056;519197;3;20020603 09:53;P;;;;;;
D;056;519197;3;20020603 09:53;V;;;;;;
B;056;519213;4;20020603 09:53;;;26;FIRST ST;HENTY;2658;1081;M;20020403;20020508;106000;Z;R;RESIDENCE;;AH;;;8612051;
C;056;519213;4;20020603 09:53;140//12560;
D;056;519213;4;20020603 09:53;P;;;;;;
D;056;519213;4;20020603 09:53;P;;;;;;
D;056;519213;4;20020603 09:53;V;;;;;;
B;056;520136;5;20020603 09:53;;;;FEDERAL ST;CULCAIRN;2660;839.1;M;20020408;20020429;93000;Z;R;RESIDENCE;;AB;;;8567948;
C;056;520136;5;20020603 09:53;19//248611;
D;056;520136;5;20020603 09:53;P;;;;;;
D;056;520136;5;20020603 09:53;V;;;;;;
D;056;520136;5;20020603 09:53;V;;;;;;
B;056;520186;6;20020603 09:53;;;27;GORDON ST;CULCAIRN;2660;2848;M;20020320;20020422;155000;Z;R;RESIDENCE;;AC;;;8599267;
C;056;520186;6;20020603 09:53;7, 8/20/6027;
D;056;520186;6;20020603 09:53;P;;;;;;
D;056;520186;6;20020603 09:53;P;;;;;;
D;056;520186;6;20020603 09:53;V;;;;;;
B;056;520288;7;20020603 09:53;;;11;KIRNDEEN ST;CULCAIRN;2660;1563;M;20020509;20020516;64000;Z;R;RESIDENCE;;AD;;;8630277;
C;056;520288;7;20020603 09:53;9/14/6676;
D;056;520288;7;20020603 09:53;P;;;;;;
D;056;520288;7;20020603 09:53;P;;;;;;
D;056;520288;7;20020603 09:53;V;;;;;;
B;056;520379;8;20020603 09:53;;;30;MELVILLE ST;CULCAIRN;2660;524.8;M;20020319;20020418;53000;Z;R;RESIDENCE;;AA;;;8598913;
C;056;520379;8;20020603 09:53;15/11/6027;
D;056;520379;8;20020603 09:53;P;;;;;;
D;056;520379;8;20020603 09:53;P;;;;;;
D;056;520379;8;20020603 09:53;V;;;;;;
B;056;520404;9;20020603 09:53;;;82;MUNRO ST;CULCAIRN;2660;1032;M;20020426;20020501;87000;Z;R;RESIDENCE;;AA;;;8590304;
C;056;520404;9;20020603 09:53;3//248134;
D;056;520404;9;20020603 09:53;P;;;;;;
D;056;520404;9;20020603 09:53;V;;;;;;
B;056;520436;10;20020603 09:53;;;;PRINCES ST;CULCAIRN;2660;;;20020513;20020520;23000;Z;V;VACANT LAND;;AC;;;8626889;
C;056;520436;10;20020603 09:53;5/21/6027;
D;056;520436;10;20020603 09:53;P;;;;;;
D;056;520436;10;20020603 09:53;V;;;;;;
D;056;520436;10;20020603 09:53;V;;;;;;
B;056;520449;11;20020603 09:53;;;6;QUEEN ST;CULCAIRN;2660;;;20020424;20020514;87500;Z;R;RESIDENCE;;AB;;;8625264;
C;056;520449;11;20020603 09:53;5/20/6027;
D;056;520449;11;20020603 09:53;P;;;;;;
D;056;520449;11;20020603 09:53;P;;;;;;
D;056;520449;11;20020603 09:53;V;;;;;;
D;056;520449;11;20020603 09:53;V;;;;;;
B;056;520603;12;20020603 09:53;;;;PH SHERWYN;WALBUNDRIE;2642;192.4;H;20020227;20020301;209220;R;R;RESIDENCE;;RC;RM;;8422476;
C;056;520603;12;20020603 09:53;PT 165//753760;
D;056;520603;12;20020603 09:53;P;;;;;;
D;056;520603;12;20020603 09:53;V;;;;;;
B;056;521052;13;20020603 09:53;;;;PIONEER DR;WALLA WALLA;2659;877.8;M;20020321;20020517;45000;Z;R;RESIDENCE;;AQ;;;8637371;
C;056;521052;13;20020603 09:53;3//245313;
D;056;521052;13;20020603 09:53;P;;;;;;
D;056;521052;13;20020603 09:53;P;;;;;;
D;056;521052;13;20020603 09:53;V;;;;;;
B;056;2841542;14;20020603 09:53;;;;PH JERRA JERRA;COOKARDINIA;2650;334.4;H;20010803;20011024;470000;R;3;FARM;;RE;RM;;8070699;
C;056;2841542;14;20020603 09:53;111, 112, 113, PT 114, 85//753344 Enclosure Permit 14685 Encl Permit;
D;056;2841542;14;20020603 09:53;P;;;;;;
D;056;2841542;14;20020603 09:53;P;;;;;;
D;056;2841542;14;20020603 09:53;V;;;;;;
D;056;2841542;14;20020603 09:53;V;;;;;;
B;056;2899059;15;20020603 09:53;;;;;HENTY;2658;;;20020228;20020415;320000;;3;FARM;;;;;8585418;
C;056;2899059;15;20020603 09:53;2//1039455;
D;056;2899059;15;20020603 09:53;P;;;;;;
D;056;2899059;15;20020603 09:53;P;;;;;;
D;056;2899059;15;20020603 09:53;V;;;;;;
D;056;2899059;15;20020603 09:53;V;;;;;;
B;056;2903126;16;20020603 09:53;;;;PH STITT;WALBUNDRIE;2642;98.39;H;20020107;20020215;169508;;3;FARM;;;RM;;8385830;
C;056;2903126;16;20020603 09:53;103//753761;
D;056;2903126;16;20020603 09:53;P;;;;;;
D;056;2903126;16;20020603 09:53;V;;;;;;
B;056;2905595;17;20020603 09:53;;;;PH COMER;HENTY;2658;150.64;H;20011201;20011205;223200;;3;FARM;;;RM;;8438813;
C;056;2905595;17;20020603 09:53;16, 65//753733;
D;056;2905595;17;20020603 09:53;P;;;;;;
D;056;2905595;17;20020603 09:53;V;;;;;;
B;056;2905596;18;20020603 09:53;;;;PH COMER;HENTY;2658;129.5;H;20011204;20011205;192000;;3;FARM;;;RM;;8438843;
C;056;2905596;18;20020603 09:53;13//753733;
D;056;2905596;18;20020603 09:53;P;;;;;;
D;056;2905596;18;20020603 09:53;V;;;;;;
Z;88;18;18;50;
