A;RTSALEDATA;143;20250210 01:01;VALNET;
B;143;4246430;1;20250210 01:01;;407;153;PARRAMATTA RD;HOMEBUSH;2140;77;M;20241120;20250130;500000;;R;RESIDENCE;31;;;0;AU792382;
C;143;4246430;1;20250210 01:01;31/SP94337;
D;143;4246430;1;20250210 01:01;P;;;;;;
D;143;4246430;1;20250210 01:01;P;;;;;;
D;143;4246430;1;20250210 01:01;V;;;;;;
B;143;4139102;2;20250210 01:01;;408;16;SMALLWOOD AVE;HOMEBUSH;2140;;;20241127;20250205;835000;;R;RESIDENCE;39;;;0;AU806037;
C;143;4139102;2;20250210 01:01;39/SP94433;
D;143;4139102;2;20250210 01:01;P;;;;;;
D;143;4139102;2;20250210 01:01;P;;;;;;
D;143;4139102;2;20250210 01:01;V;;;;;;
D;143;4139102;2;20250210 01:01;V;;;;;;
B;143;3704264;3;20250210 01:01;BUILDING R;101;81;COURALLIE AVE;HOMEBUSH WEST;2140;90;M;20241217;20250130;535000;;R;RESIDENCE;1105;;;0;AU789768;
C;143;3704264;3;20250210 01:01;1105/SP98641;
D;143;3704264;3;20250210 01:01;P;;;;;;
D;143;3704264;3;20250210 01:01;P;;;;;;
D;143;3704264;3;20250210 01:01;V;;;;;;
B;143;4069910;4;20250210 01:01;;9;1;KANOONA AVE;HOMEBUSH;2140;140;M;20241227;20250130;620000;;R;RESIDENCE;7;;;0;AU792202;
C;143;4069910;4;20250210 01:01;7/SP96421;
D;143;4069910;4;20250210 01:01;P;;;;;;
D;143;4069910;4;20250210 01:01;V;;;;;;
B;143;4069910;5;20250210 01:01;;77;1;KANOONA AVE;HOMEBUSH;2140;82;M;20241220;20250131;445000;;R;RESIDENCE;71;;;0;AU794366;
C;143;4069910;5;20250210 01:01;71/SP96421;
D;143;4069910;5;20250210 01:01;P;;;;;;
D;143;4069910;5;20250210 01:01;V;;;;;;
B;143;4069910;6;20250210 01:01;;78;1;KANOONA AVE;HOMEBUSH;2140;13;M;20241227;20250130;620000;;R;RESIDENCE;78;;;0;AU792202;
C;143;4069910;6;20250210 01:01;78/SP96421;
D;143;4069910;6;20250210 01:01;P;;;;;;
D;143;4069910;6;20250210 01:01;V;;;;;;
B;143;4043785;7;20250210 01:01;;1;7;DEROWIE AVE;HOMEBUSH;2140;152;M;20241121;20250131;621000;;R;RESIDENCE;1;;;0;AU796899;
C;143;4043785;7;20250210 01:01;1/SP92337;
D;143;4043785;7;20250210 01:01;P;;;;;;
D;143;4043785;7;20250210 01:01;P;;;;;;
D;143;4043785;7;20250210 01:01;V;;;;;;
B;143;4541752;8;20250210 01:01;;1702;9;NIPPER ST;HOMEBUSH;2140;113;M;20241220;20250131;805000;;R;RESIDENCE;270;;;0;AU793583;
C;143;4541752;8;20250210 01:01;270/SP107447;
D;143;4541752;8;20250210 01:01;P;;;;;;
D;143;4541752;8;20250210 01:01;P;;;;;;
D;143;4541752;8;20250210 01:01;V;;;;;;
B;143;1555482;9;20250210 01:01;;4;10;MARGARET ST;STRATHFIELD;2135;;;20241218;20250131;672500;;R;RESIDENCE;4;;;0;AU793181;
C;143;1555482;9;20250210 01:01;4/SP62471;
D;143;1555482;9;20250210 01:01;P;;;;;;
D;143;1555482;9;20250210 01:01;V;;;;;;
B;143;1555721;10;20250210 01:01;;;5;MELROSE ST;HOMEBUSH;2140;891.6;M;20250121;20250131;850000;R2;R;RESIDENCE;;EAA;;50;AU792988;
C;143;1555721;10;20250210 01:01;26/6382;
D;143;1555721;10;20250210 01:01;P;;;;;;
D;143;1555721;10;20250210 01:01;V;;;;;;
D;143;1555721;10;20250210 01:01;V;;;;;;
B;143;1558502;11;20250210 01:01;;;6;WALLIS AVE;STRATHFIELD;2135;730.9;M;20240927;20250204;4800000;R2;R;RESIDENCE;;EGG;;0;AU804255;
C;143;1558502;11;20250210 01:01;A/332047;
D;143;1558502;11;20250210 01:01;P;;;;;;
D;143;1558502;11;20250210 01:01;V;;;;;;
D;143;1558502;11;20250210 01:01;V;;;;;;
B;143;1556158;12;20250210 01:01;;;7;NEWTON RD;STRATHFIELD;2135;1423;M;20240810;20250205;12250000;R2;R;RESIDENCE;;EGG;;0;AU805221;
C;143;1556158;12;20250210 01:01;29/8778;
D;143;1556158;12;20250210 01:01;P;;;;;;
D;143;1556158;12;20250210 01:01;P;;;;;;
D;143;1556158;12;20250210 01:01;V;;;;;;
D;143;1556158;12;20250210 01:01;V;;;;;;
B;143;1548520;13;20250210 01:01;;;24;ADA AVE;STRATHFIELD;2135;627.28;M;20240819;20250130;3460000;R2;R;RESIDENCE;;ENN;;0;AU789946;
C;143;1548520;13;20250210 01:01;134/11856;
D;143;1548520;13;20250210 01:01;P;;;;;;
D;143;1548520;13;20250210 01:01;V;;;;;;
D;143;1548520;13;20250210 01:01;V;;;;;;
B;143;1553871;14;20250210 01:01;;1;22;HOMEBUSH RD;STRATHFIELD;2135;;;20250130;20250205;382500;;R;RESIDENCE;1;;;56;AU804927;
C;143;1553871;14;20250210 01:01;1/SP6274;
D;143;1553871;14;20250210 01:01;P;;;;;;
D;143;1553871;14;20250210 01:01;V;;;;;;
D;143;1553871;14;20250210 01:01;V;;;;;;
D;143;1553871;14;20250210 01:01;V;;;;;;
D;143;1553871;14;20250210 01:01;V;;;;;;
B;143;1551914;15;20250210 01:01;;;1;COSGROVE RD;STRATHFIELD SOUTH;2136;556.4;M;20240731;20250131;3795000;E4;3;COMMERCIAL;;DNI;;0;AU797219;
C;143;1551914;15;20250210 01:01;13/1776;
D;143;1551914;15;20250210 01:01;P;;;;;;
D;143;1551914;15;20250210 01:01;V;;;;;;
B;143;1549896;16;20250210 01:01;;;56;BAREENA ST;STRATHFIELD;2135;627.13;M;20241206;20250204;5310000;R2;R;RESIDENCE;;ENN;;0;AU804253;
C;143;1549896;16;20250210 01:01;105/14613;
D;143;1549896;16;20250210 01:01;P;;;;;;
