A;RTSALEDATA;150;20250127 01:02;VALNET;
B;150;1672192;1;20250127 01:02;;;751;LEFT BANK RD;MULLUMBIMBY CREEK;2482;19.68;H;20240926;20250120;1370000;RU1;3;FARM;;RRB;;0;AU761432;
C;150;1672192;1;20250127 01:02;4/575947;
D;150;1672192;1;20250127 01:02;P;;;;;;
D;150;1672192;1;20250127 01:02;P;;;;;;
D;150;1672192;1;20250127 01:02;V;;;;;;
B;150;1664723;2;20250127 01:02;;;101;ALCORN ST;SUFFOLK PARK;2481;753.7;M;20241101;20250117;4400000;P;R;RESIDENCE;;XJ;;0;AU756014;
C;150;1664723;2;20250127 01:02;8/10/11632;
D;150;1664723;2;20250127 01:02;P;;;;;;
D;150;1664723;2;20250127 01:02;P;;;;;;
D;150;1664723;2;20250127 01:02;V;;;;;;
B;150;1664834;3;20250127 01:02;;;116;ALCORN ST;SUFFOLK PARK;2481;766.1;M;20241217;20250120;2950000;R2;R;RESIDENCE;;AHG;;0;AU764426;
C;150;1664834;3;20250127 01:02;13/8/11632 1/41300;
D;150;1664834;3;20250127 01:02;P;;;;;;
D;150;1664834;3;20250127 01:02;P;;;;;;
D;150;1664834;3;20250127 01:02;V;;;;;;
D;150;1664834;3;20250127 01:02;V;;;;;;
B;150;1675575;4;20250127 01:02;;7;88;RAJAH RD;OCEAN SHORES;2483;;;20241031;20250121;550000;;R;RESIDENCE;7;;;0;AU766448;
C;150;1675575;4;20250127 01:02;7/SP18116;
D;150;1675575;4;20250127 01:02;P;;;;;;
D;150;1675575;4;20250127 01:02;P;;;;;;
D;150;1675575;4;20250127 01:02;V;;;;;;
B;150;1667841;5;20250127 01:02;;2;31;CARLYLE LANE;BYRON BAY;2481;;;20240819;20250116;2050000;;R;RESIDENCE;2;;;0;AU752792;
C;150;1667841;5;20250127 01:02;2/SP45817;
D;150;1667841;5;20250127 01:02;P;;;;;;
D;150;1667841;5;20250127 01:02;V;;;;;;
B;150;1668178;6;20250127 01:02;;;19;CHILDE ST;BYRON BAY;2481;505.9;M;20021018;20250117;4150000;P;R;RESIDENCE;;XY;;0;AU755592;
C;150;1668178;6;20250127 01:02;15/4/1623;
D;150;1668178;6;20250127 01:02;P;;;;;;
D;150;1668178;6;20250127 01:02;V;;;;;;
D;150;1668178;6;20250127 01:02;V;;;;;;
B;150;1676222;7;20250127 01:02;;;21;SCOTT ST;BYRON BAY;2481;630;M;20250116;20250116;2600000;R2;R;RESIDENCE;;AKN;;0;AU752795;
C;150;1676222;7;20250127 01:02;8/260562;
D;150;1676222;7;20250127 01:02;P;;;;;;
D;150;1676222;7;20250127 01:02;V;;;;;;
B;150;1673847;8;20250127 01:02;;;50;NAROOMA DR;OCEAN SHORES;2483;771.4;M;20241219;20250120;850000;R2;R;RESIDENCE;;AHM;;0;AU764900;
C;150;1673847;8;20250127 01:02;338/238455;
D;150;1673847;8;20250127 01:02;P;;;;;;
D;150;1673847;8;20250127 01:02;V;;;;;;
B;150;1674208;9;20250127 01:02;;;162;OLD BANGALOW RD;BYRON BAY;2481;3.718;H;20241123;20250116;2725000;RU2;R;RESIDENCE;;RRE;;0;AU752729;
C;150;1674208;9;20250127 01:02;8/588885;
D;150;1674208;9;20250127 01:02;P;;;;;;
D;150;1674208;9;20250127 01:02;P;;;;;;
D;150;1674208;9;20250127 01:02;V;;;;;;
D;150;1674208;9;20250127 01:02;V;;;;;;
