A;RTSALEDATA;226;20250421 01:31;VALNET;
B;226;4162648;1;20250421 01:31;;;4;ALFRED PL;THIRLMERE;2572;764.6;M;20250409;20250411;60000;R2;R;RESIDENCE;;THI;;5;AU971238;
C;226;4162648;1;20250421 01:31;150/1245299;
D;226;4162648;1;20250421 01:31;P;;;;;;
D;226;4162648;1;20250421 01:31;P;;;;;;
D;226;4162648;1;20250421 01:31;V;;;;;;
B;226;4162651;2;20250421 01:31;;;69;HIGHLAND CRES;THIRLMERE;2572;450;M;20250303;20250414;942500;R2;R;RESIDENCE;;THI;;0;AU975747;
C;226;4162651;2;20250421 01:31;153/1245299;
D;226;4162651;2;20250421 01:31;P;;;;;;
D;226;4162651;2;20250421 01:31;P;;;;;;
D;226;4162651;2;20250421 01:31;V;;;;;;
D;226;4162651;2;20250421 01:31;V;;;;;;
B;226;4201578;3;20250421 01:31;;;22;ROY CRES;THIRLMERE;2572;450.3;M;20250207;20250414;915000;R2;R;RESIDENCE;;THI;;0;AU977339;
C;226;4201578;3;20250421 01:31;122/1236902;
D;226;4201578;3;20250421 01:31;P;;;;;;
D;226;4201578;3;20250421 01:31;P;;;;;;
D;226;4201578;3;20250421 01:31;V;;;;;;
D;226;4201578;3;20250421 01:31;V;;;;;;
B;226;4201583;4;20250421 01:31;;;12;ROY CRES;THIRLMERE;2572;450.3;M;20250309;20250414;1025000;R2;R;RESIDENCE;;THI;;0;AU976929;
C;226;4201583;4;20250421 01:31;127/1236902;
D;226;4201583;4;20250421 01:31;P;;;;;;
D;226;4201583;4;20250421 01:31;V;;;;;;
D;226;4201583;4;20250421 01:31;V;;;;;;
B;226;2591260;5;20250421 01:31;;;1839;BARKERS LODGE RD;OAKDALE;2570;1834;M;20250301;20250414;950000;R2;R;RESIDENCE;;OAK;;0;AU976966;
C;226;2591260;5;20250421 01:31;R/401216;
D;226;2591260;5;20250421 01:31;P;;;;;;
D;226;2591260;5;20250421 01:31;P;;;;;;
D;226;2591260;5;20250421 01:31;V;;;;;;
D;226;2591260;5;20250421 01:31;V;;;;;;
B;226;2592479;6;20250421 01:31;;;73;CAMDEN RD;DOUGLAS PARK;2569;1.864;H;20250317;20250411;2400000;RU4;R;RESIDENCE;;DOT;;0;AU972865;
C;226;2592479;6;20250421 01:31;104/1321;
D;226;2592479;6;20250421 01:31;P;;;;;;
D;226;2592479;6;20250421 01:31;V;;;;;;
B;226;2600069;7;20250421 01:31;;;47;REMEMBRANCE DRWY;YANDERRA;2574;512.2;M;20250305;20250416;722500;R2;R;RESIDENCE;;YAN;;0;AU985126;
C;226;2600069;7;20250421 01:31;203/13114;
D;226;2600069;7;20250421 01:31;P;;;;;;
D;226;2600069;7;20250421 01:31;P;;;;;;
D;226;2600069;7;20250421 01:31;V;;;;;;
B;226;2598608;8;20250421 01:31;;;150;MULHOLLANDS RD;PICTON;2571;2.093;H;20250305;20250411;1900000;RU1;R;RESIDENCE;;TWH;;0;AU972774;
C;226;2598608;8;20250421 01:31;3/244398;
D;226;2598608;8;20250421 01:31;P;;;;;;
D;226;2598608;8;20250421 01:31;V;;;;;;
B;226;2601158;9;20250421 01:31;;;6;SECOND ST;WARRAGAMBA;2752;1126;M;20250304;20250415;900000;R2;R;RESIDENCE;;WAR;;0;AU980007;
C;226;2601158;9;20250421 01:31;99/210649;
D;226;2601158;9;20250421 01:31;P;;;;;;
D;226;2601158;9;20250421 01:31;V;;;;;;
D;226;2601158;9;20250421 01:31;V;;;;;;
B;226;2596193;10;20250421 01:31;;;41;KADER ST;BARGO;2574;2390;M;20250304;20250411;1060000;R2;R;RESIDENCE;;BAR;;0;AU972087;
C;226;2596193;10;20250421 01:31;163/13127;
D;226;2596193;10;20250421 01:31;P;;;;;;
D;226;2596193;10;20250421 01:31;P;;;;;;
D;226;2596193;10;20250421 01:31;V;;;;;;
D;226;2596193;10;20250421 01:31;V;;;;;;
B;226;4038190;11;20250421 01:31;;;3;THOMAS ST;APPIN;2560;302.1;M;20250301;20250414;935000;R3;R;RESIDENCE;;APX;;0;AU979086;
C;226;4038190;11;20250421 01:31;10/270989;
D;226;4038190;11;20250421 01:31;P;;;;;;
D;226;4038190;11;20250421 01:31;P;;;;;;
D;226;4038190;11;20250421 01:31;V;;;;;;
D;226;4038190;11;20250421 01:31;V;;;;;;
B;226;4527643;12;20250421 01:31;;;28;SERENGETI CCT;SILVERDALE;2752;527;M;20250319;20250416;1121086;R2;R;RESIDENCE;;SIL;;0;AU986108;
C;226;4527643;12;20250421 01:31;529/1275379;
D;226;4527643;12;20250421 01:31;P;;;;;;
D;226;4527643;12;20250421 01:31;V;;;;;;
B;226;4550002;13;20250421 01:31;;;13;DAISYVALE CRES;WILTON;2571;375;M;20250228;20250411;520000;UD;R;RESIDENCE;;WUR;;0;AU974639;
C;226;4550002;13;20250421 01:31;1025/1289197;
D;226;4550002;13;20250421 01:31;P;;;;;;
D;226;4550002;13;20250421 01:31;P;;;;;;
D;226;4550002;13;20250421 01:31;V;;;;;;
B;226;4550119;14;20250421 01:31;;;2;CLOVER ST;WILTON;2571;711.1;M;20250226;20250410;700000;UD;V;VACANT LAND;;WUR;;0;AU969701;
C;226;4550119;14;20250421 01:31;1142/1289197;
D;226;4550119;14;20250421 01:31;P;;;;;;
D;226;4550119;14;20250421 01:31;P;;;;;;
D;226;4550119;14;20250421 01:31;V;;;;;;
D;226;4550119;14;20250421 01:31;V;;;;;;
D;226;4550119;14;20250421 01:31;V;;;;;;
D;226;4550119;14;20250421 01:31;V;;;;;;
B;226;4550144;15;20250421 01:31;;;1;ROSLYN LANE;WILTON;2571;310.5;M;20250321;20250410;465000;UD;R;RESIDENCE;;WUR;;0;AU968005;
C;226;4550144;15;20250421 01:31;1167/1289197;
D;226;4550144;15;20250421 01:31;P;;;;;;
D;226;4550144;15;20250421 01:31;P;;;;;;
D;226;4550144;15;20250421 01:31;V;;;;;;
B;226;4586693;16;20250421 01:31;;;11;JOHN ST;THE OAKS;2570;1011;M;20241122;20250415;700000;R2;R;RESIDENCE;;OAT;;0;AU981284;
C;226;4586693;16;20250421 01:31;2/246050;
D;226;4586693;16;20250421 01:31;P;;;;;;
D;226;4586693;16;20250421 01:31;P;;;;;;
D;226;4586693;16;20250421 01:31;V;;;;;;
B;226;4526202;17;20250421 01:31;;230;27;ALMA DEN WAY;TAHMOOR;2573;513.1;M;20250314;20250415;530000;R2;V;VACANT LAND;;TAR;;0;AU981110;
C;226;4526202;17;20250421 01:31;230/1297713;
D;226;4526202;17;20250421 01:31;P;;;;;;
D;226;4526202;17;20250421 01:31;P;;;;;;
D;226;4526202;17;20250421 01:31;V;;;;;;
B;226;2599327;18;20250421 01:31;;;3 B;PARK AVE;TAHMOOR;2573;1326;M;20250224;20250414;1320000;R2;R;RESIDENCE;;TAE;;0;AU979225;
C;226;2599327;18;20250421 01:31;19/834318;
D;226;2599327;18;20250421 01:31;P;;;;;;
D;226;2599327;18;20250421 01:31;P;;;;;;
D;226;2599327;18;20250421 01:31;V;;;;;;
