A;108;20030619 09:04;PDANN;
B;108;1200717;1;20030619 09:04;;;64;ABERCROMBIE DR;ABERCROMBIE;2795;953;M;20021203;20030228;220000;A;R;RESIDENCE;;AW;;0;9480985;
C;108;1200717;1;20030619 09:04;308//838636;
D;108;1200717;1;20030619 09:04;P;;;;;;
D;108;1200717;1;20030619 09:04;P;;;;;;
D;108;1200717;1;20030619 09:04;V;;;;;;
D;108;1200717;1;20030619 09:04;V;;;;;;
B;108;1201188;2;20030619 09:04;;;76;BANT ST;SOUTH BATHURST;2795;1.532;H;20030204;20030311;105000;I;R;RESIDENCE;;FC;ACO;0;9449397;
C;108;1201188;2;20030619 09:04;22//1013341;
D;108;1201188;2;20030619 09:04;P;;;;;;
D;108;1201188;2;20030619 09:04;P;;;;;;
D;108;1201188;2;20030619 09:04;V;;;;;;
B;108;1201189;3;20030619 09:04;;;78;BANT ST;SOUTH BATHURST;2795;699.9;M;20030204;20030311;105000;A;R;RESIDENCE;;AS;ACO;0;9449397;
C;108;1201189;3;20030619 09:04;23//1013341;
D;108;1201189;3;20030619 09:04;P;;;;;;
D;108;1201189;3;20030619 09:04;P;;;;;;
D;108;1201189;3;20030619 09:04;V;;;;;;
B;108;1201282;4;20030619 09:04;;;27;BARKER CCT;KELSO;2795;704.7;M;20030217;20030314;180000;A;R;RESIDENCE;;AK;ACF;0;9461883;
C;108;1201282;4;20030619 09:04;60//800318;
D;108;1201282;4;20030619 09:04;P;;;;;;
D;108;1201282;4;20030619 09:04;P;;;;;;
D;108;1201282;4;20030619 09:04;V;;;;;;
B;108;1201480;5;20030619 09:04;;3;94;BENTINCK ST;BATHURST;2795;;;20030221;20030312;310000;;3;FACTORY;3;;XFO;0;9450678;
C;108;1201480;5;20030619 09:04;3//SP 64069;
D;108;1201480;5;20030619 09:04;P;;;;;;
D;108;1201480;5;20030619 09:04;V;;;;;;
B;108;1201480;6;20030619 09:04;;4;94;BENTINCK ST;BATHURST;2795;;;20030221;20030312;310000;;3;FACTORY;4;;XFO;0;9450678;
C;108;1201480;6;20030619 09:04;4//SP 64069;
D;108;1201480;6;20030619 09:04;P;;;;;;
D;108;1201480;6;20030619 09:04;V;;;;;;
D;108;1201480;6;20030619 09:04;V;;;;;;
B;108;1201554;7;20030619 09:04;;;54;BIILMANN PL;WINDRADYNE;2795;776.1;M;20030124;20030303;112000;A;R;RESIDENCE;;AE;AC;0;9459537;
C;108;1201554;7;20030619 09:04;194//249576;
D;108;1201554;7;20030619 09:04;P;;;;;;
D;108;1201554;7;20030619 09:04;P;;;;;;
D;108;1201554;7;20030619 09:04;V;;;;;;
B;108;1201837;8;20030619 09:04;;;229;WILLIAM ST;BATHURST;2795;607;M;20030117;20030225;241500;A;R;RESIDENCE;;AH;AC;0;9467180;
C;108;1201837;8;20030619 09:04;22/155/758065;
D;108;1201837;8;20030619 09:04;P;;;;;;
D;108;1201837;8;20030619 09:04;V;;;;;;
D;108;1201837;8;20030619 09:04;V;;;;;;
B;108;1202612;9;20030619 09:04;;;77;CORPORATION AVE;ROBIN HILL;2795;1048;M;20030227;20030228;220000;B;R;RESIDENCE;;BT;;0;9479237;
C;108;1202612;9;20030619 09:04;20//816808;
D;108;1202612;9;20030619 09:04;P;;;;;;
D;108;1202612;9;20030619 09:04;P;;;;;;
D;108;1202612;9;20030619 09:04;P;;;;;;
D;108;1202612;9;20030619 09:04;V;;;;;;
D;108;1202612;9;20030619 09:04;V;;;;;;
B;108;1202680;10;20030619 09:04;;;24;COUSINS PL;WINDRADYNE;2795;872.6;M;20030120;20030224;153000;A;R;RESIDENCE;;AW;AC;0;9453824;
C;108;1202680;10;20030619 09:04;1335//611022;
D;108;1202680;10;20030619 09:04;P;;;;;;
D;108;1202680;10;20030619 09:04;V;;;;;;
B;108;1203178;11;20030619 09:04;;;212;DURHAM ST;BATHURST;2795;682.9;M;20030227;20030320;195000;A;R;RESIDENCE;;AE;AC;0;9478254;
C;108;1203178;11;20030619 09:04;5//38789;
D;108;1203178;11;20030619 09:04;P;;;;;;
D;108;1203178;11;20030619 09:04;P;;;;;;
D;108;1203178;11;20030619 09:04;V;;;;;;
B;108;1203446;12;20030619 09:04;;;10;EMERALD DR;KELSO;2795;1015;M;20030203;20030203;230000;A;R;RESIDENCE;;AK;AC;0;9455536;
C;108;1203446;12;20030619 09:04;11//1017758;
D;108;1203446;12;20030619 09:04;P;;;;;;
D;108;1203446;12;20030619 09:04;P;;;;;;
D;108;1203446;12;20030619 09:04;V;;;;;;
D;108;1203446;12;20030619 09:04;V;;;;;;
B;108;1203479;13;20030619 09:04;;;16;ENDURANCE CT;LLANARTH;2795;958.8;M;20030210;20030317;60550;A;V;VACANT LAND;;AL;AV;0;9471919;
C;108;1203479;13;20030619 09:04;30//1010602;
D;108;1203479;13;20030619 09:04;P;;;;;;
D;108;1203479;13;20030619 09:04;P;;;;;;
D;108;1203479;13;20030619 09:04;V;;;;;;
B;108;1203480;14;20030619 09:04;;;18;ENDURANCE CT;LLANARTH;2795;1016;M;20030110;20030315;70200;A;V;VACANT LAND;;AL;AV;0;9477113;
C;108;1203480;14;20030619 09:04;31//1010602;
D;108;1203480;14;20030619 09:04;P;;;;;;
D;108;1203480;14;20030619 09:04;P;;;;;;
D;108;1203480;14;20030619 09:04;V;;;;;;
B;108;1203570;15;20030619 09:04;;;3;FARMGATE DR;ABERCROMBIE;2795;903.2;M;20030220;20030313;283000;A;R;RESIDENCE;;AW;AC;0;9487207;
C;108;1203570;15;20030619 09:04;28//866653;
D;108;1203570;15;20030619 09:04;P;;;;;;
D;108;1203570;15;20030619 09:04;P;;;;;;
D;108;1203570;15;20030619 09:04;V;;;;;;
D;108;1203570;15;20030619 09:04;V;;;;;;
B;108;1203986;16;20030619 09:04;;;44;GILMOUR ST;KELSO;2795;658.9;M;20030206;20030313;136000;A;R;RESIDENCE;;AK;AC;0;9455963;
C;108;1203986;16;20030619 09:04;18//244913;
D;108;1203986;16;20030619 09:04;P;;;;;;
D;108;1203986;16;20030619 09:04;V;;;;;;
B;108;1203992;17;20030619 09:04;;;54;GILMOUR ST;KELSO;2795;726.9;M;20030129;20030310;145000;A;R;RESIDENCE;;AK;AC;0;9453635;
C;108;1203992;17;20030619 09:04;13//244913;
D;108;1203992;17;20030619 09:04;P;;;;;;
D;108;1203992;17;20030619 09:04;P;;;;;;
D;108;1203992;17;20030619 09:04;V;;;;;;
D;108;1203992;17;20030619 09:04;V;;;;;;
B;108;1204122;18;20030619 09:04;;;32;GORMANS HILL RD;GORMANS HILL;2795;765.1;M;20020828;20030303;76000;A;R;RESIDENCE;;AS;;0;9473394;
C;108;1204122;18;20030619 09:04;5//38973;
D;108;1204122;18;20030619 09:04;P;;;;;;
D;108;1204122;18;20030619 09:04;V;;;;;;
B;108;1204356;19;20030619 09:04;;;17;HAMILTON ST;SOUTH BATHURST;2795;490.5;M;20020122;20020122;140000;A;R;RESIDENCE;;AS;AC;0;8337787;
C;108;1204356;19;20030619 09:04;1//197152;
D;108;1204356;19;20030619 09:04;P;;;;;;
D;108;1204356;19;20030619 09:04;V;;;;;;
B;108;1204523;20;20030619 09:04;;;99;HAVANNAH ST;BATHURST;2795;213.7;M;20030120;20030305;170000;A;R;RESIDENCE;;AC;AC;0;9449885;
C;108;1204523;20;20030619 09:04;11//588742;
D;108;1204523;20;20030619 09:04;P;;;;;;
D;108;1204523;20;20030619 09:04;V;;;;;;
B;108;1204656;21;20030619 09:04;;6;92;HAVENHAND WAY;MITCHELL;2795;;;20030210;20030313;58000;;R;RESIDENCE;6;;XA;0;9472172;
C;108;1204656;21;20030619 09:04;6//SP 40893;
D;108;1204656;21;20030619 09:04;P;;;;;;
D;108;1204656;21;20030619 09:04;P;;;;;;
D;108;1204656;21;20030619 09:04;V;;;;;;
D;108;1204656;21;20030619 09:04;V;;;;;;
B;108;1205346;22;20030619 09:04;;;42;KABBERA BVD;KELSO;2795;1010;M;20030204;20030318;220000;A;R;RESIDENCE;;AK;AC;0;9470429;
C;108;1205346;22;20030619 09:04;104//247843;
D;108;1205346;22;20030619 09:04;P;;;;;;
D;108;1205346;22;20030619 09:04;P;;;;;;
D;108;1205346;22;20030619 09:05;V;;;;;;
B;108;1205377;23;20030619 09:05;;;35;KABBERA BVD;KELSO;2795;774.3;M;20030130;20030307;196000;A;R;RESIDENCE;;AK;;0;9475357;
C;108;1205377;23;20030619 09:05;296//245561;
D;108;1205377;23;20030619 09:05;P;;;;;;
D;108;1205377;23;20030619 09:05;P;;;;;;
D;108;1205377;23;20030619 09:05;V;;;;;;
