A;RTSALEDATA;263;20250303 01:08;VALNET;
B;263;2875628;1;20250303 01:08;;;5;KEENA CT;COROWA;2646;978.9;M;20250131;20250221;650000;R2;R;RESIDENCE;;LCW;;0;AU843175;
C;263;2875628;1;20250303 01:08;16/1034712;
D;263;2875628;1;20250303 01:08;P;;;;;;
D;263;2875628;1;20250303 01:08;P;;;;;;
D;263;2875628;1;20250303 01:08;V;;;;;;
D;263;2875628;1;20250303 01:08;V;;;;;;
B;263;516249;2;20250303 01:08;;;12;RIESLING ST;COROWA;2646;920.7;M;20250123;20250225;420000;R1;R;RESIDENCE;;ACE;;0;AU847721;
C;263;516249;2;20250303 01:08;A/525432;
D;263;516249;2;20250303 01:08;P;;;;;;
D;263;516249;2;20250303 01:08;V;;;;;;
D;263;516249;2;20250303 01:08;V;;;;;;
B;263;3051115;3;20250303 01:08;;3;12;STURT ST;MULWALA;2647;;;20250115;20250224;310000;;R;RESIDENCE;3;;;0;AU844607;
C;263;3051115;3;20250303 01:08;3/SP71702;
D;263;3051115;3;20250303 01:08;P;;;;;;
D;263;3051115;3;20250303 01:08;V;;;;;;
B;263;530007;4;20250303 01:08;;;93;BANK ST;HOWLONG;2643;2023;M;20250205;20250221;710000;R1;R;RESIDENCE;;AHB;;0;AU841505;
C;263;530007;4;20250303 01:08;4/11/758528;
D;263;530007;4;20250303 01:08;P;;;;;;
D;263;530007;4;20250303 01:08;P;;;;;;
D;263;530007;4;20250303 01:08;V;;;;;;
B;263;561336;5;20250303 01:08;;;50;STEPHEN ST;URANA;2645;1214;M;20250206;20250221;130000;RU5;R;RESIDENCE;;VAU;;0;AU842544;
C;263;561336;5;20250303 01:08;1/996777;
D;263;561336;5;20250303 01:08;P;;;;;;
D;263;561336;5;20250303 01:08;P;;;;;;
D;263;561336;5;20250303 01:08;V;;;;;;
B;263;3237027;6;20250303 01:08;;2;103;PEARCE ST;HOWLONG;2643;516.3;M;20250129;20250224;480000;R1;R;RESIDENCE;;AHA;;0;AU845057;
C;263;3237027;6;20250303 01:08;2/285998;
D;263;3237027;6;20250303 01:08;P;;;;;;
D;263;3237027;6;20250303 01:08;V;;;;;;
Z;31;6;6;17;
