A;144;20030619 09:08;PDANN;
B;144;1559107;1;20030619 09:08;;2;79;ACACIA RD N;SUTHERLAND;2232;;;20030126;20030310;70000;;R;RESIDENCE;2;;XA;0;9474929;
C;144;1559107;1;20030619 09:08;2//SP 30811;
D;144;1559107;1;20030619 09:08;P;;;;;;
D;144;1559107;1;20030619 09:08;V;;;;;;
D;144;1559107;1;20030619 09:08;V;;;;;;
B;144;1559161;2;20030619 09:08;;46;111;ACACIA RD N;SUTHERLAND;2232;;;20030124;20030307;244000;;R;RESIDENCE;46;;XA;0;9452441;
C;144;1559161;2;20030619 09:08;46//SP 15558;
D;144;1559161;2;20030619 09:08;P;;;;;;
D;144;1559161;2;20030619 09:08;P;;;;;;
D;144;1559161;2;20030619 09:08;V;;;;;;
D;144;1559161;2;20030619 09:08;V;;;;;;
D;144;1559161;2;20030619 09:08;V;;;;;;
B;144;1559266;3;20030619 09:08;;;141;ACACIA RD S;SUTHERLAND;2232;;;20030124;20030307;400000;A;R;RESIDENCE;;MR;AC;0;9461358;
C;144;1559266;3;20030619 09:08;A//416855;
D;144;1559266;3;20030619 09:08;P;;;;;;
D;144;1559266;3;20030619 09:08;P;;;;;;
D;144;1559266;3;20030619 09:08;V;;;;;;
B;144;1559987;4;20030619 09:08;;;12;ALLAWAH CL;BANGOR;2234;796.6;M;20021219;20030313;569000;A;R;RESIDENCE;;RC;AC;0;9466241;
C;144;1559987;4;20030619 09:08;103//253710;
D;144;1559987;4;20030619 09:08;P;;;;;;
D;144;1559987;4;20030619 09:08;P;;;;;;
D;144;1559987;4;20030619 09:08;V;;;;;;
D;144;1559987;4;20030619 09:08;V;;;;;;
B;144;1560141;5;20030619 09:08;;32;1;ALLISON CRES;MENAI;2234;;;20030201;20030313;385000;;R;RESIDENCE;32;;XA;0;9459985;
C;144;1560141;5;20030619 09:08;32//SP 52322;
D;144;1560141;5;20030619 09:08;P;;;;;;
D;144;1560141;5;20030619 09:08;P;;;;;;
D;144;1560141;5;20030619 09:08;V;;;;;;
D;144;1560141;5;20030619 09:08;V;;;;;;
B;144;1560654;6;20030619 09:08;;;4;ANIMBO ST;MIRANDA;2228;695.6;M;20021224;20030307;580000;A;R;RESIDENCE;;AD;AC;0;9451440;
C;144;1560654;6;20030619 09:08;12//35762;
D;144;1560654;6;20030619 09:08;P;;;;;;
D;144;1560654;6;20030619 09:08;V;;;;;;
B;144;1560689;7;20030619 09:08;;;1;ANITRA AVE;KAREELA;2232;556.4;M;20021129;20030307;562000;A;R;RESIDENCE;;AS;AC;0;9451644;
C;144;1560689;7;20030619 09:08;110//236519;
D;144;1560689;7;20030619 09:08;P;;;;;;
D;144;1560689;7;20030619 09:08;P;;;;;;
D;144;1560689;7;20030619 09:08;V;;;;;;
B;144;1560795;8;20030619 09:08;;;3;ANZAC AVE;ENGADINE;2233;584.6;M;20030204;20030304;441000;A;R;RESIDENCE;;EQ;AC;0;9487041;
C;144;1560795;8;20030619 09:08;42//563304;
D;144;1560795;8;20030619 09:08;P;;;;;;
D;144;1560795;8;20030619 09:08;P;;;;;;
D;144;1560795;8;20030619 09:08;V;;;;;;
D;144;1560795;8;20030619 09:08;V;;;;;;
B;144;1561117;9;20030619 09:08;;;135;ARCADIA AVE;GYMEA BAY;2227;1043;M;20021018;20030124;655000;A;R;RESIDENCE;;GB;AC;0;9328448;
C;144;1561117;9;20030619 09:08;1//545287;
D;144;1561117;9;20030619 09:08;P;;;;;;
D;144;1561117;9;20030619 09:08;P;;;;;;
D;144;1561117;9;20030619 09:08;V;;;;;;
D;144;1561117;9;20030619 09:08;V;;;;;;
B;144;1561241;10;20030619 09:08;;;4;ARIKA CL;BANGOR;2234;586.7;M;20030130;20030320;602000;A;R;RESIDENCE;;RC;AC;0;9469427;
C;144;1561241;10;20030619 09:08;15//255436;
D;144;1561241;10;20030619 09:08;P;;;;;;
D;144;1561241;10;20030619 09:08;P;;;;;;
