A;238;20011109 15:04;CDIXON;
B;238;2632495;1;20011109 15:04;;;66;ABERFORD ST;COONAMBLE;2829;1379;M;20010320;20010809;270000;Z;3;SERVICE STATI;;BD;;;7959291;
C;238;2632495;1;20011109 15:04;1//658499;
D;238;2632495;1;20011109 15:04;P;;;;;;
D;238;2632495;1;20011109 15:04;P;;;;;;
D;238;2632495;1;20011109 15:04;V;;;;;;
B;238;2633713;2;20011109 15:04;;;25;YUMA ST;COONAMBLE;2829;1290;M;20010822;20010827;2000;Z;V;VACANT LAND;;ZF;;;7900697;
C;238;2633713;2;20011109 15:04;3//4918;
D;238;2633713;2;20011109 15:04;P;;;;;;
D;238;2633713;2;20011109 15:04;V;;;;;;
Z;11;2;2;5;
