A;230;20020502 11:07;PDANN;
B;230;2605744;1;20020502 11:07;;;;PERRY ST;EUSTON;2737;891;M;20011218;20020304;40000;Z;R;RESIDENCE;;ZE;;;8465896;
C;230;2605744;1;20020502 11:07;159//602678;
D;230;2605744;1;20020502 11:07;P;;;;;;
D;230;2605744;1;20020502 11:07;P;;;;;;
D;230;2605744;1;20020502 11:07;V;;;;;;
B;230;2605787;2;20020502 11:07;;;;SELWYN ST;EUSTON;2737;1771;M;20020320;20020412;35000;Z;V;VACANT LAND;;ZE;;;8536608;
C;230;2605787;2;20020502 11:07;9/3/758402;
D;230;2605787;2;20020502 11:07;P;;;;;;
D;230;2605787;2;20020502 11:07;V;;;;;;
D;230;2605787;2;20020502 11:07;V;;;;;;
B;230;2605800;3;20020502 11:07;;;;SHAILER TCE;EUSTON;2737;898.1;M;20020228;20020325;13000;Z;V;VACANT LAND;;ZE;;;8479367;
C;230;2605800;3;20020502 11:07;1//126790;
D;230;2605800;3;20020502 11:07;P;;;;;;
D;230;2605800;3;20020502 11:07;V;;;;;;
D;230;2605800;3;20020502 11:07;V;;;;;;
B;230;2891495;4;20020502 11:07;;;;;WEIMBY;;;;20010815;20020325;666162;;3;FARM;;;;;8488593;
C;230;2891495;4;20020502 11:07;1//1037832;
D;230;2891495;4;20020502 11:07;P;;;;;;
D;230;2891495;4;20020502 11:07;V;;;;;;
Z;21;4;4;11;
