A;RTSALEDATA;192;20250331 01:07;VALNET;
B;192;1863849;1;20250331 01:07;;;74;ALICE ST;MOREE;2400;771.4;M;20250124;20250321;375000;R1;R;RESIDENCE;;ACM;;0;AU911802;
C;192;1863849;1;20250331 01:07;B/355879;
D;192;1863849;1;20250331 01:07;P;;;;;;
D;192;1863849;1;20250331 01:07;P;;;;;;
D;192;1863849;1;20250331 01:07;V;;;;;;
D;192;1863849;1;20250331 01:07;V;;;;;;
B;192;1867286;2;20250331 01:07;;;379;WARIALDA ST;MOREE;2400;1113;M;20250306;20250320;184700;R1;R;RESIDENCE;;ACM;;0;AU908658;
C;192;1867286;2;20250331 01:07;7/209304;
D;192;1867286;2;20250331 01:07;P;;;;;;
D;192;1867286;2;20250331 01:07;V;;;;;;
B;192;1867288;3;20250331 01:07;;;383;WARIALDA ST;MOREE;2400;851.7;M;20250206;20250320;288000;R1;R;RESIDENCE;;ACM;;0;AU906799;
C;192;1867288;3;20250331 01:07;4/585742;
D;192;1867288;3;20250331 01:07;P;;;;;;
D;192;1867288;3;20250331 01:07;P;;;;;;
D;192;1867288;3;20250331 01:07;V;;;;;;
D;192;1867288;3;20250331 01:07;V;;;;;;
B;192;1865309;4;20250331 01:07;;;30;DOVER ST;MOREE;2400;674.5;M;20250307;20250326;65000;R1;R;RESIDENCE;;ACM;;0;AU924534;
C;192;1865309;4;20250331 01:07;G/15130;
D;192;1865309;4;20250331 01:07;P;;;;;;
D;192;1865309;4;20250331 01:07;V;;;;;;
B;192;1865407;5;20250331 01:07;;;8;DRUMMOND ST;MOREE;2400;695.6;M;20250225;20250325;150000;R1;R;RESIDENCE;;ANM;;0;AU920011;
C;192;1865407;5;20250331 01:07;2/512778;
D;192;1865407;5;20250331 01:07;P;;;;;;
D;192;1865407;5;20250331 01:07;V;;;;;;
D;192;1865407;5;20250331 01:07;V;;;;;;
B;192;1865569;6;20250331 01:07;;;17;EDWARD ST;MOREE;2400;973.8;M;20250207;20250321;470000;R1;R;RESIDENCE;;ANM;;0;AU911461;
C;192;1865569;6;20250331 01:07;9/17601;
D;192;1865569;6;20250331 01:07;P;;;;;;
D;192;1865569;6;20250331 01:07;V;;;;;;
Z;31;6;6;17;
