A;205;20030501 12:47;PBARBER;
B;205;1913011;1;20030501 12:47;;;9;ALEXANDRA RD;GLEBE;2037;265.8;M;20021216;20021216;400000;A;R;RESIDENCE;;EJ;;;9429394;
C;205;1913011;1;20030501 12:47;1//927255;
D;205;1913011;1;20030501 12:47;P;;;;;;
D;205;1913011;1;20030501 12:47;V;;;;;;
D;205;1913011;1;20030501 12:47;V;;;;;;
D;205;1913011;1;20030501 12:47;V;;;;;;
B;205;1914736;2;20030501 12:47;;4;91;BALMAIN RD;LEICHHARDT;2040;;;20030213;20030327;262500;;R;RESIDENCE;4;;;;9536922;
C;205;1914736;2;20030501 12:47;4//SP 2072;
D;205;1914736;2;20030501 12:47;P;;;;;;
D;205;1914736;2;20030501 12:47;P;;;;;;
D;205;1914736;2;20030501 12:47;V;;;;;;
D;205;1914736;2;20030501 12:47;V;;;;;;
B;205;1914992;3;20030501 12:47;;;68;BALMAIN RD;LEICHHARDT;2040;303.5;M;20030219;20030331;631000;A;R;RESIDENCE;;EB;;;9542784;
C;205;1914992;3;20030501 12:47;1//929614;
D;205;1914992;3;20030501 12:47;P;;;;;;
D;205;1914992;3;20030501 12:47;V;;;;;;
B;205;1915500;4;20030501 12:47;;;36;BELLEVUE ST;GLEBE;2037;;;20030326;20030328;950000;A;R;RESIDENCE;;EJ;;;9525193;
C;205;1915500;4;20030501 12:47;1//204578;
D;205;1915500;4;20030501 12:47;P;;;;;;
D;205;1915500;4;20030501 12:47;V;;;;;;
D;205;1915500;4;20030501 12:47;V;;;;;;
B;205;1916126;5;20030501 12:47;;2;34;BRENAN ST;LILYFIELD;2040;;;20030307;20030411;485000;;R;RESIDENCE;2;;;;9539793;
C;205;1916126;5;20030501 12:47;2//SP 31309;
D;205;1916126;5;20030501 12:47;P;;;;;;
D;205;1916126;5;20030501 12:47;V;;;;;;
B;205;1916166;6;20030501 12:47;;;11;BRENT ST;ROZELLE;2039;;;20030217;20030411;655000;A;R;RESIDENCE;;EL;;;9535836;
C;205;1916166;6;20030501 12:47;1//959303;
D;205;1916166;6;20030501 12:47;P;;;;;;
D;205;1916166;6;20030501 12:47;P;;;;;;
D;205;1916166;6;20030501 12:47;V;;;;;;
D;205;1916166;6;20030501 12:47;V;;;;;;
B;205;1916596;7;20030501 12:47;"UNIVERSITY HALL";4;281;BROADWAY;GLEBE;2037;;;20030124;20030314;180000;;R;RESIDENCE;4;;;;9458990;
C;205;1916596;7;20030501 12:47;4//SP 48928;
D;205;1916596;7;20030501 12:47;P;;;;;;
D;205;1916596;7;20030501 12:47;P;;;;;;
D;205;1916596;7;20030501 12:47;V;;;;;;
B;205;1919336;8;20030501 12:47;;;33;COMMERCIAL RD;LILYFIELD;2040;;;20030225;20030408;445000;A;R;RESIDENCE;;EA;;;9544777;
C;205;1919336;8;20030501 12:47;F//8907;
D;205;1919336;8;20030501 12:47;P;;;;;;
D;205;1919336;8;20030501 12:47;P;;;;;;
D;205;1919336;8;20030501 12:47;V;;;;;;
B;205;1919443;9;20030501 12:47;;18;29;COOK ST;GLEBE;2037;;;20020531;20020730;575000;;R;RESIDENCE;18;;;;9516591;
C;205;1919443;9;20030501 12:47;18//SP 56308;
D;205;1919443;9;20030501 12:47;P;;;;;;
D;205;1919443;9;20030501 12:47;P;;;;;;
D;205;1919443;9;20030501 12:47;V;;;;;;
B;205;1919443;10;20030501 12:47;;23;29;COOK ST;GLEBE;2037;;;20021129;20030307;660000;;R;RESIDENCE;23;;;;9521357;
C;205;1919443;10;20030501 12:47;23//SP 56308;
D;205;1919443;10;20030501 12:47;P;;;;;;
D;205;1919443;10;20030501 12:47;V;;;;;;
B;205;1919443;11;20030501 12:47;;30;29;COOK ST;GLEBE;2037;;;20021129;20030307;660000;;R;RESIDENCE;30;;;;9521357;
C;205;1919443;11;20030501 12:47;30//SP 56308;
D;205;1919443;11;20030501 12:47;P;;;;;;
D;205;1919443;11;20030501 12:47;V;;;;;;
B;205;1919443;12;20030501 12:47;;39;29;COOK ST;GLEBE;2037;;;20020531;20020730;575000;;R;RESIDENCE;39;;;;9516591;
C;205;1919443;12;20030501 12:47;39//SP 56308;
D;205;1919443;12;20030501 12:47;P;;;;;;
D;205;1919443;12;20030501 12:47;P;;;;;;
D;205;1919443;12;20030501 12:47;V;;;;;;
B;205;1919790;13;20030501 12:47;;;36;CROMWELL ST;LEICHHARDT;2040;;;20030222;20030404;588000;A;R;RESIDENCE;;EA;;;9544869;
C;205;1919790;13;20030501 12:47;2//930028;
D;205;1919790;13;20030501 12:47;P;;;;;;
D;205;1919790;13;20030501 12:47;V;;;;;;
B;205;1920116;14;20030501 12:47;;16;8;DARLEY RD;LEICHHARDT;2040;;;20021108;20030131;517000;;R;RESIDENCE;16;;;;9530342;
C;205;1920116;14;20030501 12:47;16//SP 48866;
D;205;1920116;14;20030501 12:47;P;;;;;;
D;205;1920116;14;20030501 12:47;P;;;;;;
D;205;1920116;14;20030501 12:47;V;;;;;;
D;205;1920116;14;20030501 12:47;V;;;;;;
B;205;1921928;15;20030501 12:47;;;86;ELLIOTT ST;BALMAIN;2041;;;20021022;20021203;878000;A;R;RESIDENCE;;EC;;;9530914;
C;205;1921928;15;20030501 12:47;27//2015;
D;205;1921928;15;20030501 12:47;P;;;;;;
D;205;1921928;15;20030501 12:47;P;;;;;;
D;205;1921928;15;20030501 12:47;V;;;;;;
D;205;1921928;15;20030501 12:47;V;;;;;;
B;205;1922369;16;20030501 12:47;;;18;ENNIS ST;BALMAIN;2041;139.1;M;20030215;20030329;660000;A;R;RESIDENCE;;EC;;;9532650;
C;205;1922369;16;20030501 12:47;A//108101;
D;205;1922369;16;20030501 12:47;P;;;;;;
D;205;1922369;16;20030501 12:47;P;;;;;;
D;205;1922369;16;20030501 12:47;V;;;;;;
D;205;1922369;16;20030501 12:47;V;;;;;;
B;205;1922860;17;20030501 12:47;;;108;FERRIS ST;ANNANDALE;2038;221.3;M;20021102;20030303;951000;A;R;RESIDENCE;;EK;;;9430027;
C;205;1922860;17;20030501 12:47;PT 32A, 33A/34/1116;
D;205;1922860;17;20030501 12:47;P;;;;;;
D;205;1922860;17;20030501 12:47;P;;;;;;
D;205;1922860;17;20030501 12:47;P;;;;;;
D;205;1922860;17;20030501 12:47;V;;;;;;
B;205;1923572;18;20030501 12:47;;;33;FOSS ST;FOREST LODGE;2037;63.2;M;20030212;20030326;487000;A;R;RESIDENCE;;EJ;;;9522953;
C;205;1923572;18;20030501 12:47;D//110081;
D;205;1923572;18;20030501 12:47;P;;;;;;
D;205;1923572;18;20030501 12:47;V;;;;;;
B;205;1923781;19;20030501 12:47;;;110;FOUCART ST;ROZELLE;2039;278;M;20021130;20030203;625000;A;3;;;EL;;;4380623;
C;205;1923781;19;20030501 12:47;11/3/977798;
D;205;1923781;19;20030501 12:47;P;;;;;;
D;205;1923781;19;20030501 12:47;P;;;;;;
D;205;1923781;19;20030501 12:47;V;;;;;;
B;205;1924739;20;20030501 12:47;;;173;GLEBE POINT RD;GLEBE;2037;157.9;M;20030308;20030423;1105000;B;3;SHOP & FLAT;;CP;;;9553706;
C;205;1924739;20;20030501 12:47;5//243679;
D;205;1924739;20;20030501 12:47;P;;;;;;
D;205;1924739;20;20030501 12:47;P;;;;;;
D;205;1924739;20;20030501 12:47;V;;;;;;
B;205;1925214;21;20030501 12:47;;;21;GOTTENHAM ST;GLEBE;2037;;;20021217;20030314;450000;A;R;RESIDENCE;;EJ;;;9540618;
C;205;1925214;21;20030501 12:47;1//33940;
D;205;1925214;21;20030501 12:47;P;;;;;;
D;205;1925214;21;20030501 12:47;V;;;;;;
B;205;1926126;22;20030501 12:47;;;92;HEREFORD ST;GLEBE;2037;185.1;M;20021017;20021216;535000;A;R;RESIDENCE;;EJ;;;9238066;
C;205;1926126;22;20030501 12:47;2//572343;
D;205;1926126;22;20030501 12:47;P;;;;;;
D;205;1926126;22;20030501 12:47;V;;;;;;
B;205;1926235;23;20030501 12:47;;35;51;HEREFORD ST;GLEBE;2037;;;20030224;20030408;180000;;R;RESIDENCE;35;;;;9551449;
C;205;1926235;23;20030501 12:47;35//SP 56640;
D;205;1926235;23;20030501 12:47;P;;;;;;
D;205;1926235;23;20030501 12:47;V;;;;;;
B;205;1926763;24;20030501 12:47;;6;3;HORNSEY ST;ROZELLE;2039;;;20030307;20030411;277000;;R;RESIDENCE;6;;;;9535749;
C;205;1926763;24;20030501 12:47;6//SP 1749;
D;205;1926763;24;20030501 12:47;P;;;;;;
D;205;1926763;24;20030501 12:47;V;;;;;;
D;205;1926763;24;20030501 12:47;V;;;;;;
B;205;1928499;25;20030501 12:47;;13;15;KING ST;BALMAIN;2041;;;20030219;20030401;485000;;R;RESIDENCE;13;;;;9521842;
C;205;1928499;25;20030501 12:47;13//SP 21630;
D;205;1928499;25;20030501 12:47;P;;;;;;
D;205;1928499;25;20030501 12:47;V;;;;;;
B;205;1928789;26;20030501 12:47;;11;10;LEICHHARDT ST;GLEBE;2037;;;20030313;20030408;430000;;R;RESIDENCE;11;;;;9526506;
C;205;1928789;26;20030501 12:47;11//SP 5370;
D;205;1928789;26;20030501 12:47;P;;;;;;
D;205;1928789;26;20030501 12:47;V;;;;;;
