A;138;20030501 12:44;PBARBER;
D;138;1402729;12;20030501 12:44;V;;;;;;
B;138;1402729;13;20030501 12:44;;6;50;BEAMISH ST;CAMPSIE;2194;;;20030220;20030403;290000;;R;RESIDENCE;6;;;;9544102;
C;138;1402729;13;20030501 12:44;6//SP 7393;
D;138;1402729;13;20030501 12:44;P;;;;;;
D;138;1402729;13;20030501 12:44;V;;;;;;
D;138;1402729;13;20030501 12:44;V;;;;;;
B;138;1403078;14;20030501 12:44;;;12;BEDFORD ST;EARLWOOD;2206;197.1;M;20021026;20021217;412000;A;R;RESIDENCE;;XF;AC;;9267288;
C;138;1403078;14;20030501 12:44;7/7/32036;
D;138;1403078;14;20030501 12:44;P;;;;;;
D;138;1403078;14;20030501 12:44;V;;;;;;
D;138;1403078;14;20030501 12:44;V;;;;;;
B;138;1403772;15;20030501 12:44;;;10;BERENICE ST;ROSELANDS;2196;;;20021001;20021217;570000;A;R;RESIDENCE;;XR;AC;;9294155;
C;138;1403772;15;20030501 12:44;29//26004;
D;138;1403772;15;20030501 12:44;P;;;;;;
D;138;1403772;15;20030501 12:44;V;;;;;;
B;138;1403913;16;20030501 12:44;;;76;BEXLEY RD;EARLWOOD;2206;980.1;M;20030110;20030408;560000;A;R;RESIDENCE;;XG;;;9528457;
C;138;1403913;16;20030501 12:44;A//101637;
D;138;1403913;16;20030501 12:44;P;;;;;;
D;138;1403913;16;20030501 12:44;P;;;;;;
D;138;1403913;16;20030501 12:44;V;;;;;;
B;138;1403945;17;20030501 12:44;;;142 A;BEXLEY RD;EARLWOOD;2206;470.5;M;20020926;20030331;415000;B;3;WAREHOUSE;;BZ;;;9549626;
C;138;1403945;17;20030501 12:44;11//860437;
D;138;1403945;17;20030501 12:44;P;;;;;;
D;138;1403945;17;20030501 12:44;V;;;;;;
B;138;1403945;18;20030501 12:44;;;142 A;BEXLEY RD;EARLWOOD;2206;470.5;M;20030314;20030331;495000;B;R;RESIDENCE;;BZ;;;9552957;
C;138;1403945;18;20030501 12:44;11//860437;
D;138;1403945;18;20030501 12:44;P;;;;;;
D;138;1403945;18;20030501 12:44;V;;;;;;
B;138;1404144;19;20030501 12:44;;9;43;BEXLEY RD;CAMPSIE;2194;;;20030224;20030407;287500;;R;RESIDENCE;9;;;;9534144;
C;138;1404144;19;20030501 12:44;9//SP 53633;
D;138;1404144;19;20030501 12:44;P;;;;;;
D;138;1404144;19;20030501 12:44;P;;;;;;
D;138;1404144;19;20030501 12:44;P;;;;;;
D;138;1404144;19;20030501 12:44;P;;;;;;
D;138;1404144;19;20030501 12:44;V;;;;;;
D;138;1404144;19;20030501 12:44;V;;;;;;
B;138;1405085;20;20030501 12:44;;2;37;BRIGHTON AVE;CROYDON PARK;2133;;;20030218;20030401;366000;;R;RESIDENCE;2;;;;9529342;
C;138;1405085;20;20030501 12:44;2//SP 56019;
D;138;1405085;20;20030501 12:44;P;;;;;;
D;138;1405085;20;20030501 12:44;V;;;;;;
D;138;1405085;20;20030501 12:44;V;;;;;;
B;138;1405120;21;20030501 12:44;;3;73;BRIGHTON AVE;CROYDON PARK;2133;;;20030225;20030401;225000;;R;RESIDENCE;3;;;;9528253;
C;138;1405120;21;20030501 12:44;3//SP 12399;
D;138;1405120;21;20030501 12:44;P;;;;;;
D;138;1405120;21;20030501 12:44;P;;;;;;
D;138;1405120;21;20030501 12:44;V;;;;;;
D;138;1405120;21;20030501 12:44;V;;;;;;
B;138;1405887;22;20030501 12:44;;21;69;BRUCE AVE;BELFIELD;2191;;;20030214;20030415;325000;;R;RESIDENCE;21;;;;9542275;
C;138;1405887;22;20030501 12:44;21//SP 8671;
D;138;1405887;22;20030501 12:44;P;;;;;;
D;138;1405887;22;20030501 12:44;P;;;;;;
D;138;1405887;22;20030501 12:44;V;;;;;;
D;138;1405887;22;20030501 12:44;V;;;;;;
B;138;1407045;23;20030501 12:44;;13;17;CAMPSIE ST;CAMPSIE;2194;;;20030110;20030314;380000;;R;RESIDENCE;13;;;;9540873;
C;138;1407045;23;20030501 12:44;13//SP 61913;
D;138;1407045;23;20030501 12:44;P;;;;;;
D;138;1407045;23;20030501 12:44;P;;;;;;
D;138;1407045;23;20030501 12:44;V;;;;;;
B;138;1407302;24;20030501 12:44;;24;121;CANTERBURY RD;CANTERBURY;2193;;;20030220;20030328;125000;;R;RESIDENCE;24;;;;9535253;
C;138;1407302;24;20030501 12:44;24//SP 39362;
D;138;1407302;24;20030501 12:44;P;;;;;;
D;138;1407302;24;20030501 12:44;P;;;;;;
D;138;1407302;24;20030501 12:44;V;;;;;;
D;138;1407302;24;20030501 12:44;V;;;;;;
B;138;1407677;25;20030501 12:44;;;1305;CANTERBURY RD;PUNCHBOWL;2196;523.8;M;20030225;20030411;348000;A;R;RESIDENCE;;MR;;;9551168;
C;138;1407677;25;20030501 12:44;1//803502;
D;138;1407677;25;20030501 12:44;P;;;;;;
D;138;1407677;25;20030501 12:44;V;;;;;;
B;138;1407964;26;20030501 12:44;;;908;CANTERBURY RD;ROSELANDS;2196;;;20021212;20030128;1120000;B;V;VACANT LAND;;BZ;AV;;9378362;
C;138;1407964;26;20030501 12:44;PT 7//4720 A//401913;
D;138;1407964;26;20030501 12:44;P;;;;;;
D;138;1407964;26;20030501 12:44;V;;;;;;
B;138;1407992;27;20030501 12:44;;3;828;CANTERBURY RD;LAKEMBA;2195;;;20030228;20030411;200000;;R;RESIDENCE;3;;;;9535740;
C;138;1407992;27;20030501 12:44;3//SP 5585;
D;138;1407992;27;20030501 12:44;P;;;;;;
D;138;1407992;27;20030501 12:44;V;;;;;;
D;138;1407992;27;20030501 12:44;V;;;;;;
B;138;1408018;28;20030501 12:44;;;826;CANTERBURY RD;ROSELANDS;2196;1075;M;20020627;20030411;3220000;B;V;VACANT LAND;;BZ;;;9542849;
C;138;1408018;28;20030501 12:44;2//533407;
D;138;1408018;28;20030501 12:44;P;;;;;;
D;138;1408018;28;20030501 12:44;V;;;;;;
B;138;1408019;29;20030501 12:44;;;818;CANTERBURY RD;ROSELANDS;2196;2959.4;M;20020627;20030411;3220000;B;V;VACANT LAND;;BZ;;;9542849;
C;138;1408019;29;20030501 12:44;B, C//356559 D//359264;
D;138;1408019;29;20030501 12:44;P;;;;;;
D;138;1408019;29;20030501 12:44;V;;;;;;
B;138;1408531;30;20030501 12:44;;;17;CECILIA ST;BELMORE;2192;;;20030225;20030408;650000;A;R;RESIDENCE;;XM;;;9541594;
C;138;1408531;30;20030501 12:44;C//178977;
D;138;1408531;30;20030501 12:44;P;;;;;;
D;138;1408531;30;20030501 12:44;V;;;;;;
D;138;1408531;30;20030501 12:44;V;;;;;;
B;138;1408690;31;20030501 12:44;;12;26;CHALMERS ST;BELMORE;2192;;;20030131;20030407;267000;;R;RESIDENCE;12;;;;9528791;
C;138;1408690;31;20030501 12:44;12//SP 21999;
D;138;1408690;31;20030501 12:44;P;;;;;;
D;138;1408690;31;20030501 12:44;V;;;;;;
D;138;1408690;31;20030501 12:44;V;;;;;;
B;138;1409252;32;20030501 12:44;;;53;CHISHOLM AVE;CLEMTON PARK;2206;499.5;M;20030224;20030414;575000;A;R;RESIDENCE;;XK;;;9540654;
C;138;1409252;32;20030501 12:44;60//21284;
D;138;1409252;32;20030501 12:44;P;;;;;;
D;138;1409252;32;20030501 12:44;P;;;;;;
D;138;1409252;32;20030501 12:44;V;;;;;;
D;138;1409252;32;20030501 12:44;V;;;;;;
B;138;1409495;33;20030501 12:44;;1;43;CLAREMONT ST;CAMPSIE;2194;;;20030210;20030312;200000;;R;RESIDENCE;1;;;;9523471;
C;138;1409495;33;20030501 12:44;1//SP 50518;
D;138;1409495;33;20030501 12:44;P;;;;;;
D;138;1409495;33;20030501 12:44;V;;;;;;
D;138;1409495;33;20030501 12:44;V;;;;;;
B;138;1409785;34;20030501 12:44;;;13;CLIO ST;WILEY PARK;2195;638.8;M;20020901;20020910;3650;A;R;RESIDENCE;;NL;ACI;;9188364;
C;138;1409785;34;20030501 12:44;43//4643;
D;138;1409785;34;20030501 12:44;P;;;;;;
D;138;1409785;34;20030501 12:44;P;;;;;;
D;138;1409785;34;20030501 12:44;V;;;;;;
D;138;1409785;34;20030501 12:44;V;;;;;;
D;138;1409785;34;20030501 12:44;V;;;;;;
B;138;1409962;35;20030501 12:44;;;70;CLISSOLD PDE;CAMPSIE;2194;;;20030301;20030411;820000;A;R;RESIDENCE;;AH;;;9552307;
C;138;1409962;35;20030501 12:44;33//4869;
D;138;1409962;35;20030501 12:44;P;;;;;;
D;138;1409962;35;20030501 12:44;V;;;;;;
B;138;1409967;36;20030501 12:44;;2;80;CLISSOLD PDE;CAMPSIE;2194;;;20030214;20030403;382000;;R;RESIDENCE;2;;;;9530139;
C;138;1409967;36;20030501 12:44;2//SP 58151;
D;138;1409967;36;20030501 12:44;P;;;;;;
D;138;1409967;36;20030501 12:44;P;;;;;;
D;138;1409967;36;20030501 12:44;V;;;;;;
B;138;1410180;37;20030501 12:44;;4;55;COLIN ST;LAKEMBA;2195;;;20030205;20030320;165000;;R;RESIDENCE;4;;;;9543419;
C;138;1410180;37;20030501 12:44;4//SP 16764;
D;138;1410180;37;20030501 12:44;P;;;;;;
D;138;1410180;37;20030501 12:44;P;;;;;;
D;138;1410180;37;20030501 12:44;V;;;;;;
D;138;1410180;37;20030501 12:44;V;;;;;;
B;138;1410665;38;20030501 12:44;;;34;COOLOONGATTA RD;BEVERLY HILLS;2209;;;20021011;20021203;490000;A;V;VACANT LAND;;XR;AV;;9201140;
C;138;1410665;38;20030501 12:44;836//13705;
D;138;1410665;38;20030501 12:44;P;;;;;;
D;138;1410665;38;20030501 12:44;P;;;;;;
D;138;1410665;38;20030501 12:44;P;;;;;;
D;138;1410665;38;20030501 12:44;V;;;;;;
B;138;1410697;39;20030501 12:44;;;32;COORABIN PL;RIVERWOOD;2210;;;20021211;20030307;422000;A;R;RESIDENCE;;XQ;;;9533142;
C;138;1410697;39;20030501 12:44;9//218091;
D;138;1410697;39;20030501 12:44;P;;;;;;
D;138;1410697;39;20030501 12:44;P;;;;;;
D;138;1410697;39;20030501 12:44;V;;;;;;
D;138;1410697;39;20030501 12:44;V;;;;;;
B;138;1411130;40;20030501 12:44;;5;56;CRINAN ST;HURLSTONE PARK;2193;;;20030217;20030407;270000;;R;RESIDENCE;5;;;;9543759;
C;138;1411130;40;20030501 12:44;5//SP 9663;
D;138;1411130;40;20030501 12:44;P;;;;;;
D;138;1411130;40;20030501 12:44;V;;;;;;
B;138;1411143;41;20030501 12:44;;13;50;CRINAN ST;HURLSTONE PARK;2193;;;20030329;20030423;220000;;R;RESIDENCE;13;;;;9549981;
C;138;1411143;41;20030501 12:44;13//SP 8972;
D;138;1411143;41;20030501 12:44;P;;;;;;
D;138;1411143;41;20030501 12:44;P;;;;;;
D;138;1411143;41;20030501 12:44;V;;;;;;
B;138;1411143;42;20030501 12:44;;28;50;CRINAN ST;HURLSTONE PARK;2193;;;20030329;20030423;220000;;R;RESIDENCE;28;;;;9549981;
C;138;1411143;42;20030501 12:44;28//SP 8972;
D;138;1411143;42;20030501 12:44;P;;;;;;
D;138;1411143;42;20030501 12:44;P;;;;;;
D;138;1411143;42;20030501 12:44;V;;;;;;
B;138;1411341;43;20030501 12:44;;2;154;CROYDON AVE;CROYDON PARK;2133;;;20030301;20030424;240500;;R;RESIDENCE;2;;;;9553439;
C;138;1411341;43;20030501 12:44;2//SP 5245;
D;138;1411341;43;20030501 12:44;P;;;;;;
D;138;1411341;43;20030501 12:44;V;;;;;;
B;138;1411370;44;20030501 12:44;;11;156;CROYDON AVE;CROYDON PARK;2133;;;20030220;20030404;245000;;R;RESIDENCE;11;;;;9534215;
C;138;1411370;44;20030501 12:44;11//SP 5198;
D;138;1411370;44;20030501 12:44;P;;;;;;
D;138;1411370;44;20030501 12:44;P;;;;;;
D;138;1411370;44;20030501 12:44;V;;;;;;
D;138;1411370;44;20030501 12:44;V;;;;;;
B;138;1412049;45;20030501 12:44;;7;127;CROYDON ST;LAKEMBA;2195;;;20030218;20030411;185000;;R;RESIDENCE;7;;;;9542739;
C;138;1412049;45;20030501 12:44;7//SP 6627;
D;138;1412049;45;20030501 12:44;P;;;;;;
D;138;1412049;45;20030501 12:44;V;;;;;;
B;138;1413236;46;20030501 12:44;;2;29;DRYDEN ST;CAMPSIE;2194;;;20030203;20030317;235000;;R;RESIDENCE;2;;;;9539204;
C;138;1413236;46;20030501 12:44;2//SP 7033;
D;138;1413236;46;20030501 12:44;P;;;;;;
D;138;1413236;46;20030501 12:44;V;;;;;;
B;138;1413745;47;20030501 12:44;;;14;DUNMORE ST;CROYDON PARK;2133;;;20030301;20030417;710000;A;R;RESIDENCE;;AH;;;9547639;
C;138;1413745;47;20030501 12:44;19/1/853;
D;138;1413745;47;20030501 12:44;P;;;;;;
D;138;1413745;47;20030501 12:44;P;;;;;;
D;138;1413745;47;20030501 12:44;V;;;;;;
D;138;1413745;47;20030501 12:44;V;;;;;;
B;138;1414619;48;20030501 12:44;;6;104;ERNEST ST;LAKEMBA;2195;;;20030220;20030403;220000;;R;RESIDENCE;6;;;;9545135;
C;138;1414619;48;20030501 12:44;6//SP 23024;
D;138;1414619;48;20030501 12:44;P;;;;;;
D;138;1414619;48;20030501 12:44;V;;;;;;
B;138;1414619;49;20030501 12:44;;1;104;ERNEST ST;LAKEMBA;2195;;;20030218;20030401;220000;;R;RESIDENCE;1;;;;9544755;
C;138;1414619;49;20030501 12:44;1//SP 23024;
D;138;1414619;49;20030501 12:44;P;;;;;;
D;138;1414619;49;20030501 12:44;V;;;;;;
D;138;1414619;49;20030501 12:44;V;;;;;;
D;138;1414619;49;20030501 12:44;V;;;;;;
B;138;1414788;50;20030501 12:44;;1;89;ERNEST ST;LAKEMBA;2195;;;20030217;20030414;224000;;R;RESIDENCE;1;;;;9550665;
C;138;1414788;50;20030501 12:44;1//SP 13898;
D;138;1414788;50;20030501 12:44;P;;;;;;
D;138;1414788;50;20030501 12:44;V;;;;;;
D;138;1414788;50;20030501 12:44;V;;;;;;
B;138;1415278;51;20030501 12:44;;2;116;EVALINE ST;CAMPSIE;2194;;;20030301;20030331;204000;;R;RESIDENCE;2;;;;9533387;
C;138;1415278;51;20030501 12:44;2//SP 13308;
D;138;1415278;51;20030501 12:44;P;;;;;;
D;138;1415278;51;20030501 12:44;V;;;;;;
B;138;1415725;52;20030501 12:44;;9;42;FAIRMOUNT ST;LAKEMBA;2195;;;20030214;20030328;163000;;R;RESIDENCE;9;;;;9529110;
C;138;1415725;52;20030501 12:44;9//SP 5130;
D;138;1415725;52;20030501 12:44;P;;;;;;
D;138;1415725;52;20030501 12:44;V;;;;;;
B;138;1416623;53;20030501 12:44;;;92 A;FIRST AVE;BELFIELD;2191;626;M;20021212;20030211;400000;A;R;RESIDENCE;;XM;AC;;9387458;
C;138;1416623;53;20030501 12:44;B//414592;
D;138;1416623;53;20030501 12:44;P;;;;;;
D;138;1416623;53;20030501 12:44;V;;;;;;
D;138;1416623;53;20030501 12:44;V;;;;;;
B;138;1416648;54;20030501 12:44;;;74;FIRST AVE;BELFIELD;2191;512.2;M;20030303;20030319;385000;A;R;RESIDENCE;;XM;;;9533125;
C;138;1416648;54;20030501 12:44;B//374515;
D;138;1416648;54;20030501 12:44;P;;;;;;
D;138;1416648;54;20030501 12:44;P;;;;;;
D;138;1416648;54;20030501 12:44;V;;;;;;
D;138;1416648;54;20030501 12:44;V;;;;;;
B;138;1416961;55;20030501 12:44;;;8;FLETCHER ST;CAMPSIE;2194;;;20030307;20030417;550000;A;R;RESIDENCE;;LB;;;9553270;
C;138;1416961;55;20030501 12:44;A//319613;
D;138;1416961;55;20030501 12:44;P;;;;;;
D;138;1416961;55;20030501 12:44;V;;;;;;
D;138;1416961;55;20030501 12:44;V;;;;;;
B;138;1418077;56;20030501 12:44;;;17;FREDERICK ST;CAMPSIE;2194;;;20030226;20030410;750000;A;R;RESIDENCE;;XB;;;9533162;
C;138;1418077;56;20030501 12:44;B//357947;
D;138;1418077;56;20030501 12:44;P;;;;;;
D;138;1418077;56;20030501 12:44;P;;;;;;
D;138;1418077;56;20030501 12:44;V;;;;;;
D;138;1418077;56;20030501 12:44;V;;;;;;
B;138;1418556;57;20030501 12:44;;2;76;GARNETT ST;DULWICH HILL;2203;;;20030212;20030303;292000;;R;RESIDENCE;2;;;;9519130;
C;138;1418556;57;20030501 12:44;2//SP 21620;
D;138;1418556;57;20030501 12:44;P;;;;;;
D;138;1418556;57;20030501 12:44;P;;;;;;
D;138;1418556;57;20030501 12:44;V;;;;;;
B;138;1419126;58;20030501 12:44;;;23;GLENVIEW AVE;EARLWOOD;2206;404.7;M;20030226;20030409;530000;A;R;RESIDENCE;;XH;;;9533740;
C;138;1419126;58;20030501 12:44;3//18866;
D;138;1419126;58;20030501 12:44;P;;;;;;
D;138;1419126;58;20030501 12:44;P;;;;;;
D;138;1419126;58;20030501 12:44;V;;;;;;
B;138;1419431;59;20030501 12:44;;;2;GRACE AVE;LAKEMBA;2195;;;20021105;20030110;387000;A;R;RESIDENCE;;XL;AC;;9304525;
C;138;1419431;59;20030501 12:44;E1//360057;
D;138;1419431;59;20030501 12:44;P;;;;;;
D;138;1419431;59;20030501 12:44;V;;;;;;
D;138;1419431;59;20030501 12:44;V;;;;;;
B;138;1419466;60;20030501 12:44;;3;13;GRAHAM RD;NARWEE;2209;;;20030222;20030407;320000;;R;RESIDENCE;3;;;;9543915;
C;138;1419466;60;20030501 12:44;3//SP 56665;
D;138;1419466;60;20030501 12:44;P;;;;;;
D;138;1419466;60;20030501 12:44;V;;;;;;
D;138;1419466;60;20030501 12:44;V;;;;;;
B;138;1419518;61;20030501 12:44;;12;59;GRAHAM RD;BEVERLY HILLS;2209;;;20030205;20030407;315000;;R;RESIDENCE;12;;;;9528200;
C;138;1419518;61;20030501 12:44;12//SP 50838;
D;138;1419518;61;20030501 12:44;P;;;;;;
D;138;1419518;61;20030501 12:44;P;;;;;;
D;138;1419518;61;20030501 12:44;V;;;;;;
B;138;1421344;62;20030501 12:44;;5;9;HIGHCLIFF RD;UNDERCLIFFE;2206;;;20021224;20030401;580000;;R;RESIDENCE;5;;;;9529345;
C;138;1421344;62;20030501 12:44;5//SP 49358;
D;138;1421344;62;20030501 12:44;P;;;;;;
D;138;1421344;62;20030501 12:44;V;;;;;;
D;138;1421344;62;20030501 12:44;V;;;;;;
B;138;1422185;63;20030501 12:44;;;433;HOMER ST;EARLWOOD;2206;;;20030215;20030331;641000;A;R;RESIDENCE;;XH;;;9530420;
C;138;1422185;63;20030501 12:44;12//11048;
D;138;1422185;63;20030501 12:44;P;;;;;;
D;138;1422185;63;20030501 12:44;P;;;;;;
D;138;1422185;63;20030501 12:44;V;;;;;;
D;138;1422185;63;20030501 12:44;V;;;;;;
B;138;1423174;64;20030501 12:44;;;2;HOPETOUN ST;HURLSTONE PARK;2193;;;20020727;20020909;367000;A;R;RESIDENCE;;XC;;;9527289;
C;138;1423174;64;20030501 12:44;4/4/3849;
D;138;1423174;64;20030501 12:44;P;;;;;;
D;138;1423174;64;20030501 12:44;P;;;;;;
D;138;1423174;64;20030501 12:44;P;;;;;;
D;138;1423174;64;20030501 12:44;P;;;;;;
D;138;1423174;64;20030501 12:44;V;;;;;;
B;138;1423597;65;20030501 12:44;;;12;JAMES ST;CANTERBURY;2193;;;20030204;20030411;693000;A;R;RESIDENCE;;AC;;;9529126;
C;138;1423597;65;20030501 12:44;10//6162;
D;138;1423597;65;20030501 12:44;P;;;;;;
D;138;1423597;65;20030501 12:44;P;;;;;;
D;138;1423597;65;20030501 12:44;V;;;;;;
D;138;1423597;65;20030501 12:44;V;;;;;;
B;138;1424155;66;20030501 12:44;;;123;KARNE ST;ROSELANDS;2196;499.5;M;20030216;20030216;250000;A;R;RESIDENCE;;XQ;;;9529219;
C;138;1424155;66;20030501 12:44;10//12821;
D;138;1424155;66;20030501 12:44;P;;;;;;
D;138;1424155;66;20030501 12:44;P;;;;;;
D;138;1424155;66;20030501 12:44;P;;;;;;
D;138;1424155;66;20030501 12:44;V;;;;;;
D;138;1424155;66;20030501 12:44;V;;;;;;
B;138;1424300;67;20030501 12:44;;;30;KATHLEEN ST;WILEY PARK;2195;524.8;M;20030222;20030321;398000;A;R;RESIDENCE;;NL;;;9536635;
C;138;1424300;67;20030501 12:44;N//309978;
D;138;1424300;67;20030501 12:44;P;;;;;;
D;138;1424300;67;20030501 12:44;V;;;;;;
D;138;1424300;67;20030501 12:44;V;;;;;;
B;138;1425833;68;20030501 12:44;;;56;KNOX ST;BELMORE;2192;322.5;M;20030110;20030407;397750;A;R;RESIDENCE;;NM;;;9533493;
C;138;1425833;68;20030501 12:44;2//203416;
D;138;1425833;68;20030501 12:44;P;;;;;;
D;138;1425833;68;20030501 12:44;P;;;;;;
D;138;1425833;68;20030501 12:44;V;;;;;;
B;138;1426532;69;20030501 12:44;;;26;LASSWADE ST;ASHBURY;2193;;;20030320;20030320;240000;A;R;RESIDENCE;;XA;;;9540125;
C;138;1426532;69;20030501 12:44;32//11641;
D;138;1426532;69;20030501 12:44;P;;;;;;
D;138;1426532;69;20030501 12:44;P;;;;;;
D;138;1426532;69;20030501 12:44;V;;;;;;
D;138;1426532;69;20030501 12:44;V;;;;;;
B;138;1427112;70;20030501 12:44;;;58;LEYLANDS PDE;BELMORE;2192;;;20021109;20021109;425000;A;R;RESIDENCE;;XL;AC;;9272543;
C;138;1427112;70;20030501 12:44;1//306338;
D;138;1427112;70;20030501 12:44;P;;;;;;
D;138;1427112;70;20030501 12:44;P;;;;;;
D;138;1427112;70;20030501 12:44;V;;;;;;
D;138;1427112;70;20030501 12:44;V;;;;;;
B;138;1429165;71;20030501 12:44;;;35;MARCELLA ST;KINGSGROVE;2208;448.9;M;20021025;20021220;270000;A;R;RESIDENCE;;XJ;AC;;9294574;
C;138;1429165;71;20030501 12:44;21//22824;
D;138;1429165;71;20030501 12:44;P;;;;;;
D;138;1429165;71;20030501 12:44;P;;;;;;
D;138;1429165;71;20030501 12:44;V;;;;;;
D;138;1429165;71;20030501 12:44;V;;;;;;
B;138;1430126;72;20030501 12:44;;4;34;MELFORD ST;HURLSTONE PARK;2193;;;20030222;20030407;435000;;R;RESIDENCE;4;;;;9531271;
C;138;1430126;72;20030501 12:44;4//SP 8286;
D;138;1430126;72;20030501 12:44;P;;;;;;
D;138;1430126;72;20030501 12:44;V;;;;;;
D;138;1430126;72;20030501 12:44;V;;;;;;
B;138;1430151;73;20030501 12:44;;10;16;MELFORD ST;HURLSTONE PARK;2193;;;20030303;20030411;250000;;R;RESIDENCE;10;;;;9538870;
C;138;1430151;73;20030501 12:44;10//SP 605;
D;138;1430151;73;20030501 12:44;P;;;;;;
D;138;1430151;73;20030501 12:44;V;;;;;;
B;138;1430608;74;20030501 12:44;;;71;MINNAMORRA AVE;EARLWOOD;2206;;;20021008;20021119;565000;A;R;RESIDENCE;;XD;AC;;9191362;
C;138;1430608;74;20030501 12:44;25//9416;
D;138;1430608;74;20030501 12:44;P;;;;;;
D;138;1430608;74;20030501 12:44;P;;;;;;
B;138;1430915;75;20030501 12:44;;;13;MONS ST;CANTERBURY;2193;;;20030228;20030411;720000;A;R;RESIDENCE;;XG;;;9550004;
C;138;1430915;75;20030501 12:44;22//80488;
D;138;1430915;75;20030501 12:44;P;;;;;;
D;138;1430915;75;20030501 12:44;P;;;;;;
D;138;1430915;75;20030501 12:44;V;;;;;;
