A;RTSALEDATA;092;20250310 01:06;VALNET;
B;092;4162611;1;20250310 01:06;;;22;BEDFORD ST;NORTH WILLOUGHBY;2068;441.1;M;20241127;20250228;3160000;R2;R;RESIDENCE;;RAJ;;0;AU858642;
C;092;4162611;1;20250310 01:06;1/1230271;
D;092;4162611;1;20250310 01:06;P;;;;;;
D;092;4162611;1;20250310 01:06;P;;;;;;
D;092;4162611;1;20250310 01:06;V;;;;;;
D;092;4162611;1;20250310 01:06;V;;;;;;
B;092;952083;2;20250310 01:06;;1;8;BRAND ST;ARTARMON;2064;;;20250130;20250227;1000000;;R;RESIDENCE;1;;;0;AU856106;
C;092;952083;2;20250310 01:06;1/SP12544;
D;092;952083;2;20250310 01:06;P;;;;;;
D;092;952083;2;20250310 01:06;P;;;;;;
D;092;952083;2;20250310 01:06;V;;;;;;
D;092;952083;2;20250310 01:06;V;;;;;;
B;092;954950;3;20250310 01:06;;3;52;DALLEYS RD;NAREMBURN;2065;;;20250116;20250227;1610000;;R;RESIDENCE;3;;;0;AU854510;
C;092;954950;3;20250310 01:06;3/SP61698;
D;092;954950;3;20250310 01:06;P;;;;;;
D;092;954950;3;20250310 01:06;P;;;;;;
D;092;954950;3;20250310 01:06;V;;;;;;
B;092;958221;4;20250310 01:06;;;17;FRENCHS RD;WILLOUGHBY;2068;527.23;M;20250211;20250228;3999888;R2;R;RESIDENCE;;RAD;;0;AU859774;
C;092;958221;4;20250310 01:06;1/316916;
D;092;958221;4;20250310 01:06;P;;;;;;
D;092;958221;4;20250310 01:06;V;;;;;;
B;092;3581626;5;20250310 01:06;;507;36;BERTRAM ST;CHATSWOOD;2067;;;20241206;20250303;1500000;;R;RESIDENCE;27;;;0;AU864839;
C;092;3581626;5;20250310 01:06;27/SP85219;
D;092;3581626;5;20250310 01:06;P;;;;;;
D;092;3581626;5;20250310 01:06;P;;;;;;
D;092;3581626;5;20250310 01:06;V;;;;;;
D;092;3581626;5;20250310 01:06;V;;;;;;
B;092;3601767;6;20250310 01:06;;2;1 A;ARTARMON RD;WILLOUGHBY;2068;;;20241204;20250303;1500000;;R;RESIDENCE;2;;;0;AU864836;
C;092;3601767;6;20250310 01:06;2/SP85490;
D;092;3601767;6;20250310 01:06;P;;;;;;
D;092;3601767;6;20250310 01:06;V;;;;;;
D;092;3601767;6;20250310 01:06;V;;;;;;
B;092;3618778;7;20250310 01:06;;208;72;CHANDOS ST;ST LEONARDS;2065;;;20250203;20250303;975000;;R;RESIDENCE;8;;;0;AU863486;
C;092;3618778;7;20250310 01:06;8/SP86323;
D;092;3618778;7;20250310 01:06;P;;;;;;
D;092;3618778;7;20250310 01:06;P;;;;;;
D;092;3618778;7;20250310 01:06;V;;;;;;
D;092;3618778;7;20250310 01:06;V;;;;;;
B;092;4553459;8;20250310 01:06;BUILDING D - SHARPSTONE;501;7;SCOTT ST;WILLOUGHBY;2068;60;M;20250203;20250303;850000;;R;RESIDENCE;36;;;0;AU862887;
C;092;4553459;8;20250310 01:06;36/SP107583;
D;092;4553459;8;20250310 01:06;P;;;;;;
D;092;4553459;8;20250310 01:06;P;;;;;;
D;092;4553459;8;20250310 01:06;V;;;;;;
B;092;4567329;9;20250310 01:06;;;122;MOWBRAY RD;WILLOUGHBY;2068;371.1;M;20250217;20250228;2950000;R2;R;RESIDENCE;;RAD;;0;AU859387;
C;092;4567329;9;20250310 01:06;1/1305530;
D;092;4567329;9;20250310 01:06;P;;;;;;
D;092;4567329;9;20250310 01:06;V;;;;;;
B;092;4590010;10;20250310 01:06;;8;130;ARCHER ST;ROSEVILLE;2069;257;M;20200713;20250227;3068000;;R;RESIDENCE;8;;;0;AU856464;
C;092;4590010;10;20250310 01:06;8/SP108828;
D;092;4590010;10;20250310 01:06;P;;;;;;
D;092;4590010;10;20250310 01:06;V;;;;;;
B;092;953113;11;20250310 01:06;;;5;CAMBRIDGE RD;ARTARMON;2064;695.6;M;20241126;20250226;3600000;R2;R;RESIDENCE;;RAE;;0;AU851822;
C;092;953113;11;20250310 01:06;35/4054;
D;092;953113;11;20250310 01:06;P;;;;;;
D;092;953113;11;20250310 01:06;V;;;;;;
B;092;953555;12;20250310 01:06;;;9;CHALEYER ST;NORTH WILLOUGHBY;2068;531.1;M;20250203;20250227;4200000;R2;R;RESIDENCE;;RAJ;;0;AU854748;
C;092;953555;12;20250310 01:06;1/547573;
D;092;953555;12;20250310 01:06;P;;;;;;
D;092;953555;12;20250310 01:06;P;;;;;;
D;092;953555;12;20250310 01:06;V;;;;;;
D;092;953555;12;20250310 01:06;V;;;;;;
B;092;956355;13;20250310 01:06;;;299;EASTERN VALLEY WAY;MIDDLE COVE;2068;1056;M;20250117;20250303;3130000;C4;R;RESIDENCE;;ELM;;0;AU862460;
C;092;956355;13;20250310 01:06;14/19507;
D;092;956355;13;20250310 01:06;P;;;;;;
D;092;956355;13;20250310 01:06;P;;;;;;
D;092;956355;13;20250310 01:06;V;;;;;;
D;092;956355;13;20250310 01:06;V;;;;;;
B;092;956441;14;20250310 01:06;;206;6;FREEMAN RD;CHATSWOOD;2067;;;20250205;20250226;732000;;R;RESIDENCE;10;;;0;AU852684;
C;092;956441;14;20250310 01:06;10/SP63393;
D;092;956441;14;20250310 01:06;P;;;;;;
D;092;956441;14;20250310 01:06;V;;;;;;
D;092;956441;14;20250310 01:06;V;;;;;;
B;092;956441;15;20250310 01:06;;305;6;FREEMAN RD;CHATSWOOD;2067;;;20250118;20250303;1100000;;R;RESIDENCE;16;;;0;AU862559;
C;092;956441;15;20250310 01:06;16/SP63393;
D;092;956441;15;20250310 01:06;P;;;;;;
D;092;956441;15;20250310 01:06;V;;;;;;
B;092;970340;16;20250310 01:06;;;200;SAILORS BAY RD;NORTHBRIDGE;2063;345.3;M;20241204;20250228;2960000;R3;R;RESIDENCE;;RMD;;0;AU861406;
C;092;970340;16;20250310 01:06;2/581459;
D;092;970340;16;20250310 01:06;P;;;;;;
D;092;970340;16;20250310 01:06;P;;;;;;
D;092;970340;16;20250310 01:06;V;;;;;;
B;092;962809;17;20250310 01:06;;;10;KIOLA RD;NORTHBRIDGE;2063;724.6;M;20241130;20250303;5320000;R2;R;RESIDENCE;;RAQ;;0;AU863069;
C;092;962809;17;20250310 01:06;2/883927;
D;092;962809;17;20250310 01:06;P;;;;;;
D;092;962809;17;20250310 01:06;V;;;;;;
D;092;962809;17;20250310 01:06;V;;;;;;
B;092;965284;18;20250310 01:06;;;465;MOWBRAY RD W;LANE COVE NORTH;2066;1834;M;20241102;20250303;3312000;R2;R;RESIDENCE;;RAB;;0;AU862908;
C;092;965284;18;20250310 01:06;1/128415;
D;092;965284;18;20250310 01:06;P;;;;;;
D;092;965284;18;20250310 01:06;V;;;;;;
B;092;965339;19;20250310 01:06;;23;557;MOWBRAY RD W;LANE COVE NORTH;2066;;;20241125;20250303;1870000;;R;RESIDENCE;23;;;0;AU863810;
C;092;965339;19;20250310 01:06;23/SP62323;
D;092;965339;19;20250310 01:06;P;;;;;;
D;092;965339;19;20250310 01:06;P;;;;;;
D;092;965339;19;20250310 01:06;V;;;;;;
B;092;973149;20;20250310 01:06;;;25;TYNESIDE AVE;NORTH WILLOUGHBY;2068;582.02;M;20241202;20250227;3900000;R2;R;RESIDENCE;;RAJ;;0;AU854364;
C;092;973149;20;20250310 01:06;A/13394;
D;092;973149;20;20250310 01:06;P;;;;;;
D;092;973149;20;20250310 01:06;P;;;;;;
D;092;973149;20;20250310 01:06;V;;;;;;
D;092;973149;20;20250310 01:06;V;;;;;;
B;092;975769;21;20250310 01:06;;;449;WILLOUGHBY RD;WILLOUGHBY;2068;543.8;M;20250226;20250303;4350000;E3;R;RESIDENCE;;PSW;;0;AU862781;
C;092;975769;21;20250310 01:06;2/325151 C/449931;
D;092;975769;21;20250310 01:06;P;;;;;;
D;092;975769;21;20250310 01:06;V;;;;;;
B;092;963097;22;20250310 01:06;;;17;LAMETTE ST;CHATSWOOD;2067;556.4;M;20241207;20250228;4543000;R2;R;RESIDENCE;;RAC;;0;AU858448;
C;092;963097;22;20250310 01:06;71/13016;
D;092;963097;22;20250310 01:06;P;;;;;;
D;092;963097;22;20250310 01:06;P;;;;;;
D;092;963097;22;20250310 01:06;V;;;;;;
