A;256;20021119 10:40;PDANN;
B;256;2688340;1;20021119 10:40;;;;PH BOOBAH;WARIALDA;2402;653.116;H;20020906;20021018;410000;R;3;FARM;;MF;;;9104774;
C;256;2688340;1;20021119 10:40;125//42769 122//42778 127//42779 70, 86//751091 44, 45, 48//751109;
D;256;2688340;1;20021119 10:40;P;;;;;;
D;256;2688340;1;20021119 10:40;P;;;;;;
D;256;2688340;1;20021119 10:40;P;;;;;;
D;256;2688340;1;20021119 10:40;V;;;;;;
D;256;2688340;1;20021119 10:40;V;;;;;;
D;256;2688340;1;20021119 10:40;V;;;;;;
D;256;2688340;1;20021119 10:40;V;;;;;;
B;256;2689836;2;20021119 10:40;;;114;STEPHEN ST;WARIALDA;2402;3991;M;20011211;20011214;45000;Z;3;SHED;;FS;;;9069304;
C;256;2689836;2;20021119 10:40;3//849040;
D;256;2689836;2;20021119 10:40;P;;;;;;
D;256;2689836;2;20021119 10:40;P;;;;;;
D;256;2689836;2;20021119 10:40;V;;;;;;
B;256;2689971;3;20021119 10:40;;;;PH WHALAN;WARIALDA;2402;922;H;20020801;20020912;12000000;R;3;FARM;;RL;;;9059484;
C;256;2689971;3;20021119 10:40;PT 1//46808 10//260326 PT 3//626108 8, 9//756029 PT 2//884094 WA 01162;
C;256;2689971;3;20021119 10:40;4 ,;
D;256;2689971;3;20021119 10:40;P;;;;;;
D;256;2689971;3;20021119 10:40;P;;;;;;
D;256;2689971;3;20021119 10:40;P;;;;;;
D;256;2689971;3;20021119 10:40;P;;;;;;
D;256;2689971;3;20021119 10:40;V;;;;;;
Z;24;3;4;15;
